infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_1,2,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_2,3,NA,NA,2009-01-31T23:00:00Z,NA,cattle,NA,NA
64420015_3,4,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_0,5,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_4,6,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_6,7,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_5,8,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_1,9,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_7,10,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_8,11,3,0,2009-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_0,12,3,0.0058827560632111016,2009-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_9,13,3,0,2010-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_1,14,12,0.0058827560632111016,2010-10-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420015_10,15,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_2,16,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_3,17,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_4,18,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_5,19,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_6,20,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_11,21,3,0.005873858266678675,2011-01-31T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_2,22,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_3,23,12,0.0058827560632111016,2010-11-30T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420007_0,24,3,0,2012-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_4,25,12,0,2010-10-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420015_13,26,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_12,27,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_6,28,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_5,29,12,0,2010-11-30T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420044_7,30,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_14,31,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420012_0,32,12,0,2012-01-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420035_0,33,12,0,2011-10-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420047_8,34,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420039_0,35,14,0,2011-10-31T23:00:00Z,2010-10-31T23:00:00Z,cattle,cattle,64420047_1
64420047_7,36,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420035_2,37,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420038_0,38,103,0,2012-04-30T22:00:00Z,2012-01-31T23:00:00Z,cattle,cattle,64420038_1
64420035_1,39,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420044_8,40,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_15,41,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_9,42,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_10,43,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_12,44,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420047_11,45,3,0,2010-11-30T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_17,46,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_16,47,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420035_3,48,12,0,2010-12-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420044_9,49,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_10,50,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420012_1,51,12,0,2011-06-30T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420012_2,52,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420035_4,53,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420044_14,54,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_12,55,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_11,56,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_13,57,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420012_3,58,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420015_18,59,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_19,60,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420035_5,61,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420044_19,62,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_18,63,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_16,64,3,0,2011-05-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_15,65,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420044_17,66,3,0,2011-03-31T22:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420012_4,67,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420012_5,68,12,0.005873858266678675,2011-09-30T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420015_21,69,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_20,70,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_22,71,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420015_23,72,3,0,2011-02-28T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_2
64420035_9,73,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420035_10,74,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420035_8,75,12,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
64420035_6,76,12,0,2012-01-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64420047_0
