infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,4,0,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_1,2,4,0.005882666965841774,2008-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_2,3,4,0.0058738350837003175,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_3,4,NA,NA,2008-02-29T23:00:00Z,NA,cattle,NA,NA
64420015_4,5,4,0,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_5,6,4,0,2009-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_6,7,4,0.005882666965841774,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_7,8,4,0,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_8,9,4,0,2009-01-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_9,10,4,0,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_10,11,4,0.005882666965841774,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420015_11,12,4,0,2009-07-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_0,13,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420044_0,14,23,0,2011-12-31T23:00:00Z,2011-05-31T22:00:00Z,cattle,cattle,64420047_0
40089001_1,15,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_2,16,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_3,17,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_4,18,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_5,19,4,0.005882666965841774,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_6,20,4,0.005882666965841774,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_7,21,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_8,22,4,0,2010-11-30T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
64420047_0,23,4,0.005882666965841774,2011-05-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
40089001_9,24,4,0,2010-12-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_3
