infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,2,0,2009-01-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_1,2,NA,NA,2007-03-31T22:00:00Z,NA,cattle,NA,NA
64420015_2,3,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_3,4,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_4,5,2,0,2009-01-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_5,6,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_6,7,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_7,8,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_8,9,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420044_0,10,2,0,2009-12-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_9,11,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_11,12,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_10,13,2,0,2010-08-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_15,14,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_14,15,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_13,16,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_12,17,2,0,2011-01-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_16,18,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_17,19,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_19,20,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_18,21,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
40270058_0,22,2,0,2010-11-30T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_20,23,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_21,24,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_22,25,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420044_1,26,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420015_23,27,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_27,28,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_28,29,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_25,30,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_26,31,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_30,32,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_24,33,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_29,34,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_31,35,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_32,36,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_33,37,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_39,38,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_36,39,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_38,40,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_35,41,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_37,42,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_34,43,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_44,44,2,0.005873840368927779,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_42,45,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_43,46,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_40,47,2,0.005882670506031116,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420015_41,48,2,0,2011-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_1
64420044_2,49,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420044_3,50,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420044_4,51,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420015_45,52,26,0,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_0,53,26,0,2012-12-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420015_46,54,26,0,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420044_5,55,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420015_47,56,26,0.005873840368927779,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420044_8,57,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420044_6,58,11,0.005873840368927779,2012-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,64420015_9
64420044_7,59,26,0,2012-06-30T22:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420044_9,60,26,0,2012-06-30T22:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_1,61,26,0.005882670506031116,2012-12-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_2,62,26,0,2012-11-30T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_3,63,26,0,2012-12-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_4,64,26,0,2012-12-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420015_48,65,26,0,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_5,66,26,0,2012-12-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420047_6,67,26,0,2012-12-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420015_49,68,26,0,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420015_50,69,26,0.005873840368927779,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
64420015_51,70,26,0.005873840368927779,2013-01-31T23:00:00Z,2012-04-30T22:00:00Z,cattle,cattle,64420044_1
