45_d500_124_7_badger_2015-09-01,45_d500_124_8_badger_2015-06-01,45_d500_124_9_badger_2018-07-01,45_d500_147_0_badger_2020-02-01,45_d500_152_0_badger_2020-02-01,45_d500_157_858_0_badger_2016-05-01,45_d500_160_0_badger_2007-10-01,45_d500_160_1_badger_2012-05-01,45_d500_163_0_badger_2020-02-01,45_d500_99_766_0_badger_2019-07-01,45_d500_99_766_1_badger_2015-01-01,45_d500_99_766_2_badger_2014-08-01,45_d500_99_766_3_badger_2014-04-01,45_d500_99_866_0_badger_2015-06-01,45_d500_99_866_1_badger_2015-12-01,45_d500_99_866_2_badger_2016-06-01,45_d500_99_866_3_badger_2014-09-01,45_d500_99_866_4_badger_2014-05-01,64310006_0_cattle_2020-02-01,64310006_1_cattle_2020-02-01,64310006_2_cattle_2020-02-01,64349048_0_cattle_2020-02-01,64349048_1_cattle_2020-02-01,64349053_0_cattle_2019-12-01,64349068_0_cattle_2017-10-01,64349068_1_cattle_2019-01-01,64349068_2_cattle_2019-01-01,64349068_3_cattle_2019-01-01,64349068_4_cattle_2018-12-01,64349_0_boar_2018-09-01,64349_10_boar_2019-03-01,64349_11_boar_2019-01-01,64349_12_boar_2020-02-01,64349_13_boar_2020-02-01,64349_14_boar_2020-02-01,64349_15_boar_2020-02-01,64349_16_boar_2019-10-01,64349_17_boar_2020-02-01,64349_18_boar_2020-02-01,64349_19_boar_2019-09-01,64349_1_boar_2018-06-01,64349_20_boar_2020-02-01,64349_21_boar_2020-02-01,64349_2_boar_2017-09-01,64349_3_boar_2020-02-01,64349_4_boar_2018-12-01,64349_5_boar_2018-05-01,64349_6_boar_2018-06-01,64349_7_boar_2020-02-01,64349_8_boar_2018-09-01,64349_9_boar_2019-06-01,64420009_0_cattle_2017-05-01,64420009_10_cattle_2017-03-01,64420009_11_cattle_2017-03-01,64420009_12_cattle_2017-05-01,64420009_13_cattle_2017-03-01,64420009_14_cattle_2017-05-01,64420009_15_cattle_2017-03-01,64420009_16_cattle_2017-03-01,64420009_17_cattle_2017-03-01,64420009_1_cattle_2017-03-01,64420009_2_cattle_2017-03-01,64420009_3_cattle_2017-03-01,64420009_4_cattle_2017-03-01,64420009_5_cattle_2017-03-01,64420009_6_cattle_2017-03-01,64420009_7_cattle_2017-03-01,64420009_8_cattle_2017-03-01,64420009_9_cattle_2017-05-01,64420015_0_cattle_2007-12-01,64420015_1_cattle_2008-01-01,64420015_2_cattle_2011-03-01,64420015_3_cattle_2011-05-01,64420035_0_cattle_2008-02-01,64420035_10_cattle_2014-05-01,64420035_11_cattle_2014-05-01,64420035_12_cattle_2014-05-01,64420035_13_cattle_2014-05-01,64420035_14_cattle_2014-05-01,64420035_15_cattle_2014-05-01,64420035_16_cattle_2014-05-01,64420035_17_cattle_2014-05-01,64420035_18_cattle_2014-05-01,64420035_19_cattle_2014-05-01,64420035_1_cattle_2008-03-01,64420035_20_cattle_2014-05-01,64420035_21_cattle_2014-05-01,64420035_22_cattle_2014-05-01,64420035_23_cattle_2014-04-01,64420035_24_cattle_2014-05-01,64420035_25_cattle_2015-12-01,64420035_2_cattle_2008-03-01,64420035_3_cattle_2008-03-01,64420035_5_cattle_2014-05-01,64420035_6_cattle_2014-05-01,64420035_7_cattle_2014-04-01,64420035_8_cattle_2014-05-01,64420035_9_cattle_2014-05-01,64420038_0_cattle_2018-12-01,64420039_0_cattle_2014-12-01,64420039_1_cattle_2014-12-01,64420039_2_cattle_2014-12-01,64420039_3_cattle_2015-02-01,64420039_4_cattle_2014-12-01,64420039_5_cattle_2015-02-01,64420039_6_cattle_2015-02-01,64420047_0_cattle_2014-01-01,64420047_1_cattle_2014-01-01,64420047_2_cattle_2014-01-01,64420047_3_cattle_2013-11-01,64420047_4_cattle_2014-01-01,64420047_5_cattle_2014-01-01,64512027_0_cattle_2019-11-01,64512027_1_cattle_2019-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023395320935812786,0.018796240751849595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.017996400719855997,0.00539892021595681,0.0011997600479904018,0.0011997600479904018,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,7.998400319936012e-4,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,3.999200159968006e-4,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.011597680463907209,0,0.011397720455908809,0.019996000799839993,0,0.04539092181563674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.007198560287942414,0,0,0,0,0,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1207758448310354,0.11177764447110711,0.04099180163967195,0.36472705458907545,0,0.057188562287542315,0.0017996400719856025,0.0017996400719856025,0,0,0,0,0,0,0.10197960407918519,0,0,0.21695660867826894,0,0.05398920215956792,0.0037992401519696068,0.1483703259348155,0.0023995200959808036,0.4243151369725923,0.032593481303739166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0.0067986402719456135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017596480703859198,0.005598880223955211,0.04399120175964794,0,0,0,0,0,0,0.12617476504699238,0,0,0,0,0.011597680463907209,0.06938612277544493,0.0031993601279744054,0.009198160367926414,0.14137172565487127,0,0.02119576084783039,0.012797440511897606,1.999600079984003e-4,0,0,0.07078584283143377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0171965606878624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0.16776644671066093,0.004199160167966408,0.018796240751849595,0,0.0019996000799840027,0.14037192561487924,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0.0155968806238752,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019196160767846394,0.0045990801839632086
0,0,0,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.15656868626275017,0,0.004199160167966408,0.022795440911817587,0,0.006398720255948813,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0.1419716056788665,0,0,0,0,0.019796040791841593,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,0.007198560287942414
0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.007798440311937616,0.006598680263947213,0,0.03599280143971196,0,0.061987602479503905,0,0.14137172565487127,0.10197960407918519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.019596080783843194,0.032793441311737566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0.1637672465506928,0.12017596480704018,0.3117376524695051,0,0,0.3003399320135975,0.0019996000799840027,0.0023995200959808036,0.001399720055988802,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0.017796440711857597,0.34313137372525054,0.15516896620676132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.002599480103979204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.004199160167966408,0.005598880223955211,0,0.10997800439912145,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.024795040991801583,0,5.998800239952009e-4,0.047590481903619135,0,7.998400319936012e-4,0.006598680263947213,0,0,0,0.06038792241551671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.012597480503899207,0.007598480303939215,0.1663667266546721,0.06838632273545289,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05058988202359513,0.03039392121575677,0.28654269146170935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.008198360327934416,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0.0011997600479904018,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0.02579484103179358,0.002599480103979204,3.999200159968006e-4,0.006198760247950412,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024595080983803183,0,0.024595080983803183,0,0.022795440911817587,0,0,0,0,0.0027994401119776045,0,0,0,0,0.025194961007798382,0,0.027794441111777576,0.00519896020795841,0.03939212157568475,0,0.009598080383923213,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.006398720255948813,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.009598080383923213,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0045990801839632086,7.998400319936012e-4,0,0.004799040191961609,0,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,5.998800239952009e-4,0.042591481703659145,0,0.05498900219955992,0,0,0,0,0.023395320935812786,0,0,0,0,0.018996200759847995,0.07218556288742262,0.005998800239952012,0.009998000399920012,0,0,0.01059788042391521,0.004399120175964808,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.13817236552689677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1393721255748872,3.999200159968006e-4,5.998800239952009e-4,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11837632473505452,0,0.2405518896220809,0.0017996400719856025,0.2663467306538731,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.03519296140771836,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.004199160167966408,5.998800239952009e-4,0.00519896020795841,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559488102379518,3.999200159968006e-4,0,0.0011997600479904018,0,0,0,0,0.0011997600479904018,0,0,0,0,0,3.999200159968006e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.028594281143771175,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0017996400719856025,0.002199560087982403,0.2539492101579736,0.08778244351129832,0,0,0,0.002999400119976005,0.08298340331933657,0,0,0,0,7.998400319936012e-4,0.001399720055988802,0,0,0.017996400719855997,0.10777844431113898,0,0.002199560087982403,0,0,0.04059188162367515,0.7848430313936693,0.14117176564687287,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.31013797240551805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0,0,1.999600079984003e-4,0,3.999200159968006e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.14037192561487924,0,0,0.0165966806638672,0,0,0,0.07438512297540509,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0.033193361327734365,0.05858828234353111,3.999200159968006e-4,0.5406918616276488,0,0,0,0,0.5606878624274867,0,0,0,0,0.017996400719855997,0.0963807238552298,0.00519896020795841,0.018996200759847995,0.21155768846231196,0,0.007998400319936016,0.04379124175164954,0.012797440511897606,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.11417716456708799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23175364927015102,0,9.998000399920016e-4,0,0.0011997600479904018,0.002999400119976005,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0.346530693861223,0,0,0.19056188762247928,0,0.22675464907019086,0.003999200159968007,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0.0045990801839632086,0.0027994401119776045,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.023195360927814386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015996800639872,0,0.19216156768646653,0.16536692661468005,0.2247550489902068,0.3503299340131922,0,0.20835832833433746,0.0011997600479904018,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0.013997200559888004,0,0.09678064387122662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0.0023995200959808036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0.007798440311937616,0.06638672265546883,0.028194361127774376,0,0.16776644671066093,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052789442111577524,0.023595280943811185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019996000799839993,0.022995400919815986,0.11397720455908958,0.042191561687662346,0,0,0,0,7.998400319936012e-4,0,0.0019996000799840027,0.029594081183763173,0.12217556488702425,1.999600079984003e-4,0.18656268746251115,0.17136572685463225,0.2067586482703502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0,0.38652269546089874,0.0017996400719856025,0.19916016796641076,0,0,0,0,0,0,0,0.212557488502304,0.013597280543891204,0,0.004799040191961609,0.003399320135972806,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012597480503899207,0.3663267346530625,0,7.998400319936012e-4,0.19296140771846015,0,0.001399720055988802,0,0,9.998000399920016e-4,0,7.998400319936012e-4,0.22655468906219245,0.022395520895820788,0,0.017596480703859198,0.007598480303939215,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07318536292741465,0.00539892021595681,0.006598680263947213,0,0.013597280543891204,0,0,0,0,0,0,3.999200159968006e-4,0.007198560287942414,0.03979204159168155,0,0.051589682063587126,0.2637472505498942,0.13537292541491908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0.2251549690062036,0.2159568086382769,0.0031993601279744054,0,0,0.0011997600479904018,0.0019996000799840027,0.0027994401119776045,0.008598280343931215,9.998000399920016e-4,0.004199160167966408,0.30273945210957803,0.04159168166366715,0.0023995200959808036,0.026994601079783978,0.011997600479904008,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,7.998400319936012e-4,0,0.010197960407918412,0.09778044391121865,0.35232953409317597,0.022195560887822388,0.09038192361527761,0.004199160167966408,7.998400319936012e-4,0.006198760247950412,0.008198360327934416,0.0011997600479904018,0.0037992401519696068,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,7.998400319936012e-4,0.012197560487902407,0.001399720055988802,0.00519896020795841,0.011597680463907209,0,0.029794041191761572,0.017996400719855997,0.06498700259947998,0.03239352129574077,0.39572085582882416,0.004199160167966408,0.012397520495900807,0.23655268946211278,0.011797640471905608,0.0023995200959808036,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.08238352329534135,0,0,0,0,0,0,0,0,0,0.004399120175964808,0.028594281143771175,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,7.998400319936012e-4,0,0,0.0011997600479904018,0.09818036392721546,0.00519896020795841,0,0.12277544491101947,0.019396120775844794,0.3229354129174143,0.0035992801439712063,5.998800239952009e-4,0.0035992801439712063,0.01059788042391521,7.998400319936012e-4,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
