45_d500_100_0_badger_2017-04-01,45_d500_100_1_badger_2019-03-01,45_d500_100_2_badger_2017-06-01,45_d500_101_0_badger_2018-05-01,45_d500_101_1_badger_2019-08-01,45_d500_105_726_0_badger_2018-08-01,45_d500_105_726_1_badger_2020-02-01,45_d500_105_726_2_badger_2020-02-01,45_d500_121_1_badger_2020-02-01,45_d500_138_0_badger_2020-02-01,45_d500_152_1_badger_2012-05-01,45_d500_152_2_badger_2017-05-01,45_d500_152_3_badger_2018-07-01,45_d500_152_4_badger_2015-06-01,45_d500_152_5_badger_2015-07-01,45_d500_152_6_badger_2020-02-01,45_d500_155_880_0_badger_2020-02-01,45_d500_155_880_1_badger_2019-09-01,45_d500_155_880_2_badger_2020-02-01,45_d500_156_0_badger_2014-07-01,45_d500_160_0_badger_2009-06-01,45_d500_160_1_badger_2014-06-01,45_d500_160_2_badger_2010-11-01,45_d500_160_3_badger_2013-12-01,45_d500_160_4_badger_2020-02-01,45_d500_192_0_badger_2020-02-01,45_d500_250_0_badger_2020-02-01,45_d500_252_0_badger_2020-02-01,45_d500_34_0_badger_2018-06-01,45_d500_37_586_0_badger_2020-02-01,45_d500_39_552_0_badger_2020-02-01,45_d500_42_571_0_badger_2020-02-01,45_d500_48_0_badger_2020-02-01,45_d500_62_0_badger_2018-08-01,45_d500_62_1_badger_2020-02-01,45_d500_81_659_0_badger_2020-02-01,45_d500_81_659_1_badger_2019-03-01,45_d500_81_659_2_badger_2019-01-01,45_d500_95_695_0_badger_2017-08-01,45_d500_95_695_1_badger_2020-02-01,45_d500_97_0_badger_2020-02-01,45_d500_97_1_badger_2019-11-01,45_d500_99_716_0_badger_2020-02-01,64149009_0_cattle_2017-12-01,64149009_1_cattle_2017-12-01,64149009_2_cattle_2019-01-01,64201021_0_cattle_2013-01-01,64244012_36_cattle_2020-02-01,64244012_41_cattle_2020-02-01,64253028_1_cattle_2020-02-01,64301067_13_cattle_2019-10-01,64301067_14_cattle_2019-11-01,64301067_15_cattle_2019-11-01,64301067_16_cattle_2019-11-01,64301067_17_cattle_2019-11-01,64301072_36_cattle_2020-02-01,64306004_0_cattle_2018-12-01,64306004_1_cattle_2019-01-01,64306004_2_cattle_2019-01-01,64306004_3_cattle_2019-01-01,64306004_4_cattle_2019-01-01,64306004_5_cattle_2019-01-01,64306_0_boar_2018-12-01,64359001_0_cattle_2016-03-01,64359001_1_cattle_2016-05-01,64359001_2_cattle_2016-03-01,64359001_3_cattle_2016-03-01,64359001_4_cattle_2016-05-01,64359001_5_cattle_2016-05-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-03-01,64359005_3_cattle_2019-10-01,64359008_0_cattle_2020-02-01,64359008_1_cattle_2020-02-01,64359008_2_cattle_2020-02-01,64359008_3_cattle_2020-02-01,64359008_4_cattle_2020-02-01,64359008_5_cattle_2020-02-01,64359008_6_cattle_2020-02-01,64359024_0_cattle_2019-03-01,64359024_1_cattle_2020-02-01,64359040_0_cattle_2018-03-01,64359040_1_cattle_2018-03-01,64359045_0_cattle_2019-03-01,64359045_1_cattle_2019-03-01,64359045_2_cattle_2019-07-01,64359045_3_cattle_2019-07-01,64359045_4_cattle_2019-07-01,64359045_5_cattle_2019-03-01,64359045_6_cattle_2019-07-01,64359045_7_cattle_2020-02-01,64359056_0_cattle_2017-12-01,64359056_10_cattle_2020-02-01,64359056_11_cattle_2020-02-01,64359056_12_cattle_2020-02-01,64359056_13_cattle_2020-02-01,64359056_14_cattle_2020-02-01,64359056_15_cattle_2020-02-01,64359056_16_cattle_2020-02-01,64359056_17_cattle_2020-02-01,64359056_18_cattle_2020-02-01,64359056_1_cattle_2018-12-01,64359056_2_cattle_2020-02-01,64359056_3_cattle_2020-02-01,64359056_4_cattle_2020-02-01,64359056_5_cattle_2020-02-01,64359056_6_cattle_2020-02-01,64359056_7_cattle_2019-12-01,64359056_8_cattle_2020-02-01,64359056_9_cattle_2020-02-01,64359061_0_cattle_2018-02-01,64359061_10_cattle_2019-12-01,64359061_11_cattle_2019-12-01,64359061_1_cattle_2018-02-01,64359061_2_cattle_2018-02-01,64359061_3_cattle_2020-02-01,64359061_4_cattle_2019-12-01,64359061_5_cattle_2020-02-01,64359061_6_cattle_2019-12-01,64359061_7_cattle_2019-12-01,64359061_8_cattle_2020-02-01,64359061_9_cattle_2020-02-01,64359070_0_cattle_2019-12-01,64359075_0_cattle_2017-12-01,64359075_1_cattle_2019-02-01,64359103_0_cattle_2020-02-01,64359103_1_cattle_2020-02-01,64359103_2_cattle_2020-02-01,64359103_3_cattle_2019-10-01,64359103_4_cattle_2020-02-01,64359103_5_cattle_2020-02-01,64359103_6_cattle_2020-02-01,64359103_7_cattle_2020-02-01,64359108_0_cattle_2017-02-01,64359108_1_cattle_2017-02-01,64359108_2_cattle_2017-02-01,64359108_3_cattle_2018-09-01,64359108_4_cattle_2019-09-01,64359108_5_cattle_2019-09-01,64359110_0_cattle_2018-02-01,64359110_10_cattle_2020-02-01,64359110_1_cattle_2018-09-01,64359110_2_cattle_2018-09-01,64359110_3_cattle_2019-09-01,64359110_4_cattle_2019-06-01,64359110_5_cattle_2019-09-01,64359110_6_cattle_2020-02-01,64359110_7_cattle_2020-02-01,64359110_8_cattle_2020-02-01,64359110_9_cattle_2020-02-01,64359138_0_cattle_2020-02-01,64359138_1_cattle_2020-02-01,64359142_0_cattle_2020-02-01,64359142_1_cattle_2020-02-01,64359142_2_cattle_2020-02-01,64359142_3_cattle_2020-02-01,64359148_0_cattle_2020-02-01,64359153_0_cattle_2020-02-01,64359153_1_cattle_2020-02-01,64359158_0_cattle_2020-02-01,64359158_1_cattle_2020-02-01,64359158_2_cattle_2020-02-01,64359158_3_cattle_2020-02-01,64359158_4_cattle_2020-02-01,64359167_0_cattle_2018-04-01,64359167_1_cattle_2018-07-01,64359167_2_cattle_2018-07-01,64359167_3_cattle_2018-10-01,64359167_4_cattle_2019-04-01,64359167_5_cattle_2018-10-01,64359167_6_cattle_2019-04-01,64359167_7_cattle_2019-01-01,64359167_8_cattle_2019-07-01,64359167_9_cattle_2019-04-01,64359169_0_cattle_2019-01-01,64359169_1_cattle_2019-01-01,64359169_2_cattle_2019-01-01,64359173_0_cattle_2020-02-01,64359187_0_cattle_2018-03-01,64359187_10_cattle_2019-05-01,64359187_11_cattle_2019-05-01,64359187_12_cattle_2019-05-01,64359187_13_cattle_2019-05-01,64359187_1_cattle_2019-05-01,64359187_2_cattle_2019-05-01,64359187_3_cattle_2019-04-01,64359187_4_cattle_2019-05-01,64359187_5_cattle_2019-05-01,64359187_6_cattle_2019-05-01,64359187_7_cattle_2019-05-01,64359187_8_cattle_2019-05-01,64359187_9_cattle_2019-05-01,64359196_0_cattle_2019-01-01,64359196_1_cattle_2019-11-01,64359196_2_cattle_2019-08-01,64359196_3_cattle_2019-11-01,64359196_4_cattle_2020-02-01,64359196_5_cattle_2019-11-01,64359204_0_cattle_2018-03-01,64359204_10_cattle_2019-12-01,64359204_11_cattle_2019-12-01,64359204_12_cattle_2020-02-01,64359204_13_cattle_2020-02-01,64359204_14_cattle_2019-12-01,64359204_15_cattle_2019-12-01,64359204_16_cattle_2019-12-01,64359204_17_cattle_2019-12-01,64359204_18_cattle_2019-12-01,64359204_1_cattle_2018-03-01,64359204_2_cattle_2020-02-01,64359204_3_cattle_2019-12-01,64359204_4_cattle_2020-02-01,64359204_5_cattle_2019-12-01,64359204_6_cattle_2020-02-01,64359204_7_cattle_2019-12-01,64359204_8_cattle_2019-12-01,64359204_9_cattle_2019-12-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2018-01-01,64359211_10_cattle_2019-11-01,64359211_11_cattle_2019-08-01,64359211_12_cattle_2019-08-01,64359211_13_cattle_2019-08-01,64359211_1_cattle_2018-08-01,64359211_2_cattle_2018-01-01,64359211_3_cattle_2018-01-01,64359211_4_cattle_2018-01-01,64359211_5_cattle_2018-01-01,64359211_6_cattle_2018-01-01,64359211_7_cattle_2018-08-01,64359211_8_cattle_2018-08-01,64359211_9_cattle_2018-11-01,64359_10_boar_2020-02-01,64359_12_boar_2019-03-01,64359_13_boar_2018-09-01,64359_14_boar_2019-03-01,64359_15_boar_2020-02-01,64359_16_boar_2020-02-01,64359_17_boar_2019-07-01,64359_18_boar_2020-02-01,64359_19_boar_2019-08-01,64359_1_boar_2020-02-01,64359_20_boar_2019-09-01,64359_21_boar_2019-09-01,64359_22_boar_2020-02-01,64359_23_boar_2019-12-01,64359_25_boar_2020-02-01,64359_26_boar_2020-02-01,64359_27_boar_2020-02-01,64359_28_boar_2020-02-01,64359_29_boar_2020-02-01,64359_2_boar_2019-04-01,64359_3_boar_2017-05-01,64359_4_boar_2019-04-01,64359_5_boar_2017-07-01,64359_6_boar_2017-08-01,64359_7_boar_2018-03-01,64359_8_boar_2018-06-01,64359_9_boar_2020-02-01,64385037_0_cattle_2019-09-01,64420002_0_cattle_2017-12-01,64420002_1_cattle_2017-12-01,64420002_2_cattle_2017-12-01,64420002_3_cattle_2018-02-01,64420002_4_cattle_2018-02-01,64420002_5_cattle_2018-02-01,64420002_6_cattle_2018-02-01,64420002_7_cattle_2018-02-01,64420009_0_cattle_2014-11-01,64420009_1_cattle_2020-02-01,64420009_2_cattle_2020-02-01,64420009_3_cattle_2020-02-01,64420009_4_cattle_2020-02-01,64420012_0_cattle_2019-01-01,64420015_0_cattle_2008-02-01,64420015_10_cattle_2016-05-01,64420015_11_cattle_2016-05-01,64420015_12_cattle_2016-05-01,64420015_13_cattle_2016-05-01,64420015_14_cattle_2016-05-01,64420015_15_cattle_2016-07-01,64420015_1_cattle_2008-01-01,64420015_2_cattle_2016-05-01,64420015_3_cattle_2016-05-01,64420015_4_cattle_2016-07-01,64420015_5_cattle_2016-05-01,64420015_6_cattle_2016-07-01,64420015_7_cattle_2016-05-01,64420015_8_cattle_2016-07-01,64420015_9_cattle_2016-05-01,64420035_0_cattle_2017-03-01,64420035_1_cattle_2017-03-01,64420035_2_cattle_2017-05-01,64420035_3_cattle_2017-03-01,64420035_4_cattle_2017-05-01,64420035_5_cattle_2017-03-01,64420035_6_cattle_2017-03-01,64420035_7_cattle_2017-05-01,64420035_8_cattle_2017-03-01,64420035_9_cattle_2017-05-01,64420038_0_cattle_2017-01-01,64420038_1_cattle_2018-03-01,64420039_0_cattle_2018-04-01,64420039_10_cattle_2017-07-01,64420039_11_cattle_2017-03-01,64420039_12_cattle_2017-03-01,64420039_13_cattle_2017-03-01,64420039_14_cattle_2017-07-01,64420039_15_cattle_2017-03-01,64420039_16_cattle_2017-07-01,64420039_17_cattle_2017-03-01,64420039_18_cattle_2017-07-01,64420039_19_cattle_2017-03-01,64420039_1_cattle_2017-03-01,64420039_20_cattle_2017-07-01,64420039_21_cattle_2017-10-01,64420039_22_cattle_2017-03-01,64420039_23_cattle_2017-05-01,64420039_24_cattle_2017-03-01,64420039_25_cattle_2017-03-01,64420039_26_cattle_2017-03-01,64420039_27_cattle_2017-03-01,64420039_28_cattle_2017-03-01,64420039_29_cattle_2017-03-01,64420039_2_cattle_2017-07-01,64420039_30_cattle_2017-03-01,64420039_31_cattle_2017-03-01,64420039_32_cattle_2017-07-01,64420039_33_cattle_2017-03-01,64420039_34_cattle_2017-03-01,64420039_35_cattle_2017-07-01,64420039_36_cattle_2017-07-01,64420039_37_cattle_2017-07-01,64420039_38_cattle_2017-07-01,64420039_39_cattle_2017-09-01,64420039_3_cattle_2017-03-01,64420039_40_cattle_2017-07-01,64420039_41_cattle_2017-10-01,64420039_42_cattle_2018-04-01,64420039_43_cattle_2018-04-01,64420039_44_cattle_2018-04-01,64420039_4_cattle_2017-07-01,64420039_5_cattle_2017-03-01,64420039_6_cattle_2017-07-01,64420039_7_cattle_2017-10-01,64420039_8_cattle_2017-07-01,64420039_9_cattle_2017-07-01,64420044_0_cattle_2016-03-01,64420047_0_cattle_2018-01-01,64420047_1_cattle_2018-01-01,64420047_2_cattle_2018-01-01,64420047_3_cattle_2018-01-01,64420047_4_cattle_2018-01-01,64420047_5_cattle_2018-05-01,64420047_6_cattle_2018-05-01,64420047_7_cattle_2018-01-01,64420047_8_cattle_2018-05-01,64420047_9_cattle_2018-05-01,64556001_19_cattle_2019-04-01,64556001_20_cattle_2019-04-01,64556001_21_cattle_2019-04-01,64556001_24_cattle_2020-02-01,64556005_14_cattle_2019-11-01,64556005_9_cattle_2018-05-01,64556044_0_cattle_2019-05-01,64556044_5_cattle_2019-05-01,64556044_6_cattle_2019-05-01,64556051_2_cattle_2019-01-01,64556051_3_cattle_2019-01-01,64556500_1_cattle_2019-02-01,64556500_2_cattle_2019-02-01,64556_13_boar_2020-02-01,64556_14_boar_2018-11-01,64556_4_boar_2016-04-01
0,0.005759769609215648,0.5286988520460448,0.017399304027838892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004079836806527739,0,0,0,0.0023599056037758477,0.11683532658693227,0.04015839366425339,0.0018799248030078786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001639934402623894,0,0,0,0,0,0,0,0,0,0.12767489300427498,0,0,0,0,0,0,0,0,0,0.0025598976040958348,0,0,0,0,0,0,0,0,4.7998080076796915e-4,0,0,3.999840006399744e-5,2.799888004479821e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005839766409343644,0,0.01055957761689533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021399144034238763,0,0,0,0,0,0,0,0,0.0053997840086396675,0,0,0,0,0,0,0,0,0,0,0.0011599536018559251,0,0,0,0,0,0,0,0,0,0.012359505619775195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01803927842886287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23387064517418235,0,0.19195232190711534,0,0,0.036398544058237836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010599576016959327
0,0,0,0.03603855845766188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013799448022079086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3503059877605421,0.2837086516539438,0,0.43090276388954846,0,0,0.0014799408023679044,6.799728010879562e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5858965641375183,0.8180072797087217,0.017919283228670875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7884084636613857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025718971241150624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018799248030078786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22275108995639167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014239430422783052,0,0.007799688012479538,0,0,0.32306707731694245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013999440022399096
0,0.24823007079715664,0.001439942402303907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011999520019199226,0.09431622735090295,7.999680012799488e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001439942402303907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5999360025598975e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2251109955601674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023799048038078686,0,0,0,0.0023199072037118503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028158873645054545,0,0,0,0,0,0.01399944002239907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03739850405983772,0,0,0,0,0.05307787688492385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28150873965042256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014959401623934998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016799328026878915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047998080076797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.05251789928402792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.05295788168473187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004479820807167717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14311427542897714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012039518419263219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004519819207231715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
