tinfection,tremoved,infector_id,infected_id
2019.4264549190025,2020.0846994535702,378,45_d500_100_0_badger_2020-02-01
2011.9313054160932,2012.4972677596338,3,45_d500_124_0_badger_2012-07-01
2010.8607792136775,2011.7479452055377,251,45_d500_124_1_badger_2011-10-01
2006.4162204100958,2008.163934426248,5,45_d500_152_0_badger_2008-03-01
2005.2369819860342,2008.748633879878,0,45_d500_152_1_badger_2008-10-01
2013.6641369094637,2015.8328767124235,57,45_d500_156_0_badger_2015-11-01
2017.532775290051,2018.495890410972,394,45_d500_159_855_0_badger_2018-07-01
2019.9520231988386,2020.0846994536353,333,45_d500_159_855_1_badger_2020-02-01
2007.7219384671714,2009.1616438356607,4,45_d500_160_0_badger_2009-03-01
2014.8624828542122,2016.0846994536068,185,45_d500_162_0_badger_2016-02-01
2011.7610093870137,2012.6666666667236,398,45_d500_168_0_badger_2012-09-01
2014.7191027388303,2015.4136986301608,77,45_d500_168_1_badger_2015-06-01
2013.3370521850932,2014.2465753425422,11,45_d500_168_2_badger_2014-04-01
2014.961918784952,2015.4958904109765,71,45_d500_169_0_badger_2015-07-01
2011.1347322989332,2012.2486338798221,400,45_d500_171_0_badger_2012-04-01
2010.416845617325,2011.1616438356996,73,45_d500_175_0_badger_2011-03-01
2019.750105009212,2020.0846994536494,52,45_d500_175_1_badger_2020-02-01
2012.7452013555373,2013.6657534246815,21,45_d500_176_0_badger_2013-09-01
2019.7034900322133,2020.0846994535964,357,45_d500_176_1_badger_2020-02-01
2011.970044242404,2012.581967213123,58,45_d500_177_0_badger_2012-08-01
2011.7290418025334,2014.6657534247247,58,45_d500_178_0_badger_2014-09-01
2012.7500108955103,2014.4136986301755,61,45_d500_178_1_badger_2014-06-01
2013.4440661117221,2014.7479452055634,25,45_d500_180_0_badger_2014-10-01
2014.8888076564758,2018.8328767123435,243,45_d500_180_1_badger_2018-11-01
2011.589592394152,2012.8333333333687,74,45_d500_180_2_badger_2012-11-01
2016.6107548998568,2017.4136986301858,192,45_d500_180_3_badger_2017-06-01
2018.457839322451,2019.000000000015,240,45_d500_33_0_badger_2019-01-01
2019.1886226493198,2019.5808219178439,383,45_d500_33_1_badger_2019-08-01
2020.0196071163725,2020.084699453648,323,45_d500_33_2_badger_2020-02-01
2018.2534802277662,2018.6657534246706,216,45_d500_37_586_0_badger_2018-09-01
2013.6629306705665,2013.9150684931517,245,45_d500_57_687_0_badger_2013-12-01
2018.3183846813226,2020.0846994535682,379,45_d500_59_0_badger_2020-02-01
2019.0902755998325,2020.0846994536328,386,45_d500_91_0_badger_2020-02-01
2020.052203091357,2020.0846994536387,314,45_d500_91_1_badger_2020-02-01
2017.6822711824211,2018.5808219178593,26,45_d500_91_2_badger_2018-08-01
2009.1666823568953,2011.7479452055431,253,45_d500_99_766_0_badger_2011-10-01
2008.8338188761127,2010.1616438356984,40,45_d500_99_766_1_badger_2010-03-01
2009.6212857554603,2010.832876712358,40,45_d500_99_766_2_badger_2010-11-01
2010.8470474339802,2012.3306010929641,37,45_d500_99_766_3_badger_2012-05-01
2008.4493873181968,2010.3287671233018,9,45_d500_99_766_4_badger_2010-05-01
2012.8164272027102,2014.4958904110563,38,45_d500_99_766_5_badger_2014-07-01
2015.4741564222302,2016.5819672131438,120,45_d500_99_766_6_badger_2016-08-01
2014.008834612081,2015.4136986301485,44,45_d500_99_766_7_badger_2015-06-01
2013.1818359321194,2014.1616438356314,41,45_d500_99_766_8_badger_2014-03-01
2007.067592232672,2007.580821917904,271,45_d500_99_839_1_badger_2007-08-01
2015.9675155499147,2016.666666666746,280,45_d500_99_839_2_badger_2016-09-01
2017.6421280492216,2018.161643835714,26,49_d500_10_0_badger_2018-03-01
2019.9525835612797,2020.0846994535868,331,49_d500_10_1_badger_2020-02-01
2019.6058247325307,2020.084699453602,365,49_d500_10_2_badger_2020-02-01
2019.058804600784,2019.3287671233686,365,49_d500_10_3_badger_2019-05-01
2017.197726634315,2017.74794520548,26,49_d500_9_1545_0_badger_2017-10-01
2018.5663680240812,2018.915068493152,53,64075028_0_cattle_2018-12-01
2018.056138843595,2019.0000000000684,131,64075028_1_cattle_2019-01-01
2019.9503144555613,2020.0846994536448,334,64075_1_boar_2020-02-01
2019.874766414895,2020.0846994535793,343,64075_3_boar_2020-02-01
2020.0076051816698,2020.084699453633,326,64172002_0_cattle_2020-02-01
2012.6420099296658,2013.4958904110367,63,64201002_0_cattle_2013-07-01
2010.7216848390517,2012.3306010929964,399,64201014_0_cattle_2012-05-01
2011.7499581424586,2012.330601092959,58,64201014_1_cattle_2012-05-01
2011.458977254159,2012.0846994536228,58,64201014_2_cattle_2012-02-01
2011.4783012881853,2012.3306010929746,399,64201021_0_cattle_2012-05-01
2012.3852249511233,2012.4972677596522,63,64201021_1_cattle_2012-07-01
2010.9150385644518,2012.33060109296,399,64201021_2_cattle_2012-05-01
2007.8420847792877,2009.1616438356398,402,64281001_0_cattle_2009-03-01
2008.8061610201864,2009.1616438356998,64,64281001_1_cattle_2009-03-01
2009.1847402140402,2009.32876712333,65,64281001_2_cattle_2009-05-01
2008.970430937133,2009.3287671233252,68,64281001_3_cattle_2009-05-01
2007.6414893475396,2009.16164383566,402,64281001_4_cattle_2009-03-01
2009.1716226983206,2009.3287671233081,68,64281001_5_cattle_2009-05-01
2012.8563605177203,2014.2465753424729,63,64281001_6_cattle_2014-04-01
2013.8707261588713,2014.4136986301644,70,64281001_7_cattle_2014-06-01
2013.737453686349,2014.2465753424974,70,64281001_8_cattle_2014-04-01
2009.807334978651,2010.747945205485,88,64281003_0_cattle_2010-10-01
2009.6732827609271,2010.832876712348,88,64281003_10_cattle_2010-11-01
2009.6147009220722,2010.832876712348,88,64281003_11_cattle_2010-11-01
2010.6103896025436,2010.832876712405,75,64281003_12_cattle_2010-11-01
2011.2209382102606,2012.915300546476,400,64281003_13_cattle_2012-12-01
2015.5577326021762,2016.0846994536387,79,64281003_14_cattle_2016-02-01
2015.0670382170406,2016.084699453592,24,64281003_15_cattle_2016-02-01
2015.6700602651786,2016.0846994536091,79,64281003_16_cattle_2016-02-01
2016.1776660200674,2016.4153005464834,79,64281003_17_cattle_2016-06-01
2015.7102493032864,2016.0846994536191,79,64281003_18_cattle_2016-02-01
2010.7112375154309,2010.832876712332,74,64281003_1_cattle_2010-11-01
2010.678818866898,2010.8328767123696,75,64281003_2_cattle_2010-11-01
2009.6804931720792,2010.8328767123496,88,64281003_3_cattle_2010-11-01
2009.796599192324,2010.5808219178941,88,64281003_4_cattle_2010-08-01
2010.1281564452083,2010.8328767124267,88,64281003_5_cattle_2010-11-01
2008.9151335770591,2010.832876712362,402,64281003_6_cattle_2010-11-01
2009.9578729945124,2010.8328767124028,88,64281003_7_cattle_2010-11-01
2010.3368087421054,2010.8328767123637,88,64281003_8_cattle_2010-11-01
2010.5877941238905,2010.8328767124274,75,64281003_9_cattle_2010-11-01
2007.3376876356529,2009.8328767123694,402,64281_0_boar_2009-11-01
2009.5961302337582,2010.7479452055186,401,64281_1_boar_2010-10-01
2014.2527466308338,2015.832876712385,72,64281_2_boar_2015-11-01
2019.823145855528,2020.0846994535982,313,64312028_0_cattle_2020-02-01
2020.0689183868017,2020.0846994535716,310,64312028_1_cattle_2020-02-01
2018.5923289707475,2019.4136986301796,136,64349001_0_cattle_2019-06-01
2018.904786063083,2019.4958904109683,104,64349001_10_cattle_2019-07-01
2020.0296017742562,2020.0846994535634,318,64349001_11_cattle_2020-02-01
2019.4205131523988,2019.915068493195,149,64349001_12_cattle_2019-12-01
2018.2200234883867,2019.6657534246776,136,64349001_13_cattle_2019-09-01
2018.7667541781982,2019.4136986301796,391,64349001_1_cattle_2019-06-01
2019.1354609654443,2019.4136986302349,98,64349001_2_cattle_2019-06-01
2018.4773160378636,2019.4136986302199,111,64349001_3_cattle_2019-06-01
2018.6482237967994,2019.161643835645,392,64349001_4_cattle_2019-03-01
2019.0684220910455,2019.4136986301964,104,64349001_5_cattle_2019-06-01
2019.238257985973,2019.4136986302267,156,64349001_6_cattle_2019-06-01
2018.4562518165365,2019.6657534247029,392,64349001_7_cattle_2019-09-01
2018.572550918479,2019.6657534246724,101,64349001_8_cattle_2019-09-01
2018.5669868881193,2019.6657534246706,101,64349001_9_cattle_2019-09-01
2017.6858355256036,2018.4136986301394,112,64349013_0_cattle_2018-06-01
2016.5039950726557,2018.0849315069227,394,64349013_1_cattle_2018-02-01
2020.0238394800206,2020.084699453589,320,64349021_0_cattle_2020-02-01
2019.9012605047692,2020.0846994536093,340,64349021_1_cattle_2020-02-01
2014.4099174990222,2015.4958904110408,118,64349068_0_cattle_2015-07-01
2014.1162909860263,2015.4958904110397,118,64349068_1_cattle_2015-07-01
2014.5507216678257,2015.4958904110456,160,64349068_2_cattle_2015-07-01
2013.87215532016,2015.413698630148,163,64349068_3_cattle_2015-06-01
2015.3189278266061,2015.4958904110536,116,64349068_4_cattle_2015-07-01
2013.0113530759036,2013.6657534247158,397,64349_0_boar_2013-09-01
2015.320795784582,2016.8333333333371,165,64349_10_boar_2016-11-01
2013.8277155964981,2015.16164383564,163,64349_11_boar_2015-03-01
2019.9522253432062,2020.0846994536498,332,64349_12_boar_2020-02-01
2015.3163835041253,2016.6666666667552,117,64349_13_boar_2016-09-01
2018.1072460703676,2019.2465753424897,111,64349_14_boar_2019-04-01
2016.6859422896734,2018.0000000000757,395,64349_15_boar_2018-01-01
2016.158203178647,2017.6657534247138,124,64349_16_boar_2017-09-01
2015.1982669709498,2015.915068493181,396,64349_17_boar_2015-12-01
2014.9980403234815,2016.5819672131834,165,64349_18_boar_2016-08-01
2016.5669818024207,2017.246575342499,42,64349_1_boar_2017-04-01
2017.367388123752,2019.161643835637,127,64349_20_boar_2019-03-01
2017.7732012516958,2018.0849315069408,126,64349_21_boar_2018-02-01
2018.6590607865512,2019.32876712329,125,64349_22_boar_2019-05-01
2019.0516519530656,2019.5808219179046,104,64349_23_boar_2019-08-01
2019.5831134957173,2020.0846994535834,368,64349_24_boar_2020-02-01
2018.024527851749,2019.0849315069158,137,64349_25_boar_2019-02-01
2017.7138757429732,2018.6657534247108,130,64349_26_boar_2018-09-01
2019.101083300176,2019.8328767124106,384,64349_27_boar_2019-11-01
2019.619422932722,2019.8328767123471,363,64349_28_boar_2019-11-01
2020.0660651342928,2020.0846994535918,311,64349_29_boar_2020-02-01
2013.6460781822404,2015.328767123306,120,64349_2_boar_2015-05-01
2018.2161241076503,2019.0000000000286,137,64349_30_boar_2019-01-01
2019.4955076723606,2020.0846994536148,373,64349_31_boar_2020-02-01
2019.0899411674661,2019.7479452055095,387,64349_32_boar_2019-10-01
2019.496335663963,2020.0846994535962,372,64349_33_boar_2020-02-01
2020.0250716616263,2020.0846994536248,319,64349_34_boar_2020-02-01
