19_d500_22_0_badger_2013-08-01,19_d500_22_1_badger_2018-07-01,19_d500_25_0_badger_2015-07-01,19_d500_25_1_badger_2019-04-01,19_d500_25_2_badger_2020-02-01,40089001_0_cattle_2014-03-01,40089001_10_cattle_2014-03-01,40089001_11_cattle_2014-03-01,40089001_12_cattle_2014-03-01,40089001_1_cattle_2014-03-01,40089001_2_cattle_2014-02-01,40089001_3_cattle_2014-03-01,40089001_4_cattle_2014-03-01,40089001_5_cattle_2014-03-01,40089001_6_cattle_2014-03-01,40089001_7_cattle_2014-03-01,40089001_8_cattle_2014-03-01,40089001_9_cattle_2014-03-01,40089077_0_cattle_2020-02-01,40089077_1_cattle_2019-12-01,40089_0_boar_2019-09-01,40089_1_boar_2020-02-01,45_d500_105_726_0_badger_2020-02-01,45_d500_123_762_0_badger_2012-08-01,45_d500_123_762_1_badger_2016-08-01,45_d500_124_0_badger_2012-08-01,45_d500_124_1_badger_2013-11-01,45_d500_150_0_badger_2014-07-01,45_d500_152_0_badger_2018-08-01,45_d500_156_0_badger_2016-07-01,45_d500_156_1_badger_2009-06-01,45_d500_156_2_badger_2010-07-01,45_d500_156_3_badger_2010-06-01,45_d500_156_4_badger_2016-06-01,45_d500_156_5_badger_2012-03-01,45_d500_157_858_0_badger_2018-07-01,45_d500_160_0_badger_2008-09-01,45_d500_160_1_badger_2008-02-01,45_d500_160_2_badger_2007-12-01,45_d500_160_3_badger_2008-08-01,45_d500_163_0_badger_2010-07-01,45_d500_163_1_badger_2012-01-01,45_d500_163_2_badger_2014-05-01,45_d500_163_3_badger_2013-06-01,45_d500_170_0_badger_2018-06-01,45_d500_171_0_badger_2015-08-01,45_d500_173_0_badger_2014-11-01,45_d500_173_1_badger_2020-02-01,45_d500_175_0_badger_2020-02-01,45_d500_181_0_badger_2016-09-01,45_d500_182_0_badger_2017-09-01,45_d500_194_1553_0_badger_2019-07-01,45_d500_244_0_badger_2020-02-01,45_d500_244_1_badger_2020-02-01,45_d500_246_0_badger_2020-02-01,45_d500_246_1_badger_2020-02-01,45_d500_37_544_0_badger_2019-06-01,45_d500_37_586_0_badger_2020-02-01,45_d500_56_0_badger_2020-02-01,45_d500_62_0_badger_2018-09-01,45_d500_63_0_badger_2020-02-01,45_d500_78_668_0_badger_2020-02-01,45_d500_87_0_badger_2019-05-01,45_d500_94_0_badger_2020-02-01,45_d500_94_1_badger_2020-02-01,45_d500_96_688_0_badger_2020-02-01,45_d500_98_0_badger_2020-02-01,45_d500_99_699_0_badger_2020-02-01,45_d500_99_720_0_badger_2014-07-01,45_d500_99_720_1_badger_2019-07-01,45_d500_99_766_0_badger_2010-07-01,45_d500_99_766_1_badger_2011-08-01,45_d500_99_766_2_badger_2012-01-01,45_d500_99_766_3_badger_2016-05-01,45_d500_99_766_4_badger_2018-06-01,45_d500_99_766_5_badger_2014-06-01,45_d500_99_766_6_badger_2020-02-01,45_d500_99_766_7_badger_2020-02-01,45_d500_99_766_8_badger_2020-02-01,64075003_0_cattle_2014-02-01,64075003_1_cattle_2014-04-01,64149004_0_cattle_2013-03-01,64149004_10_cattle_2013-04-01,64149004_11_cattle_2013-04-01,64149004_12_cattle_2013-04-01,64149004_13_cattle_2013-03-01,64149004_14_cattle_2013-04-01,64149004_15_cattle_2013-04-01,64149004_16_cattle_2013-04-01,64149004_17_cattle_2013-04-01,64149004_18_cattle_2013-04-01,64149004_19_cattle_2013-04-01,64149004_1_cattle_2012-07-01,64149004_20_cattle_2013-04-01,64149004_21_cattle_2013-04-01,64149004_22_cattle_2013-04-01,64149004_23_cattle_2013-04-01,64149004_24_cattle_2015-01-01,64149004_2_cattle_2013-04-01,64149004_3_cattle_2013-04-01,64149004_4_cattle_2013-04-01,64149004_5_cattle_2013-04-01,64149004_6_cattle_2013-04-01,64149004_7_cattle_2013-04-01,64149004_8_cattle_2013-04-01,64149004_9_cattle_2013-04-01,64149029_0_cattle_2012-12-01,64149029_1_cattle_2012-12-01,64149029_2_cattle_2012-12-01,64149029_3_cattle_2012-11-01,64149029_4_cattle_2012-12-01,64149029_5_cattle_2012-12-01,64149030_0_cattle_2014-05-01,64149030_10_cattle_2014-03-01,64149030_11_cattle_2014-03-01,64149030_12_cattle_2014-03-01,64149030_13_cattle_2014-03-01,64149030_14_cattle_2014-03-01,64149030_15_cattle_2014-05-01,64149030_16_cattle_2014-05-01,64149030_17_cattle_2014-02-01,64149030_18_cattle_2014-03-01,64149030_19_cattle_2014-03-01,64149030_1_cattle_2014-05-01,64149030_20_cattle_2014-03-01,64149030_21_cattle_2014-03-01,64149030_22_cattle_2014-03-01,64149030_23_cattle_2014-05-01,64149030_24_cattle_2014-05-01,64149030_25_cattle_2014-03-01,64149030_26_cattle_2014-05-01,64149030_27_cattle_2014-03-01,64149030_28_cattle_2014-03-01,64149030_29_cattle_2014-03-01,64149030_2_cattle_2014-03-01,64149030_30_cattle_2014-05-01,64149030_31_cattle_2014-05-01,64149030_32_cattle_2014-05-01,64149030_33_cattle_2014-03-01,64149030_34_cattle_2014-03-01,64149030_35_cattle_2014-03-01,64149030_36_cattle_2014-04-01,64149030_37_cattle_2014-03-01,64149030_38_cattle_2014-03-01,64149030_39_cattle_2014-03-01,64149030_3_cattle_2013-09-01,64149030_40_cattle_2014-05-01,64149030_41_cattle_2014-03-01,64149030_42_cattle_2014-03-01,64149030_43_cattle_2014-03-01,64149030_44_cattle_2014-03-01,64149030_45_cattle_2014-03-01,64149030_46_cattle_2014-03-01,64149030_47_cattle_2014-05-01,64149030_48_cattle_2014-05-01,64149030_49_cattle_2014-05-01,64149030_4_cattle_2013-05-01,64149030_50_cattle_2014-05-01,64149030_51_cattle_2014-05-01,64149030_52_cattle_2014-05-01,64149030_53_cattle_2014-05-01,64149030_54_cattle_2014-05-01,64149030_55_cattle_2014-05-01,64149030_56_cattle_2014-05-01,64149030_57_cattle_2014-05-01,64149030_58_cattle_2014-05-01,64149030_59_cattle_2014-05-01,64149030_5_cattle_2014-02-01,64149030_60_cattle_2015-12-01,64149030_61_cattle_2015-11-01,64149030_62_cattle_2015-12-01,64149030_63_cattle_2015-12-01,64149030_6_cattle_2014-05-01,64149030_7_cattle_2014-03-01,64149030_8_cattle_2014-03-01,64149030_9_cattle_2014-03-01,64176002_0_cattle_2015-06-01,64176002_1_cattle_2015-04-01,64176002_2_cattle_2015-04-01,64176002_3_cattle_2015-06-01,64176002_4_cattle_2015-06-01,64176002_5_cattle_2015-04-01,64281003_0_cattle_2013-01-01,64281003_1_cattle_2017-02-01,64281003_2_cattle_2017-02-01,64281003_3_cattle_2017-02-01,64328_0_boar_2020-02-01,64349_10_boar_2020-02-01,64359005_0_cattle_2017-10-01,64359005_1_cattle_2017-11-01,64359005_3_cattle_2019-03-01,64359009_0_cattle_2020-02-01,64359024_0_cattle_2018-01-01,64359035_0_cattle_2019-10-01,64359035_1_cattle_2020-02-01,64359035_2_cattle_2020-02-01,64359035_3_cattle_2020-02-01,64359040_0_cattle_2019-01-01,64359040_1_cattle_2020-02-01,64359040_2_cattle_2020-02-01,64359056_0_cattle_2018-02-01,64359103_0_cattle_2019-07-01,64359103_1_cattle_2019-03-01,64359108_0_cattle_2017-12-01,64359138_0_cattle_2019-02-01,64359138_1_cattle_2019-02-01,64359138_2_cattle_2019-02-01,64359138_3_cattle_2019-09-01,64359138_4_cattle_2020-02-01,64359142_0_cattle_2020-02-01,64359142_1_cattle_2020-02-01,64359142_2_cattle_2020-02-01,64359142_3_cattle_2020-02-01,64359142_4_cattle_2020-02-01,64359142_5_cattle_2020-02-01,64359142_6_cattle_2020-02-01,64359142_7_cattle_2020-02-01,64359142_8_cattle_2020-02-01,64359142_9_cattle_2020-02-01,64359144_0_cattle_2020-02-01,64359149_0_cattle_2019-12-01,64359163_0_cattle_2019-12-01,64359187_0_cattle_2020-02-01,64359187_1_cattle_2020-02-01,64359187_2_cattle_2020-02-01,64359187_3_cattle_2019-12-01,64359187_4_cattle_2020-02-01,64359187_5_cattle_2020-02-01,64359187_6_cattle_2020-02-01,64359187_7_cattle_2020-02-01,64359189_0_cattle_2020-02-01,64359189_1_cattle_2019-12-01,64359189_2_cattle_2019-12-01,64359189_3_cattle_2019-12-01,64359189_4_cattle_2019-06-01,64359189_5_cattle_2019-12-01,64359189_6_cattle_2019-12-01,64359189_7_cattle_2019-12-01,64359189_8_cattle_2020-02-01,64359_0_boar_2014-03-01,64359_10_boar_2019-05-01,64359_11_boar_2020-02-01,64359_12_boar_2020-02-01,64359_13_boar_2020-02-01,64359_14_boar_2019-09-01,64359_15_boar_2020-02-01,64359_16_boar_2020-02-01,64359_17_boar_2020-02-01,64359_1_boar_2015-04-01,64359_2_boar_2016-09-01,64359_3_boar_2019-11-01,64359_4_boar_2017-12-01,64359_5_boar_2016-12-01,64359_6_boar_2017-11-01,64359_7_boar_2020-02-01,64359_9_boar_2020-02-01,64416031_0_cattle_2016-06-01,64416031_10_cattle_2018-03-01,64416031_11_cattle_2018-05-01,64416031_12_cattle_2018-03-01,64416031_1_cattle_2016-06-01,64416031_2_cattle_2016-06-01,64416031_3_cattle_2016-06-01,64416031_4_cattle_2016-05-01,64416031_5_cattle_2016-06-01,64416031_6_cattle_2016-05-01,64416031_7_cattle_2016-06-01,64416031_8_cattle_2016-06-01,64416031_9_cattle_2018-03-01,64416_0_boar_2013-10-01,64416_10_boar_2020-02-01,64416_1_boar_2015-01-01,64416_2_boar_2014-10-01,64416_3_boar_2016-09-01,64416_4_boar_2018-12-01,64416_5_boar_2018-01-01,64416_6_boar_2020-02-01,64416_7_boar_2020-02-01,64416_8_boar_2020-02-01,64420009_0_cattle_2020-02-01,64420015_0_cattle_2011-02-01,64420015_10_cattle_2011-02-01,64420015_11_cattle_2011-04-01,64420015_12_cattle_2011-04-01,64420015_13_cattle_2011-04-01,64420015_14_cattle_2011-04-01,64420015_15_cattle_2011-02-01,64420015_16_cattle_2011-02-01,64420015_17_cattle_2011-04-01,64420015_18_cattle_2011-02-01,64420015_19_cattle_2011-02-01,64420015_1_cattle_2011-02-01,64420015_20_cattle_2011-02-01,64420015_21_cattle_2011-02-01,64420015_22_cattle_2011-04-01,64420015_23_cattle_2011-04-01,64420015_24_cattle_2011-04-01,64420015_25_cattle_2011-02-01,64420015_26_cattle_2011-04-01,64420015_27_cattle_2011-04-01,64420015_2_cattle_2009-04-01,64420015_3_cattle_2009-07-01,64420015_4_cattle_2011-02-01,64420015_5_cattle_2011-02-01,64420015_6_cattle_2011-02-01,64420015_7_cattle_2011-02-01,64420015_8_cattle_2010-10-01,64420015_9_cattle_2011-02-01,64420035_0_cattle_2012-02-01,64420035_10_cattle_2014-05-01,64420035_11_cattle_2014-03-01,64420035_12_cattle_2014-03-01,64420035_13_cattle_2014-03-01,64420035_14_cattle_2014-03-01,64420035_15_cattle_2014-05-01,64420035_1_cattle_2012-02-01,64420035_2_cattle_2012-02-01,64420035_3_cattle_2012-02-01,64420035_4_cattle_2012-02-01,64420035_5_cattle_2012-01-01,64420035_6_cattle_2012-02-01,64420035_7_cattle_2012-02-01,64420035_8_cattle_2012-02-01,64420035_9_cattle_2014-03-01,64420044_0_cattle_2011-05-01,64420044_10_cattle_2011-05-01,64420044_11_cattle_2011-05-01,64420044_12_cattle_2011-07-01,64420044_13_cattle_2011-05-01,64420044_14_cattle_2011-05-01,64420044_15_cattle_2011-05-01,64420044_16_cattle_2011-07-01,64420044_17_cattle_2011-05-01,64420044_18_cattle_2011-07-01,64420044_19_cattle_2011-05-01,64420044_1_cattle_2011-05-01,64420044_20_cattle_2011-05-01,64420044_21_cattle_2011-05-01,64420044_22_cattle_2014-03-01,64420044_2_cattle_2011-05-01,64420044_3_cattle_2011-05-01,64420044_4_cattle_2011-05-01,64420044_5_cattle_2011-07-01,64420044_6_cattle_2011-07-01,64420044_7_cattle_2011-05-01,64420044_8_cattle_2011-05-01,64420044_9_cattle_2011-07-01,64420047_0_cattle_2011-02-01,64420047_1_cattle_2011-03-01,64420047_2_cattle_2011-03-01,64420047_3_cattle_2011-03-01,64420047_4_cattle_2011-03-01,64420047_5_cattle_2011-03-01,64420047_6_cattle_2011-05-01
0,3.199872005119795e-4,0.006359745610175616,0.0015999360025598967,0,0.005839766409343644,0.00515979360825568,0.00355985760569577,0.003279868805247788,0.005759769609215648,0.007159713611455573,0.010239590416383355,0.009039638414463445,0.004279828806847728,0.0030398784048638037,0.0034798608055677752,0.005879764809407642,0.008279668813247503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001439942402303907,0.012519499220031182,0.0012799488020479174,0,3.599856005759769e-4,0.012519499220031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.11159553617854889,0.2073117075316895,7.59969601215951e-4,0,0,0,0,0,0.001039958401663933,0.014959401623934998,0.010999560017599297,0,0,0,1.1999520019199232e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002759889604415822,0.0711971521139137,0,0.055997760089595505,5.199792008319666e-4,0.002879884804607814,0,1.5999360025598975e-4,0.0021199152033918632,0.001039958401663933,0.008999640014399448,0.03999840006399741,0.036838526458941784,0,0,0,0.006199752009919624,0.0015599376024958993,0,1.1999520019199232e-4,3.599856005759769e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.199872005119795e-4,0.0015599376024958993,3.199872005119795e-4,0,0,0.0015599376024958993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.18099276028958064,0.08979640814367149,0,3.599856005759769e-4,0,0,0,0,0,0.0026398944042238296,0.009919603215871379,0.009199632014719433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.999680012799488e-5,7.999680012799488e-5,7.999680012799488e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008119675212991515,0.03183872645094238,0.11515539378424447,0.01683932642694291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.799728010879562e-4,7.199712011519536e-4,7.199712011519536e-4,0,0,0,0.22391104355824754,0,0.34250629974805763,6.799728010879562e-4,1.999920003199872e-4,7.199712011519536e-4,7.199712011519536e-4,0,0.26098956041757876,0.20503179872804178,5.199792008319666e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.18027278908842873,0,0,0.18171273149073255,0,0,0,0,0,0.21299148034077683,0.3321467141314757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.59977600895964e-4,0,1.1999520019199232e-4,0,0,0,0,0,5.59977600895964e-4,0.13447462101515417,5.59977600895964e-4,4.7998080076796915e-4,3.999840006399744e-5,0.1568337266509275,0,0,0,0.14311427542897714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0011999520019199226,0,1.1999520019199232e-4,7.999680012799488e-5,0,0.3186672533098999,0.18923243070276366,3.199872005119795e-4,0,0,3.9998400063997433e-4,9.199632014719407e-4,7.59969601215951e-4,0,0.23803047878083786,0.19243230270788328,7.999680012799484e-4,8.799648014079433e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799888004479821e-4,0,0,0,2.799888004479821e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
