19_d500_10_0_badger_2017-05-01,2_d500_28_0_badger_2017-08-01,2_d500_41_0_badger_2019-07-01,2_d500_42_0_badger_2019-09-01,2_d500_43_0_badger_2014-07-01,2_d500_6_0_badger_2018-06-01,2_d500_9_0_badger_2015-05-01,40002_1_boar_2014-10-01,40002_2_boar_2018-10-01,40017_2_boar_2019-04-01,40089001_0_cattle_2014-04-01,40089001_1_cattle_2014-05-01,40089001_2_cattle_2014-05-01,40089001_3_cattle_2014-05-01,40089001_4_cattle_2014-05-01,40089001_5_cattle_2014-05-01,40089001_6_cattle_2014-05-01,40089001_7_cattle_2014-05-01,40089001_8_cattle_2014-05-01,40089001_9_cattle_2014-05-01,40089_0_boar_2017-01-01,40089_1_boar_2013-04-01,40089_2_boar_2015-03-01,40089_3_boar_2020-02-01,40203001_0_cattle_2016-12-01,40203001_1_cattle_2016-12-01,40203015_0_cattle_2016-02-01,40203015_1_cattle_2016-02-01,40203015_2_cattle_2016-01-01,40203015_3_cattle_2016-02-01,40203015_4_cattle_2016-02-01,40203015_5_cattle_2016-02-01,40203015_6_cattle_2016-02-01,40203015_7_cattle_2016-02-01,40203015_8_cattle_2016-02-01,40203_10_boar_2020-02-01,40203_11_boar_2019-09-01,40203_1_boar_2015-07-01,40203_2_boar_2014-12-01,40203_3_boar_2015-11-01,40203_4_boar_2015-06-01,40203_5_boar_2017-01-01,40203_6_boar_2017-03-01,40203_7_boar_2017-10-01,40203_8_boar_2017-05-01,40203_9_boar_2019-05-01,45_d500_155_880_0_badger_2020-02-01,45_d500_156_0_badger_2015-02-01,45_d500_156_1_badger_2011-04-01,45_d500_157_858_0_badger_2013-05-01,45_d500_157_858_1_badger_2013-08-01,45_d500_159_855_0_badger_2012-03-01,45_d500_160_0_badger_2018-06-01,45_d500_163_0_badger_2013-06-01,45_d500_163_1_badger_2020-02-01,45_d500_57_715_0_badger_2013-07-01,45_d500_61_0_badger_2017-08-01,45_d500_61_1_badger_2020-02-01,45_d500_78_668_0_badger_2014-02-01,45_d500_78_668_1_badger_2017-05-01,45_d500_99_866_0_badger_2011-09-01,45_d500_99_866_1_badger_2013-04-01,45_d500_99_866_2_badger_2013-09-01,45_d500_99_866_3_badger_2014-03-01,45_d500_99_866_4_badger_2019-06-01,45_d500_99_866_5_badger_2014-08-01,45_d500_99_869_0_badger_2020-02-01,45_d500_99_869_1_badger_2014-08-01,64359108_0_cattle_2020-02-01,64359108_1_cattle_2020-02-01,64359187_0_cattle_2014-01-01,64359187_1_cattle_2014-01-01,64359187_2_cattle_2014-01-01,64359189_0_cattle_2018-03-01,64420009_0_cattle_2014-03-01,64420009_10_cattle_2017-04-01,64420009_11_cattle_2017-02-01,64420009_12_cattle_2017-02-01,64420009_13_cattle_2017-04-01,64420009_14_cattle_2017-02-01,64420009_15_cattle_2017-04-01,64420009_16_cattle_2017-04-01,64420009_17_cattle_2017-04-01,64420009_1_cattle_2014-01-01,64420009_2_cattle_2014-01-01,64420009_3_cattle_2014-01-01,64420009_4_cattle_2014-01-01,64420009_5_cattle_2014-01-01,64420009_6_cattle_2014-03-01,64420009_7_cattle_2014-01-01,64420009_8_cattle_2014-03-01,64420009_9_cattle_2017-04-01,64420015_0_cattle_2007-04-01,64420015_1_cattle_2007-06-01,64420015_2_cattle_2007-04-01,64420035_0_cattle_2012-05-01,64420035_10_cattle_2012-07-01,64420035_11_cattle_2012-05-01,64420035_12_cattle_2012-07-01,64420035_13_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-05-01,64420035_16_cattle_2012-05-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-05-01,64420035_1_cattle_2012-07-01,64420035_20_cattle_2012-05-01,64420035_21_cattle_2012-07-01,64420035_22_cattle_2016-03-01,64420035_2_cattle_2012-05-01,64420035_3_cattle_2012-05-01,64420035_4_cattle_2012-05-01,64420035_5_cattle_2012-05-01,64420035_6_cattle_2012-05-01,64420035_7_cattle_2012-05-01,64420035_8_cattle_2012-05-01,64420035_9_cattle_2012-05-01
0,9.999000099990002e-5,8.999100089991002e-4,0,0,0,1.9998000199980003e-4,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668933106689339,0.08459154084591669,5.999400059994001e-4,0.01979802019798012,0.19818018198179604,0,0.05659434056594393,0.020697930206979215,0.4240575942405933,6.999300069993001e-4,0.023397660233976495,1.9998000199980003e-4,5.999400059994001e-4,0.01419858014198576,0.004899510048995103,0,0.003999600039996002,0.05259474052594782,0,0.06409359064093663,0.08769123087691368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.9996000399960006e-4,0.11508849115088703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006299370062993705,0.011898810118988077,0.0017998200179981994,0.04929507049295103,0.058594140585941985,0.03249675032496737,0,0.06799320067993284,0.03099690030996884,0.003299670032996701,0.055694430556944806,0.012298770122987674,0.17548245175482127,0.02669733026697317,0.004199580041995802,0,0.004099590040995902,0.005199480051994804,0,0.005599440055994404,0.006599340065993406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.999300069993001e-4,4.999500049995e-4,0,0,0,1.9998000199980003e-4,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010498950104989488,0.014398560143985559,8.999100089991002e-4,0.24487551244874414,0.07659234076592447,0.03459654034596533,0.16868313168682883,0,0.027897210278971962,0.003899610038996102,0.2425757424257467,7.999200079992001e-4,0.0013998600139985998,0.04609539046095414,0.008399160083991603,0,0.006099390060993905,0.009299070092990696,0,0.005899410058994105,0.009699030096990293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.9998000199980003e-4,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05289471052894753,0.07129287071292963,3.9996000399960006e-4,0.023097690230976797,0.16998300169982739,0.4095590440956054,0.04599540045995424,0.01859814018598133,0,9.999000099990002e-5,0.013698630136986264,0,5.999400059994001e-4,0.007199280071992806,6.999300069993001e-4,0,8.999100089991002e-4,0.05149485051494889,0,0.05469453054694578,0.07339266073392758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.10458954104589724,0,0,0,0,0.0017998200179981994,0.004899510048995103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21037896210378249,0.0036996300369963016,9.99900009999e-4,2.9997000299970003e-4,0.003299670032996701,0.006199380061993805,2.9997000299970003e-4,0,0.0029997000299970007,0,0,0.020697930206979215,0.025197480251974682,0.0011998800119988,0.12058794120588168,9.999000099990002e-5,0,0.0010998900109989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.9998000199980003e-4,0,0,0,2.9997000299970003e-4,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007899210078992107,0.010898910108989085,3.9996000399960006e-4,0.3994600539946138,0.04669533046695356,0.024897510248974984,0.10768923107689422,0.2771722827717158,0.021697830216978208,0.0014998500149984997,0,0,3.9996000399960006e-4,0.027797220277972063,0.0024997500249975,0,9.99900009999e-4,0.0024997500249975,0,8.999100089991002e-4,0.0027997200279972004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03239676032396747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018998100189980927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.2066793320667866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,0,0,0,0.02799720027997186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.014898510148985055,0.0019998000199979993,0,0,0.0011998800119988,0.020697930206979215,0.026297370262973574,7.999200079992001e-4,0,0,0,0,0.0028997100289971005,0,0,0,0,0,0,0,0,0,0,0.005399460053994604,0.012598740125987372,0.032296770322967565,0.0701929807019307,0.05509449055094539,0.03859614038596144,0.10288971102889889,0.08369163083691757,0.02689731026897297,0.04879512048795152,0.053794620537946654,6.999300069993001e-4,5.999400059994001e-4,0,0.12628737126287595,0.0010998900109989,0.10348965103489831,0.0035996400359964015,0,0.005599440055994404,0.005499450054994504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.10448955104489734,0.0018998100189980994,0,0,0.006999300069993006,0.09519048095190638,0.12918708129187273,0.0029997000299970007,0,0,0,0,0.01149885011498848,0,0,0,0,0,0.0011998800119988,0,0,0,0,0.008399160083991603,0.017998200179981935,0.21767823217677437,0.07499250074992603,0.07569243075692535,0.04639536046395385,0.1527847215278465,0.1175882411758846,0.04559544045595463,0.2710728927107209,0.09249075092490901,0,0.0015998400159983996,0.4842515748425431,0,0.01849815018498143,0.4613538646135622,0.009999000099989991,4.999500049995e-4,0.007199280071992806,0.009599040095990394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028997100289971005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.14338566143385695,0,0.011898810118988077,0.06529347065293546,0.0035996400359964015,0.005499450054994504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,9.999000099990002e-5,0.0015998400159983996,0,1.9998000199980003e-4,0,0.8079192080792732,0,0,0.20517948205178826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12838716128387362,1.9998000199980003e-4,0,0,1.9998000199980003e-4,0.020497950204979416,0.030096990300969746,0.0013998600139985998,0,0,0,0,0.0037996200379962018,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0.0024997500249975,0.25777422257773197,0.01019898010198979,0.011698830116988279,0.004199580041995802,0.020397960203979517,0.018098190180981834,0.007199280071992806,0.321267873212679,0.011098890110988883,0,0,0.08309169083091815,0.09529047095290628,0.003199680031996801,0,9.99900009999e-4,7.999200079992001e-4,9.99900009999e-4,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3108689131086877,0.16768323167682994,2.9997000299970003e-4,0.0034996500349965013,0.03399660033996591,0.018298170182981632,0.008299170082991704,0.0011998800119988,0.019398060193980524,4.999500049995e-4,0.004499550044995503,0,4.999500049995e-4,0.0016998300169982995,4.999500049995e-4,0,3.9996000399960006e-4,0,0,0.024997500249974883,0.03609639036096387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.07809219078092301,0,0.0010998900109989,0.003899610038996102,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043295670432956866,0,0,0,0,0,0.09039096090391105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999800019997992,0.021897810218978006,1.9998000199980003e-4,0.0050994900509949035,0.0226977302269772,0.013898610138986063,0.008999100089990998,0.003399660033996601,0.012298770122987674,0,0.0010998900109989,0,0,0.0014998500149984997,2.9997000299970003e-4,0,2.9997000299970003e-4,0.020297970202979618,0,0,0.20637936206378693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030596940305969243,0.04859514048595171,0,0.005199480051994804,0.03429657034296562,0.0225977402259773,0.009199080091990797,0.0015998400159983996,0.019298070192980625,9.999000099990002e-5,0.0025997400259974,0,0,0.0017998200179981994,7.999200079992001e-4,0,7.999200079992001e-4,0.03429657034296562,0,0.29257074292570295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.16108389161083728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0.01289871012898707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.999300069993001e-4,0,0,0,0,0,0,0,0,0,0,0,0.0014998500149984997,0,0,0,0,0,0,0,0,0.020997900209978913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005899410058994105,0,0,0,0,0,0,0,0,0,0.21537846215377693,0,0.008099190080991905,0,0,0.003999600039996002,0.0023997600239976,0.003299670032996701,0,0.018998100189980927,0,0,0,0,0,0,0,0,0.020697930206979215,0.0018998100189980994,3.9996000399960006e-4,0.0010998900109989,5.999400059994001e-4,0.019298070192980625,6.999300069993001e-4,0.019298070192980625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003099690030996901,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003099690030996901,0,0.0014998500149984997,0,4.999500049995e-4,0,0,0,0,0,0,0.27617238276171663,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030296970302969545,0.10638936106389549,0.01599840015998395,4.999500049995e-4,0,0,5.999400059994001e-4,9.99900009999e-4,0.0017998200179981994,9.999000099990002e-5,0,2.9997000299970003e-4,0,0,0,0.0019998000199979993,0.0012998700129986998,0,0,9.999000099990002e-5,0.0029997000299970007,0,0,0,2.9997000299970003e-4,0
0,0,0,0,6.999300069993001e-4,0,0,0,0,0,0.0010998900109989,0,0.0026997300269973002,1.9998000199980003e-4,9.999000099990002e-5,0,6.999300069993001e-4,0,9.999000099990002e-5,0,0,0.05009499050095025,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999200079992001e-4,0,0,8.999100089991002e-4,0.10418958104189763,0,0.026097390260973775,0,0.055994400559944514,0,0,0.034896510348965036,0,0.01299870012998697,0.04599540045995424,0,0,0,7.999200079992001e-4,0,0,0,0,0.0011998800119988,0.0011998800119988,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0.0017998200179981994,3.9996000399960006e-4,2.9997000299970003e-4,0,1.9998000199980003e-4,9.999000099990002e-5,2.9997000299970003e-4,9.999000099990002e-5,0,0,0,0,0.1066893310668952,0,1.9998000199980003e-4,0.007899210078992107,0.027097290270972768,0.1806819318068155,0.003999600039996002,9.99900009999e-4,0.04719528047195307,2.9997000299970003e-4,2.9997000299970003e-4,0.027297270272972567,0.06799320067993284,0.26797320267972347,0,0.003199680031996801,0.009399060093990596,0.10568943105689617,2.9997000299970003e-4,5.999400059994001e-4,0.0016998300169982995,0.0037996200379962018,0.0012998700129986998
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20887911208878415,7.999200079992001e-4,0.03879612038796124,0,0,0.0014998500149984997,0,0,0,0.03219678032196766,0,0,0,0,0.0012998700129986998,0.03089691030896894,0,0,0.034496550344965425,5.999400059994001e-4,0.0020997900209978994,0.0014998500149984997
0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,1.9998000199980003e-4,0,0,0.007099290070992906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058194180581942374,0,0,0,0.2380761923807517,0,0.0028997100289971005,0,0,0.006199380061993805,0,0.010398960103989588,0.019498050194980424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0.05369463053694675,5.999400059994001e-4,0,0.006399360063993605,0.01849815018498143,0.03289671032896698,0.0020997900209978994,2.9997000299970003e-4,0.37606239376063333,0,9.999000099990002e-5,0.01429857014298566,0.06609339066093468,0.05759424057594296,0,0.004099590040995902,0.019398060193980524,0.05039496050394996,0.0010998900109989,5.999400059994001e-4,0.0013998600139985998,0.0015998400159983996,0.003299670032996701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9996000399960006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062193780621938484,0,0.005199480051994804,0,0.005499450054994504,0.02819718028197166,0,0,0,0.02689731026897297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018998100189980994,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.999400059994001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005499450054994504,0,0.13108689131087062,0,0,0,2.9997000299970003e-4,0,0,2.9997000299970003e-4,0,0.0012998700129986998,0.0036996300369963016,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006699330066993306,0,0,0,0.0024997500249975,0.004499550044995503,4.999500049995e-4,0,0.29147085291470387,0,0,9.99900009999e-4,0.009099090090990898,0.005399460053994604,0,3.9996000399960006e-4,0.003199680031996801,0.007999200079992006,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01009899010098989,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02119788021197871,0.003899610038996102,0.04019598040195988,0.013998600139985962,0.013498650134986466,0.011198880111988782,0.010798920107989185,0.04159584041595852,0,0,0,0,0,0,0,0,0.012498750124987473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0.0016998300169982995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04919508049195113,0,0.0021997800219977996,0,3.9996000399960006e-4,0,9.999000099990002e-5,0,0,0,0,0,0,0,4.999500049995e-4,0,0,0,0.18368163183681216,0,0.02569743025697418,0,0,0.19348065193480127,0.1546845315468444,0.15498450154984406,0,0.03859614038596144,0,0,0,0,0,0,0,0,0.3590640935906475,0.09829017098290337,0.11648835116488566,0.12278772122787954,0.1105889411058914,0.06549345065493527,0.10418958104189763,0.05259474052594782,0,0,0,0,0,0,0,0,0,0.004399560043995603,0,0,0,0,0,3.9996000399960006e-4,9.999000099990002e-5,0.02119788021197871,0.023497650234976394,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999600039996002,0,0,0.08159184081591961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021997800219977996,2.9997000299970003e-4,0.003899610038996102,2.9997000299970003e-4,0,0.07809219078092301,0.0011998800119988,0.10088991100890084,0,0,0,0,0,0,0,0,0.07489251074892612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016398360163983546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.999100089991002e-4,0,0.0017998200179981994,0,0,0,0,0,0,0,0,0.0014998500149984997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.999000099990002e-5,0,0,0,0.05249475052494792,0,9.999000099990002e-5,0.02819718028197166,0,0,0.07319268073192778,0.0012998700129986998,0.11118888111189082,0.2478752124787408,2.9997000299970003e-4,0.0014998500149984997,0.08389161083891737,5.999400059994001e-4,0.0011998800119988,0.13358664133586784,0,0.1510848915108484,0.023297670232976596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0.0012998700129986998,0,0,0,0,0,0,0,0,0,0,0.0026997300269973002,0,0,0,0,0,4.999500049995e-4,0,0,0,0,0,0,0,0.1876812318768077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.999000099990002e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08759124087591377,0,0,0,0,0,0,0,0.003999600039996002,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9998000199980003e-4,0,0,0,0,1.9998000199980003e-4,0,0.0057994200579942045,0,0,0,0,0,0,0,0,0,0,0.0036996300369963016,0,1.9998000199980003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018998100189980994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02809719028097176,0.14358564143585673,0.0035996400359964015,0.11338866113388868,0,0.013498650134986466,0,4.999500049995e-4,0,0,6.999300069993001e-4,0,0,0.02149785021497841,2.9997000299970003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004099590040995902,0.006699330066993306,0.0017998200179981994,0.08519148085191611,0.016698330166983244,0.004099590040995902,0.07689231076892418,0.004099590040995902,0.026497350264973372,0.044395560443955796,0.013498650134986466,0.0336966303369662,0.0022997700229976997,0.004599540045995403,0.004699530046995303,0.09739026097390424,0.06469353064693605,0,0.04199580041995813,0.11568843115688644,0.06389361063893682,0.009499050094990495,0.009099090090990898,0.008999100089990998,0.0959904009599056,0.01989801019898002
