infector_id,infected_id,prob
64420002_3_cattle_2014-02-01,45_d500_105_726_0_badger_2015-07-01,0.18596280743851593
64420002_1_cattle_2014-02-01,45_d500_105_726_1_badger_2014-12-01,0.7920415916816109
45_d500_109_844_1_badger_2017-07-01,45_d500_105_726_2_badger_2020-02-01,7.998400319936012e-4
64556005_0_cattle_2018-03-01,45_d500_108_0_badger_2018-07-01,0.019796040791841593
45_d500_109_844_1_badger_2017-07-01,45_d500_109_734_0_badger_2019-05-01,0.013997200559888004
64556034_4_cattle_2016-04-01,45_d500_109_734_1_badger_2016-04-01,0.38712257548489387
64556034_1_cattle_2016-04-01,45_d500_109_734_2_badger_2018-09-01,0.011597680463907209
64556034_2_cattle_2016-04-01,45_d500_109_734_3_badger_2016-09-01,0.5642871425714575
45_d500_109_844_1_badger_2017-07-01,45_d500_109_844_0_badger_2017-08-01,0.08518296340731904
45_d500_109_844_0_badger_2017-08-01,45_d500_109_844_1_badger_2017-07-01,0.11077784443111507
45_d500_109_844_3_badger_2018-05-01,45_d500_109_844_2_badger_2020-02-01,0.0153969206158768
64556034_2_cattle_2016-04-01,45_d500_109_844_3_badger_2018-05-01,0.11237752449510233
64556_7_boar_2017-11-01,45_d500_109_849_0_badger_2020-02-01,0.009198160367926414
45_d500_139_0_badger_2019-07-01,45_d500_119_798_0_badger_2019-12-01,0.0027994401119776045
64556051_6_cattle_2017-12-01,45_d500_119_826_0_badger_2019-05-01,0.047390521895620735
64393_0_boar_2020-02-01,45_d500_120_0_badger_2020-02-01,0.04939012197560473
64420002_3_cattle_2014-02-01,45_d500_123_762_0_badger_2014-05-01,0.15296940611877885
64556034_0_cattle_2016-02-01,45_d500_123_762_1_badger_2018-05-01,0.08538292341531745
45_d500_160_1_badger_2015-11-01,45_d500_124_0_badger_2014-05-01,0.020195960807838392
64301080_0_cattle_2020-02-01,45_d500_126_1578_0_badger_2020-02-01,0.04099180163967195
64556058_0_cattle_2016-12-01,45_d500_132_808_0_badger_2020-02-01,0.0015996800639872023
64556034_5_cattle_2016-02-01,45_d500_132_811_0_badger_2016-06-01,0.5684863027394235
64556051_7_cattle_2017-12-01,45_d500_139_0_badger_2019-07-01,0.003399320135972806
64359110_1_cattle_2018-12-01,45_d500_140_0_badger_2019-05-01,0.0031993601279744054
45_d500_105_726_0_badger_2015-07-01,45_d500_151_0_badger_2018-04-01,0.0779844031193764
64556_0_boar_2017-02-01,45_d500_151_1_badger_2015-07-01,0.04939012197560473
64420002_2_cattle_2014-02-01,45_d500_151_2_badger_2015-02-01,0.21795640871826097
45_d500_99_720_0_badger_2013-11-01,45_d500_151_3_badger_2014-10-01,0.10697860427914535
64420002_1_cattle_2014-02-01,45_d500_151_4_badger_2020-02-01,0.0011997600479904018
45_d500_157_858_1_badger_2009-06-01,45_d500_152_0_badger_2009-02-01,0.1731653669266179
45_d500_124_0_badger_2014-05-01,45_d500_152_1_badger_2020-02-01,0.008398320335932815
45_d500_157_858_4_badger_2017-03-01,45_d500_157_858_0_badger_2019-08-01,0.02659468106378718
45_d500_99_839_0_badger_2007-11-01,45_d500_157_858_1_badger_2009-06-01,0.1421715656868649
64420015_1_cattle_2008-04-01,45_d500_157_858_2_badger_2008-08-01,0.2277544491101829
64420015_0_cattle_2008-04-01,45_d500_157_858_3_badger_2009-08-01,0.1207758448310354
45_d500_157_858_0_badger_2019-08-01,45_d500_157_858_4_badger_2017-03-01,0.008998200359928014
45_d500_157_858_1_badger_2009-06-01,45_d500_157_858_5_badger_2010-09-01,0.04639072185562874
64556500_0_cattle_2016-04-01,45_d500_159_855_0_badger_2016-08-01,0.2767446510697888
45_d500_124_0_badger_2014-05-01,45_d500_160_1_badger_2015-11-01,0.027994401119775976
64359108_0_cattle_2018-02-01,45_d500_194_1553_0_badger_2020-02-01,0.0035992801439712063
64349_0_boar_2020-02-01,45_d500_194_1553_1_badger_2020-02-01,0.03399320135972796
64556051_1_cattle_2017-12-01,45_d500_195_0_badger_2019-09-01,0.08198360327934454
45_d500_105_726_0_badger_2015-07-01,45_d500_195_1_badger_2020-02-01,0
64359108_2_cattle_2018-06-01,45_d500_37_600_0_badger_2020-02-01,0.005798840231953611
64359110_0_cattle_2018-12-01,45_d500_84_0_badger_2020-02-01,0.09198160367926486
64359110_2_cattle_2019-02-01,45_d500_84_1_badger_2020-02-01,9.998000399920016e-4
64556500_0_cattle_2016-04-01,45_d500_87_0_badger_2020-02-01,0.0035992801439712063
64359108_0_cattle_2018-02-01,45_d500_89_0_badger_2020-02-01,0.0045990801839632086
64556051_5_cattle_2017-12-01,45_d500_90_0_badger_2018-07-01,0.032793441311737566
45_d500_151_3_badger_2014-10-01,45_d500_99_720_0_badger_2013-11-01,0.0901819636072792
45_d500_157_858_1_badger_2009-06-01,45_d500_99_839_0_badger_2007-11-01,0.010397920415916811
45_d500_99_720_0_badger_2013-11-01,45_d500_99_839_1_badger_2013-11-01,0.10477904419116288
6_d500_21_0_badger_2020-02-01,64152_0_boar_2020-02-01,0.03639272145570876
45_d500_126_1578_0_badger_2020-02-01,64301080_0_cattle_2020-02-01,0.033793241351729564
64301080_2_cattle_2020-02-01,64301080_1_cattle_2020-02-01,0.018796240751849595
64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,0.04439112177564474
45_d500_194_1553_1_badger_2020-02-01,64349_0_boar_2020-02-01,0.07438512297540509
64359005_1_cattle_2019-01-01,64359005_0_cattle_2019-01-01,0.3285342931413689
64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,0.44771045790840264
64359200_1_cattle_2020-02-01,64359005_2_cattle_2019-08-01,0.037392521495700756
64359108_2_cattle_2018-06-01,64359108_0_cattle_2018-02-01,0.05318936212757432
64359108_3_cattle_2018-02-01,64359108_1_cattle_2018-02-01,0.44951009798038805
64359108_4_cattle_2018-06-01,64359108_2_cattle_2018-06-01,0.22895420915817333
64359108_1_cattle_2018-02-01,64359108_3_cattle_2018-02-01,0.43551289742050153
64359108_2_cattle_2018-06-01,64359108_4_cattle_2018-06-01,0.30993801239751967
45_d500_84_0_badger_2020-02-01,64359110_0_cattle_2018-12-01,0.013997200559888004
45_d500_151_1_badger_2015-07-01,64359110_1_cattle_2018-12-01,0.006198760247950412
64556034_1_cattle_2016-04-01,64359110_2_cattle_2019-02-01,0.002999400119976005
64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,0.009798040391921612
64359_2_boar_2019-04-01,64359153_0_cattle_2019-09-01,0.1729654069186195
64359_4_boar_2019-04-01,64359173_0_cattle_2020-02-01,0.023995200959807984
64359005_2_cattle_2019-08-01,64359200_1_cattle_2020-02-01,0.061987602479503905
64359005_0_cattle_2019-01-01,64359209_0_cattle_2019-12-01,0.061787642471505505
64359_4_boar_2019-04-01,64359209_1_cattle_2019-12-01,0.005998800239952012
64359_3_boar_2020-02-01,64359211_0_cattle_2020-02-01,0.03479304139172156
64556_0_boar_2017-02-01,64359_0_boar_2018-02-01,0.0779844031193764
64359153_0_cattle_2019-09-01,64359_2_boar_2019-04-01,0.11317736452709595
64359005_2_cattle_2019-08-01,64359_3_boar_2020-02-01,0.03239352129574077
64359173_0_cattle_2020-02-01,64359_4_boar_2019-04-01,0.02059588082383519
45_d500_120_0_badger_2020-02-01,64393_0_boar_2020-02-01,0.032593481303739166
64420002_2_cattle_2014-02-01,64420002_0_cattle_2014-04-01,0.12437512497500672
45_d500_105_726_1_badger_2014-12-01,64420002_1_cattle_2014-02-01,0.08978204359128239
45_d500_151_2_badger_2015-02-01,64420002_2_cattle_2014-02-01,0.1853629274145207
45_d500_123_762_0_badger_2014-05-01,64420002_3_cattle_2014-02-01,0.2187562487502546
45_d500_157_858_3_badger_2009-08-01,64420015_0_cattle_2008-04-01,0.15596880623875495
45_d500_157_858_2_badger_2008-08-01,64420015_1_cattle_2008-04-01,0.2187562487502546
64420038_3_cattle_2013-04-01,64420038_0_cattle_2013-02-01,0.3239352129574062
64420038_2_cattle_2013-04-01,64420038_1_cattle_2013-04-01,0.39972005598879173
64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,0.3867226554688971
64420038_0_cattle_2013-02-01,64420038_3_cattle_2013-04-01,0.28014397120576123
45_d500_108_0_badger_2018-07-01,64556005_0_cattle_2018-03-01,0.0165966806638672
64556_10_boar_2019-08-01,64556005_1_cattle_2020-02-01,0.08178364327134613
64556_6_boar_2019-07-01,64556023_0_cattle_2020-02-01,0.011797640471905608
64556034_4_cattle_2016-04-01,64556034_0_cattle_2016-02-01,0.17716456708658604
64556034_7_cattle_2016-04-01,64556034_1_cattle_2016-04-01,0.17216556688662588
64556034_3_cattle_2016-04-01,64556034_2_cattle_2016-04-01,0.16436712657468802
64556034_5_cattle_2016-02-01,64556034_3_cattle_2016-04-01,0.14577084583083622
64556034_0_cattle_2016-02-01,64556034_4_cattle_2016-04-01,0.3235352929414094
45_d500_132_811_0_badger_2016-06-01,64556034_5_cattle_2016-02-01,0.1913617276544729
64556034_7_cattle_2016-04-01,64556034_6_cattle_2016-04-01,0.34073185362927
64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,0.27414517096580987
64556058_0_cattle_2016-12-01,64556034_8_cattle_2017-02-01,0.35732853429313544
64556058_0_cattle_2016-12-01,64556034_9_cattle_2017-02-01,0.36012797440511274
64556051_6_cattle_2017-12-01,64556051_0_cattle_2017-12-01,0.24895020995801398
64556_6_boar_2019-07-01,64556051_10_cattle_2020-02-01,0.056588682263547116
45_d500_195_0_badger_2019-09-01,64556051_1_cattle_2017-12-01,0.02179564087182559
64556051_7_cattle_2017-12-01,64556051_2_cattle_2017-12-01,0.07618476304739075
64556051_8_cattle_2018-02-01,64556051_3_cattle_2018-02-01,0.22915416916617173
45_d500_109_734_2_badger_2018-09-01,64556051_4_cattle_2017-12-01,0.023195360927814386
45_d500_90_0_badger_2018-07-01,64556051_5_cattle_2017-12-01,0.032993401319735965
64556051_0_cattle_2017-12-01,64556051_6_cattle_2017-12-01,0.26194761047790877
64556051_2_cattle_2017-12-01,64556051_7_cattle_2017-12-01,0.06418716256748636
64556051_9_cattle_2018-02-01,64556051_8_cattle_2018-02-01,0.36172765446909977
64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,0.3537292541491646
64556034_2_cattle_2016-04-01,64556058_0_cattle_2016-12-01,0.29494101179764126
64556500_2_cattle_2016-05-01,64556500_0_cattle_2016-04-01,0.23775244951010321
64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,0.3057388522295537
64556500_0_cattle_2016-04-01,64556500_2_cattle_2016-05-01,0.32993401319735755
64359_0_boar_2018-02-01,64556_0_boar_2017-02-01,0.028394321135772775
64556005_1_cattle_2020-02-01,64556_10_boar_2019-08-01,0.03419316136772636
45_d500_109_734_3_badger_2016-09-01,64556_1_boar_2017-02-01,0.4661067786442535
64556051_7_cattle_2017-12-01,64556_2_boar_2016-12-01,0.03699260147970396
64556034_8_cattle_2017-02-01,64556_3_boar_2018-02-01,0.23915216956609206
45_d500_151_1_badger_2015-07-01,64556_4_boar_2017-09-01,0.038392321535692754
64556_4_boar_2017-09-01,64556_5_boar_2018-08-01,0.04419116176764634
64556051_10_cattle_2020-02-01,64556_6_boar_2019-07-01,0.032993401319735965
45_d500_159_855_0_badger_2016-08-01,64556_7_boar_2017-11-01,0.18576284743051752
45_d500_119_826_0_badger_2019-05-01,64556_8_boar_2020-02-01,0.007398520295940815
64556_10_boar_2019-08-01,64556_9_boar_2020-02-01,0.022395520895820788
64152_0_boar_2020-02-01,6_d500_21_0_badger_2020-02-01,0.033193361327734365
