tinfection,tremoved,infector_id,infected_id
2016.5983589651364,2017.3287671233063,43,45_d500_100_0_badger_2017-05-01
2019.8486149154523,2020.084699453622,383,45_d500_104_0_badger_2020-02-01
2020.0288348418196,2020.0846994536091,290,45_d500_124_0_badger_2020-02-01
2011.2240082658059,2014.0849315068654,195,45_d500_124_1_badger_2014-02-01
2011.2413071946323,2012.58196721321,195,45_d500_124_2_badger_2012-08-01
2012.1950348650332,2014.665753424753,207,45_d500_124_3_badger_2014-09-01
2009.1700825175858,2013.495890410971,198,45_d500_152_0_badger_2013-07-01
2007.4528010122272,2011.3287671233707,16,45_d500_152_1_badger_2011-05-01
2009.0575678039058,2011.1616438356612,8,45_d500_152_2_badger_2011-03-01
2008.866688460295,2010.2465753425201,203,45_d500_156_0_badger_2010-04-01
2012.659103881229,2013.0849315069036,12,45_d500_156_1_badger_2013-02-01
2010.9565251158863,2014.6657534246824,10,45_d500_156_2_badger_2014-09-01
2014.475885229458,2015.2465753425417,215,45_d500_156_3_badger_2015-04-01
2015.7372641087293,2016.1639344262471,13,45_d500_156_4_badger_2016-03-01
2018.580914476815,2019.4958904109994,478,45_d500_159_855_0_badger_2019-07-01
2006.6784091864508,2008.0000000000841,202,45_d500_160_1_badger_2008-01-01
2012.714699721206,2014.0000000000966,4,45_d500_160_2_badger_2014-01-01
2007.0302539631407,2010.0000000000214,201,45_d500_160_3_badger_2010-01-01
2016.8617259874813,2017.9150684931951,190,45_d500_162_0_badger_2017-12-01
2017.1782277788318,2018.4958904109665,43,45_d500_162_1_badger_2018-07-01
2011.058142101285,2012.6666666667345,7,45_d500_170_0_badger_2012-09-01
2012.0112385186765,2013.6657534246976,32,45_d500_170_1_badger_2013-09-01
2013.8326565748314,2015.2465753425495,188,45_d500_170_2_badger_2015-04-01
2020.0705779916705,2020.0846994535668,238,45_d500_171_0_badger_2020-02-01
2019.6881268465472,2020.0846994535866,411,45_d500_171_1_badger_2020-02-01
2020.0167452545218,2020.0846994536007,300,45_d500_171_2_badger_2020-02-01
2013.114408502819,2015.8328767123442,188,45_d500_179_0_badger_2015-11-01
2015.4523849061918,2018.4958904109947,29,45_d500_179_1_badger_2018-07-01
2014.8160984044985,2017.328767123384,6,45_d500_180_0_badger_2017-05-01
2015.4091285796117,2018.1616438356295,69,45_d500_180_1_badger_2018-03-01
2020.0526721920598,2020.084699453553,265,45_d500_180_2_badger_2020-02-01
2011.8040869182896,2013.915068493167,208,45_d500_181_0_badger_2013-12-01
2016.360708591884,2018.3287671233684,28,45_d500_181_1_badger_2018-05-01
2015.6572945776713,2016.4153005465353,71,45_d500_181_2_badger_2016-06-01
2015.9762371636896,2016.3306010929475,77,45_d500_181_3_badger_2016-05-01
2020.063353547784,2020.0846994536146,252,45_d500_37_586_0_badger_2020-02-01
2018.739595313569,2019.1616438357007,172,45_d500_37_586_1_badger_2019-03-01
2018.6982370130722,2019.4136986301653,172,45_d500_37_586_2_badger_2019-06-01
2020.071986880165,2020.0846994536184,234,45_d500_37_586_3_badger_2020-02-01
2019.2824401093378,2019.5808219178232,124,45_d500_37_600_0_badger_2019-08-01
2020.0502617366622,2020.08469945365,271,45_d500_38_557_0_badger_2020-02-01
2020.0816609006877,2020.0846994535816,220,45_d500_40_0_badger_2020-02-01
2015.491103255423,2017.4958904109703,188,45_d500_57_605_0_badger_2017-07-01
2020.0694641839332,2020.0846994535682,241,45_d500_57_715_0_badger_2020-02-01
2020.078670690477,2020.0846994536462,225,45_d500_63_0_badger_2020-02-01
2020.07884003666,2020.0846994536314,224,45_d500_75_665_0_badger_2020-02-01
2019.925003439622,2020.0846994536494,354,45_d500_86_0_badger_2020-02-01
2020.0718493533998,2020.0846994535868,235,45_d500_86_1_badger_2020-02-01
2020.0452773693326,2020.084699453602,276,45_d500_86_2_badger_2020-02-01
2019.0659065054874,2019.6657534247386,96,45_d500_90_0_badger_2019-09-01
2019.9711392506933,2020.0846994535525,334,45_d500_90_1_badger_2020-02-01
2020.057479239257,2020.0846994535532,260,45_d500_95_695_0_badger_2020-02-01
2019.9408194700704,2020.0846994536203,348,45_d500_99_716_0_badger_2020-02-01
2018.5122374352998,2019.5808219179012,476,45_d500_99_716_1_badger_2019-08-01
2011.229270701045,2013.246575342494,21,45_d500_99_766_0_badger_2013-04-01
2018.4513052258085,2019.4958904110401,459,45_d500_99_766_1_badger_2019-07-01
2011.2422425992693,2013.4958904110367,21,45_d500_99_766_2_badger_2013-07-01
2020.0708406663389,2020.0846994536507,237,45_d500_99_766_3_badger_2020-02-01
2007.24113411467,2014.4136986301983,18,45_d500_99_839_0_badger_2014-06-01
2013.600120819388,2016.330601092967,27,45_d500_99_839_1_badger_2016-05-01
2017.998284392067,2018.495890411036,20,45_d500_99_866_0_badger_2018-07-01
2013.6965582362989,2014.1616438357037,82,64281003_0_cattle_2014-03-01
2015.4129995734359,2016.0846994536143,83,64281003_10_cattle_2016-02-01
2014.8497900787613,2016.0846994535777,62,64281003_11_cattle_2016-02-01
2015.4779584446917,2016.2486338798672,64,64281003_12_cattle_2016-04-01
2015.690194473854,2016.2486338798249,72,64281003_13_cattle_2016-04-01
2011.7568714866338,2014.000000000038,208,64281003_1_cattle_2014-01-01
2015.2482733158959,2016.084699453598,64,64281003_2_cattle_2016-02-01
2014.5432191670761,2016.0846994535736,83,64281003_3_cattle_2016-02-01
2015.8723788521022,2016.0846994535584,75,64281003_4_cattle_2016-02-01
2014.3235121633131,2016.0846994535793,83,64281003_5_cattle_2016-02-01
2015.345254230829,2016.084699453583,73,64281003_6_cattle_2016-02-01
2015.2719276509845,2016.2486338797855,64,64281003_7_cattle_2016-04-01
2015.524177745525,2016.0846994535702,64,64281003_8_cattle_2016-02-01
2015.7169304551635,2016.2486338797996,63,64281003_9_cattle_2016-04-01
2015.9355739615175,2016.1639344263044,77,64281008_0_cattle_2016-03-01
2014.6011307157994,2016.1639344262578,82,64281008_1_cattle_2016-03-01
