tinfection,tremoved,infector_id,infected_id
2015.521416417312,2016.0846994535702,16,40119050_0_cattle_2016-02-01
2014.1304193469402,2014.3287671233586,101,40119_0_boar_2014-05-01
2019.0536705934485,2020.0846994536091,194,40119_1_boar_2020-02-01
2018.4596998059578,2019.4136986301537,12,40252035_0_cattle_2019-06-01
2018.800757598627,2020.0846994536462,205,40252035_10_cattle_2020-02-01
2018.4481182388945,2019.665753424752,210,40252035_11_cattle_2019-09-01
2018.2743686388021,2019.4136986301498,203,40252035_1_cattle_2019-06-01
2019.3436428382392,2020.0846994536353,194,40252035_2_cattle_2020-02-01
2018.1399875384395,2019.4136986301837,12,40252035_3_cattle_2019-06-01
2018.8494141462827,2019.413698630192,203,40252035_4_cattle_2019-06-01
2018.3337309007586,2019.1616438356716,12,40252035_5_cattle_2019-03-01
2017.6644240884455,2019.4136986301608,217,40252035_6_cattle_2019-06-01
2018.915775549845,2019.4136986302128,203,40252035_7_cattle_2019-06-01
2019.243669555689,2019.413698630155,198,40252035_8_cattle_2019-06-01
2018.9500861311649,2019.4136986301774,202,40252035_9_cattle_2019-06-01
2013.4539015507628,2015.4136986302221,101,40252_0_boar_2015-06-01
2018.819042607234,2020.0846994536494,194,40252_1_boar_2020-02-01
2019.934459964764,2020.0846994535743,185,64217022_0_cattle_2020-02-01
2014.1968279796497,2016.1639344262735,231,64217090_0_cattle_2016-03-01
2016.2638402902735,2017.4958904109662,231,64217090_10_cattle_2017-07-01
2015.9818465674061,2017.2465753425315,23,64217090_11_cattle_2017-04-01
2013.9012473441464,2017.4958904109974,231,64217090_12_cattle_2017-07-01
2014.491701509946,2017.246575342549,22,64217090_13_cattle_2017-04-01
2015.4853924786903,2017.2465753424804,234,64217090_14_cattle_2017-04-01
2017.4798292572727,2018.7479452055143,219,64217090_15_cattle_2018-10-01
2014.9975799807703,2016.1639344262778,19,64217090_1_cattle_2016-03-01
2014.3535038190576,2016.3306010929111,231,64217090_2_cattle_2016-05-01
2014.6923543162268,2016.748633879817,236,64217090_3_cattle_2016-10-01
2014.5222272705191,2016.1639344263251,237,64217090_4_cattle_2016-03-01
