19_d500_24_0_badger_2016-06-01,2_d500_43_0_badger_2014-07-01,2_d500_43_1_badger_2015-09-01,2_d500_43_2_badger_2014-09-01,2_d500_43_3_badger_2012-07-01,2_d500_6_0_badger_2017-08-01,2_d500_80_1_badger_2018-05-01,2_d500_83_1_badger_2018-06-01,2_d500_83_2_badger_2020-02-01,2_d500_84_4_badger_2017-06-01,2_d500_9_2_badger_2012-01-01,2_d500_9_3_badger_2012-02-01,2_d500_9_4_badger_2016-09-01,2_d500_9_5_badger_2014-05-01,40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,45_d500_160_0_badger_2020-02-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10177964407118678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0.019796040791841593,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,3.999200159968006e-4,0.04059188162367515,0,1.999600079984003e-4,0.07538492301539712,0.39092181563686307,0,5.998800239952009e-4,0,0.005598880223955211,0.0027994401119776045,0,1.999600079984003e-4,1.999600079984003e-4,0.0023995200959808036,0,0.0011997600479904018,0.004399120175964808,5.998800239952009e-4,0.0015996800639872023,0,0,0,0,0.001399720055988802,0.003999200159968007,0,0.002199560087982403,0.05458908218356312,0.002199560087982403,0.001399720055988802,0.001399720055988802,0,9.998000399920016e-4,0.001399720055988802,0.002999400119976005,0.05838832233553271,0,0,0.0019996000799840027,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0.006598680263947213,0.002999400119976005,0,0.0031993601279744054,9.998000399920016e-4,0,0,0,0,0,0,0,0.0023995200959808036
0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.002599480103979204,0.002199560087982403,0,0.08658268346330789,0.002199560087982403,0.004399120175964808,0.008398320335932815,0.3473305338932165,3.999200159968006e-4,0.007798440311937616,0.002999400119976005,0,0.002599480103979204,0.022195560887822388,0.04059188162367515,0,0.07018596280743855,5.998800239952009e-4,0.0015996800639872023,0.0037992401519696068,0,0,0,0,0.001399720055988802,0.006998600279944014,3.999200159968006e-4,0.003999200159968007,7.998400319936012e-4,0.0015996800639872023,0.05078984203159353,0.006598680263947213,0.015196960607878401,7.998400319936012e-4,0.003999200159968007,0.001399720055988802,0.0017996400719856025,0,0,0.007998400319936016,0.002599480103979204,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0.009198160367926414,3.999200159968006e-4,0,0.004799040191961609,0.004799040191961609,0,0,0,0,0,0,0,0.0037992401519696068
0,0,0,0,0.0037992401519696068,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.00519896020795841,0,0.0037992401519696068,0,0.0067986402719456135,0.011797640471905608,0.0171965606878624,0.006598680263947213,0.008998200359928014,0.08298340331933657,0.05458908218356312,0.019196160767846394,0,0.020195960807838392,0.018996200759847995,0.01119776044791041,0,0.0163967206558688,0.03119376124775037,0.02159568086382719,0.14597080583883462,0.09698060387922502,3.999200159968006e-4,0,0,0.009998000399920012,0.0155968806238752,0.07738452309538119,0.012797440511897606,0.014597080583883202,0.0747850429914019,0.008998200359928014,0.012597480503899207,0.019396120775844794,0.11857628474305293,0.02159568086382719,0.011597680463907209,0.006598680263947213,0.0011997600479904018,0,0.027594481103779177,0.008398320335932815,0.008398320335932815,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.019596080783843194,0,0,5.998800239952009e-4,0,0,0,0,0,5.998800239952009e-4,0.06278744251149751,0.013397320535892805,0,0.03479304139172156,0.024395120975804784,0,0,0,0,0,5.998800239952009e-4,0,0.012197560487902407
0,0,0,0,0,0,0,0,0,0,0.019996000799839993,0.00519896020795841,0,0,0,0,0,0,0,0,0,0.04979004199160153,0,0,0,0,0,0.10337932413517403,0.05778844231153751,0,3.999200159968006e-4,0,9.998000399920016e-4,0.0019996000799840027,0,0,0,0,0,3.999200159968006e-4,0.0017996400719856025,1.999600079984003e-4,0.001399720055988802,3.999200159968006e-4,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,5.998800239952009e-4,0.36752649470105275,0,1.999600079984003e-4,5.998800239952009e-4,0,0,0,0,0.21335732853429762,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.002199560087982403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032993401319735965,0,0,0,0.40331933613276255,0,0,0,0,0,0,0,0.07338532293541306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15016996600680116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06698660267946405,0.0011997600479904018,3.999200159968006e-4,0,0,7.998400319936012e-4,7.998400319936012e-4,0.009598080383923213,0.07278544291141784,5.998800239952009e-4,0.004199160167966408,9.998000399920016e-4,0,0.0017996400719856025,0.014797040591881602,0.048190361927614334,0,0.4139172165566766,0.0015996800639872023,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0.0011997600479904018,0.0027994401119776045,1.999600079984003e-4,0.009398120375924813,0,0,0.05398920215956792,0.0157968406318736,0.0067986402719456135,7.998400319936012e-4,0.00519896020795841,9.998000399920016e-4,5.998800239952009e-4,0,0,7.998400319936012e-4,0.0017996400719856025,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0.0031993601279744054,9.998000399920016e-4,0,0.002199560087982403,9.998000399920016e-4,0,0,0,0,0,0,0,0.0011997600479904018
0,0,0,0,0,0,0,0,0,0,0.48910217956406704,0.14697060587882665,0,0,0,0,5.998800239952009e-4,0,0,0,0,0.062387522495500704,0,1.999600079984003e-4,0.04939012197560473,0,0,0,0.06078784243151351,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0.0017996400719856025,0,0.0019996000799840027,0,0,0,0,0,1.999600079984003e-4,0,3.999200159968006e-4,0.06038792241551671,0,3.999200159968006e-4,0.0011997600479904018,0,0,1.999600079984003e-4,0.0015996800639872023,0.07218556288742262,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0.002199560087982403,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025
0,0,0,0,0,0,0,0,0,0,0.011797640471905608,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0.4237152569485972,3.999200159968006e-4,0.0017996400719856025,0.03519296140771836,0,0.0017996400719856025,0.0687862427514497,0,1.999600079984003e-4,9.998000399920016e-4,0,0.004799040191961609,0.0037992401519696068,0,3.999200159968006e-4,7.998400319936012e-4,1.999600079984003e-4,0,9.998000399920016e-4,0.002999400119976005,9.998000399920016e-4,0.001399720055988802,0,0,0,0,5.998800239952009e-4,0.002999400119976005,3.999200159968006e-4,0.001399720055988802,0.033393321335732765,1.999600079984003e-4,5.998800239952009e-4,7.998400319936012e-4,0.0011997600479904018,0.0019996000799840027,0.001399720055988802,7.998400319936012e-4,0.05378924215156952,0,0,0.0017996400719856025,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.001399720055988802,0,0.003399320135972806,7.998400319936012e-4,0,0,0,0,0,0,0,0.0035992801439712063
0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.006598680263947213,0.002199560087982403,0.003399320135972806,0,0.003999200159968007,1.999600079984003e-4,0.001399720055988802,0,0.0045990801839632086,0,0.004399120175964808,0.0011997600479904018,0,1.999600079984003e-4,0.18976204759048565,0.006998600279944014,0,0.004399120175964808,0.0035992801439712063,0.0015996800639872023,0.0015996800639872023,0,0,0,0,0.001399720055988802,9.998000399920016e-4,0,0.40971805638871067,3.999200159968006e-4,0.0011997600479904018,0.0027994401119776045,0.06078784243151351,0.05518896220755832,3.999200159968006e-4,0.0019996000799840027,0.002999400119976005,0,0,0,0.001399720055988802,7.998400319936012e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.0011997600479904018,0,0.0035992801439712063,0.0017996400719856025,0,0,0,0,0,0,0,0.0015996800639872023
0,0,0,0,1.999600079984003e-4,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.46750649870024213,0.00539892021595681,0.004199160167966408,0,0.11597680463907364,9.998000399920016e-4,0.001399720055988802,0.008198360327934416,0,9.998000399920016e-4,0.013397320535892805,0.0031993601279744054,0,0.001399720055988802,0.0167966406718656,0.07078584283143377,0,0.0901819636072792,0.003999200159968007,0.0067986402719456135,0.00539892021595681,5.998800239952009e-4,0,0,0,0.003999200159968007,0.007998400319936016,0.0011997600479904018,0.014997000599880001,1.999600079984003e-4,0.00539892021595681,0.05778844231153751,0.016996600679864,0.014397120575884803,0.0035992801439712063,0.004399120175964808,0.00519896020795841,0.0027994401119776045,3.999200159968006e-4,0,0.009598080383923213,0.0031993601279744054,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0.01079784043191361,0.0015996800639872023,0,0.008198360327934416,0.00519896020795841,0,0,0,0,0,0,0,0.003999200159968007
0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04139172165566875,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,7.998400319936012e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,5.998800239952009e-4,3.999200159968006e-4,0.15336932613477566,0.028594281143771175,0,0,0,1.999600079984003e-4,0,0.018396320735852796,0,0,0.34593081383722785,0,9.998000399920016e-4,0,0.024595080983803183,0,0,5.998800239952009e-4,3.999200159968006e-4,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01119776044791041,0.011997600479904008,0.03039392121575677,0.008998200359928014,0,0.007798440311937616,0.023595280943811185,0.01079784043191361,0.012997400519896006,0.018196360727854397,0.0037992401519696068,0,0.027994401119775976,1.999600079984003e-4,0.018596280743851196,0.019596080783843194,0.011397720455908809,0,0.0167966406718656,0.037592481503699156,0.022195560887822388,0.012797440511897606,0.011397720455908809,0.2709458108378358,0.3199360127974386,0,0.018596280743851196,0.019396120775844794,0.007198560287942414,0.008998200359928014,0.008798240351929614,0.007598480303939215,0.014397120575884803,0.012997400519896006,0.02099580083983199,0.014597080583883202,0.03999200159967995,0.02079584083183359,0.017596480703859198,0.14037192561487924,0,0.03659268146370716,0.01099780043991201,0.008598280343931215,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.037992401519695955,0,0.0017996400719856025,0,0,0.002199560087982403,0.0015996800639872023,0.0019996000799840027,0,0,0.07658468306338756,0.02099580083983199,1.999600079984003e-4,0.03999200159967995,0.02659468106378718,0.0019996000799840027,0,3.999200159968006e-4,1.999600079984003e-4,5.998800239952009e-4,0.002599480103979204,0,0.027794441111777576
0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.002999400119976005,0.008598280343931215,0.0017996400719856025,0,0.0015996800639872023,0.007998400319936016,0.0019996000799840027,0.00539892021595681,0.005998800239952012,0.002999400119976005,0.0163967206558688,0,3.999200159968006e-4,0.08058388322335569,0.005998800239952012,0.002999400119976005,0,0.003399320135972806,0.012997400519896006,0.10657868426314854,0.007198560287942414,0.0017996400719856025,0.0019996000799840027,7.998400319936012e-4,0,0.0011997600479904018,0.005798840231953611,1.999600079984003e-4,0.00539892021595681,0.0015996800639872023,5.998800239952009e-4,0.003999200159968007,0.0031993601279744054,0.0017996400719856025,0.002999400119976005,0.008798240351929614,0.3979204159168063,0.0027994401119776045,0,1.999600079984003e-4,0.005598880223955211,0.002599480103979204,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,7.998400319936012e-4,0,0,5.998800239952009e-4,3.999200159968006e-4,0,0,0,0.020395920815836792,0.0027994401119776045,0,0.008398320335932815,0.005798840231953611,7.998400319936012e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,0.007398520295940815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.09498100379924096,0,0,0,0,0,0,0.0017996400719856025,0,0,1.999600079984003e-4,0,7.998400319936012e-4,0.09278144371125849,0,3.999200159968006e-4,0,0,0,0,0,0.2069586082783486,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0.1511697660467932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0.0015996800639872023,0,0.0015996800639872023,0.00539892021595681,0.0035992801439712063,9.998000399920016e-4,0.00519896020795841,0.008198360327934416,0.002599480103979204,0.0023995200959808036,5.998800239952009e-4,0,0,0.002599480103979204,0,0,0.005598880223955211,0.001399720055988802,0.0045990801839632086,0.0023995200959808036,0.00539892021595681,0.15696860627874698,7.998400319936012e-4,0
0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.002999400119976005,0.010197960407918412,0.0031993601279744054,0,0.003999200159968007,0.002599480103979204,9.998000399920016e-4,9.998000399920016e-4,0.0015996800639872023,0.003999200159968007,0.018996200759847995,0.06738652269546086,0,0,0.0067986402719456135,9.998000399920016e-4,0,0.0017996400719856025,0.01079784043191361,0.37592481503698466,0.004799040191961609,0.0037992401519696068,0,0,0,0.004399120175964808,0.005798840231953611,0.0027994401119776045,5.998800239952009e-4,0.0027994401119776045,0.0035992801439712063,0.0045990801839632086,0.0031993601279744054,0.0023995200959808036,7.998400319936012e-4,0.009598080383923213,0.10297940411917722,0.007198560287942414,3.999200159968006e-4,0,0.009398120375924813,0.0049990001999600095,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.008598280343931215,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0.018596280743851196,0.003999200159968007,0,0.008598280343931215,0.0031993601279744054,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,1.999600079984003e-4,0.006398720255948813
0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0165966806638672,0.01119776044791041,0.007398520295940815,0,0.024195160967806384,0.002999400119976005,0.007198560287942414,0.20895820835833268,0.024395120975804784,0.0045990801839632086,0.027394521095780777,0.0049990001999600095,0,0.01079784043191361,0,0.02199560087982399,0,0.023195360927814386,0.01119776044791041,0.012597480503899207,0.008198360327934416,0.001399720055988802,0,0,0,0.016996600679864,0.014997000599880001,0.001399720055988802,0.19896020795841235,0.002999400119976005,5.998800239952009e-4,0.032793441311737566,0.12617476504699238,0.11657668466306886,0.01079784043191361,0.01119776044791041,0.011997600479904008,0.01059788042391521,0,0,0.018596280743851196,0.007198560287942414,0.0045990801839632086,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0.03039392121575677,0.006998600279944014,0,0.009198160367926414,0.01059788042391521,0,0,0,0,0,0,0,0.005598880223955211
0,0,0,0,1.999600079984003e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0.04859028194361113,0.006198760247950412,0.0045990801839632086,0,0.03659268146370716,0.0011997600479904018,0.002599480103979204,0.009998000399920012,0.04579084183163354,3.999200159968006e-4,0.013797240551889604,0.005798840231953611,0,0.00539892021595681,0.02139572085582879,0,0,0.04639072185562874,0.00539892021595681,0.0017996400719856025,0.001399720055988802,9.998000399920016e-4,0,0,0,0.0019996000799840027,0.005598880223955211,5.998800239952009e-4,0.0155968806238752,0.001399720055988802,0.003399320135972806,0.40691861627673337,0.0165966806638672,0.013197360527894405,0.0017996400719856025,0.009598080383923213,0.0037992401519696068,0.002999400119976005,0,0,0.006598680263947213,0.003399320135972806,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0.013197360527894405,0.006398720255948813,0,0.006398720255948813,0.0027994401119776045,0,0,0,0,0,0,0,0.0049990001999600095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36932613477303816,0,0,0,0,0,0,0,0,0.04139172165566875,0,0,0,0,0,0,0,0,0,0,0,0.09378124375125052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16296740651869918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0
0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.08058388322335569,0.002599480103979204,0,0,0.4123175364926896,0.0019996000799840027,0,0.008598280343931215,0.09098180363927283,0.0015996800639872023,0.005798840231953611,3.999200159968006e-4,0,9.998000399920016e-4,0.011597680463907209,0.05878824235152951,0,0,0.0019996000799840027,0.002199560087982403,0.0027994401119776045,9.998000399920016e-4,0,0,0,0.003399320135972806,0.004799040191961609,0.0019996000799840027,0.003999200159968007,0.001399720055988802,0,0.04899020195960793,0.011797640471905608,0.01059788042391521,0.0011997600479904018,0.0037992401519696068,0.0037992401519696068,0.001399720055988802,0,0,0.0037992401519696068,0.001399720055988802,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.0011997600479904018,0,0.002199560087982403,0.0037992401519696068,0,0,0,0,0,0,0,0.0017996400719856025
0,0,0,0,0.0027994401119776045,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.0027994401119776045,0.015996800639872,0.0023995200959808036,0,0.004399120175964808,0.008798240351929614,0.0027994401119776045,0.006598680263947213,0.012997400519896006,0.002199560087982403,0.026994601079783978,0.009998000399920012,0,0.007798440311937616,0.009998000399920012,0.0019996000799840027,0,0.0019996000799840027,0,0.008998200359928014,0.005598880223955211,0.002599480103979204,0,5.998800239952009e-4,0,0.007198560287942414,0.0067986402719456135,9.998000399920016e-4,0.00519896020795841,0.0035992801439712063,0.002999400119976005,0.0049990001999600095,0.0023995200959808036,0.0031993601279744054,0.0031993601279744054,0.005998800239952012,0.012797440511897606,0.011597680463907209,5.998800239952009e-4,0,0.4387122575484756,0.0049990001999600095,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0.0153969206158768,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.029994001199759972,0.010197960407918412,0,0.011397720455908809,0.01079784043191361,0,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,0.005598880223955211
0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0.0037992401519696068,0.012197560487902407,0.0031993601279744054,0,0.0019996000799840027,0.004399120175964808,0.0037992401519696068,0.0035992801439712063,0.0023995200959808036,0.003999200159968007,0.02159568086382719,0.1055788842231565,0,0.4547090581883459,0.006598680263947213,0.0019996000799840027,0,0.0031993601279744054,0.010197960407918412,0,0.008798240351929614,0.0031993601279744054,5.998800239952009e-4,9.998000399920016e-4,0,0.005598880223955211,0.006598680263947213,0.004199160167966408,1.999600079984003e-4,0.0019996000799840027,0.004399120175964808,0.004199160167966408,0.0011997600479904018,0.003999200159968007,0.005998800239952012,0.0067986402719456135,0.09378124375125052,0.00539892021595681,0,0,0.009998000399920012,0.005798840231953611,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0.019796040791841593,0.0049990001999600095,0,0.006398720255948813,0.001399720055988802,0,0,0,0,0,0,0,0.0035992801439712063
