19_d500_10_0_badger_2017-05-01,2_d500_28_0_badger_2017-08-01,2_d500_41_0_badger_2019-07-01,2_d500_42_0_badger_2019-09-01,2_d500_43_0_badger_2014-07-01,2_d500_6_0_badger_2018-06-01,2_d500_9_0_badger_2015-05-01,40089001_0_cattle_2014-04-01,40089001_1_cattle_2014-05-01,40089001_2_cattle_2014-05-01,40089001_3_cattle_2014-05-01,40089001_4_cattle_2014-05-01,40089001_5_cattle_2014-05-01,40089001_6_cattle_2014-05-01,40089001_7_cattle_2014-05-01,40089001_8_cattle_2014-05-01,40089001_9_cattle_2014-05-01,40203001_0_cattle_2016-12-01,40203001_1_cattle_2016-12-01,40203015_0_cattle_2016-02-01,40203015_1_cattle_2016-02-01,40203015_2_cattle_2016-01-01,40203015_3_cattle_2016-02-01,40203015_4_cattle_2016-02-01,40203015_5_cattle_2016-02-01,40203015_6_cattle_2016-02-01,40203015_7_cattle_2016-02-01,40203015_8_cattle_2016-02-01,45_d500_155_880_0_badger_2020-02-01,45_d500_156_0_badger_2015-02-01,45_d500_156_1_badger_2011-04-01,45_d500_157_858_0_badger_2013-05-01,45_d500_157_858_1_badger_2013-08-01,45_d500_159_855_0_badger_2012-03-01,45_d500_160_0_badger_2018-06-01,45_d500_163_0_badger_2013-06-01,45_d500_163_1_badger_2020-02-01,45_d500_57_715_0_badger_2013-07-01,45_d500_61_0_badger_2017-08-01,45_d500_61_1_badger_2020-02-01,45_d500_78_668_0_badger_2014-02-01,45_d500_78_668_1_badger_2017-05-01,45_d500_99_866_0_badger_2011-09-01,45_d500_99_866_1_badger_2013-04-01,45_d500_99_866_2_badger_2013-09-01,45_d500_99_866_3_badger_2014-03-01,45_d500_99_866_4_badger_2019-06-01,45_d500_99_866_5_badger_2014-08-01,45_d500_99_869_0_badger_2020-02-01,45_d500_99_869_1_badger_2014-08-01,64359108_0_cattle_2020-02-01,64359108_1_cattle_2020-02-01,64359187_0_cattle_2014-01-01,64359187_1_cattle_2014-01-01,64359187_2_cattle_2014-01-01,64359189_0_cattle_2018-03-01,64420009_0_cattle_2014-03-01,64420009_10_cattle_2017-04-01,64420009_11_cattle_2017-02-01,64420009_12_cattle_2017-02-01,64420009_13_cattle_2017-04-01,64420009_14_cattle_2017-02-01,64420009_15_cattle_2017-04-01,64420009_16_cattle_2017-04-01,64420009_17_cattle_2017-04-01,64420009_1_cattle_2014-01-01,64420009_2_cattle_2014-01-01,64420009_3_cattle_2014-01-01,64420009_4_cattle_2014-01-01,64420009_5_cattle_2014-01-01,64420009_6_cattle_2014-03-01,64420009_7_cattle_2014-01-01,64420009_8_cattle_2014-03-01,64420009_9_cattle_2017-04-01,64420015_0_cattle_2007-04-01,64420015_1_cattle_2007-06-01,64420015_2_cattle_2007-04-01,64420035_0_cattle_2012-05-01,64420035_10_cattle_2012-07-01,64420035_11_cattle_2012-05-01,64420035_12_cattle_2012-07-01,64420035_13_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-05-01,64420035_16_cattle_2012-05-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-05-01,64420035_1_cattle_2012-07-01,64420035_20_cattle_2012-05-01,64420035_21_cattle_2012-07-01,64420035_22_cattle_2016-03-01,64420035_2_cattle_2012-05-01,64420035_3_cattle_2012-05-01,64420035_4_cattle_2012-05-01,64420035_5_cattle_2012-05-01,64420035_6_cattle_2012-05-01,64420035_7_cattle_2012-05-01,64420035_8_cattle_2012-05-01,64420035_9_cattle_2012-05-01
0.005598880223955211,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.00539892021595681,7.998400319936012e-4,0,0.009598080383923213,0.0015996800639872023,0.0023995200959808036,0,0.3491301739652019,0.0019996000799840027,0.0017996400719856025,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14297140571885852,0,0,0,0,0,0,0,0
0.0163967206558688,5.998800239952009e-4,7.998400319936012e-4,0,3.999200159968006e-4,0,0.09798040391921706,3.999200159968006e-4,0,0.003399320135972806,0,0,3.999200159968006e-4,0,0,0,0,0.018996200759847995,0.0153969206158768,0.09098180363927283,0.032593481303739166,0,0.018596280743851196,0.163367326534696,0.02559488102379518,0.047790441911617534,0.2405518896220809,0.0993801239752059,0,0.04479104179164154,0,0,0,0,1.999600079984003e-4,0,0,0,5.998800239952009e-4,0,0,0.0037992401519696068,0,0,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0011997600479904018,3.999200159968006e-4,7.998400319936012e-4,0.0023995200959808036,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09958008398320431,0,0,0,0,0,0,0,0
0.0011997600479904018,0,0,0,0,0,0.07538492301539712,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,7.998400319936012e-4,0.0015996800639872023,0.0015996800639872023,0.0067986402719456135,0,0.0037992401519696068,0.4189162167566361,0.0049990001999600095,0.005598880223955211,0.0011997600479904018,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.019996000799839993,0,0,0.001399720055988802,0,0,0,0,0,0,0,0.0019996000799840027,7.998400319936012e-4,0.20575884823035817,0.0031993601279744054,0.10497900419916129,0.0035992801439712063,0,0.001399720055988802,0.009398120375924813,0.1731653669266179,0.18736252749450477,0,0.00539892021595681,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0,0,0,0,0
0.0023995200959808036,0,0,0,0,0,0.09978004399120272,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0.001399720055988802,0.002199560087982403,0.0011997600479904018,0.014197160567886403,0.406718656268735,0.003399320135972806,0,0.005598880223955211,0.011997600479904008,9.998000399920016e-4,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013997200559888004,0,0,0,0,0,0,0,0
0.007198560287942414,9.998000399920016e-4,0,0,0,0,0.005798840231953611,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.006398720255948813,0.007398520295940815,7.998400319936012e-4,0.4209158168366199,0.0161967606478704,0.0017996400719856025,0.0027994401119776045,0.002999400119976005,0,0.002599480103979204,5.998800239952009e-4,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17676464707058923,0,0,0,0,0,0,0,0
0.0157968406318736,1.999600079984003e-4,0,0,0,0,0.06658668266346723,1.999600079984003e-4,0,0.002199560087982403,0,0,0,0,0,0,1.999600079984003e-4,0.01099780043991201,0.007598480303939215,0.1055788842231565,0.018396320735852796,0.1881623675264984,0.007598480303939215,0.15956808638272627,0.02159568086382719,0.019396120775844794,0,0.08438312337532541,0,0.02059588082383519,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,5.998800239952009e-4,7.998400319936012e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06498700259947998,0,0,0,0,0,0,0,0
3.999200159968006e-4,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.0011997600479904018,0.3643271345730787,0.002599480103979204,0.027594481103779177,0,0.14397120575885056,7.998400319936012e-4,0.0017996400719856025,0.05938812237552471,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004199160167966408,0.0015996800639872023,0,0,0.04439112177564474,0,0.15336932613477566,0.0155968806238752,0,0.09778044391121865,0,0,0.04639072185562874,0,0,0,0.02579484103179358,0.003999200159968007,0.002999400119976005,0.003399320135972806,0.006398720255948813,0.08558288342331585,0.03059388122375517,0.02099580083983199,0.03479304139172156,0.013997200559888004,0.05458908218356312,0.007798440311937616,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.002199560087982403,0,0,0,0,0,0,0.23795240951810162,0,0.0171965606878624,0,0,0,0.0167966406718656,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.0011997600479904018,0.006998600279944014,0.008198360327934416,0.008998200359928014,0.037992401519695955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038592281543691154,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,0.46730653869224376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.03079384123175357,3.999200159968006e-4,3.999200159968006e-4,0,3.999200159968006e-4,0,7.998400319936012e-4,0.0023995200959808036,1.999600079984003e-4,0.014997000599880001,0.0011997600479904018,0.0011997600479904018,0.0023995200959808036,1.999600079984003e-4,0.0165966806638672,9.998000399920016e-4,0,0.010397920415916811,3.999200159968006e-4,0.03079384123175357,0.0011997600479904018,5.998800239952009e-4,3.999200159968006e-4,0.0017996400719856025,0.0023995200959808036
0,0,0,0,1.999600079984003e-4,0,0,5.998800239952009e-4,0.0035992801439712063,1.999600079984003e-4,0.0017996400719856025,0.006998600279944014,0.002999400119976005,1.999600079984003e-4,5.998800239952009e-4,3.999200159968006e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0.0017996400719856025,0,0.16736652669466412,0,0.08538292341531745,0,0,0.03639272145570876,0,0,0.20555888822235976,0,0.0031993601279744054,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0.0031993601279744054,0.005598880223955211,0.0037992401519696068,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0.003999200159968007,0.027194561087782378,0.02159568086382719,0.05038992201559673,0.005998800239952012,0.0049990001999600095,0.0017996400719856025,0.003399320135972806,0,0,0,0,0.0037992401519696068,0,0.006998600279944014,0,0.028794241151769574,0,3.999200159968006e-4,0.008798240351929614,0,0.11017796440711985,0,0.023195360927814386,0.006598680263947213,0,0,0,0,3.999200159968006e-4,0,0,0.0015996800639872023,0,9.998000399920016e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556088782243524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0,0.02079584083183359,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0.0023995200959808036,0,0,0.002999400119976005,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01099780043991201,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0.0023995200959808036,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01079784043191361,0.001399720055988802,0.02539492101579678,0.0017996400719856025,0.018796240751849595,9.998000399920016e-4,0.0037992401519696068,0.057388522295540714,0.0035992801439712063,0.029994001199759972,7.998400319936012e-4,0.009198160367926414,0.04379124175164954,1.999600079984003e-4,0,0.009798040391921612,0.001399720055988802,0.007198560287942414,0.24195160967806975,0.002599480103979204,0.0157968406318736,0.007398520295940815,0.22055588882224025
3.999200159968006e-4,0.04079184163167355,0.007798440311937616,0.08198360327934454,0,0.3153369326134759,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0.0037992401519696068,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.004199160167966408,0.004199160167966408,7.998400319936012e-4,0.0027994401119776045,0.005998800239952012,0.002999400119976005,0.002599480103979204,0.0015996800639872023,0.0017996400719856025,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.14377124575085215,0,0,0,0,0,0.14677064587082825,0,0,0.05978804239152151,0,0,0.16836632673465615,0,0.02179564087182559,0,0.0045990801839632086,0,1.999600079984003e-4,0,0,0.0049990001999600095,0.01059788042391521,0.010197960407918412,0,0.007198560287942414,0,0,0,0,0,0,0,0,0.01119776044791041,0.047790441911617534,0.04619076184763034,0.07838432313537322,0.017596480703859198,0.014997000599880001,0.009398120375924813,0.002599480103979204,0,0,0,0,1.999600079984003e-4,0,0,0,0.006998600279944014,0,0,1.999600079984003e-4,0,0.03999200159967995,0,0.005598880223955211,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.009398120375924813,0.011797640471905608,0.0027994401119776045,0.0031993601279744054,0.011397720455908809,0.0037992401519696068,0.006398720255948813,0.005598880223955211,0.004399120175964808,0.0031993601279744054,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0.09658068386322821,0,0,0,0.1575684863027422,0,0,0,0,0.0747850429914019,0,0,0.11977604479104337,0,0.020195960807838392,0,0.0049990001999600095,0,1.999600079984003e-4,0,0,0.014597080583883202,0.0171965606878624,0.012797440511897606,0,0.014797040591881602,0,0,0,0,0,0,0,0,0.011997600479904008,0.061387722455508706,0.046790641871625537,0.09958008398320431,0.024195160967806384,0.029594081183763173,0.019196160767846394,0.009998000399920012,0,0,0,0,3.999200159968006e-4,0,0.0011997600479904018,0,0.009398120375924813,0,0,7.998400319936012e-4,0,0.043391321735652744,0,0.0067986402719456135,7.998400319936012e-4,0,0,0,0,0,7.998400319936012e-4,0,1.999600079984003e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,0.042791441711657545,0.008198360327934416,0.017396520695860798,0.0161967606478704,0.28394321135773043,0.006998600279944014,0.025194961007798382,0,0,0,0,0,0,0,0,0.04399120175964794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.004199160167966408,0,0.005998800239952012,0.04179164167166555,0.004399120175964808,0.022795440911817587,0.002599480103979204,0.008198360327934416,0.03619276144771036,0.006998600279944014,0.0015996800639872023,1.999600079984003e-4,0.02659468106378718,0,0,0,0,0.0023995200959808036,0,0,0,0,7.998400319936012e-4,0,0,0.023995200959807984,0,0.015196960607878401,0,0,0,0.027194561087782378,0,0.07938412317536525,0,0,0,0,0,0.020195960807838392,0,0.023395320935812786,0,0.042791441711657545,0,0.019196160767846394,0,0,0.013797240551889604,0.09438112377524574,0.006598680263947213,0,0.007198560287942414,0,0,0,0,0,0,0,0,0.019796040791841593,0.04199160167966395,0.032993401319735965,0.17396520695861153,0.09778044391121865,0.09358128374325211,0.07638472305538915,0.06018796240751831,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12297540491901787,0.051589682063587126,0.0049990001999600095,0.0019996000799840027,0,0.007998400319936016,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.001399720055988802,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0.41851629674063934,0,0.0011997600479904018,0.002199560087982403,0,0.002599480103979204,1.999600079984003e-4,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09698060387922502,0.0015996800639872023,1.999600079984003e-4,0.06758648270345927,0,0,0,9.998000399920016e-4,0,0,0,0,0,7.998400319936012e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012197560487902407,0.013197360527894405,0.03119376124775037,0.002599480103979204,0.0155968806238752,0.03579284143171356,0.03999200159967995,0.1297740451909637,0.026994601079783978,0.028594281143771175,0.04139172165566875,0.013997200559888004,0.14097180563887446,0.056588682263547116,0,0.07698460307938437,0.0153969206158768,0.2493501299740108,0.0161967606478704,0.033193361327734365,0.008598280343931215,0.03599280143971196,0.017596480703859198
0,0,0,0,0,0,0,0.0019996000799840027,0.0023995200959808036,3.999200159968006e-4,0.002599480103979204,0.001399720055988802,0.0015996800639872023,0.002199560087982403,0.0011997600479904018,0.001399720055988802,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.21695660867826894,0,0,0,0.20795840831834064,0,0.13537292541491908,0,0,0.037992401519695955,0,0,0,0,0.005598880223955211,0,3.999200159968006e-4,0,0.0015996800639872023,0,0,0.010397920415916811,0.010397920415916811,0.003999200159968007,0,0.005598880223955211,0,0,0,0,0,0,0,0,0.008598280343931215,0.03079384123175357,0.03499300139971996,0.05798840231953591,0.010197960407918412,0.009798040391921612,0.0035992801439712063,0.0023995200959808036,0,0,0,0,0.0011997600479904018,0,1.999600079984003e-4,0,0.015196960607878401,0,0,9.998000399920016e-4,0,0.06838632273545289,0,0.018196360727854397,5.998800239952009e-4,0,0,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,0,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34393121375724406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0.011397720455908809,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0.0015996800639872023,0,0,0.003399320135972806,0,0,0
0,0,0,0,0,0,0,7.998400319936012e-4,0.09238152369526167,0,0.14017196560688083,0.09198160367926486,0,0.1817636472705494,0.15156968606279,0.13177364527094776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.0019996000799840027,0,0.008198360327934416,0,0,0.0067986402719456135,0,0,7.998400319936012e-4,0,0,0,1.999600079984003e-4,0,0,0,0,0.013797240551889604,5.998800239952009e-4,0.014797040591881602,0,0.006998600279944014,0,0,0,0,0,0,0,0,0.016996600679864,0.07258548290341943,0.11577684463107524,0.007198560287942414,0.0023995200959808036,5.998800239952009e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.009598080383923213,0.05418916216756632,0.0015996800639872023,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999600079984003e-4,0.0011997600479904018,0,0,0.05378924215156952,0,0.0901819636072792,0.052989402119575923,0,0.20775844831034224,0,0,0.07378524295140987,0,0,0,0.042991401719655944,9.998000399920016e-4,3.999200159968006e-4,0.004199160167966408,0.009598080383923213,0.06918616276744652,0.011597680463907209,0.009998000399920012,0.02079584083183359,0.005998800239952012,0.037592481503699156,0.003399320135972806,0,0.27514497100580176,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,1.999600079984003e-4,0,0,0,0,0,0,0,0.038192361527694355,0,0,0,0.02059588082383519,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.019996000799839993,0.011597680463907209,0.023395320935812786,0.03939212157568475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03119376124775037,0,0,0,0,0,0,0,0
0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023595280943811185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.002199560087982403,0,9.998000399920016e-4,0.0163967206558688,0,0.028794241151769574,0,3.999200159968006e-4,0.1817636472705494,0,0,0,0.34873025394920515,0,0,0,0,0.0017996400719856025,0,3.999200159968006e-4,1.999600079984003e-4,1.999600079984003e-4,5.998800239952009e-4,0,0,0.013397320535892805,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0.0027994401119776045,0,0,3.999200159968006e-4,0,0,0,0.027994401119775976,0,0,0,0,1.999600079984003e-4,0.011997600479904008,7.998400319936012e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.005798840231953611,0.004199160167966408,0.008798240351929614,0.022195560887822388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05858828234353111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033593281343731164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.001399720055988802,0.0017996400719856025,0,0,0.003999200159968007,0,5.998800239952009e-4,0.0011997600479904018,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.0019996000799840027,0,0,0.0019996000799840027,0,0,0,0,0.003999200159968007,0,3.999200159968006e-4,0,0,0,0,0,0.001399720055988802,0.46650669866025024,0,0.11557688462307683,0,0,0,0,0,0,0,0,0.1021795640871836,0.013397320535892805,0.011397720455908809,0.007398520295940815,0,0.0011997600479904018,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.009798040391921612,0,0.0017996400719856025,0.03599280143971196,3.999200159968006e-4,0.016996600679864,1.999600079984003e-4,0.0035992801439712063,0.04099180163967195,5.998800239952009e-4,1.999600079984003e-4,5.998800239952009e-4,0.022995400919815986,0,0,0,0,0,0,0,0,1.999600079984003e-4,7.998400319936012e-4,0,0,0.018796240751849595,0,1.999600079984003e-4,0,0,0,0.0023995200959808036,0,0.008798240351929614,0,0,0.042991401719655944,0,0,0.0015996800639872023,0,7.998400319936012e-4,0,0.03039392121575677,0,0.018196360727854397,0,0,0.0019996000799840027,0,3.999200159968006e-4,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.0015996800639872023,0.0045990801839632086,0.004399120175964808,0.024595080983803183,0.04639072185562874,0.032793441311737566,0.44111177764445614,0.047190561887622336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0
