64244024_0_cattle_2020-02-01,64244024_10_cattle_2020-02-01,64244024_1_cattle_2019-09-01,64244024_2_cattle_2019-12-01,64244024_3_cattle_2019-12-01,64244024_4_cattle_2019-12-01,64244024_5_cattle_2020-02-01,64244024_6_cattle_2019-12-01,64244024_7_cattle_2020-02-01,64244024_8_cattle_2019-12-01,64244024_9_cattle_2019-12-01,64253027_0_cattle_2015-03-01,64253027_1_cattle_2015-03-01,64253027_2_cattle_2015-05-01,64253027_3_cattle_2015-05-01,64253027_4_cattle_2015-05-01,64253027_5_cattle_2015-05-01,64253027_6_cattle_2015-05-01,64253027_7_cattle_2015-05-01,64253027_8_cattle_2015-05-01,64253028_0_cattle_2014-02-01,64253028_10_cattle_2014-02-01,64253028_11_cattle_2014-02-01,64253028_12_cattle_2014-02-01,64253028_13_cattle_2014-02-01,64253028_14_cattle_2014-01-01,64253028_15_cattle_2014-02-01,64253028_16_cattle_2014-02-01,64253028_17_cattle_2014-02-01,64253028_18_cattle_2014-02-01,64253028_19_cattle_2014-02-01,64253028_1_cattle_2014-02-01,64253028_20_cattle_2014-02-01,64253028_21_cattle_2014-02-01,64253028_22_cattle_2014-02-01,64253028_23_cattle_2014-02-01,64253028_24_cattle_2014-02-01,64253028_25_cattle_2016-03-01,64253028_26_cattle_2016-03-01,64253028_27_cattle_2016-03-01,64253028_2_cattle_2013-10-01,64253028_3_cattle_2014-02-01,64253028_4_cattle_2014-02-01,64253028_5_cattle_2014-02-01,64253028_6_cattle_2014-02-01,64253028_7_cattle_2014-02-01,64253028_8_cattle_2014-02-01,64253028_9_cattle_2014-02-01,64253056_0_cattle_2019-02-01,64253056_1_cattle_2019-02-01,64253056_2_cattle_2019-02-01,64253_0_boar_2014-05-01,64253_10_boar_2019-11-01,64253_11_boar_2020-02-01,64253_1_boar_2013-06-01,64253_2_boar_2013-12-01,64253_3_boar_2014-08-01,64253_4_boar_2017-04-01,64253_5_boar_2014-10-01,64253_6_boar_2014-07-01,64253_7_boar_2020-02-01,64253_8_boar_2015-09-01,64253_9_boar_2017-06-01,64264001_0_cattle_2017-07-01,64264001_1_cattle_2017-05-01,64264001_2_cattle_2017-07-01,64264001_3_cattle_2017-07-01,64264001_4_cattle_2017-07-01,64264_2_boar_2020-02-01,64281008_0_cattle_2020-02-01,64301015_0_cattle_2020-02-01,64359108_0_cattle_2014-01-01,64359187_7_cattle_2016-12-01,64359189_7_cattle_2015-02-01,64359200_1_cattle_2014-03-01,64359200_3_cattle_2014-01-01,64359200_4_cattle_2014-03-01,64359200_5_cattle_2014-12-01,64359_10_boar_2014-12-01,64416_0_boar_2013-06-01,64420012_0_cattle_2010-05-01,64420012_10_cattle_2010-05-01,64420012_1_cattle_2010-04-01,64420012_2_cattle_2010-05-01,64420012_3_cattle_2010-03-01,64420012_4_cattle_2010-05-01,64420012_5_cattle_2010-05-01,64420012_6_cattle_2010-05-01,64420012_7_cattle_2010-05-01,64420012_8_cattle_2010-05-01,64420012_9_cattle_2010-05-01,64420015_0_cattle_2007-05-01,64420015_1_cattle_2012-12-01,64420035_0_cattle_2012-07-01,64420035_10_cattle_2012-07-01,64420035_12_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-07-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-07-01,64420035_23_cattle_2012-07-01,64420035_29_cattle_2012-07-01,64420035_2_cattle_2012-06-01,64420035_30_cattle_2012-04-01,64420035_31_cattle_2012-07-01,64420035_32_cattle_2012-07-01,64420035_36_cattle_2014-01-01,64420035_37_cattle_2014-01-01,64420035_38_cattle_2014-01-01,64420035_39_cattle_2015-12-01,64420035_3_cattle_2012-07-01,64420035_40_cattle_2015-12-01,64420035_4_cattle_2012-07-01,64420035_5_cattle_2012-07-01,64420035_7_cattle_2012-02-01,64420035_9_cattle_2012-07-01,64420039_0_cattle_2014-01-01,64420039_1_cattle_2017-04-01,64420039_2_cattle_2017-02-01,64420039_3_cattle_2017-02-01,64420039_4_cattle_2017-02-01,64420039_5_cattle_2017-02-01,64422009_0_cattle_2020-02-01,64422009_1_cattle_2020-02-01,64422009_2_cattle_2020-02-01,64422009_3_cattle_2020-02-01,64422009_4_cattle_2020-02-01,64422_2_boar_2020-02-01,64422_3_boar_2020-02-01,64422_4_boar_2020-02-01,64449001_0_cattle_2017-01-01,64449007_0_cattle_2015-05-01,64449007_1_cattle_2015-07-01,64449007_2_cattle_2015-03-01,64449007_3_cattle_2015-07-01
0.01079784043191361,0.005598880223955211,0.02099580083983199,0.1759648070385956,0.014797040591881602,0.027594481103779177,5.998800239952009e-4,0.013997200559888004,0.0023995200959808036,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.07338532293541306,0.05878824235152951,0.04479104179164154,0.029794041191761572,0.05798840231953591,0.05518896220755832,0.06778644271145767,0.05938812237552471,0,0,0,0,0,0,0,0,0,0,0,0.012397520495900807,0,0,0,0,0,0.010397920415916811,0.011797640471905608,0.006398720255948813,0,0,0,0,0,0,0,0.013197360527894405,0,0,0,0,0,0,0,0,0.03719256148770236,0.0011997600479904018,0.028794241151769574,0.07098580283943218,0,0.032993401319735965,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.05498900219955992,0,0.5450909818036132,0.016996600679864,0.013797240551889604,0.027594481103779177,0.0155968806238752,0.027994401119775976,0.02679464107178558,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.00519896020795841,0.0011997600479904018,9.998000399920016e-4,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0,0,0,0,0,0,0.020395920815836792,0,0.014797040591881602,0.04039192161567675,0,0.012197560487902407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.04399120175964794,0.3491301739652019,0,0.019796040791841593,0.009198160367926414,0.02179564087182559,0.015196960607878401,0.024395120975804784,0.0167966406718656,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0,0,0,0,0,0.006598680263947213,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0,0,0,0,0,0.019996000799839993,0,0.005598880223955211,0.033193361327734365,0,0.009998000399920012,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.03399320135972796,0.020395920815836792,0.012797440511897606,0,0.015196960607878401,0.019996000799839993,0.0153969206158768,0.019596080783843194,0.4227154569086053,0,0,0,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0.004199160167966408,0.0049990001999600095,0.0023995200959808036,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0.011597680463907209,0,0.011597680463907209,0.027794441111777576,0,0.0163967206558688,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.027794441111777576,0.019796040791841593,0.008798240351929614,0.02119576084783039,0,0.42111577684461826,0.02139572085582879,0.03239352129574077,0.013197360527894405,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.01059788042391521,0.008198360327934416,0.007998400319936016,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.0171965606878624,3.999200159968006e-4,0.004199160167966408,0.02179564087182559,0,0.0153969206158768,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.027394521095780777,0.0171965606878624,0.003999200159968007,0.02099580083983199,0.45430913817234914,0,0.04159168166366715,0.033393321335732765,0.018796240751849595,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0.010397920415916811,0.008398320335932815,0.006398720255948813,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0.007798440311937616,9.998000399920016e-4,0.0035992801439712063,0.011597680463907209,0,0.024995000999799982,3.999200159968006e-4,0,0,0.0017996400719856025,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.04379124175164954,0.024595080983803183,0.0171965606878624,0.03479304139172156,0.06098780243951191,0.06038792241551671,0,0.19996000799840438,0.03559288142371516,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0.16416716656668962,0.09738052389522184,0.09398120375924893,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0.013597280543891204,0.014797040591881602,0.014197160567886403,0.027794441111777576,0,0.23655268946211278,0.0011997600479904018,0.0011997600479904018,0.001399720055988802,0.02199560087982399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.07038592281543696,0.03139372125574877,0.042791441711657545,0.04619076184763034,0.08218356328734294,0.08038392321535728,0.1823635272945446,0,0.051989602079583926,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.007998400319936016,0,0,0,9.998000399920016e-4,0,0.09538092381523777,0.04099180163967195,0.05938812237552471,9.998000399920016e-4,0,0,0,0,0,0,0.007998400319936016,0,0,0,0,0,0,0,0,0.018196360727854397,0.007598480303939215,0.0167966406718656,0.05118976204759033,0,0.1573685262947438,0.001399720055988802,0,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.052989402119575923,0.033793241351729564,0.013397320535892805,0.4951009798040184,0.019996000799839993,0.03099380123975197,0.027394521095780777,0.029394121175764773,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.007598480303939215,0.006198760247950412,0.0015996800639872023,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.012197560487902407,0,0.007598480303939215,0.024195160967806384,0,0.017996400719855997,3.999200159968006e-4,3.999200159968006e-4,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,9.998000399920016e-4,0,0,0.011797640471905608,0.013397320535892805,0.011397720455908809,0.006398720255948813,0.023595280943811185,0.02139572085582879,0.017396520695860798,0.017796440711857597,0.0157968406318736,0.0167966406718656,0.0045990801839632086,0.03879224155168955,0.02099580083983199,0.014997000599880001,0.0155968806238752,0.023595280943811185,0,0,0,0.04059188162367515,0.0161967606478704,0.014997000599880001,0.0153969206158768,0.023195360927814386,0.025194961007798382,0.009798040391921612,0.007198560287942414,0,0,0,0.008598280343931215,0,0,0.061987602479503905,0.06078784243151351,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.02679464107178558,0,0.20235952809438526,0.013597280543891204,0.020395920815836792,0.019196160767846394,0.2531493701259801,0.33913217356528297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0,1.999600079984003e-4,0.003399320135972806,0.35332933413316786,0.00539892021595681,0.1271745650869844,0.006198760247950412,0.005598880223955211,0.0049990001999600095,0.0037992401519696068,0.0011997600479904018,0.014197160567886403,0.004799040191961609,0.006198760247950412,0.0023995200959808036,0.0045990801839632086,0,0,0,0.007598480303939215,0.0031993601279744054,0.003399320135972806,9.998000399920016e-4,0.0027994401119776045,0.0015996800639872023,0.04539092181563674,0.0017996400719856025,0,0,0,0.02639472105578878,0,0,0.016996600679864,0.0163967206558688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0.0015996800639872023,0.024795040991801583,0.0023995200959808036,0.1879624075185,1.999600079984003e-4,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028594281143771175,0.006598680263947213,0,0.02119576084783039,0.007198560287942414,0.013397320535892805,0.014997000599880001,0.015996800639872,0.10737852429514216,0.015196960607878401,0.007598480303939215,7.998400319936012e-4,0.025194961007798382,0.012997400519896006,0.23775244951010321,0.012197560487902407,0.012997400519896006,0,0,0,0.024195160967806384,0.0809838032393525,0.08338332333533338,0.23555288942212074,0.007998400319936016,0.023795240951809585,0.01119776044791041,0.0019996000799840027,0,0,0,0.00539892021595681,0,0,0.032993401319735965,0.04419116176764634,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0,3.999200159968006e-4,0.003399320135972806,0.012997400519896006,0.00519896020795841,0.0019996000799840027,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
