pi,neg,off.r,off.p
0.8874591380124901,8.884276007015053,1.293082740623504,0.5
0.7451180299511169,9.568962433088366,1.442837884882465,0.5
0.8296683384338381,10.331573332605679,1.3233075567986816,0.5
0.8651317146141071,9.559196366175804,1.2318821075605229,0.5
0.8163854250917199,8.550129431245644,1.3899681695038453,0.5
0.829958038218318,8.766553643105347,1.2630996541120112,0.5
0.8743579325498998,9.038539490608294,1.4271333996439353,0.5
0.8908797317184493,9.519773760523442,1.4735864265821874,0.5
0.9015183377545312,9.116598736091312,1.3751324735349044,0.5
0.9423749177250996,8.315932553440128,1.2798262627329677,0.5
0.8457319238688781,7.517767813118901,1.3497687043854967,0.5
0.9178748258156684,7.0580052962217295,1.2911976005416363,0.5
0.8660830335924382,6.561182537876796,1.2228506036335602,0.5
0.8480225793318803,6.111452015993912,1.3120474425377324,0.5
0.9053201852366306,4.957761760048363,1.4627712439978495,0.5
0.9112223882460943,5.436670910978485,1.2325090555241331,0.5
0.8942493923241247,6.474722276736777,1.3102897200733423,0.5
0.8607356243301154,5.3663392335332745,1.5261148125864565,0.5
0.8765741161070733,5.623139130479451,1.2360884445952252,0.5
0.8292187169194192,5.161376219537836,1.3762849915074185,0.5
0.8264974250690984,4.968227363835815,1.5681219707475975,0.5
0.837651253095825,5.229239341166597,1.2446503849932924,0.5
0.8598564994288577,5.189125329900328,1.276043776771985,0.5
0.9130457637831537,6.683721184443478,1.3764458389487118,0.5
0.8678027912508667,7.28747482685538,1.443520663655363,0.5
0.8815794789232286,7.5808479170704075,1.4460770431905985,0.5
0.8906577160349086,8.089857933406513,1.2649331657448784,0.5
0.9370461115380723,7.654520197368022,1.4395587266189978,0.5
0.8900496791116868,5.794193017125856,1.389057625667192,0.5
0.954400778934357,6.760126983576249,1.3249864622484893,0.5
0.9746216227300442,6.478240926346537,1.3021770934574306,0.5
0.9592122607165926,6.409100462511908,1.2292656239587814,0.5
0.9198371333768569,6.364188482697848,1.5893219803692773,0.5
0.8639385326998287,5.089837310665082,1.3508324412396178,0.5
0.9341151476837674,5.033907872337643,1.209680778440088,0.5
0.908999377931466,3.9401873421778717,1.4299522413639352,0.5
0.8661781560396753,3.653281066396069,1.4209380156826228,0.5
0.9150453593581892,3.760712681749631,1.2682224968448281,0.5
0.7505861330777382,5.794495935381185,1.4057863446651027,0.5
0.8059268358629176,6.295806113227066,1.3942073876969516,0.5
0.7991438739700221,7.366758939755876,1.2973660725401714,0.5
0.7980751317460066,6.108525345979054,1.3778695773798972,0.5
0.8411583741893964,5.864573815783281,1.3494770742254332,0.5
0.8640217364765674,4.798641356352512,1.4521391605958343,0.5
0.8123219469794974,4.755306764567997,1.5617939606308937,0.5
0.8218063004547701,4.83058899682181,1.3950190843315795,0.5
0.8388959221076192,6.922238156261649,1.3020254039438441,0.5
0.8283431477611853,8.380634377074223,1.4672195524908602,0.5
0.8250209783436699,7.3701111367594265,1.392891613766551,0.5
0.8012662678956953,7.743856005549226,1.3702759835869074,0.5
0.8324234968284112,7.6842175232635626,1.2811937709338963,0.5
0.7998349453322553,7.5046090611180105,1.3818408770021051,0.5
0.9076590850949252,7.610396896551158,1.3913138543721288,0.5
0.8644403085345365,5.9938285520223715,1.2382038458017632,0.5
0.8431778285186701,6.09375004767606,1.1998340511927381,0.5
0.8618880611145833,6.634293777348269,1.433161027613096,0.5
0.8053051846101845,8.459418884424288,1.1267734250286594,0.5
0.8264336644671822,9.329170094748754,1.22849918785505,0.5
0.8368886383948813,7.634041852147114,1.2521928746718913,0.5
0.9031571817584302,7.490571715581957,1.302289122249931,0.5
0.848721141205166,6.919877730022911,1.3177643821109086,0.5
0.9033410113537647,6.366786056493204,1.2489235060056672,0.5
0.8468496130080855,5.930144807735253,1.3074710976798087,0.5
0.9091650901595094,5.631736543324571,1.2638430485967547,0.5
0.8644963320111817,6.026900393601302,1.2854200454894453,0.5
0.8617415005573963,5.056884828202222,1.2781778244534507,0.5
0.8303889342350846,6.242782206453178,1.2665475670946762,0.5
0.8277520426548979,7.18797871767709,1.2423227990511805,0.5
0.821484297211278,8.150576917516794,1.3777637305902317,0.5
0.817363987164568,9.16454655648375,1.29324399062898,0.5
0.8592413096688652,8.445894933135044,1.2224643615772948,0.5
0.9185345290694351,8.61549525330009,1.1816076699178666,0.5
0.855102658318352,8.948375143638607,1.2687827333575115,0.5
0.8976446337532213,7.996320759008434,1.1665464241523296,0.5
0.8952781790401747,9.144527996370364,1.378215844859369,0.5
0.926435540104281,8.655900946181994,1.3220684016123414,0.5
0.8722610977943949,8.40257578756826,1.395918898517266,0.5
0.8703983477083929,10.546539393315818,1.3881321172229946,0.5
0.8798304562224035,10.303070355618168,1.4633117394987494,0.5
0.9300697604892737,8.63320367975792,1.4224834092892706,0.5
0.7758846847340427,6.975022684262861,1.2444655838189647,0.5
0.8467394483042844,7.422005377306398,1.2643462037667632,0.5
0.8935015904251449,6.0389570755109006,1.3281281138770282,0.5
0.8994610809953847,6.369512751178611,1.3934784880839288,0.5
0.8540490672458002,6.703545728760567,1.3249167856993154,0.5
0.908544420590628,6.360446604030933,1.5555848295334727,0.5
0.9350129238562699,5.340148177875001,1.2611482102656737,0.5
0.9528812612406948,5.827223065837082,1.4281627610325813,0.5
0.9563645540503825,6.106883081320468,1.2779965359950438,0.5
0.9385732781607694,7.288516574019361,1.3848911629756913,0.5
0.9587897128192742,6.9747746766701155,1.3979020776459947,0.5
0.9429144344991041,7.075166422004607,1.364655586425215,0.5
0.9349229518324168,5.084529403310064,1.3234875726047903,0.5
0.9165403563063623,7.015692686607856,1.3227921274956316,0.5
0.9106459894450412,6.190692109234426,1.3433003182290122,0.5
0.8886178472545025,4.828922477496583,1.4591088922461495,0.5
0.8717032196931568,5.040381622795742,1.392816287232563,0.5
0.9628390792524468,5.761585110511426,1.4824988538166508,0.5
0.9513571284944213,6.928727562485058,1.2724508929532021,0.5
0.9490644487319538,7.812702304163743,1.5064807196613401,0.5
0.8966312099713855,7.0160570252377354,1.3624862851575017,0.5
0.9323965226300083,6.252046099344064,1.3957320497138426,0.5
0.9266285184770845,5.559136676780675,1.328786282800138,0.5
0.9194453289732358,6.196224335643258,1.333267863607034,0.5
0.9714487199904376,4.844153154005092,1.2498450983548537,0.5
0.9599687574198491,5.754892650821041,1.2147120045265183,0.5
0.9407743814168519,5.2306950564419665,1.3857831887435168,0.5
0.9643750663381089,5.845962063820828,1.4008725611492991,0.5
0.913862372701986,5.191244514954072,1.2036595219979063,0.5
0.9407161373877879,3.7785289819042944,1.3576626548310742,0.5
0.9349187550833431,3.2589493255985715,1.2983173587126657,0.5
0.8746649425476775,6.395783232005108,1.2841521020745859,0.5
0.9392258541425673,7.737968679230455,1.3879973237635568,0.5
0.9325348856160401,7.025326312465388,1.2163237226195633,0.5
0.9292915665311724,7.01487285708243,1.2633205075981095,0.5
0.9584836381021871,6.737609504667837,1.4165220112772658,0.5
0.9505460999207554,5.683340438470971,1.3315017084823921,0.5
0.8996800029417484,5.12834946258625,1.3945502899587154,0.5
0.9375659135868757,4.697036324131098,1.3608137207338586,0.5
0.9503687868593247,4.128358234131504,1.3001569404732436,0.5
0.897716831741853,3.791758757845294,1.3811640015337616,0.5
0.9293530219933002,3.655218936099466,1.0815027876524255,0.5
0.8925568401813491,4.760667039725725,1.3423350340453908,0.5
0.9146821739384886,3.7207528339389526,1.298046519048512,0.5
0.9259935455629583,3.868765655152295,1.3591899735620245,0.5
0.8790202730568109,3.6373770387766697,1.359576961840503,0.5
0.9147610089741626,3.9957027502281406,1.5247090832563117,0.5
0.9615245524793883,4.3993909781023675,1.362519210204482,0.5
0.9686105854343602,4.212402400040794,1.3335995058296248,0.5
0.9352061882149407,3.3198523525537738,1.2286170861916617,0.5
0.8589342879131417,4.566097416395117,1.3407555649755523,0.5
0.8753261422272751,4.413751181859318,1.2279973470140249,0.5
0.8975495980586838,4.42263101280367,1.485303174587898,0.5
0.9204300259938447,2.443573807661217,1.3642714518355206,0.5
0.8809402270708216,2.769029458814096,1.3892068811692297,0.5
0.8503396565560232,3.7233414997502976,1.4505495558260009,0.5
0.8855165804503466,4.229661455672961,1.5874651429476216,0.5
0.9070692013017811,4.3965988470630535,1.46275369648356,0.5
0.8356885965913513,2.6688743495072984,1.342950879712589,0.5
0.8907634655246491,4.7702734186935984,1.3700758431805298,0.5
0.8956616170937178,6.066772947615739,1.4767559777246788,0.5
0.9261926116654633,5.456005072399769,1.420017289929092,0.5
0.9276273856405152,5.391882708824035,1.1995875405846164,0.5
0.9357132567325588,5.039669987458531,1.4922559921396896,0.5
0.9954853060888107,4.709326971733738,1.4542251824168488,0.5
0.9819055190775563,4.329442207414452,1.2861786475405097,0.5
0.9548778025666272,5.2753167272934505,1.3953895276645198,0.5
0.994806706649249,5.229198493940551,1.3903586473315954,0.5
0.9962606441462438,4.961630685433541,1.4115128044504672,0.5
0.9823609624290863,4.387604778229054,1.2913864126894623,0.5
0.9313207223080074,3.9213887473491766,1.5245566425146535,0.5
0.9170753962826007,3.2419061492586323,1.3816907992586493,0.5
0.9300166586646833,3.5748091295284965,1.3571568637853488,0.5
0.9145120105473347,3.433650134426337,1.3210578119615093,0.5
0.9458276528166584,3.5947035606408306,1.4700837803538889,0.5
0.9045025713508927,2.455268043155577,1.4117220974294469,0.5
0.9232820451725251,3.42684386921281,1.395428671152331,0.5
0.9379738405812512,2.9053120541542583,1.4622009480372071,0.5
0.9236933609237878,4.111220453811605,1.3334994445322081,0.5
0.9959933771053313,5.272180944161285,1.2618375329766423,0.5
0.9021087956149113,4.704772601431962,1.3413882669992745,0.5
0.9517741825431569,5.254169100375641,1.3319825348444283,0.5
0.9140958900097745,5.931427812033128,1.3415967732435092,0.5
0.9523752658395083,7.49928230460899,1.3811938397120684,0.5
0.952008057688364,6.629416567568462,1.4161042484920472,0.5
0.9291376300156104,6.641719813637231,1.157192556769587,0.5
0.9672898917226134,7.020374219111893,1.2011127973673865,0.5
0.9907092287205146,5.001203768832404,1.3035651005338877,0.5
0.9979024101514383,5.400135200998541,1.3232613246655092,0.5
0.9221983494237053,3.863540087190252,1.179869651212357,0.5
0.9138383742887514,3.4380739083902725,1.2874272315530106,0.5
0.9518773433985175,4.406460022848826,1.5031093504512683,0.5
0.9788048476213573,3.8016445955185034,1.4940133390482515,0.5
0.966524870344439,4.379775119076278,1.2536165930796415,0.5
0.9301913682604196,3.65582407470027,1.2982210633344948,0.5
0.9652608097530887,4.019067743855324,1.3161887840833515,0.5
0.98534295989666,4.845356688314844,1.4704771263059229,0.5
0.9667321979068232,4.1684765336725675,1.2909469021251425,0.5
0.9165169471176352,6.2380281889967435,1.3622807260835543,0.5
0.9120060642482721,5.814617311644163,1.3799528939416632,0.5
0.9282873917371044,5.234973759103362,1.2731108042644337,0.5
0.952930074301549,5.217671241789851,1.2644642217783257,0.5
0.886142794415354,3.972364006975461,1.5920005749212578,0.5
0.8997338162502269,4.024955985897016,1.2876584847690538,0.5
0.8977289915550495,3.241543580141645,1.4338691113516688,0.5
0.9872016749344756,3.5267948437871226,1.4285251969704404,0.5
0.8951482862466935,4.4292213571647,1.3352275980869308,0.5
0.9638854338554658,4.336003351553138,1.3415979002602398,0.5
0.9892047813162214,3.5079882868489065,1.2635916218860075,0.5
0.975163652398623,2.837665232775528,1.394127850770019,0.5
0.9768267926527179,4.591923862874303,1.3127694616559893,0.5
0.9736574411625037,3.789499671493452,1.3372984777670354,0.5
0.9885704515967517,2.9427102365920135,1.1302824761951342,0.5
0.9551696590380747,3.727595416891184,1.293207245413214,0.5
0.9409683997742837,2.6970415380241164,1.4148053029784933,0.5
0.9447949548950424,4.6508493154000305,1.4780306027969345,0.5
0.9752313054865231,5.860280194614809,1.5259785840753466,0.5
0.9724077825900175,6.464480168597568,1.3585446132346988,0.5
0.9941786400508126,6.514207404518295,1.3921870805788785,0.5
0.9755723681999358,7.648812861942481,1.4616143027087674,0.5
0.9970368878915896,6.420330941040795,1.2454024261096492,0.5
0.9990462164394551,4.115659828942064,1.2579975994303823,0.5
0.9913876834791149,3.508124029326048,1.3636748124845326,0.5
0.9751240060199048,2.5945850747560897,1.1867304043844342,0.5
0.9622384075773871,4.636383682551589,1.3459394924575463,0.5
0.8554324985248959,3.7917913060558774,1.4146078139310703,0.5
0.9088822619523844,4.888405360925738,1.341161981341429,0.5
0.9305457198293874,5.996670390774291,1.5615442449925467,0.5
0.9226781154284248,5.311886144398507,1.4846458412939683,0.5
0.9432169636711485,5.031663114150781,1.42531476856675,0.5
0.9604398901108644,4.847229031791706,1.33675312041305,0.5
0.9750011708121755,5.6568759689729475,1.4728147311834618,0.5
0.9894692247500649,6.506092074272949,1.2963209067238495,0.5
0.9703500018222263,5.0013572954961845,1.1966151321539655,0.5
0.9648003897396844,5.775066304432023,1.253809038666077,0.5
0.9644788451492786,4.309698850677144,1.3843428342370316,0.5
0.987643425539136,5.281520692926627,1.1781786984065548,0.5
0.9863338785478843,5.710596789551694,1.4175463013816625,0.5
0.9931774219963703,4.9959305423002505,1.3382385114673525,0.5
0.9996732234722002,4.212176221135799,1.3512286330806091,0.5
0.9443883728934449,3.9228542019303703,1.2458935104077682,0.5
0.9242735533043737,2.7987221867700853,1.2754280853550881,0.5
0.8913726302096618,3.0372768270939403,1.3061582887312397,0.5
0.9333010124741121,2.6682072830775567,1.3752647907240316,0.5
0.9611468963092195,2.5032107909831964,1.272260735859163,0.5
0.9112821138696746,3.863436390009504,1.522654544794932,0.5
0.9064649923238903,4.703483462395873,1.3599556523840874,0.5
0.9408330914331599,4.63767061202487,1.5095376651734114,0.5
0.9053479379042982,4.5887549110378885,1.3886166410520673,0.5
0.897881749714725,4.801751034396496,1.2993383473949507,0.5
0.9753514100797478,4.135757782791536,1.4860579982632771,0.5
0.9566267614252871,2.9662434462847003,1.1697889087954536,0.5
0.9402823944808923,4.391602165593561,1.4104524293215945,0.5
0.9250217169988914,3.6560306220238843,1.420628245570697,0.5
0.9641148730646829,3.722553797710482,1.5212649677414447,0.5
0.8841880202293407,2.9475948607472517,1.335990919265896,0.5
0.9788258234737452,4.004099908463452,1.4924380580196157,0.5
0.9501770359696833,3.3230786235693657,1.4311752017820254,0.5
0.965896238363349,3.399058799554389,1.4324972104514018,0.5
0.9163031097035867,4.052860711414162,1.3100308540742844,0.5
0.9394612038973732,5.53758404642975,1.2828270189929754,0.5
0.9040067279245718,5.597711324753966,1.3052353333914652,0.5
0.8792575241997855,5.096886632211302,1.3441509091062471,0.5
0.9230698672588931,6.0201412813661435,1.271315623773262,0.5
0.8709342056186884,6.123297787100803,1.380843747756444,0.5
0.8343164974357945,7.431033998789992,1.405633152811788,0.5
0.8746261784341199,6.455249137889389,1.4579926832811907,0.5
0.9694358104374271,6.50944509968793,1.417678633122705,0.5
0.9763211322948324,5.490429665722679,1.441583065316081,0.5
0.940607833024113,4.709815889542718,1.3150154686300084,0.5
0.9789673652499903,4.530832892928068,1.4896883408073336,0.5
0.9370100024389117,4.982693756061401,1.463336338289082,0.5
0.945953315100634,5.4974290839785525,1.4185653829481453,0.5
0.874639695370571,5.679754225482959,1.4675057141575962,0.5
0.9646051337244002,7.091268836117145,1.2730146273970604,0.5
0.8595718473894531,5.819565740592573,1.4096027491614223,0.5
0.9275248415069662,5.104770527865533,1.397325312369503,0.5
0.8312520076986406,6.465563713285867,1.549195907311514,0.5
0.9085371854016561,6.130267765900847,1.4578432159032673,0.5
0.9269772748230024,4.4911973833262735,1.2780721473973244,0.5
0.9423353516031056,6.467995641815271,1.4498373001115397,0.5
0.8698282628087327,7.099399361355957,1.3737207534722984,0.5
0.9501019194023687,8.192861753112432,1.2826009170385078,0.5
0.827833159803413,8.141865248504821,1.2250453372253105,0.5
0.9036925619002429,7.208368931027856,1.391933163977228,0.5
0.9264681446831671,8.145486614729073,1.232517242548056,0.5
0.8459363728994503,7.497989329920877,1.4934090689057484,0.5
0.9064181137597186,7.661514558309484,1.2654857963789254,0.5
0.8573184895096344,6.679043849410284,1.2648754564579576,0.5
0.8108124082675201,6.603921441772748,1.31484245788306,0.5
0.7941062153084203,7.456312255879659,1.3400794860208407,0.5
0.7340829727007072,5.684447237119805,1.324253657599911,0.5
0.8291659052949396,4.41786240827458,1.313846467062831,0.5
0.856188694108277,4.674543447971139,1.276099829818122,0.5
0.8674474398605522,4.125753933626022,1.413882547058165,0.5
0.8831862343009559,5.476335016723517,1.3661475757835433,0.5
0.8575432910118248,5.144033523338642,1.4284104078542441,0.5
0.8035084734670813,6.325363508487847,1.3853052537888288,0.5
0.8509110796498128,6.071780253962409,1.2871948884567246,0.5
0.851469199592247,4.612273267765325,1.4005572708556429,0.5
0.8234987682430067,5.520422490026597,1.4509035279043019,0.5
0.8184124560793857,3.9362180815700256,1.4147561219288036,0.5
0.8165151390247044,5.125014841385912,1.362228918587789,0.5
0.8546535025583573,5.238740587203559,1.2730100105982274,0.5
0.8367037315154441,4.919312378220987,1.3121556919068098,0.5
0.7986918126232915,4.29733906203581,1.2305811706464738,0.5
0.7889670149888837,3.625491036047954,1.4150261208415031,0.5
0.8306864317040887,6.375206026543658,1.3139745770022273,0.5
0.7997510674642395,5.954984927495737,1.384381866082549,0.5
0.723327756603248,6.076259992031176,1.4613180765882134,0.5
0.7903024498140436,3.6276291305588373,1.413751473533921,0.5
0.8429223261773583,4.426718271516059,1.4662292139837518,0.5
0.8787738729035478,5.204061944216285,1.5438221668591723,0.5
0.8543426162563261,5.402745342060719,1.2893382529728115,0.5
