45_d500_105_726_0_badger_2015-07-01,45_d500_105_726_1_badger_2014-12-01,45_d500_105_726_2_badger_2020-02-01,45_d500_108_0_badger_2018-07-01,45_d500_109_734_0_badger_2019-05-01,45_d500_109_734_1_badger_2016-04-01,45_d500_109_734_2_badger_2018-09-01,45_d500_109_734_3_badger_2016-09-01,45_d500_109_844_0_badger_2017-08-01,45_d500_109_844_1_badger_2017-07-01,45_d500_109_844_2_badger_2020-02-01,45_d500_109_844_3_badger_2018-05-01,45_d500_109_849_0_badger_2020-02-01,45_d500_119_798_0_badger_2019-12-01,45_d500_119_826_0_badger_2019-05-01,45_d500_120_0_badger_2020-02-01,45_d500_123_762_0_badger_2014-05-01,45_d500_123_762_1_badger_2018-05-01,45_d500_124_0_badger_2014-05-01,45_d500_126_1578_0_badger_2020-02-01,45_d500_132_808_0_badger_2020-02-01,45_d500_132_811_0_badger_2016-06-01,45_d500_139_0_badger_2019-07-01,45_d500_140_0_badger_2019-05-01,45_d500_151_0_badger_2018-04-01,45_d500_151_1_badger_2015-07-01,45_d500_151_2_badger_2015-02-01,45_d500_151_3_badger_2014-10-01,45_d500_151_4_badger_2020-02-01,45_d500_152_1_badger_2020-02-01,45_d500_157_858_0_badger_2019-08-01,45_d500_157_858_4_badger_2017-03-01,45_d500_159_855_0_badger_2016-08-01,45_d500_160_1_badger_2015-11-01,45_d500_194_1553_0_badger_2020-02-01,45_d500_194_1553_1_badger_2020-02-01,45_d500_195_0_badger_2019-09-01,45_d500_195_1_badger_2020-02-01,45_d500_37_600_0_badger_2020-02-01,45_d500_84_0_badger_2020-02-01,45_d500_84_1_badger_2020-02-01,45_d500_87_0_badger_2020-02-01,45_d500_89_0_badger_2020-02-01,45_d500_90_0_badger_2018-07-01,45_d500_99_720_0_badger_2013-11-01,45_d500_99_839_1_badger_2013-11-01,64301080_0_cattle_2020-02-01,64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-08-01,64359108_0_cattle_2018-02-01,64359108_1_cattle_2018-02-01,64359108_2_cattle_2018-06-01,64359108_3_cattle_2018-02-01,64359108_4_cattle_2018-06-01,64359110_0_cattle_2018-12-01,64359110_1_cattle_2018-12-01,64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,64359153_0_cattle_2019-09-01,64359173_0_cattle_2020-02-01,64359200_1_cattle_2020-02-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2020-02-01,64420002_0_cattle_2014-04-01,64420002_1_cattle_2014-02-01,64420002_2_cattle_2014-02-01,64420002_3_cattle_2014-02-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420038_0_cattle_2013-02-01,64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-04-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2020-02-01,64556023_0_cattle_2020-02-01,64556034_0_cattle_2016-02-01,64556034_1_cattle_2016-04-01,64556034_2_cattle_2016-04-01,64556034_3_cattle_2016-04-01,64556034_4_cattle_2016-04-01,64556034_5_cattle_2016-02-01,64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,64556034_8_cattle_2017-02-01,64556034_9_cattle_2017-02-01,64556051_0_cattle_2017-12-01,64556051_10_cattle_2020-02-01,64556051_1_cattle_2017-12-01,64556051_2_cattle_2017-12-01,64556051_3_cattle_2018-02-01,64556051_4_cattle_2017-12-01,64556051_5_cattle_2017-12-01,64556051_6_cattle_2017-12-01,64556051_7_cattle_2017-12-01,64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,64556058_0_cattle_2016-12-01,64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,64556500_2_cattle_2016-05-01,6_d500_21_0_badger_2020-02-01
0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999600079984003e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0.0017996400719856025,0.01099780043991201,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,5.998800239952009e-4,0,1.999600079984003e-4,0.011997600479904008,1.999600079984003e-4,1.999600079984003e-4,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3885222955408825,0,0
0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0.006598680263947213,0,0,0.0015996800639872023,0,0,0,0,0,0.0011997600479904018,0.002999400119976005,0,3.999200159968006e-4,0.002599480103979204,3.999200159968006e-4,1.999600079984003e-4,0.001399720055988802,0.0019996000799840027,7.998400319936012e-4,1.999600079984003e-4,3.999200159968006e-4,7.998400319936012e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.003399320135972806,7.998400319936012e-4,1.999600079984003e-4,0.0011997600479904018,0.0023995200959808036,0,9.998000399920016e-4,1.999600079984003e-4,0.002599480103979204,0,0,0,0,0
0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0023995200959808036,0,0.0019996000799840027,0.001399720055988802,0.0027994401119776045,0,0.0011997600479904018,0.002599480103979204,5.998800239952009e-4,0.0017996400719856025,0.0027994401119776045,0.06618676264747042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0.004199160167966408,1.999600079984003e-4,7.998400319936012e-4,9.998000399920016e-4,5.998800239952009e-4,0.0017996400719856025,7.998400319936012e-4,0.001399720055988802,5.998800239952009e-4,0,0,0,0,0
0,0,0,0,0.02679464107178558,0,0.1391721655668888,0,0.009598080383923213,0.00539892021595681,0,0,0.007398520295940815,0,0,0,0,0.11297740451909755,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12017596480704018,0,0,0,0,0.013197360527894405,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0.024395120975804784,0,0,0,0,0.02059588082383519,0,0,0,0,0.17196560687862747,0.157968406318739,0,0,0,0.022195560887822388,0.08678264347130629,0.07918416316736684,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033593281343731164,0,0,0,0,0,0,0,0,0,0,0,0,0.07818436312737481,0.08958208358328398,0.008198360327934416,0.04139172165566875,0.0837832433513302,0.05958808238352311,0.06058788242351511,0.09538092381523777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0.022195560887822388,0.033393321335732765,0.05118976204759033,0
0.48450309938010433,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,1.999600079984003e-4,0,0,0,0.03099380123975197,0,0.04019196160767835,0,0,0,0.001399720055988802,0.014597080583883202,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0.01119776044791041,7.998400319936012e-4,0.006998600279944014,0.008998200359928014,0.007198560287942414,0.0027994401119776045,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.001399720055988802,0
0.07718456308738278,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0.09698060387922502,0,0,0,0,0.003999200159968007,0,0,0,0.22115576884623547,0.16476704659068483,0,0,0,0,0.00519896020795841,0.06838632273545289,0.02119576084783039,0,0,0,0,0,0,0,0,0,0,0.08338332333533338,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295740851829653,0.002999400119976005,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0.008598280343931215,0.02679464107178558,7.998400319936012e-4,0.003999200159968007,0.03119376124775037,0.005798840231953611,0.013397320535892805,0.028194361127774376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.0019996000799840027,0.0067986402719456135,0
0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001399720055988802,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.999600079984003e-4,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.005598880223955211,0,0.05938812237552471,0.14917016596680913,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0,0.0153969206158768,0,0,0,0,0,0,0,0.03419316136772636,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0.0023995200959808036,0.047390521895620735,0.0027994401119776045,0,0.08438312337532541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.006198760247950412,0,0
0.002999400119976005,0,0,0,0,5.998800239952009e-4,0,0,0.004399120175964808,0.04439112177564474,0,0,0,0,0,0,0,0,0,0,0,0.09958008398320431,0,0,1.999600079984003e-4,0.03939212157568475,0.009598080383923213,0,0,0,0,0.07398520295940827,0,0.07318536292741465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05898820235952791,0.033193361327734365,1.999600079984003e-4,0.00539892021595681,0.15516896620676132,0.008998200359928014,0.005998800239952012,0.11197760447910551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.07318536292741465,0.006398720255948813,0
0.006398720255948813,0,0,0,0,0,0,0,1.999600079984003e-4,0.007598480303939215,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0.013997200559888004,0,0,0,0.0155968806238752,0.006398720255948813,0.002599480103979204,0,0,0,0.00519896020795841,0.018396320735852796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.4255148970205826,0.004799040191961609,1.999600079984003e-4,7.998400319936012e-4,0.01099780043991201,0.001399720055988802,0.003999200159968007,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.004799040191961609,0.002199560087982403,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0
0,0,0,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0,0,0,0,9.998000399920016e-4,0,0,1.999600079984003e-4,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0,0,0.001399720055988802,0,0,1.999600079984003e-4,9.998000399920016e-4,0,7.998400319936012e-4,5.998800239952009e-4,0,3.999200159968006e-4,0,0.0017996400719856025,0,0.001399720055988802,0.008998200359928014,0,0.009998000399920012,7.998400319936012e-4,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.0017996400719856025,0,0,0,7.998400319936012e-4,0.0017996400719856025,0,0,0,0,0,0,0,0
0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0.0015996800639872023,0,5.998800239952009e-4,0,0.001399720055988802,0,9.998000399920016e-4,0,0.002199560087982403,9.998000399920016e-4,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0.002199560087982403,1.999600079984003e-4,0.002199560087982403,0,0.002199560087982403,0,0.0011997600479904018,0.002199560087982403,0.0015996800639872023,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,5.998800239952009e-4,0,0,0,0,0,0,9.998000399920016e-4,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0.0019996000799840027,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0.006398720255948813,0.008398320335932815,0,0.06918616276744652,0.017396520695860798,0.01099780043991201,0.05538892221555672,0.009998000399920012,0.007998400319936016,0.002999400119976005,0.005998800239952012,0.0023995200959808036,5.998800239952009e-4,0.005998800239952012,0,0.046790641871625537,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,1.999600079984003e-4,0.02059588082383519,0.0049990001999600095,0.008798240351929614,0.002599480103979204,0.005998800239952012,0.006998600279944014,0.007998400319936016,0.0045990801839632086,0.05058988202359513,0,0,0,0,0
0.018796240751849595,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19936012797440916,0,0,0,0,0,0,0,0,0.1357728454309159,0.03139372125574877,0.273145370925818,0,0,0,0,0.0019996000799840027,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0.07518496300739871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1605678864227183,0.05018996200759833,0.0807838432313541,0.04399120175964794,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0035992801439712063,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03579284143171356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0157968406318736,0.49470105978802165,0.011597680463907209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020195960807838392,0,0,0,0,0.008198360327934416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,7.998400319936012e-4,0,0.0015996800639872023,0.0019996000799840027,0.0015996800639872023,0.001399720055988802,0.0017996400719856025,0.0011997600479904018,0,0,0.12937412517496688,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.009798040391921612,0.002999400119976005,7.998400319936012e-4,0,0.002199560087982403,0.002199560087982403,1.999600079984003e-4,0,0,1.999600079984003e-4,0,0,0,0,0
0,0,0,0.014397120575884803,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.003999200159968007,0,0,0,0,0,0,0,0.0019996000799840027,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,3.999200159968006e-4,0,1.999600079984003e-4,0.0011997600479904018,0,0,0.004199160167966408,0,0,0,0,0,0.0019996000799840027,0,0,0.003999200159968007,0.008398320335932815,0.007198560287942414,3.999200159968006e-4,0.004799040191961609,0.008998200359928014,9.998000399920016e-4,0.003999200159968007,0.004399120175964808,0.0019996000799840027,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0.008998200359928014,3.999200159968006e-4,0.002199560087982403,0.001399720055988802,5.998800239952009e-4,0.005598880223955211,0.0019996000799840027,0.0023995200959808036,9.998000399920016e-4,0,0,0,0,0
0,0,0.03979204159168155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07378524295140987,0,0,0.06038792241551671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,1.999600079984003e-4,0,0.0011997600479904018,0,0,0,0,0.1055788842231565,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,0,0,0.001399720055988802,0.26794641071786013,9.998000399920016e-4,7.998400319936012e-4,0,5.998800239952009e-4,3.999200159968006e-4,0,0.001399720055988802,0,0.0155968806238752,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0.002199560087982403,0.001399720055988802,1.999600079984003e-4,0,9.998000399920016e-4,3.999200159968006e-4,3.999200159968006e-4,7.998400319936012e-4,0.29034193161367855,0,0,0,0,0
0,0,0,0.022195560887822388,0,0,0,0,0,0,0,0,0,0.013197360527894405,1.999600079984003e-4,0.00519896020795841,0,0,0,0,0,0,0.010197960407918412,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0031993601279744054,9.998000399920016e-4,0,0,0,0,5.998800239952009e-4,0.0163967206558688,0,0,0,0,0,0.011597680463907209,0.01059788042391521,0,0.009798040391921612,0,0.022395520895820788,0.0015996800639872023,0.07638472305538915,0.011997600479904008,0.043191361727654344,0.011797640471905608,0.007198560287942414,0.004199160167966408,0,0,0.0017996400719856025,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.36852629474104465,7.998400319936012e-4,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0.032593481303739166,0.006998600279944014,0.00519896020795841,0.014397120575884803,0.01119776044791041,0.004399120175964808,0.006598680263947213,0.007798440311937616,0.003999200159968007,0,0,0,0,0
0,0,0,0.07138572285542899,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.007998400319936016,1.999600079984003e-4,0,0,0,0.0015996800639872023,0,0,0.02619476104779038,0.037992401519695955,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,5.998800239952009e-4,0.012797440511897606,0,0,0,0.0031993601279744054,0,0,0.04159168166366715,0,0,3.999200159968006e-4,0,0,0.03079384123175357,0.04419116176764634,0,0.046790641871625537,0.04139172165566875,0,0.017796440711857597,0.05558888222355512,0.061187762447510306,0.019396120775844794,0.04179164167166555,0.02199560087982399,0.009998000399920012,0,0,0.0045990801839632086,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0.05418916216756632,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0.04479104179164154,3.999200159968006e-4,0.10957808438312464,0.024995000999799982,0.03239352129574077,0.024795040991801583,0.03619276144771036,0.043191361727654344,0.023195360927814386,0.019796040791841593,0.024395120975804784,0,0,0,0,0
0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,1.999600079984003e-4,0,0,0,0,0.056988602279543915,0,0,0,0,0,1.999600079984003e-4,0.0015996800639872023,0,0.22075584883023866,5.998800239952009e-4,0.0035992801439712063,0,7.998400319936012e-4,0.002199560087982403,1.999600079984003e-4,0.0011997600479904018,7.998400319936012e-4,9.998000399920016e-4,0.0019996000799840027,0,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0.0035992801439712063,7.998400319936012e-4,0,9.998000399920016e-4,0.0015996800639872023,0,0.0017996400719856025,0.001399720055988802,0.3049390121975602,0,0,0,0,0
