infector_id,infected_id,prob
64420035_34_cattle_2017-05-01,45_d500_102_0_badger_2017-08-01,0.28674265146970773
64556058_4_cattle_2019-03-01,45_d500_102_1_badger_2020-02-01,0.012597480503899207
45_d500_106_752_0_badger_2020-02-01,45_d500_103_1_badger_2020-02-01,0.008398320335932815
45_d500_159_855_0_badger_2019-06-01,45_d500_106_752_0_badger_2020-02-01,0.0035992801439712063
64556058_6_cattle_2019-07-01,45_d500_109_849_0_badger_2020-02-01,0.015996800639872
64244024_5_cattle_2020-02-01,45_d500_115_0_badger_2020-02-01,0.061587682463507105
45_d500_159_855_0_badger_2019-06-01,45_d500_123_762_0_badger_2019-06-01,0.19956008798240757
45_d500_68_627_1_badger_2018-05-01,45_d500_123_762_1_badger_2018-11-01,0.057188562287542315
64556034_0_cattle_2015-02-01,45_d500_132_808_0_badger_2014-07-01,0.10617876424715172
64556005_12_cattle_2020-02-01,45_d500_132_811_1_badger_2020-02-01,0.0685862827434513
45_d500_132_811_1_badger_2020-02-01,45_d500_132_811_3_badger_2020-02-01,0.027794441111777576
64556039_0_cattle_2014-01-01,45_d500_151_0_badger_2013-09-01,0.11817636472705612
64420015_0_cattle_2008-04-01,45_d500_156_0_badger_2009-06-01,0.2431513697260602
45_d500_123_762_0_badger_2019-06-01,45_d500_159_855_0_badger_2019-06-01,0.16556688662267846
64556019_1_cattle_2016-12-01,45_d500_180_0_badger_2016-07-01,0.29514097180563964
64556058_10_cattle_2019-07-01,45_d500_182_0_badger_2020-02-01,0.013997200559888004
64556039_2_cattle_2017-01-01,45_d500_184_0_badger_2019-06-01,0.08518296340731904
64556002_2_cattle_2016-01-01,45_d500_184_1_badger_2016-08-01,0.26014797040592336
64556005_7_cattle_2016-12-01,45_d500_261_0_badger_2016-09-01,0.13857228554289358
45_d500_78_668_0_badger_2016-07-01,45_d500_68_627_0_badger_2016-05-01,0.2651469706058828
64301083_5_cattle_2018-02-01,45_d500_68_627_1_badger_2018-05-01,0.10277944411117881
45_d500_68_627_0_badger_2016-05-01,45_d500_78_668_0_badger_2016-07-01,0.36192761447709815
64306008_8_cattle_2015-05-01,45_d500_94_1_badger_2016-11-01,0.2551489702059639
64306008_1_cattle_2015-05-01,45_d500_99_766_0_badger_2014-11-01,0.24175164967007134
64420035_19_cattle_2012-04-01,45_d500_99_839_0_badger_2013-08-01,0.08918216356728717
64420035_26_cattle_2012-04-01,45_d500_99_839_1_badger_2013-09-01,0.8130373925214407
64420035_33_cattle_2017-03-01,45_d500_99_839_2_badger_2017-06-01,0.368726254749043
64025031_11_cattle_2017-05-01,56_d500_15_0_badger_2017-07-01,0.44951009798038805
64301067_0_cattle_2018-01-01,56_d500_15_1_badger_2020-02-01,0.028394321135772775
56_d500_40_0_badger_2019-05-01,56_d500_15_2_badger_2020-02-01,0.017996400719855997
64025001_8_cattle_2018-01-01,56_d500_22_0_badger_2020-02-01,0.014597080583883202
64025001_8_cattle_2018-01-01,56_d500_40_0_badger_2019-05-01,0.07218556288742262
64025001_17_cattle_2018-05-01,64025001_0_cattle_2018-05-01,0.2099580083983247
64025001_11_cattle_2018-01-01,64025001_10_cattle_2018-01-01,0.33833233353328945
64025001_10_cattle_2018-01-01,64025001_11_cattle_2018-01-01,0.3273345330933786
64025001_5_cattle_2018-08-01,64025001_12_cattle_2018-05-01,0.1817636472705494
64025001_18_cattle_2018-08-01,64025001_13_cattle_2018-05-01,0.19996000799840438
64025001_2_cattle_2018-05-01,64025001_14_cattle_2018-05-01,0.47010597880422106
64555005_2_cattle_2018-05-01,64025001_15_cattle_2018-05-01,0.2623475304939055
64025001_8_cattle_2018-01-01,64025001_16_cattle_2018-05-01,0.20755848830234383
64025001_0_cattle_2018-05-01,64025001_17_cattle_2018-05-01,0.27734453109378393
64025001_13_cattle_2018-05-01,64025001_18_cattle_2018-08-01,0.29994001199760073
64025001_8_cattle_2018-01-01,64025001_19_cattle_2019-02-01,0.056588682263547116
64025001_0_cattle_2018-05-01,64025001_1_cattle_2018-05-01,0.163367326534696
64178007_0_cattle_2019-04-01,64025001_20_cattle_2020-02-01,0.03419316136772636
56_d500_40_0_badger_2019-05-01,64025001_21_cattle_2020-02-01,0.006198760247950412
64025001_8_cattle_2018-01-01,64025001_22_cattle_2019-11-01,0.02179564087182559
64025001_14_cattle_2018-05-01,64025001_2_cattle_2018-05-01,0.5158968206358499
64025001_11_cattle_2018-01-01,64025001_3_cattle_2018-01-01,0.33833233353328945
64186034_0_cattle_2018-03-01,64025001_4_cattle_2018-01-01,0.3265346930613851
64025001_12_cattle_2018-05-01,64025001_5_cattle_2018-08-01,0.24235152969406656
64025001_11_cattle_2018-01-01,64025001_6_cattle_2018-05-01,0.36472705458907545
64186034_1_cattle_2017-03-01,64025001_7_cattle_2018-01-01,0.17036592681464022
64025001_16_cattle_2018-05-01,64025001_8_cattle_2018-01-01,0.1511697660467932
64186034_1_cattle_2017-03-01,64025001_9_cattle_2018-01-01,0.21355728854229603
64025031_1_cattle_2016-04-01,64025031_0_cattle_2016-04-01,0.12277544491101947
64025031_0_cattle_2016-04-01,64025031_10_cattle_2017-02-01,0.17216556688662588
64025031_3_cattle_2017-05-01,64025031_11_cattle_2017-05-01,0.20515896820636295
64025031_0_cattle_2016-04-01,64025031_12_cattle_2017-05-01,0.17796440711857966
64025031_8_cattle_2017-05-01,64025031_13_cattle_2017-05-01,0.23915216956609206
64186034_6_cattle_2018-05-01,64025031_14_cattle_2017-11-01,0.15236952609478363
64186034_4_cattle_2018-03-01,64025031_15_cattle_2018-08-01,0.31593681263747103
64025001_22_cattle_2019-11-01,64025031_16_cattle_2020-02-01,0.013797240551889604
56_d500_22_0_badger_2020-02-01,64025031_17_cattle_2020-02-01,0.009398120375924813
64025001_8_cattle_2018-01-01,64025031_18_cattle_2020-02-01,0.011797640471905608
64025031_0_cattle_2016-04-01,64025031_1_cattle_2016-04-01,0.25834833033393795
64025031_1_cattle_2016-04-01,64025031_2_cattle_2016-08-01,0.7442511497699984
64025031_11_cattle_2017-05-01,64025031_3_cattle_2017-05-01,0.25354929014197686
64025031_9_cattle_2017-05-01,64025031_4_cattle_2017-05-01,0.23775244951010321
64025031_0_cattle_2016-04-01,64025031_5_cattle_2017-05-01,0.16936612677464818
64186034_1_cattle_2017-03-01,64025031_6_cattle_2017-05-01,0.27074585082983743
64186034_1_cattle_2017-03-01,64025031_7_cattle_2017-05-01,0.18416316736653027
64025031_13_cattle_2017-05-01,64025031_8_cattle_2017-05-01,0.25534893021396227
64025031_4_cattle_2017-05-01,64025031_9_cattle_2017-05-01,0.31213757248550184
64281003_0_cattle_2020-02-01,64095041_2_cattle_2020-02-01,0.12117576484703221
64025001_1_cattle_2018-05-01,64178007_0_cattle_2019-04-01,0.061587682463507105
64281008_0_cattle_2020-02-01,64186001_0_cattle_2020-02-01,0.11997600479904177
64025001_4_cattle_2018-01-01,64186034_0_cattle_2018-03-01,0.3725254949010122
64025031_6_cattle_2017-05-01,64186034_1_cattle_2017-03-01,0.20475904819036614
64025001_7_cattle_2018-01-01,64186034_2_cattle_2018-03-01,0.2663467306538731
64025031_13_cattle_2017-05-01,64186034_3_cattle_2018-03-01,0.2129574085183008
64025031_15_cattle_2018-08-01,64186034_4_cattle_2018-03-01,0.22875424915017492
64555005_3_cattle_2018-05-01,64186034_5_cattle_2018-03-01,0.1607678464307167
64025031_14_cattle_2017-11-01,64186034_6_cattle_2018-05-01,0.2005598880223996
64244024_1_cattle_2020-02-01,64244024_0_cattle_2020-02-01,0.11337732453509436
64244024_0_cattle_2020-02-01,64244024_1_cattle_2020-02-01,0.11597680463907364
64244024_3_cattle_2019-12-01,64244024_2_cattle_2020-02-01,0.10457908418316447
64244024_4_cattle_2020-02-01,64244024_3_cattle_2019-12-01,0.09878024395121068
64244024_3_cattle_2019-12-01,64244024_4_cattle_2020-02-01,0.22595480903819723
64301064_0_cattle_2020-02-01,64244024_5_cattle_2020-02-01,0.05318936212757432
64095041_2_cattle_2020-02-01,64281003_0_cattle_2020-02-01,0.10137972405518997
64025001_6_cattle_2018-05-01,64281008_0_cattle_2020-02-01,0.1115776844631087
64244024_3_cattle_2019-12-01,64301064_0_cattle_2020-02-01,0.042791441711657545
64301067_1_cattle_2018-01-01,64301067_0_cattle_2018-01-01,0.30813837232553426
64301067_0_cattle_2018-01-01,64301067_1_cattle_2018-01-01,0.5220955808837996
64306004_5_cattle_2017-05-01,64301067_2_cattle_2018-01-01,0.3621275744850965
64301083_4_cattle_2017-12-01,64301083_0_cattle_2017-12-01,0.2947410517896429
64301083_7_cattle_2018-02-01,64301083_1_cattle_2017-12-01,0.169766046790645
64301083_3_cattle_2017-12-01,64301083_2_cattle_2017-12-01,0.3305338932213527
64301083_2_cattle_2017-12-01,64301083_3_cattle_2017-12-01,0.30053989202159587
64301083_0_cattle_2017-12-01,64301083_4_cattle_2017-12-01,0.25454909018196875
64301083_6_cattle_2017-12-01,64301083_5_cattle_2018-02-01,0.07058588282343536
64301083_5_cattle_2018-02-01,64301083_6_cattle_2017-12-01,0.047990401919615934
64301083_1_cattle_2017-12-01,64301083_7_cattle_2018-02-01,0.8122375524894472
64301083_0_cattle_2017-12-01,64301083_8_cattle_2018-02-01,0.11817636472705612
45_d500_159_855_0_badger_2019-06-01,64301083_9_cattle_2020-02-01,0.0157968406318736
64306004_6_cattle_2017-03-01,64306004_1_cattle_2017-03-01,0.57508498300337
64306004_4_cattle_2017-03-01,64306004_2_cattle_2017-03-01,0.29994001199760073
64306004_6_cattle_2017-03-01,64306004_3_cattle_2017-05-01,0.5814837032593181
64306004_2_cattle_2017-03-01,64306004_4_cattle_2017-03-01,0.37132573485302195
64306008_8_cattle_2015-05-01,64306004_5_cattle_2017-05-01,0.3905218956208663
64306008_8_cattle_2015-05-01,64306004_6_cattle_2017-03-01,0.3163367326534678
