64152_0_boar_2020-02-01,64301080_0_cattle_2020-02-01,64301080_1_cattle_2020-02-01,64301080_2_cattle_2020-02-01,64349_0_boar_2020-02-01,64359005_0_cattle_2019-01-01,64359005_1_cattle_2019-01-01,64359005_2_cattle_2019-08-01,64359108_0_cattle_2018-02-01,64359108_1_cattle_2018-02-01,64359108_2_cattle_2018-06-01,64359108_3_cattle_2018-02-01,64359108_4_cattle_2018-06-01,64359110_0_cattle_2018-12-01,64359110_1_cattle_2018-12-01,64359110_2_cattle_2019-02-01,64359110_3_cattle_2019-02-01,64359153_0_cattle_2019-09-01,64359173_0_cattle_2020-02-01,64359200_1_cattle_2020-02-01,64359209_0_cattle_2019-12-01,64359209_1_cattle_2019-12-01,64359211_0_cattle_2020-02-01,64359_0_boar_2018-02-01,64359_2_boar_2019-04-01,64359_3_boar_2020-02-01,64359_4_boar_2019-04-01,64393_0_boar_2020-02-01,64420002_0_cattle_2014-04-01,64420002_1_cattle_2014-02-01,64420002_2_cattle_2014-02-01,64420002_3_cattle_2014-02-01,64420015_0_cattle_2008-04-01,64420015_1_cattle_2008-04-01,64420038_0_cattle_2013-02-01,64420038_1_cattle_2013-04-01,64420038_2_cattle_2013-04-01,64420038_3_cattle_2013-04-01,64556005_0_cattle_2018-03-01,64556005_1_cattle_2020-02-01,64556023_0_cattle_2020-02-01,64556034_0_cattle_2016-02-01,64556034_1_cattle_2016-04-01,64556034_2_cattle_2016-04-01,64556034_3_cattle_2016-04-01,64556034_4_cattle_2016-04-01,64556034_5_cattle_2016-02-01,64556034_6_cattle_2016-04-01,64556034_7_cattle_2016-04-01,64556034_8_cattle_2017-02-01,64556034_9_cattle_2017-02-01,64556051_0_cattle_2017-12-01,64556051_10_cattle_2020-02-01,64556051_1_cattle_2017-12-01,64556051_2_cattle_2017-12-01,64556051_3_cattle_2018-02-01,64556051_4_cattle_2017-12-01,64556051_5_cattle_2017-12-01,64556051_6_cattle_2017-12-01,64556051_7_cattle_2017-12-01,64556051_8_cattle_2018-02-01,64556051_9_cattle_2018-02-01,64556058_0_cattle_2016-12-01,64556500_0_cattle_2016-04-01,64556500_1_cattle_2016-06-01,64556500_2_cattle_2016-05-01,64556_0_boar_2017-02-01,64556_10_boar_2019-08-01,64556_1_boar_2017-02-01,64556_2_boar_2016-12-01,64556_3_boar_2018-02-01,64556_4_boar_2017-09-01,64556_5_boar_2018-08-01,64556_6_boar_2019-07-01,64556_7_boar_2017-11-01,64556_8_boar_2020-02-01,64556_9_boar_2020-02-01
0,0,0,0,1.999600079984003e-4,0.005798840231953611,0.008998200359928014,0,0.0067986402719456135,0.008598280343931215,0.022995400919815986,0.027594481103779177,0.007198560287942414,0.014597080583883202,0.011397720455908809,0.007598480303939215,0,5.998800239952009e-4,0,0,0.0017996400719856025,0.0027994401119776045,0,0.005798840231953611,0.0037992401519696068,0,0.008598280343931215,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0.0067986402719456135,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.009798040391921612,0,0.006598680263947213,0.027194561087782378,0.007598480303939215,0.01119776044791041,0.008598280343931215,0.018396320735852796,0.0067986402719456135,0.008998200359928014,0.007598480303939215,0,0,0,0,0,0,0,0.03079384123175357,0,0.019796040791841593,0.002999400119976005,0.0027994401119776045,0,9.998000399920016e-4,0
0,0,0,0,0,0.029994001199759972,7.998400319936012e-4,0,0.001399720055988802,0,0.0031993601279744054,0.002999400119976005,9.998000399920016e-4,0.0031993601279744054,0.037992401519695955,0.0011997600479904018,7.998400319936012e-4,0,3.999200159968006e-4,0,0.0017996400719856025,0.001399720055988802,0,0.0019996000799840027,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,3.999200159968006e-4,0.0019996000799840027,0.001399720055988802,9.998000399920016e-4,0.0017996400719856025,0.002599480103979204,9.998000399920016e-4,9.998000399920016e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0.0031993601279744054,0,3.999200159968006e-4,0.0011997600479904018,0.0011997600479904018,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0
0,0,0,0,0,0,0,0.033193361327734365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018796240751849595,0,0,0.019196160767846394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.001399720055988802,9.998000399920016e-4,0,0,9.998000399920016e-4,0,0.0015996800639872023,0.0023995200959808036,9.998000399920016e-4,0.0017996400719856025,5.998800239952009e-4,0.004199160167966408,7.998400319936012e-4,0.0023995200959808036,0.003399320135972806,0,0,0.01119776044791041,0,0,0,0,0.002599480103979204,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0.002599480103979204,0,0.002599480103979204,0.002599480103979204,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0.0011997600479904018,0,0.004199160167966408,0
0,0,0,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0,0,0,0,5.998800239952009e-4,9.998000399920016e-4,0.006398720255948813,0,5.998800239952009e-4,0.002999400119976005,0,0.008798240351929614,0,0,0,0,0,0,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.002199560087982403,0
0,0,0,0,0,0,0,0.018396320735852796,0,0,0,0,0,0,0,0,0,0,0,0.01059788042391521,0,0,0,0,0,0.05118976204759033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.998000399920016e-4,0,0,0,0,0,0,3.999200159968006e-4,0.3283343331333705,5.998800239952009e-4,5.998800239952009e-4,0.07318536292741465,3.999200159968006e-4,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.029994001199759972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,1.999600079984003e-4,7.998400319936012e-4,0,0,0,0.03559288142371516,0,0.22635472905419404,0,0,0,0,0,0,3.999200159968006e-4,0,7.998400319936012e-4,0,3.999200159968006e-4,0.008798240351929614,0,0,0,0
0,0.003399320135972806,0.001399720055988802,5.998800239952009e-4,0,0,0,0,0,0.007398520295940815,0,0,0.09998000399920112,0,0,0,0,0,0,0,0,0,0,0.007798440311937616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0.011797640471905608,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0
0,0,0,0,0,0,0,0.015996800639872,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0,0,0.03979204159168155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.998800239952009e-4,0.1391721655668888,0,0.0011997600479904018,1.999600079984003e-4,7.998400319936012e-4,0.002199560087982403,0,0.0017996400719856025,5.998800239952009e-4,0,0.0011997600479904018,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,9.998000399920016e-4,0.0017996400719856025,3.999200159968006e-4,0.0011997600479904018,0,0.0015996800639872023,0,7.998400319936012e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0.002199560087982403,0,0.0017996400719856025,0,3.999200159968006e-4,0,0,0
0,0,0,0,0.001399720055988802,0,1.999600079984003e-4,0,0,0,5.998800239952009e-4,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0.0019996000799840027,0.0011997600479904018,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,7.998400319936012e-4,0,5.998800239952009e-4,0,0,5.998800239952009e-4,5.998800239952009e-4,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47790441911615783,3.999200159968006e-4,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.006598680263947213,0.00519896020795841,0.0067986402719456135,0.0049990001999600095,0.0037992401519696068,0.09738052389522184,0.011597680463907209,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008998200359928014,0.005598880223955211,0.00539892021595681,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4987002599479892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3239352129574062,0,0,0,0,0,0,0,0,0,0,0,0,0.037792441511697555,0.017996400719855997,0.03999200159967995,0.02559488102379518,0.014397120575884803,0.19356128774245537,0.028194361127774376,0.017596480703859198,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.027194561087782378,0.017796440711857597,0.015196960607878401,0.004799040191961609,0,3.999200159968006e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4943011397720249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2521495700859882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4621075784842859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4831033793241157,0.18396320735853186,0.20795840831834064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34693061387721974,0,0.1481703659268171,0.18016396720656214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15156968606279,0.11937612477504655,0,0.4139172165566766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138772245550892,0.09078184363127442,0.46150769846029077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.05138972205558873,0,0,3.999200159968006e-4,1.999600079984003e-4,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.17836432713457648,3.999200159968006e-4,0.29594081183763316,0,0.018196360727854397,3.999200159968006e-4,0,1.999600079984003e-4,0.0653869226154768,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.022995400919815986,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024595080983803183,0,0,0,0,0,0,0,0,0.03059388122375517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013797240551889604,0.011797640471905608,0.014997000599880001,0.01099780043991201,0.027394521095780777,0.39852029594080146,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019996000799839993,0.1113777244551103,0.10977804439112304,0.004199160167966408,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.999600079984003e-4,0.001399720055988802,0,0.006998600279944014,1.999600079984003e-4,0.0165966806638672,0.027794441111777576,0.002599480103979204,0.019196160767846394,3.999200159968006e-4,3.999200159968006e-4,0.0153969206158768,0.0017996400719856025,0,0,0.0011997600479904018,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0,0.005998800239952012,0.009998000399920012,0.10177964407118678,0.08038392321535728,0.007598480303939215,0.09278144371125849,0,0,1.999600079984003e-4,0,9.998000399920016e-4,0.018796240751849595,0,0.002599480103979204,0.004799040191961609,9.998000399920016e-4,0.002199560087982403,0.005598880223955211,0.0019996000799840027,0,0.008598280343931215,0.006598680263947213,0.009598080383923213,0.0019996000799840027,0,0,0.2755448910217985,0,0.004799040191961609,0,3.999200159968006e-4,0,0,0
