40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40002_12_boar_2013-04-01,40002_13_boar_2014-11-01,40002_15_boar_2015-04-01,40002_18_boar_2016-02-01,40002_24_boar_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40089_0_boar_2011-06-01,40089_1_boar_2016-09-01,40089_2_boar_2013-09-01,40089_3_boar_2014-07-01,40091_1_boar_2016-08-01,40091_2_boar_2016-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,40270_0_boar_2010-02-01,40270_10_boar_2012-06-01,40270_11_boar_2012-09-01,40270_12_boar_2012-10-01,40270_1_boar_2010-12-01,40270_2_boar_2014-08-01,40270_3_boar_2012-05-01,40270_4_boar_2013-02-01,40270_5_boar_2013-03-01,40270_6_boar_2011-01-01,40270_7_boar_2011-09-01,40270_8_boar_2016-04-01,40270_9_boar_2013-03-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64135_27_boar_2016-11-01,64135_28_boar_2018-11-01,64135_30_boar_2018-02-01,64135_31_boar_2018-05-01,64135_37_boar_2020-02-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0.04359128174365114,0.025194961007798382,1.999600079984003e-4,0.017396520695860798,0.005598880223955211,0.12897420515897007,0,0.03059388122375517,0,0,9.998000399920016e-4,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0.12857428514297325,0,1.999600079984003e-4,9.998000399920016e-4,0.012997400519896006,0,0,0,0,0,0,0.0163967206558688,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0,0,0.011597680463907209,0.10737852429514216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.017996400719855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,1.999600079984003e-4,7.998400319936012e-4,0,0,3.999200159968006e-4,0.10917816436712782,0.0011997600479904018,0,0,0,0,5.998800239952009e-4,0,0.026994601079783978,0,0,0,0,3.999200159968006e-4,0,9.998000399920016e-4,0,1.999600079984003e-4,0.0045990801839632086,0.3145370925814824,5.998800239952009e-4,0,0.0011997600479904018,0.003399320135972806,0,0,0.0019996000799840027,0.05018996200759833,0.002199560087982403,0,0,0.002999400119976005,0,0.002999400119976005,0.0011997600479904018,0,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,3.999200159968006e-4,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.007398520295940815,0.0015996800639872023,1.999600079984003e-4,0,0.0017996400719856025,0.0019996000799840027,7.998400319936012e-4,3.999200159968006e-4,0.002599480103979204,0,0.0027994401119776045,0.006198760247950412,0.0011997600479904018,0.005998800239952012,7.998400319936012e-4,5.998800239952009e-4,0.0011997600479904018,0.0017996400719856025,0.00539892021595681,3.999200159968006e-4,0,0.003999200159968007,0.0015996800639872023,0.0015996800639872023,0,0.0045990801839632086,0.0045990801839632086,5.998800239952009e-4,0.0045990801839632086,0.10897820435912942,0.0027994401119776045,7.998400319936012e-4,0.001399720055988802,0.001399720055988802,1.999600079984003e-4,0,0.005998800239952012,3.999200159968006e-4,0.002999400119976005,0.0031993601279744054,0.09858028394321228,0.07058588282343536,0.09558088382323618,0.0157968406318736,0.018996200759847995,9.998000399920016e-4,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014397120575884803,0,0,0,0.007798440311937616,0,1.999600079984003e-4,0,0.003399320135972806,0.0067986402719456135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,3.999200159968006e-4,0,0,7.998400319936012e-4,0,3.999200159968006e-4,3.999200159968006e-4,7.998400319936012e-4,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.056988602279543915,0,3.999200159968006e-4,0,0,0,0,0.0027994401119776045,0.002599480103979204,0,0.0017996400719856025,0.002999400119976005,0,0,0.007398520295940815,0.003399320135972806,0.012797440511897606,0,7.998400319936012e-4,0.013997200559888004,0.0011997600479904018,0,0.01059788042391521,9.998000399920016e-4,1.999600079984003e-4,7.998400319936012e-4,7.998400319936012e-4,0.014397120575884803,0,0.06838632273545289,7.998400319936012e-4,0,0.017796440711857597,5.998800239952009e-4,0,3.999200159968006e-4,0,0,3.999200159968006e-4,9.998000399920016e-4,7.998400319936012e-4,0.019996000799839993,0.002999400119976005,0,3.999200159968006e-4,0,0,0.29994001199760073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0.001399720055988802,0,0.01059788042391521,0,0.014197160567886403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0011997600479904018,0.007998400319936016,0.002999400119976005,0.0027994401119776045,0.0031993601279744054,0.004399120175964808,0.004399120175964808,0.002599480103979204,0.003399320135972806,0.002199560087982403,0.007798440311937616,0.0019996000799840027,0,9.998000399920016e-4,0.0027994401119776045,0.0019996000799840027,0.0023995200959808036,9.998000399920016e-4,0.0045990801839632086,0.009598080383923213,0.0011997600479904018,7.998400319936012e-4,0.0023995200959808036,7.998400319936012e-4,0.007398520295940815,0.0023995200959808036,0.001399720055988802,0.0031993601279744054,0.0027994401119776045,0.0019996000799840027,0.002599480103979204,0.002199560087982403,0.002999400119976005,0.00519896020795841,0.002199560087982403,0.0023995200959808036,0,0.004799040191961609,0,0.0011997600479904018,0.004399120175964808,0.0035992801439712063,3.999200159968006e-4,9.998000399920016e-4,0,0,0.004399120175964808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02099580083983199,0,0,0,0.306938612277544,0,0.0023995200959808036,0,0.003399320135972806,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,1.999600079984003e-4,0.0017996400719856025,0,5.998800239952009e-4,0.0023995200959808036,7.998400319936012e-4,0,1.999600079984003e-4,5.998800239952009e-4,9.998000399920016e-4,1.999600079984003e-4,5.998800239952009e-4,0.0019996000799840027,1.999600079984003e-4,0.0019996000799840027,5.998800239952009e-4,7.998400319936012e-4,0.001399720055988802,0.0017996400719856025,0.0015996800639872023,5.998800239952009e-4,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0.002599480103979204,0.002199560087982403,0,0,5.998800239952009e-4,1.999600079984003e-4,0,9.998000399920016e-4,0.0011997600479904018,7.998400319936012e-4,0.004199160167966408,1.999600079984003e-4,0,0,0.014197160567886403,0,7.998400319936012e-4,0.03239352129574077,7.998400319936012e-4,0,0.2651469706058828,0,0,7.998400319936012e-4,3.999200159968006e-4,0.011397720455908809,0,0.0017996400719856025,0.0011997600479904018,7.998400319936012e-4,0.10697860427914535,9.998000399920016e-4,0,0.0011997600479904018,0,0,3.999200159968006e-4,0,0,0.006398720255948813,0.0011997600479904018,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0.0023995200959808036,0,0.012797440511897606,0,0.00539892021595681,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,7.998400319936012e-4,0,5.998800239952009e-4,0.04119176164767035,0,0,0.023795240951809585,0,0,7.998400319936012e-4,0,0,0,0,0.0011997600479904018,5.998800239952009e-4,7.998400319936012e-4,0,0,0,0,0.009198160367926414,0.024395120975804784,3.999200159968006e-4,0,0,0.00519896020795841,3.999200159968006e-4,0,0.0049990001999600095,0.25914817036593146,0.004199160167966408,3.999200159968006e-4,0,0.008598280343931215,0,0.002199560087982403,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0.0017996400719856025,5.998800239952009e-4,0.02059588082383519,0,0.017396520695860798,0,0,0,1.999600079984003e-4,0.28374325134973205,0,0,0.024395120975804784,0,0,7.998400319936012e-4,5.998800239952009e-4,0.024395120975804784,0,0.013797240551889604,9.998000399920016e-4,7.998400319936012e-4,0.043191361727654344,0,0,0,0,0,3.999200159968006e-4,0,0,0.0163967206558688,0.001399720055988802,0,3.999200159968006e-4,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.010197960407918412,5.998800239952009e-4,0.00539892021595681,7.998400319936012e-4,0.0839832033593286,9.998000399920016e-4,0.016996600679864,0.0991801639672075,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.0045990801839632086,0,0,0,0,0,0,0.003399320135972806,1.999600079984003e-4,0,0,0.0011997600479904018,0,0,9.998000399920016e-4,0.008398320335932815,0.13457308538292545,0,0,9.998000399920016e-4,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,1.999600079984003e-4,0,0,0,0,0.0011997600479904018,0.042591481703659145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,7.998400319936012e-4,5.998800239952009e-4,0.01119776044791041,0,0,0,0.002199560087982403,0,0,0.002599480103979204,3.999200159968006e-4,0,0.0019996000799840027,0,9.998000399920016e-4,0,0,0,0,7.998400319936012e-4,0,0,3.999200159968006e-4,0,0.10717856428714376,0.0017996400719856025,5.998800239952009e-4,3.999200159968006e-4,5.998800239952009e-4,0.017596480703859198,0,0,0.01099780043991201,0.0015996800639872023,0.01119776044791041,1.999600079984003e-4,0,0.018996200759847995,0,0.26034793041392174,1.999600079984003e-4,3.999200159968006e-4,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.012997400519896006,0.0019996000799840027,7.998400319936012e-4,0,1.999600079984003e-4,0,0,5.998800239952009e-4,0,0,7.998400319936012e-4,5.998800239952009e-4,0.0155968806238752,1.999600079984003e-4,0.032793441311737566,0,0.32333533293341105,0,0,0,9.998000399920016e-4,0,0.02619476104779038,0,3.999200159968006e-4,0.001399720055988802,0,0.033193361327734365,0,0.014597080583883202,1.999600079984003e-4,0.0019996000799840027,0.04599080183963194,0,0.0017996400719856025,1.999600079984003e-4,0,0,9.998000399920016e-4,0,0,0.0171965606878624,1.999600079984003e-4,0,5.998800239952009e-4,0,0,0.015196960607878401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0.0019996000799840027,0,0.016996600679864,0,0.019396120775844794,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.002199560087982403,0.005598880223955211,5.998800239952009e-4,0.0019996000799840027,7.998400319936012e-4,0.0017996400719856025,0.002999400119976005,0.0011997600479904018,7.998400319936012e-4,7.998400319936012e-4,0.005598880223955211,0.003999200159968007,0.0045990801839632086,0,0.0015996800639872023,0.0011997600479904018,0.001399720055988802,0.001399720055988802,0.001399720055988802,0,0.0019996000799840027,0,5.998800239952009e-4,0.0019996000799840027,0.001399720055988802,0.0011997600479904018,0.001399720055988802,0.002599480103979204,0.001399720055988802,9.998000399920016e-4,0.0019996000799840027,0.0019996000799840027,0.0011997600479904018,0.0019996000799840027,9.998000399920016e-4,1.999600079984003e-4,3.999200159968006e-4,0.002599480103979204,9.998000399920016e-4,5.998800239952009e-4,0.0017996400719856025,0.0035992801439712063,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012797440511897606,0,0,0,0.008598280343931215,0,0.0017996400719856025,0,0.002599480103979204,0.30833833233353264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,7.998400319936012e-4,0.0023995200959808036,0.0011997600479904018,5.998800239952009e-4,0.0027994401119776045,0.002599480103979204,5.998800239952009e-4,0.002599480103979204,7.998400319936012e-4,0,9.998000399920016e-4,0,7.998400319936012e-4,5.998800239952009e-4,0.0027994401119776045,5.998800239952009e-4,1.999600079984003e-4,0.0027994401119776045,0.0027994401119776045,1.999600079984003e-4,7.998400319936012e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.005998800239952012,0,0.28954209158168503,0.01079784043191361,0.005598880223955211,0,0.006598680263947213,0.008998200359928014,0,0,0,3.999200159968006e-4,0,0,0,0.005998800239952012,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.018796240751849595,0,0,0,0,0,3.999200159968006e-4,0,0.014797040591881602,0.0017996400719856025,1.999600079984003e-4,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0,3.999200159968006e-4,0,0,0,0.002199560087982403,1.999600079984003e-4,0,0,9.998000399920016e-4,0.004799040191961609,0.0011997600479904018,0.2783443311337758,0.0011997600479904018,0.027994401119775976,0,0,0.024795040991801583,0,9.998000399920016e-4,0,0,0,0.0019996000799840027,3.999200159968006e-4,0.012397520495900807,0,0.002199560087982403,5.998800239952009e-4,5.998800239952009e-4,0.1085782843431326,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,0.004199160167966408,0.0027994401119776045,0,0,0,0,0.005998800239952012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,5.998800239952009e-4,0,0.014197160567886403,0,0.006198760247950412,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46350729854027456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4301139772045453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024795040991801583,0.013797240551889604,0.012397520495900807,0.013197360527894405,0.022395520895820788,0,0.014797040591881602,0,0.008798240351929614,0,0.0157968406318736,0,0.012397520495900807,0.025194961007798382,0.017396520695860798,0.014397120575884803,0,0.0171965606878624,0,0.0167966406718656,0.04039192161567675,0.011397720455908809,0.012797440511897606,0.012797440511897606,0.023595280943811185,0,0,0.033193361327734365,0.032993401319735965,0,0,0,0,0,0,0,0,0.03959208158368315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47110577884421295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4021195760847723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043191361727654344,0.016996600679864,0.015996800639872,0.018596280743851196,0.017596480703859198,0,0.019396120775844794,0,0.028794241151769574,0,0.014997000599880001,0,0.019396120775844794,0.03499300139971996,0.023595280943811185,0.018196360727854397,0,0.019196160767846394,0,0.014597080583883202,0.033393321335732765,0.013997200559888004,0.013797240551889604,0.0167966406718656,0.029594081183763173,0,0,0.038592281543691154,0.04859028194361113,0,0,0,0,0,0,0,0,0.03639272145570876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0.0019996000799840027,0.033393321335732765,0,0,9.998000399920016e-4,0.014797040591881602,1.999600079984003e-4,5.998800239952009e-4,0.009998000399920012,0.0023995200959808036,0.0019996000799840027,0.003399320135972806,1.999600079984003e-4,0.007798440311937616,0,0,0.13977204559088402,1.999600079984003e-4,0.001399720055988802,0,0.0011997600479904018,0,0,0,0.006598680263947213,5.998800239952009e-4,0.0011997600479904018,0.001399720055988802,0.05998800239951991,0.0015996800639872023,0.0017996400719856025,0.03879224155168955,0.009598080383923213,0.038192361527694355,5.998800239952009e-4,0,0.04099180163967195,0,0.15216956608678522,0.002599480103979204,0.0017996400719856025,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,0.0011997600479904018,0,5.998800239952009e-4,0,9.998000399920016e-4,0.003399320135972806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.002599480103979204,0,0.002999400119976005,0,0,0.002199560087982403,0.0015996800639872023,1.999600079984003e-4,1.999600079984003e-4,0,5.998800239952009e-4,1.999600079984003e-4,0.001399720055988802,0.0023995200959808036,0,0.0027994401119776045,0,0.0015996800639872023,0.002999400119976005,0.0019996000799840027,5.998800239952009e-4,9.998000399920016e-4,0.0017996400719856025
0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,1.999600079984003e-4,7.998400319936012e-4,3.999200159968006e-4,0,0,5.998800239952009e-4,0.08638272345530948,5.998800239952009e-4,5.998800239952009e-4,0.25814837032593957,5.998800239952009e-4,0,0.002199560087982403,0,0.02099580083983199,5.998800239952009e-4,0,5.998800239952009e-4,0,3.999200159968006e-4,0,0,0,7.998400319936012e-4,0.0027994401119776045,0,3.999200159968006e-4,3.999200159968006e-4,7.998400319936012e-4,0.002199560087982403,0.001399720055988802,3.999200159968006e-4,0.0015996800639872023,0.03159368126374717,0.002999400119976005,0,0,0.003999200159968007,0,0.002199560087982403,1.999600079984003e-4,0,1.999600079984003e-4,0.0011997600479904018,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,5.998800239952009e-4,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.011997600479904008,0,0.0023995200959808036,9.998000399920016e-4,0,0,0,0.0031993601279744054,0,0,3.999200159968006e-4,0.0019996000799840027,0.01119776044791041,1.999600079984003e-4,0.024395120975804784,9.998000399920016e-4,0.024195160967806384,1.999600079984003e-4,0.001399720055988802,0.02559488102379518,1.999600079984003e-4,0,0.0163967206558688,0,0,3.999200159968006e-4,0.0015996800639872023,0,0.0015996800639872023,0.012597480503899207,3.999200159968006e-4,7.998400319936012e-4,0.037392521495700756,0.001399720055988802,0.002199560087982403,0.0015996800639872023,0,0,0,0,0,0.019996000799839993,0.001399720055988802,0,0,0,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0.002599480103979204,0,0.2963407318536299,0,0.006598680263947213,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.02599480103979198,0.04119176164767035,3.999200159968006e-4,0.052189562087582325,0.11857628474305293,0.022395520895820788,5.998800239952009e-4,0.027594481103779177,0.024395120975804784,1.999600079984003e-4,0.0011997600479904018,0,0.001399720055988802,0,0.0015996800639872023,0.001399720055988802,0.01079784043191361,5.998800239952009e-4,0,5.998800239952009e-4,0.06798640271945608,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,7.998400319936012e-4,0.15496900619876292,0.007998400319936016,1.999600079984003e-4,0,0.0011997600479904018,0,0.001399720055988802,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0.0023995200959808036,0.011597680463907209,0,0,9.998000399920016e-4,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,1.999600079984003e-4,0,0,0,0.001399720055988802,0,7.998400319936012e-4,0,0.0015996800639872023,0,3.999200159968006e-4,0,0,0,1.999600079984003e-4,9.998000399920016e-4,0,3.999200159968006e-4
