19_d500_10_0_badger_2017-05-01,2_d500_28_0_badger_2017-08-01,2_d500_41_0_badger_2019-07-01,2_d500_42_0_badger_2019-09-01,2_d500_43_0_badger_2014-07-01,2_d500_6_0_badger_2018-06-01,2_d500_9_0_badger_2015-05-01,40002_1_boar_2014-10-01,40002_2_boar_2018-10-01,40017_2_boar_2019-04-01,40089001_0_cattle_2014-04-01,40089001_1_cattle_2014-05-01,40089001_2_cattle_2014-05-01,40089001_3_cattle_2014-05-01,40089001_4_cattle_2014-05-01,40089001_5_cattle_2014-05-01,40089001_6_cattle_2014-05-01,40089001_7_cattle_2014-05-01,40089001_8_cattle_2014-05-01,40089001_9_cattle_2014-05-01,40089_0_boar_2017-01-01,40089_1_boar_2013-04-01,40089_2_boar_2015-03-01,40089_3_boar_2020-02-01,40203001_0_cattle_2016-12-01,40203001_1_cattle_2016-12-01,40203015_0_cattle_2016-02-01,40203015_1_cattle_2016-02-01,40203015_2_cattle_2016-01-01,40203015_3_cattle_2016-02-01,40203015_4_cattle_2016-02-01,40203015_5_cattle_2016-02-01,40203015_6_cattle_2016-02-01,40203015_7_cattle_2016-02-01,40203015_8_cattle_2016-02-01,40203_10_boar_2020-02-01,40203_11_boar_2019-09-01,40203_1_boar_2015-07-01,40203_2_boar_2014-12-01,40203_3_boar_2015-11-01,40203_4_boar_2015-06-01,40203_5_boar_2017-01-01,40203_6_boar_2017-03-01,40203_7_boar_2017-10-01,40203_8_boar_2017-05-01,40203_9_boar_2019-05-01,45_d500_155_880_0_badger_2020-02-01,45_d500_156_0_badger_2015-02-01,45_d500_156_1_badger_2011-04-01,45_d500_157_858_0_badger_2013-05-01,45_d500_157_858_1_badger_2013-08-01,45_d500_159_855_0_badger_2012-03-01,45_d500_160_0_badger_2018-06-01,45_d500_163_0_badger_2013-06-01,45_d500_163_1_badger_2020-02-01,45_d500_57_715_0_badger_2013-07-01,45_d500_61_0_badger_2017-08-01,45_d500_61_1_badger_2020-02-01,45_d500_78_668_0_badger_2014-02-01,45_d500_78_668_1_badger_2017-05-01,45_d500_99_866_0_badger_2011-09-01,45_d500_99_866_1_badger_2013-04-01,45_d500_99_866_2_badger_2013-09-01,45_d500_99_866_3_badger_2014-03-01,45_d500_99_866_4_badger_2019-06-01,45_d500_99_866_5_badger_2014-08-01,45_d500_99_869_0_badger_2020-02-01,45_d500_99_869_1_badger_2014-08-01,64359108_0_cattle_2020-02-01,64359108_1_cattle_2020-02-01,64359187_0_cattle_2014-01-01,64359187_1_cattle_2014-01-01,64359187_2_cattle_2014-01-01,64359189_0_cattle_2018-03-01,64420009_0_cattle_2014-03-01,64420009_10_cattle_2017-04-01,64420009_11_cattle_2017-02-01,64420009_12_cattle_2017-02-01,64420009_13_cattle_2017-04-01,64420009_14_cattle_2017-02-01,64420009_15_cattle_2017-04-01,64420009_16_cattle_2017-04-01,64420009_17_cattle_2017-04-01,64420009_1_cattle_2014-01-01,64420009_2_cattle_2014-01-01,64420009_3_cattle_2014-01-01,64420009_4_cattle_2014-01-01,64420009_5_cattle_2014-01-01,64420009_6_cattle_2014-03-01,64420009_7_cattle_2014-01-01,64420009_8_cattle_2014-03-01,64420009_9_cattle_2017-04-01,64420015_0_cattle_2007-04-01,64420015_1_cattle_2007-06-01,64420015_2_cattle_2007-04-01,64420035_0_cattle_2012-05-01,64420035_10_cattle_2012-07-01,64420035_11_cattle_2012-05-01,64420035_12_cattle_2012-07-01,64420035_13_cattle_2012-07-01,64420035_14_cattle_2012-07-01,64420035_15_cattle_2012-05-01,64420035_16_cattle_2012-05-01,64420035_17_cattle_2012-07-01,64420035_18_cattle_2012-07-01,64420035_19_cattle_2012-05-01,64420035_1_cattle_2012-07-01,64420035_20_cattle_2012-05-01,64420035_21_cattle_2012-07-01,64420035_22_cattle_2016-03-01,64420035_2_cattle_2012-05-01,64420035_3_cattle_2012-05-01,64420035_4_cattle_2012-05-01,64420035_5_cattle_2012-05-01,64420035_6_cattle_2012-05-01,64420035_7_cattle_2012-05-01,64420035_8_cattle_2012-05-01,64420035_9_cattle_2012-05-01
0.7742451509697552,0,0,0,0,0,0,0,0,0.0807838432313541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0.007198560287942414,0.04519096180763834,0.0019996000799840027,0.007198560287942414,0.004199160167966408,0.014597080583883202,0.0027994401119776045,0.014797040591881602,0.0163967206558688,0.005598880223955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0.0023995200959808036,0,0,0,0,0,0,0.003399320135972806,0,0.15596880623875495,0,0,0,0.09238152369526167,0,0.1357728454309159,0,0,0.008998200359928014,0,0,0.13457308538292545,0,0.009198160367926414,0,0.0163967206558688,0,0,0,0,0.019196160767846394,0.003999200159968007,0.0167966406718656,0,0.07138572285542899,0,0,0,0,0,0,0,0,0.027994401119775976,0.03659268146370716,0.023795240951809585,0.020395920815836792,0.022995400919815986,0.004399120175964808,0.02119576084783039,0.0153969206158768,0,0,0,0,0,0,0,0,0,0,0,0.03039392121575677,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0
0,0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,9.998000399920016e-4,0.003999200159968007,0.0011997600479904018,0,7.998400319936012e-4,5.998800239952009e-4,0,0.007198560287942414,0.001399720055988802,0,0,0.012397520495900807,0.022595480903819187,0.0161967606478704,0.2825434913017418,0,0,0,0,0,0,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0.009198160367926414,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0017996400719856025,0,0,0,0,0,0,0,0,0.026994601079783978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975404919016202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20495900819836455,0,0.06578684263147361,0.5568886222755175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35332933413316786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31853629274144996,0,0.13997200559888243,0.21415716856629124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,0,0,0,0,0.0809838032393525,0.2783443311337758,0.0011997600479904018,0.002599480103979204,0,0.0011997600479904018,0.0049990001999600095,0.002599480103979204,0,0,0.007998400319936016,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0
0,9.998000399920016e-4,0,0,0,0,0.012197560487902407,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0,0,0,0.1419716056788665,0,0.15996800639872308,0.003399320135972806,0.011797640471905608,9.998000399920016e-4,0.007798440311937616,0.03179364127174557,0.027394521095780777,0,0,0.043191361727654344,0.0031993601279744054,0.0045990801839632086,9.998000399920016e-4,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29414117176564775,0.077784443111378,0,5.998800239952009e-4,5.998800239952009e-4,0,0,0.004399120175964808,0.0023995200959808036,0,0,0.004799040191961609,1.999600079984003e-4,0.0011997600479904018,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0
0,0.0037992401519696068,0,0,0,5.998800239952009e-4,0.0015996800639872023,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0.0011997600479904018,0.002999400119976005,0,0.08978204359128239,0.28274345130974016,0,0.0015996800639872023,0.0015996800639872023,0,0,0.004399120175964808,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0.01119776044791041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,0,0,0,0,0
0,0.002999400119976005,0,0,0,5.998800239952009e-4,0.0017996400719856025,0,0.003999200159968007,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,3.999200159968006e-4,0,0,7.998400319936012e-4,0.0015996800639872023,0.007598480303939215,0.004399120175964808,0.13417316536692864,0,0.13777244551089995,0.007198560287942414,0.01119776044791041,0.006398720255948813,0,0,0.009198160367926414,0,9.998000399920016e-4,0,0,0,0,0.0011997600479904018,0,0,1.999600079984003e-4,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0
0,0.0019996000799840027,0,0,0,3.999200159968006e-4,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.002199560087982403,0.0015996800639872023,0.31313737252549373,0.09498100379924096,0,0.0017996400719856025,0.0011997600479904018,0.003399320135972806,0,0,0.0031993601279744054,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0.009798040391921612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0
0,0,0.004399120175964808,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.0019996000799840027,0.0011997600479904018,9.998000399920016e-4,1.999600079984003e-4,0.006398720255948813,0.00519896020795841,0,0.002599480103979204,0.0019996000799840027,0,0,0.0019996000799840027,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.0027994401119776045,5.998800239952009e-4,5.998800239952009e-4,0,0,0.0031993601279744054,7.998400319936012e-4,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24295140971806178,0,0,0,0,0,0,0,0
0,1.999600079984003e-4,0,0,0,0,0.0153969206158768,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0.014597080583883202,0,0.0037992401519696068,0,0,0,0.02659468106378718,0.043391321735652744,0.011797640471905608,0.008598280343931215,0.0161967606478704,0.00539892021595681,0.011597680463907209,0,0.19996000799840438,0,0,0.04179164167166555,0,0.018796240751849595,0.0067986402719456135,0,0.008998200359928014,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0.005798840231953611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02119576084783039,0,0,0,0,0,0,0,0
0.001399720055988802,0.002199560087982403,0,0,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0.03639272145570876,0,9.998000399920016e-4,0,0,0,0.0017996400719856025,0.0165966806638672,0.004199160167966408,0.004799040191961609,0.0045990801839632086,9.998000399920016e-4,0.003399320135972806,0.11577684463107524,0,0,0,0.0155968806238752,0,0.0023995200959808036,0,0,0.03159368126374717,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0
0,0,0.018996200759847995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05398920215956792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.09578084383123459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06738652269546086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0027994401119776045,0,0,0,0,0.051989602079583926,5.998800239952009e-4,0.0015996800639872023,0,0,0,0,0,0,0.007398520295940815,0,5.998800239952009e-4,0,1.999600079984003e-4,5.998800239952009e-4,0,0.023995200959807984,0,0,0,0.027394521095780777,0.06418716256748636,0.03979204159168155,0.007998400319936016,0.03119376124775037,0.011597680463907209,0.008798240351929614,0.07938412317536525,0.03959208158368315,0,0,0,0.03219356128774237,0.04379124175164954,0.03459308138372316,0,0,0,0,0,0,0.024995000999799982,0,0,0,0,0,0,0,0,0,0,0,0.010197960407918412,0,0,0,0,0,0.012197560487902407,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.06098780243951191,0.014797040591881602,5.998800239952009e-4,0,0,0,0,0,0,0.017396520695860798,0,0.019796040791841593,0,0.0067986402719456135,0,0.002999400119976005,0.07938412317536525,0,0,0,0.002999400119976005,0.014997000599880001,0.007198560287942414,0.002999400119976005,0.010197960407918412,0.007198560287942414,0.007798440311937616,0.033193361327734365,0.0031993601279744054,0,0,0.07238552289542102,0,0.04099180163967195,0.07098580283943218,0,0,0,0,0,0,0.12337532493501469,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0.002199560087982403,0,0,0,0.0011997600479904018,0,0.11037792441511826,0,0.015996800639872,0,0,0.0027994401119776045,0,0,0,0.022395520895820788,0,0,0,0,0,0,0,0,0.008398320335932815,0,0.0019996000799840027,0,0,0,0.0045990801839632086,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.30253949210157965,1.999600079984003e-4,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0.014597080583883202,0,0,0,0.007998400319936016,0.011997600479904008,0.0045990801839632086,0.0031993601279744054,0.004399120175964808,0.003399320135972806,3.999200159968006e-4,0.0163967206558688,0.009998000399920012,0,0,0.037792441511697555,0.020195960807838392,0,0.018196360727854397,0,0,0,0,0,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0.008998200359928014,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.020195960807838392,7.998400319936012e-4,0,0,0,0,0,0,0,0.004399120175964808,0,0.0023995200959808036,0,1.999600079984003e-4,0,0,0.33553289342131215,0,0,0,9.998000399920016e-4,0.009198160367926414,0.0023995200959808036,3.999200159968006e-4,0.0015996800639872023,7.998400319936012e-4,0,0.008198360327934416,0.003399320135972806,0,0,0.017796440711857597,0.03519296140771836,0.015196960607878401,0,0,0,0,0,0,0,0.02079584083183359,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0.019396120775844794,0,3.999200159968006e-4,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.001399720055988802,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14677064587082825,0.14637072585483143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5984803039391803,0.07698460307938437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.11417716456708799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0.23795240951810162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028194361127774376,0.03899220155968795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12917416516696847,0,0,0.014597080583883202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16316736652669758,0.10037992401519794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06938612277544493,0,0.03119376124775037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.254149170165972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599480103979204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.023395320935812786,0.02059588082383519,0,0,3.999200159968006e-4,0.0027994401119776045,0,0,0,0.04079184163167355,1.999600079984003e-4,0.0165966806638672,0.0017996400719856025,0.007598480303939215,0,0.004199160167966408,0.03039392121575677,0,0,0,0.0037992401519696068,0.006998600279944014,9.998000399920016e-4,3.999200159968006e-4,0.0023995200959808036,7.998400319936012e-4,5.998800239952009e-4,0.008998200359928014,0.005598880223955211,0,0,0.03179364127174557,0.09798040391921706,0.024795040991801583,0.02579484103179358,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.11377724455109117,0,0.014797040591881602,0,0,0.002199560087982403,0.0015996800639872023,9.998000399920016e-4,0,0.018596280743851196,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0.001399720055988802,0.0023995200959808036,5.998800239952009e-4,0.0011997600479904018,0.009798040391921612,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0.07238552289542102,0,0,0,0,0,0,0,0,0.2339532093581335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004399120175964808,0,0.0035992801439712063,0.0015996800639872023,0.0011997600479904018,0.002199560087982403,0.003399320135972806,0.023395320935812786,0.0031993601279744054,0,7.998400319936012e-4,0,0.033793241351729564,0,0,0,0.002999400119976005,0.012197560487902407,0.033393321335732765,0.005598880223955211,7.998400319936012e-4,0.001399720055988802,0.04359128174365114
0,0,0,0,0,0,0,1.999600079984003e-4,0,0,5.998800239952009e-4,0.02079584083183359,0,0.005798840231953611,0.0049990001999600095,0.0037992401519696068,0.0015996800639872023,0.002999400119976005,0.007798440311937616,0.0023995200959808036,0,0.1763647270545924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0.003999200159968007,0,0,0,1.999600079984003e-4,0,0.09498100379924096,0,0.10957808438312464,0,0,0.001399720055988802,0,0,0.22295540891822113,0,0.009798040391921612,0,0.007598480303939215,0,1.999600079984003e-4,0,0,0.012397520495900807,9.998000399920016e-4,0.009398120375924813,0,0.04159168166366715,0,0,0,0,0,0,0,0,0.010397920415916811,0.020195960807838392,0.010397920415916811,0.01119776044791041,0.003999200159968007,3.999200159968006e-4,0.014997000599880001,0.008198360327934416,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0.05458908218356312,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,3.999200159968006e-4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5400919816036537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171965606878624,0,0.007198560287942414,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0.0017996400719856025,0,0,0.0031993601279744054,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031993601279744054,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0.0035992801439712063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018196360727854397,0,0.006998600279944014,0,0.03059388122375517,0,0.16136772645471192,0.0653869226154768,0,0.007798440311937616,0,0.011797640471905608,0.06358728254349114,0,0,0.15616876624675335,0,0,0.04379124175164954,0,0.01079784043191361,0.15596880623875495,0.07978404319136206
0,7.998400319936012e-4,0,0,0,0.05898820235952791,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014797040591881602,0,0,0,0,0.02099580083983199,0,0.006598680263947213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
