infector_id,infected_id,prob
20_d500_71_2_badger_2018-09-01,20_d500_71_0_badger_2017-10-01,0.05778844231153751
45_d500_123_762_1_badger_2013-09-01,20_d500_71_1_badger_2013-11-01,0.34513097380523433
20_d500_71_0_badger_2017-10-01,20_d500_71_2_badger_2018-09-01,0.8198360327933856
40252035_7_cattle_2019-06-01,20_d500_71_3_badger_2020-02-01,0.02059588082383519
20_d500_92_1460_0_badger_2020-02-01,20_d500_71_4_badger_2020-02-01,0.04199160167966395
20_d500_71_4_badger_2020-02-01,20_d500_92_1460_0_badger_2020-02-01,0.03979204159168155
40119050_0_cattle_2016-02-01,20_d500_92_1460_1_badger_2018-05-01,0.28354329134173367
20_d500_92_1460_1_badger_2018-05-01,20_d500_92_1460_2_badger_2018-07-01,0.249950009998006
64508019_5_cattle_2014-05-01,40119050_0_cattle_2016-02-01,0.08338332333533338
40252035_6_cattle_2019-06-01,40252035_0_cattle_2019-06-01,0.2001599680064028
40252035_2_cattle_2020-02-01,40252035_10_cattle_2020-02-01,0.056388722255548716
40252035_1_cattle_2019-06-01,40252035_11_cattle_2019-09-01,0.10797840431913738
40252035_3_cattle_2019-06-01,40252035_1_cattle_2019-06-01,0.24555088982204107
40252035_10_cattle_2020-02-01,40252035_2_cattle_2020-02-01,0.04379124175164954
40252035_1_cattle_2019-06-01,40252035_3_cattle_2019-06-01,0.21955608878224822
40252035_5_cattle_2019-03-01,40252035_4_cattle_2019-06-01,0.1303739252149589
20_d500_92_1460_1_badger_2018-05-01,40252035_5_cattle_2019-03-01,0.08958208358328398
40252035_0_cattle_2019-06-01,40252035_6_cattle_2019-06-01,0.20815836832633905
40252035_9_cattle_2019-06-01,40252035_7_cattle_2019-06-01,0.24715056988602832
20_d500_92_1460_1_badger_2018-05-01,40252035_8_cattle_2019-06-01,0.11917616476704815
40252035_7_cattle_2019-06-01,40252035_9_cattle_2019-06-01,0.2595480903819282
45_d500_99_839_0_badger_2013-05-01,45_d500_123_762_0_badger_2013-06-01,0.4313137372525356
64459011_1_cattle_2013-01-01,45_d500_123_762_1_badger_2013-09-01,0.2607478504299185
64420009_8_cattle_2014-03-01,45_d500_155_880_0_badger_2015-02-01,0.6688662267546096
64459003_34_cattle_2012-08-01,45_d500_157_852_0_badger_2012-09-01,0.41651669666065555
64449006_4_cattle_2013-03-01,45_d500_157_858_0_badger_2013-09-01,0.22995400919816536
64420015_1_cattle_2008-03-01,45_d500_160_0_badger_2008-01-01,0.2643471305738893
64409018_0_cattle_2019-02-01,45_d500_237_0_badger_2020-02-01,0.016996600679864
64409009_0_cattle_2019-04-01,45_d500_237_1_badger_2020-02-01,0.011997600479904008
64459003_47_cattle_2018-12-01,45_d500_65_0_badger_2020-02-01,0.23655268946211278
45_d500_123_762_0_badger_2013-06-01,45_d500_99_839_0_badger_2013-05-01,0.4651069786042616
64217090_0_cattle_2016-03-01,56_d500_24_0_badger_2016-01-01,0.16296740651869918
64244012_6_cattle_2013-12-01,56_d500_24_1_badger_2014-03-01,0.49290141971603624
64244012_17_cattle_2020-02-01,56_d500_24_2_badger_2020-02-01,0.023995200959807984
64241029_2_cattle_2015-07-01,56_d500_42_1988_0_badger_2017-07-01,0.6390721855628512
64217090_3_cattle_2016-10-01,56_d500_42_1988_2_badger_2017-03-01,0.24295140971806178
64244012_13_cattle_2018-02-01,56_d500_42_1988_4_badger_2019-05-01,0.18696260747850796
