40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40002_12_boar_2013-04-01,40002_13_boar_2014-11-01,40002_15_boar_2015-04-01,40002_18_boar_2016-02-01,40002_24_boar_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40089_1_boar_2016-09-01,40089_2_boar_2013-09-01,40089_3_boar_2014-07-01,40091_1_boar_2016-08-01,40091_2_boar_2016-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,40270_10_boar_2012-06-01,40270_11_boar_2012-09-01,40270_12_boar_2012-10-01,40270_2_boar_2014-08-01,40270_3_boar_2012-05-01,40270_4_boar_2013-02-01,40270_5_boar_2013-03-01,40270_8_boar_2016-04-01,40270_9_boar_2013-03-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64135_27_boar_2016-11-01,64135_28_boar_2018-11-01,64135_30_boar_2018-02-01,64135_31_boar_2018-05-01,64135_37_boar_2020-02-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0015996800639872023,0.0049990001999600095,0.32513497300539645,0.001399720055988802,0,0.0035992801439712063,5.998800239952009e-4,0,0.010397920415916811,0,0,0,0.0015996800639872023,0.0017996400719856025,0,0.0035992801439712063,5.998800239952009e-4,0,0.011797640471905608,0.002199560087982403,0,0.01119776044791041,0,0.0015996800639872023,0,0.007398520295940815,1.999600079984003e-4,1.999600079984003e-4,1.999600079984003e-4,0.0011997600479904018,0.003399320135972806,0,0.05358928214357112,0,0.013997200559888004,1.999600079984003e-4,0,0,0,0.0027994401119776045,0.05478904219156152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,7.998400319936012e-4,0.0023995200959808036,0,0,0,0,0,0,0,0,0.003999200159968007
0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0.006198760247950412,0.01079784043191361,0.009398120375924813,5.998800239952009e-4,0.0067986402719456135,0.006398720255948813,0.0045990801839632086,0.008798240351929614,0,0.006598680263947213,0.003999200159968007,9.998000399920016e-4,0.0031993601279744054,0.0019996000799840027,1.999600079984003e-4,0.007398520295940815,0.00519896020795841,0.0017996400719856025,0.019396120775844794,0.008398320335932815,0,0.018396320735852796,0.15656868626275017,0.20455908818236773,0,0.002599480103979204,0.0023995200959808036,1.999600079984003e-4,0.002199560087982403,0.005598880223955211,0.01119776044791041,0.004399120175964808,0.008798240351929614,0,0.022995400919815986,0.0031993601279744054,0.004199160167966408,0.0019996000799840027,0.03939212157568475,0.002599480103979204,0.010197960407918412,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0.0011997600479904018,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,3.999200159968006e-4,0,5.998800239952009e-4,9.998000399920016e-4,0,0,0,0.002199560087982403,0,0,0.003399320135972806,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,1.999600079984003e-4,0.0019996000799840027,0.0011997600479904018,0.0019996000799840027,0.004399120175964808,5.998800239952009e-4,0,5.998800239952009e-4,0.002999400119976005,3.999200159968006e-4,0,0.0027994401119776045,0.0049990001999600095,0.006398720255948813,5.998800239952009e-4,0.0011997600479904018,0,0.0011997600479904018,0,5.998800239952009e-4,0.0011997600479904018,5.998800239952009e-4,0.011797640471905608
0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,7.998400319936012e-4,0.00519896020795841,7.998400319936012e-4,0.003399320135972806,0.008798240351929614,3.999200159968006e-4,0.05138972205558873,0.001399720055988802,0.002999400119976005,0,0.07278544291141784,7.998400319936012e-4,0.002199560087982403,0,0.011597680463907209,5.998800239952009e-4,3.999200159968006e-4,0,1.999600079984003e-4,0.004799040191961609,0.09238152369526167,1.999600079984003e-4,0,0,0.07658468306338756,0,0,0.07678464307138597,0.12517496500700034,0.0015996800639872023,0,1.999600079984003e-4,0,0.0023995200959808036,9.998000399920016e-4,0,5.998800239952009e-4,0.0035992801439712063,0,0,0,0.012597480503899207,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.005998800239952012
0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0.0045990801839632086,0.013397320535892805,0.0015996800639872023,0.009998000399920012,0.029194161167766373,0,0.047390521895620735,0.004199160167966408,0.00539892021595681,0.07838432313537322,0,0,0.008198360327934416,0,0.022395520895820788,0,0.002599480103979204,0.0037992401519696068,0.0037992401519696068,0.006998600279944014,0.033593281343731164,0.0037992401519696068,0,0,0.03599280143971196,1.999600079984003e-4,7.998400319936012e-4,0.07278544291141784,0.07378524295140987,0.002599480103979204,3.999200159968006e-4,7.998400319936012e-4,0.0017996400719856025,0.010397920415916811,0.005598880223955211,0.0015996800639872023,5.998800239952009e-4,0.014597080583883202,0,3.999200159968006e-4,1.999600079984003e-4,0.028394321135772775,0.0019996000799840027,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0.017596480703859198,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,0,0,1.999600079984003e-4,0.0015996800639872023,0,0,0,0,1.999600079984003e-4,5.998800239952009e-4,0,1.999600079984003e-4,0.009598080383923213,0.012997400519896006,0.012597480503899207,1.999600079984003e-4,0.0011997600479904018,9.998000399920016e-4,0,0.0015996800639872023,0,1.999600079984003e-4,5.998800239952009e-4,0.02199560087982399
0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.009998000399920012,9.998000399920016e-4,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,5.998800239952009e-4,0.014197160567886403,0.12457508498300512,0,5.998800239952009e-4,0,5.998800239952009e-4,0,0,0,5.998800239952009e-4,0.011397720455908809,0,0,0.006598680263947213,0,0.011797640471905608,0,0,3.999200159968006e-4,0.0017996400719856025,0.3067386522695456,0,0,0.008798240351929614,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.009198160367926414,0.015196960607878401,0,0.0027994401119776045,0.006198760247950412,0.0017996400719856025,0.001399720055988802,0.0019996000799840027,0.013197360527894405,0.0017996400719856025,0.00539892021595681,1.999600079984003e-4,0,1.999600079984003e-4,0.0023995200959808036,0,0.0031993601279744054,0.004799040191961609,0.005998800239952012,0.3511297740451857,0,0.002599480103979204,0,0,0,0.0027994401119776045,0.0011997600479904018,0.002599480103979204,0.004199160167966408,0.00519896020795841,0,9.998000399920016e-4,0.004199160167966408,0,0.0031993601279744054,0.0017996400719856025,0.003399320135972806,9.998000399920016e-4,0,0.003399320135972806,0.0019996000799840027,0.00539892021595681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009598080383923213,3.999200159968006e-4,0,3.999200159968006e-4,0.0027994401119776045,3.999200159968006e-4,5.998800239952009e-4,0.001399720055988802,7.998400319936012e-4,1.999600079984003e-4,0.002199560087982403,0,0,0.005798840231953611,0.00539892021595681,0.008398320335932815,9.998000399920016e-4,0.002999400119976005,0,0,0.0019996000799840027,0,9.998000399920016e-4,1.999600079984003e-4,0.017996400719855997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.0019996000799840027,0,0,0.012797440511897606,0,3.999200159968006e-4,0.002999400119976005,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0.2887422515496915,0,0,0.011597680463907209,0,0,0.006398720255948813,0,0,0,0.009198160367926414,0,0,0,0,0.09738052389522184,0,0.0017996400719856025,0,0.007998400319936016,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4
0,0,0,0,0,0,0,0,0,0,0,0,0.005798840231953611,0.0019996000799840027,0.005998800239952012,5.998800239952009e-4,0.0035992801439712063,0.013797240551889604,0,0.009398120375924813,3.999200159968006e-4,0.0011997600479904018,0.0153969206158768,0.02539492101579678,0,0.005998800239952012,0,0,0,0,9.998000399920016e-4,0,7.998400319936012e-4,0.0015996800639872023,5.998800239952009e-4,0,0,0.004199160167966408,0,9.998000399920016e-4,0.007198560287942414,0.006598680263947213,0.0019996000799840027,9.998000399920016e-4,0,0,0.003999200159968007,0.001399720055988802,9.998000399920016e-4,9.998000399920016e-4,0.0045990801839632086,0,5.998800239952009e-4,0,0.12577484503099556,0.03899220155968795,0.014997000599880001,0.004399120175964808,0.0067986402719456135,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.003999200159968007,0,0,1.999600079984003e-4,0.10737852429514216,0,0.04079184163167355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0.0023995200959808036,0.0023995200959808036,0,0,0,0,0,0,0,0,0.009198160367926414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0.023395320935812786,0,0.0045990801839632086,0.004199160167966408,0,0,0,0,0.3369326134773008,0,0,0,0,0.02539492101579678,0,0,0.019596080783843194,0,0,0,0.022595480903819187,0,0,0,0,0.14377124575085215,0,0.0045990801839632086,0,0.019196160767846394,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.05998800239951991,0.0049990001999600095,0.001399720055988802,0,1.999600079984003e-4,0,9.998000399920016e-4,0,0.00539892021595681,9.998000399920016e-4,0.001399720055988802,0.042791441711657545,0.0027994401119776045,0,0,0.0027994401119776045,0,0.06498700259947998,0.002999400119976005,0.002199560087982403,1.999600079984003e-4,0,0,9.998000399920016e-4,0,0,0.14737052589482347,1.999600079984003e-4,7.998400319936012e-4,0.03479304139172156,1.999600079984003e-4,0.157968406318739,3.999200159968006e-4,0,9.998000399920016e-4,0.019396120775844794,0.037392521495700756,3.999200159968006e-4,0,0.019996000799839993,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0.002199560087982403,0.002199560087982403,0.006398720255948813,1.999600079984003e-4,0,0,0,0,0,0,0,0.007398520295940815
0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.04359128174365114,0.007798440311937616,3.999200159968006e-4,1.999600079984003e-4,0.0011997600479904018,9.998000399920016e-4,0,9.998000399920016e-4,0.009198160367926414,0.0017996400719856025,0,0.1453709258148394,0.0035992801439712063,5.998800239952009e-4,0.0027994401119776045,5.998800239952009e-4,0.061387722455508706,0,0,0.0049990001999600095,0,0.00519896020795841,0,0,0,0,0.038192361527694355,5.998800239952009e-4,5.998800239952009e-4,0.028994201159767974,0.0017996400719856025,0.03919216156768635,0.007598480303939215,0.0015996800639872023,0.0035992801439712063,0.014597080583883202,0.17216556688662588,1.999600079984003e-4,0,0.019796040791841593,0.0011997600479904018,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0015996800639872023,3.999200159968006e-4,0,0,0,0,0,0,0,0,0.006998600279944014
0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0.001399720055988802,0.005998800239952012,0.025194961007798382,0.001399720055988802,5.998800239952009e-4,0.061587682463507105,1.999600079984003e-4,0.013997200559888004,0.024595080983803183,0.0011997600479904018,7.998400319936012e-4,0,0.006198760247950412,0.038192361527694355,0.0015996800639872023,0.04659068186362714,0.0015996800639872023,0,0,0.0011997600479904018,0.0027994401119776045,0.10077984403119475,0.002599480103979204,0.0023995200959808036,9.998000399920016e-4,0.05858828234353111,5.998800239952009e-4,3.999200159968006e-4,0.0015996800639872023,0.0035992801439712063,0.06398720255948795,7.998400319936012e-4,0.028594281143771175,0.003999200159968007,0.09658068386322821,5.998800239952009e-4,0,0,0.0023995200959808036,0.0031993601279744054,0.013597280543891204,0.0015996800639872023,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0,0,0,7.998400319936012e-4,0,0,9.998000399920016e-4,0,0.0011997600479904018,0,0,0,0.002199560087982403,0.0027994401119776045,0.002999400119976005,0,9.998000399920016e-4,0,0.0011997600479904018,0,0,0,0,0.007998400319936016
0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.007398520295940815,0.0167966406718656,9.998000399920016e-4,0,0.0031993601279744054,0.001399720055988802,1.999600079984003e-4,0.002199560087982403,0.007198560287942414,7.998400319936012e-4,0.006598680263947213,0.001399720055988802,0.3409318136372684,0,0.00519896020795841,1.999600079984003e-4,0.004199160167966408,0.0037992401519696068,0.003999200159968007,0,0.001399720055988802,0.0045990801839632086,0,0,7.998400319936012e-4,7.998400319936012e-4,0.0011997600479904018,0.0031993601279744054,0.0019996000799840027,0.003399320135972806,1.999600079984003e-4,7.998400319936012e-4,0.0011997600479904018,0.002199560087982403,0.002999400119976005,0.0037992401519696068,0.0035992801439712063,9.998000399920016e-4,0,0.0019996000799840027,7.998400319936012e-4,0.006398720255948813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004199160167966408,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013397320535892805,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,5.998800239952009e-4,0,0,3.999200159968006e-4,0,0,0.009798040391921612,0.0019996000799840027,0.005998800239952012,0,5.998800239952009e-4,0,0,0,0,5.998800239952009e-4,0,0.022595480903819187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.005798840231953611,0,0,0.043191361727654344,0.005998800239952012,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0.3095380923815229,0,0,0.01079784043191361,0.09258148370326008,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.005798840231953611,0.0161967606478704,0.024995000999799982,0.0015996800639872023,0.0049990001999600095,0.056588682263547116,0.001399720055988802,0.017996400719855997,0.03479304139172156,0.0023995200959808036,0.0045990801839632086,3.999200159968006e-4,0.00519896020795841,0.027194561087782378,0.0023995200959808036,0.03939212157568475,0.003999200159968007,0.0031993601279744054,0.09258148370326008,0.007398520295940815,3.999200159968006e-4,0,0.0027994401119776045,0.0023995200959808036,1.999600079984003e-4,0.037792441511697555,5.998800239952009e-4,0.0015996800639872023,0.0015996800639872023,0.0049990001999600095,0.05558888222355512,0.0019996000799840027,0.03459308138372316,0.002199560087982403,0.10337932413517403,0,3.999200159968006e-4,5.998800239952009e-4,0.0011997600479904018,0.002999400119976005,0.017996400719855997,0.004199160167966408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,9.998000399920016e-4,0.0011997600479904018,0.0011997600479904018,0.006598680263947213,0.0035992801439712063,5.998800239952009e-4,3.999200159968006e-4,1.999600079984003e-4,0,0.004199160167966408,0,0,0.003399320135972806,0.007798440311937616,0.005598880223955211,9.998000399920016e-4,0.006998600279944014,0,0.003399320135972806,0,0,0.004199160167966408,0.0015996800639872023,0.0155968806238752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37212557488501546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4039192161567577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03419316136772636,0.023195360927814386,0.027194561087782378,0.04499100179963994,0.042791441711657545,0,0.05798840231953591,0,0.04539092181563674,0,0.032793441311737566,0,0.03939212157568475,0.05038992201559673,0.04039192161567675,0.03419316136772636,0,0.028794241151769574,0,0.062387522495500704,0.10097980403919316,0.037392521495700756,0.05578884223155352,0.042191561687662346,0.03919216156768635,0,0.10997800439912145,0.08298340331933657,0,0,0,0,0.004799040191961609,0.038592281543691154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006998600279944014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37892421515696034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3999200159967901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153969206158768,0.007198560287942414,0.004399120175964808,0.023595280943811185,0.010197960407918412,0,0.017596480703859198,0,0.004799040191961609,0,0.01099780043991201,0,0.01119776044791041,0.018796240751849595,0.019396120775844794,0.0165966806638672,0,0.006598680263947213,0,0.013997200559888004,0.03159368126374717,0.00539892021595681,0.009398120375924813,0.013397320535892805,0.004799040191961609,0,0.04619076184763034,0.022795440911817587,0,0,0,0,0,0.010397920415916811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0.010197960407918412,0,0,0.06458708258348317,0.012997400519896006,0,0,0,9.998000399920016e-4,0,0,0,0,0,0.33933213357328135,0,0,0,0,0,0,0.014997000599880001,0.09958008398320431,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002999400119976005,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045990801839632086,0,0,0.32053589282143374,0,0.004799040191961609,0.004799040191961609,0,0,0,0,0.0155968806238752,0,0.02179564087182559,0,0,0.032593481303739166,0,0,0.024395120975804784,0,0,0,0,0,0,0,0,0.02599480103979198,0,0.005598880223955211,0,0.018996200759847995,0,0,0,0,0,0.007398520295940815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165966806638672,0.0019996000799840027,9.998000399920016e-4,0,7.998400319936012e-4,0,0,0,0.001399720055988802,9.998000399920016e-4,0,0.01059788042391521,5.998800239952009e-4,0,7.998400319936012e-4,0,0.13757248550290155,0.02559488102379518,0,0.002199560087982403,0,0,0,0,0,0,0,0,0,0.009598080383923213,7.998400319936012e-4,0.3115376924615067,0.001399720055988802,0,0.001399720055988802,0.0037992401519696068,0.008398320335932815,0,0,0.005798840231953611,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,9.998000399920016e-4,0.001399720055988802,3.999200159968006e-4,0,0,9.998000399920016e-4,0,0,0,5.998800239952009e-4,0.0035992801439712063
0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,5.998800239952009e-4,0,0.002599480103979204,0.007198560287942414,0,0.3603279344131111,1.999600079984003e-4,1.999600079984003e-4,0.037792441511697555,0.037792441511697555,0,5.998800239952009e-4,0,0.005598880223955211,0,9.998000399920016e-4,3.999200159968006e-4,0,7.998400319936012e-4,0.012197560487902407,0,0,0,0.018396320735852796,0,0,0,0.024795040991801583,0,1.999600079984003e-4,0,9.998000399920016e-4,0.0011997600479904018,0,0,0,5.998800239952009e-4,0,0,0,0.007398520295940815,5.998800239952009e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017996400719856025,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,3.999200159968006e-4,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.0015996800639872023
