tinfection,tremoved,infector_id,infected_id
2016.9292616445914,2018.3287671233059,22,64025001_0_cattle_2018-05-01
2017.781714263964,2018.0000000000703,17,64025001_10_cattle_2018-01-01
2017.8324303585819,2018.0000000000573,17,64025001_11_cattle_2018-01-01
2017.152147605277,2018.3287671233043,164,64025001_12_cattle_2018-05-01
2018.1302469335244,2018.3287671233818,55,64025001_13_cattle_2018-05-01
2018.2537845776392,2018.3287671233818,16,64025001_14_cattle_2018-05-01
2018.1665316778935,2018.3287671233004,4,64025001_15_cattle_2018-05-01
2017.901809187205,2018.3287671233709,57,64025001_16_cattle_2018-05-01
2017.0298217856662,2018.3287671233343,164,64025001_17_cattle_2018-05-01
2017.396965299026,2018.580821917863,53,64025001_18_cattle_2018-08-01
2017.6967642603327,2019.0849315069045,55,64025001_19_cattle_2019-02-01
2017.4776581426388,2018.3287671233113,55,64025001_1_cattle_2018-05-01
2020.0116352569153,2020.0846994536278,231,64025001_20_cattle_2020-02-01
2019.973275194571,2020.08469945357,233,64025001_21_cattle_2020-02-01
2018.696182928681,2019.8328767123692,243,64025001_22_cattle_2019-11-01
2017.5639359503111,2018.3287671233727,163,64025001_2_cattle_2018-05-01
2016.3171681286253,2018.0000000000975,34,64025001_3_cattle_2018-01-01
2016.7726020561768,2018.0000000000225,22,64025001_4_cattle_2018-01-01
2017.2983824193445,2018.5808219178525,164,64025001_5_cattle_2018-08-01
2018.0064728232992,2018.328767123295,17,64025001_6_cattle_2018-05-01
2016.58307982976,2018.0000000000662,34,64025001_7_cattle_2018-01-01
2016.2821756193182,2018.0000000000387,34,64025001_8_cattle_2018-01-01
2016.551867620885,2018.0000000000837,22,64025001_9_cattle_2018-01-01
2016.058878884713,2016.2486338797962,34,64025031_0_cattle_2016-04-01
2016.4528431770275,2017.0849315068842,34,64025031_10_cattle_2017-02-01
2017.1483616734372,2017.3287671233368,41,64025031_11_cattle_2017-05-01
2016.429649376279,2017.328767123303,34,64025031_12_cattle_2017-05-01
2016.4371530214275,2017.3287671233236,34,64025031_13_cattle_2017-05-01
2017.2035855420127,2017.8328767124249,18,64025031_14_cattle_2017-11-01
