tinfection,tremoved,infector_id,infected_id
2012.134466146825,2015.4958904109767,50,45_d500_105_726_0_badger_2015-07-01
2013.9563449777631,2014.9150684932208,77,45_d500_105_726_1_badger_2014-12-01
2020.0188087800077,2020.0846994536091,126,45_d500_105_726_2_badger_2020-02-01
2017.9408695563934,2018.4958904109758,49,45_d500_108_0_badger_2018-07-01
2018.5498872664978,2019.328767123382,194,45_d500_109_734_0_badger_2019-05-01
2013.938187596845,2016.2486338798756,87,45_d500_109_734_1_badger_2016-04-01
2017.302402530759,2018.6657534246704,205,45_d500_109_734_2_badger_2018-09-01
2016.5443327348733,2016.66666666675,89,45_d500_109_734_3_badger_2016-09-01
2016.9833162703264,2017.580821917855,10,45_d500_109_844_0_badger_2017-08-01
2015.8591867355856,2017.4958904110138,212,45_d500_109_844_1_badger_2017-07-01
2020.0045806951284,2020.084699453607,130,45_d500_109_844_2_badger_2020-02-01
2017.917394199062,2018.3287671233113,204,45_d500_109_844_3_badger_2018-05-01
2019.7021832973198,2020.0846994536278,157,45_d500_109_849_0_badger_2020-02-01
2018.8328830513271,2019.915068493169,186,45_d500_119_798_0_badger_2019-12-01
2018.5587379021906,2019.3287671233281,197,45_d500_119_826_0_badger_2019-05-01
2020.0535132907385,2020.084699453637,119,45_d500_120_0_badger_2020-02-01
2013.567058402935,2014.328767123386,74,45_d500_123_762_0_badger_2014-05-01
2015.5665557859927,2018.32876712331,207,45_d500_123_762_1_badger_2018-05-01
2013.1238433902872,2014.328767123333,80,45_d500_124_0_badger_2014-05-01
2019.836502657963,2020.0846994535593,149,45_d500_126_1578_0_badger_2020-02-01
2019.9389217110902,2020.084699453618,137,45_d500_132_808_0_badger_2020-02-01
2013.9930682867098,2016.415300546487,90,45_d500_132_811_0_badger_2016-06-01
2018.9882965634672,2019.4958904110426,184,45_d500_139_0_badger_2019-07-01
2018.9887115352976,2019.3287671233027,183,45_d500_140_0_badger_2019-05-01
2017.2071345973488,2018.2465753425008,205,45_d500_151_0_badger_2018-04-01
2014.6389736466379,2015.4958904110072,39,45_d500_151_1_badger_2015-07-01
2013.773651622508,2015.0849315068638,1,45_d500_151_2_badger_2015-02-01
2012.6706423556072,2014.7479452055154,1,45_d500_151_3_badger_2014-10-01
2020.0739370203908,2020.084699453648,114,45_d500_151_4_badger_2020-02-01
2006.9621954338818,2009.0849315068608,218,45_d500_152_0_badger_2009-02-01
2020.047766058432,2020.084699453553,121,45_d500_152_1_badger_2020-02-01
2017.977747240536,2019.5808219178246,202,45_d500_157_858_0_badger_2019-08-01
2007.2335537834663,2009.413698630216,218,45_d500_157_858_1_badger_2009-06-01
2007.2623437613229,2008.581967213203,218,45_d500_157_858_2_badger_2008-08-01
2007.0182003724267,2009.5808219178602,218,45_d500_157_858_3_badger_2009-08-01
2013.7672268885174,2017.1616438356791,87,45_d500_157_858_4_badger_2017-03-01
2007.7018004893241,2010.665753424744,35,45_d500_157_858_5_badger_2010-09-01
2014.8579509357114,2016.5819672131424,111,45_d500_159_855_0_badger_2016-08-01
2013.8037776236988,2015.8328767123958,1,45_d500_160_1_badger_2015-11-01
2019.6567844882466,2020.0846994535668,161,45_d500_194_1553_0_badger_2020-02-01
2020.0680966956843,2020.08469945365,115,45_d500_194_1553_1_badger_2020-02-01
2017.2063269502737,2019.6657534246874,97,45_d500_195_0_badger_2019-09-01
2019.837973387706,2020.0846994535634,148,45_d500_195_1_badger_2020-02-01
2020.014677217868,2020.0846994535682,128,45_d500_37_600_0_badger_2020-02-01
2019.8822631351131,2020.0846994536462,142,45_d500_84_0_badger_2020-02-01
2019.9842159327343,2020.0846994536314,133,45_d500_84_1_badger_2020-02-01
2019.4766691649713,2020.0846994536494,169,45_d500_87_0_badger_2020-02-01
2020.0648611214917,2020.0846994535868,116,45_d500_89_0_badger_2020-02-01
2017.1557454953002,2018.4958904110092,97,45_d500_90_0_badger_2018-07-01
2011.7943899094196,2013.8328767124103,215,45_d500_99_720_0_badger_2013-11-01
2005.2378260990963,2007.8328767123303,0,45_d500_99_839_0_badger_2007-11-01
2012.3779797506504,2013.8328767123307,50,45_d500_99_839_1_badger_2013-11-01
2020.020546818382,2020.0846994536203,125,64301080_0_cattle_2020-02-01
2020.0327863583154,2020.0846994536448,124,64301080_1_cattle_2020-02-01
2019.8510937224908,2020.0846994535793,147,64301080_2_cattle_2020-02-01
2017.7493887177736,2019.0000000000812,99,64359005_0_cattle_2019-01-01
2017.8783624458372,2019.0000000000787,180,64359005_1_cattle_2019-01-01
2019.233586754321,2019.580821917907,139,64359005_2_cattle_2019-08-01
2017.9788397222833,2018.0849315069104,60,64359108_0_cattle_2018-02-01
2017.1712348168892,2018.08493150692,97,64359108_1_cattle_2018-02-01
2017.841828265324,2018.413698630214,107,64359108_2_cattle_2018-06-01
2017.7446284383268,2018.0849315069377,84,64359108_3_cattle_2018-02-01
2017.6815719252463,2018.4136986301994,180,64359108_4_cattle_2018-06-01
2017.4381016563284,2018.9150684931765,97,64359110_0_cattle_2018-12-01
2018.0906224142664,2018.9150684932365,99,64359110_1_cattle_2018-12-01
2018.8025435321572,2019.0849315068929,188,64359110_2_cattle_2019-02-01
2018.1237234053415,2019.084931506888,190,64359110_3_cattle_2019-02-01
2019.3050438181435,2019.6657534247038,177,64359153_0_cattle_2019-09-01
2020.0503276137222,2020.0846994535736,120,64359173_0_cattle_2020-02-01
2020.0398098352655,2020.0846994535584,122,64359200_1_cattle_2020-02-01
2019.1443286067754,2019.9150684931783,182,64359209_0_cattle_2019-12-01
2019.7816865734603,2019.915068493182,153,64359209_1_cattle_2019-12-01
2019.959660161491,2020.0846994535561,136,64359211_0_cattle_2020-02-01
2012.7201362094452,2014.2465753424847,1,64420002_0_cattle_2014-04-01
2013.8956723600336,2014.084931506867,77,64420002_1_cattle_2014-02-01
2012.3641926354467,2014.084931506924,50,64420002_2_cattle_2014-02-01
2012.6427625878823,2014.0849315068774,215,64420002_3_cattle_2014-02-01
2006.5515764751287,2008.2486338798708,51,64420015_0_cattle_2008-04-01
2007.4925687501313,2008.2486338798242,78,64420015_1_cattle_2008-04-01
2012.082271238613,2013.0849315069056,216,64420038_0_cattle_2013-02-01
2012.4141307481846,2013.2465753425015,80,64420038_1_cattle_2013-04-01
2012.999723814705,2013.2465753425338,80,64420038_2_cattle_2013-04-01
2012.763738654102,2013.246575342469,81,64420038_3_cattle_2013-04-01
2017.1115690657823,2018.1616438356564,97,64556005_0_cattle_2018-03-01
2020.0387785775233,2020.0846994535718,123,64556005_1_cattle_2020-02-01
2020.0804770991922,2020.0846994536375,113,64556023_0_cattle_2020-02-01
2012.986404797928,2016.084699453649,1,64556034_0_cattle_2016-02-01
2014.9941366023518,2016.2486338798135,22,64556034_1_cattle_2016-04-01
2015.8905330709129,2016.2486338798544,211,64556034_2_cattle_2016-04-01
2013.2164556910875,2016.2486338798153,87,64556034_3_cattle_2016-04-01
2015.9286202939763,2016.248633879879,210,64556034_4_cattle_2016-04-01
2014.5429492722901,2016.0846994535916,90,64556034_5_cattle_2016-02-01
2013.7364878546418,2016.2486338798192,90,64556034_6_cattle_2016-04-01
2014.767582901489,2016.2486338798371,210,64556034_7_cattle_2016-04-01
2016.5958581717555,2017.0849315068958,96,64556034_8_cattle_2017-02-01
