tinfection,tremoved,infector_id,infected_id
2019.8006944748968,2020.0846994535702,168,45_d500_123_762_0_badger_2020-02-01
2010.1416648262882,2011.3287671233575,13,45_d500_123_762_1_badger_2011-05-01
2018.2434115724304,2019.0849315069065,135,45_d500_123_762_3_badger_2019-02-01
2013.1407616215595,2015.1616438356323,145,45_d500_124_0_badger_2015-03-01
2008.9615078025763,2012.3306010929919,108,45_d500_124_1_badger_2012-05-01
2011.0800774857928,2013.4958904110524,119,45_d500_124_2_badger_2013-07-01
2006.0093380611067,2010.3287671232997,28,45_d500_152_0_badger_2010-05-01
2010.3549308096774,2012.581967213199,193,45_d500_157_858_0_badger_2012-08-01
2009.2528383284998,2012.0846994535987,108,45_d500_159_855_0_badger_2012-02-01
2012.473894523867,2014.3287671233434,125,45_d500_160_0_badger_2014-05-01
2013.6112646940887,2014.4958904110133,10,45_d500_160_1_badger_2014-07-01
2014.925634471926,2015.5808219178318,190,45_d500_160_2_badger_2015-08-01
2009.5141339461286,2011.580821917884,27,45_d500_160_3_badger_2011-08-01
2012.1557902677223,2013.3287671233065,109,45_d500_182_0_badger_2013-05-01
2020.077647746754,2020.0846994535923,151,45_d500_218_0_badger_2020-02-01
2014.216901631459,2016.4153005465337,146,45_d500_218_1_badger_2016-06-01
2014.8876023556434,2016.2486338798788,16,45_d500_221_0_badger_2016-04-01
2012.9442397538473,2013.5808219178298,77,45_d500_98_0_badger_2013-08-01
2014.4956305630792,2014.832876712374,75,45_d500_98_1_badger_2014-11-01
2013.5261598321274,2014.3287671232958,53,45_d500_99_699_0_badger_2014-05-01
2017.209150781743,2017.6657534247236,90,45_d500_99_699_1_badger_2017-09-01
2014.1402108727088,2014.6657534246972,62,45_d500_99_716_2_badger_2014-09-01
2014.4034236967332,2015.5808219178916,62,45_d500_99_716_3_badger_2015-08-01
2019.9946215520931,2020.0846994535668,158,45_d500_99_720_0_badger_2020-02-01
2013.6326381514791,2014.5808219178423,10,45_d500_99_720_1_badger_2014-08-01
2016.2498220252382,2016.581967213163,128,45_d500_99_766_0_badger_2016-08-01
2007.0790347887553,2010.7479452054956,106,45_d500_99_766_1_badger_2010-10-01
2005.1714904932508,2007.328767123321,107,45_d500_99_839_0_badger_2007-05-01
2018.5348572949829,2020.084699453648,33,45_d500_99_839_1_badger_2020-02-01
2019.9904799557085,2020.084699453565,159,56_d500_42_1975_0_badger_2020-02-01
2019.6168987828325,2020.084699453553,174,64244024_0_cattle_2020-02-01
2019.9322507717632,2020.0846994535682,160,64244024_10_cattle_2020-02-01
2017.5759648956637,2019.6657534247386,189,64244024_1_cattle_2019-09-01
