infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
45_d500_169_0,1,3,0,2017-07-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
64281_0,2,NA,NA,2009-07-31T22:00:00Z,NA,boar,NA,NA
64201007_0,3,2,0.0058827026280936934,2009-11-30T23:00:00Z,2009-07-31T22:00:00Z,cattle,boar,64281_0
45_d500_178_0,4,3,0,2013-05-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
64201007_1,5,2,0.0058827026280936934,2009-11-30T23:00:00Z,2009-07-31T22:00:00Z,cattle,boar,64281_0
45_d500_178_1,6,3,0,2014-05-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
64326020_0,7,3,0,2012-04-30T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64201007_2,8,3,0,2010-01-31T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64201007_3,9,2,0.0058827026280936934,2009-11-30T23:00:00Z,2009-07-31T22:00:00Z,cattle,boar,64281_0
45_d500_157_852_0,10,44,0,2015-07-31T22:00:00Z,2013-04-30T22:00:00Z,badger,badger,45_d500_157_852_3
45_d500_61_0,11,3,0,2010-09-30T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_61_1,12,3,0,2014-05-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_62_0,13,3,0,2020-01-31T23:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_164_0,14,3,0,2020-01-31T23:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_61_2,15,3,0,2014-07-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_157_852_1,16,3,0,2011-02-28T23:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_157_852_2,17,3,0,2010-12-31T23:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_61_3,18,3,0,2011-06-30T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
64326020_1,19,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_2,20,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64449010_0,21,3,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
45_d500_164_1,22,3,0,2013-08-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_167_0,23,145,0,2020-01-31T23:00:00Z,2015-11-30T23:00:00Z,badger,cattle,64460005_6
45_d500_156_0,24,3,0,2013-04-30T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_167_1,25,3,0,2012-02-29T23:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
45_d500_49_0,26,3,0,2013-07-31T22:00:00Z,2009-11-30T23:00:00Z,badger,cattle,64201007_0
64326020_3,27,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_4,28,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64449010_1,29,3,0,2012-03-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_6,30,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_7,31,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_5,32,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64449010_2,33,3,0,2012-03-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64449010_3,34,3,0,2012-03-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_8,35,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_9,36,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
64326020_11,37,3,0,2012-05-31T22:00:00Z,2009-11-30T23:00:00Z,cattle,cattle,64201007_0
