from,to,time,support,generations
6,1,18,0.10111111111111111,1
1,2,31,0.04555555555555556,1
6,3,13,0.24444444444444444,1
39,4,80,0.06111111111111111,1
83,5,96,0.03222222222222222,1
NA,6,6,0.195,NA
6,7,20,0.09555555555555556,1
6,8,9,0.3638888888888889,1
8,9,20,0.08277777777777778,1
2,10,40,0.08388888888888889,1
10,11,51,0.06722222222222222,1
6,12,20,0.09222222222222222,1
6,13,20,0.10111111111111111,1
6,14,15,0.18555555555555556,1
8,15,17,0.12222222222222222,1
6,16,20,0.08388888888888889,1
6,17,20,0.08944444444444444,1
89,18,107,0.03611111111111111,1
8,19,20,0.08944444444444444,1
6,20,20,0.08166666666666667,1
6,21,20,0.09333333333333334,1
6,22,20,0.08277777777777778,1
6,23,20,0.08888888888888889,1
14,24,21,0.07166666666666667,1
6,25,20,0.09388888888888888,1
6,26,19,0.09388888888888888,1
6,27,20,0.0811111111111111,1
6,28,20,0.09333333333333334,1
6,29,20,0.08777777777777777,1
8,30,20,0.08555555555555555,1
6,31,20,0.09277777777777778,1
8,32,20,0.08166666666666667,1
80,33,84,0.3244444444444444,1
324,34,149,0.025,1
36,35,62,0.08333333333333333,1
37,36,57,0.085,1
10,37,54,0.10277777777777777,1
57,38,108,0.03777777777777778,1
52,39,74,0.07944444444444444,1
152,40,131,0.027777777777777776,1
46,41,78,0.05388888888888889,1
123,42,97,0.035,1
37,43,58,0.08444444444444445,1
107,44,96,0.03777777777777778,1
87,45,84,0.043333333333333335,1
36,46,66,0.07888888888888888,1
37,47,62,0.08944444444444444,1
37,48,57,0.08833333333333333,1
48,49,62,0.08833333333333333,1
37,50,57,0.09055555555555556,1
62,51,62,0.235,1
59,52,68,0.08055555555555556,1
134,53,144,0.6127777777777778,1
51,54,69,0.455,1
49,55,68,0.09388888888888888,1
135,56,103,0.12611111111111112,1
95,57,99,0.035555555555555556,1
126,58,97,0.03333333333333333,1
48,59,63,0.08777777777777777,1
85,60,88,0.044444444444444446,1
82,61,86,0.04,1
51,62,65,0.5977777777777777,1
49,63,70,0.07611111111111112,1
69,64,85,0.04777777777777778,1
39,65,78,0.058888888888888886,1
137,66,103,0.5227777777777778,1
71,67,89.5,0.04055555555555555,1
95,68,99,0.03222222222222222,1
39,69,79,0.051666666666666666,1
158,70,147,0.020555555555555556,1
85,71,84,0.042222222222222223,1
63,72,82,0.05444444444444444,1
143,73,121,0.5711111111111111,1
42,74,107,0.03777777777777778,1
102,75,101,0.04055555555555555,1
39,76,82,0.049444444444444444,1
38,77,119,0.03888888888888889,1
115,78,90,0.44166666666666665,1
81,79,83,0.043333333333333335,1
54,80,78,0.3338888888888889,1
63,81,79,0.059444444444444446,1
39,82,79,0.058333333333333334,1
72,83,89,0.03722222222222222,1
72,84,90,0.03944444444444444,1
52,85,79,0.057777777777777775,1
39,86,82,0.050555555555555555,1
52,87,80,0.05444444444444444,1
63,88,79,0.051111111111111114,1
127,89,100,0.035,1
79,90,92,0.03333333333333333,1
39,91,79,0.057777777777777775,1
55,92,79,0.05555555555555555,1
131,93,85,0.06555555555555556,1
69,94,89,0.03666666666666667,1
94,95,93,0.03333333333333333,1
87,96,87,0.04055555555555555,1
89,97,103,0.03666666666666667,1
122,98,127,0.03166666666666667,1
206,99,130,0.02666666666666667,1
75,100,110,0.04722222222222222,1
129,101,130,0.245,1
83,102,95,0.03611111111111111,1
113,103,96,0.03388888888888889,1
93,104,93,0.3877777777777778,1
117,105,92,0.07388888888888889,1
71,106,89,0.03833333333333333,1
91,107,91,0.034444444444444444,1
115,108,108,0.3011111111111111,1
235,109,150,0.025555555555555557,1
173,110,122,0.08055555555555556,1
169,111,150,0.022222222222222223,1
71,112,89,0.03777777777777778,1
79,113,89,0.03888888888888889,1
93,114,95,0.2627777777777778,1
78,115,90,0.4527777777777778,1
129,116,131,0.325,1
105,117,99,0.47833333333333333,1
105,118,96,0.6288888888888889,1
105,119,99,0.48444444444444446,1
149,120,121,0.07111111111111111,1
86,121,89,0.035,1
142,122,120,0.04,1
82,123,89,0.03722222222222222,1
135,124,104,0.11722222222222223,1
56,125,112,0.1338888888888889,1
86,126,93,0.03166666666666667,1
96,127,92,0.03222222222222222,1
93,128,95,0.2288888888888889,1
130,129,125,0.285,1
108,130,111,0.3477777777777778,1
93,131,93,0.38333333333333336,1
93,132,95,0.24833333333333332,1
93,133,95,0.2477777777777778,1
53,134,142,0.3438888888888889,1
93,135,97,0.19611111111111112,1
124,136,112,0.12944444444444445,1
66,137,103,0.4266666666666667,1
100,138,117,0.04555555555555556,1
148,139,118,0.07666666666666666,1
105,140,103,0.2916666666666667,1
137,141,108,0.6461111111111111,1
38,142,115,0.051666666666666666,1
153,143,117,0.26555555555555554,1
273,144,150,0.025,1
140,145,116,0.09555555555555556,1
324,146,149,0.025555555555555557,1
213,147,130,0.028333333333333332,1
140,148,112,0.14055555555555554,1
140,149,110,0.1711111111111111,1
326,150,147,0.02,1
257,151,152,0.03333333333333333,1
142,152,121,0.042777777777777776,1
73,153,125.5,0.35555555555555557,1
142,154,123,0.04388888888888889,1
194,155,147,0.024444444444444446,1
100,156,117,0.04555555555555556,1
159,157,119,0.03666666666666667,1
228,158,144,0.020555555555555556,1
100,159,115,0.04611111111111111,1
149,160,116,0.09166666666666666,1
140,161,117,0.09666666666666666,1
154,162,131,0.02722222222222222,1
100,163,117,0.045,1
149,164,118,0.08777777777777777,1
148,165,118,0.07833333333333334,1
149,166,116,0.10666666666666667,1
98,167,131,0.024444444444444446,1
138,168,121,0.04,1
207,169,136,0.050555555555555555,1
120,170,133,0.045,1
236,171,137,0.051111111111111114,1
149,172,116,0.09777777777777778,1
149,173,116,0.10166666666666667,1
122,174,127,0.035,1
154,175,131,0.028333333333333332,1
149,176,119,0.07777777777777778,1
77,177,127,0.03277777777777778,1
324,178,148,0.020555555555555556,1
326,179,147,0.021666666666666667,1
190,180,152,0.013888888888888888,1
217,181,141,0.026111111111111113,1
191,182,139,0.04055555555555555,1
309,183,142,0.03388888888888889,1
247,184,125,0.4961111111111111,1
305,185,149,0.02277777777777778,1
181,186,148,0.021666666666666667,1
122,187,128,0.03111111111111111,1
122,188,127,0.034444444444444444,1
157,189,132,0.023333333333333334,1
272,190,143,0.02277777777777778,1
244,191,130,0.08277777777777778,1
157,192,128,0.03,1
358,193,149,0.028888888888888888,1
278,194,139,0.023333333333333334,1
247,195,129,0.4683333333333333,1
216,196,132,0.02666666666666667,1
300,197,151,0.018333333333333333,1
99,198,134,0.025555555555555557,1
177,199,135,0.02277777777777778,1
338,200,149,0.021666666666666667,1
120,201,130,0.059444444444444446,1
40,202,139,0.021111111111111112,1
168,203,129,0.03166666666666667,1
163,204,127,0.03277777777777778,1
219,205,133,0.024444444444444446,1
154,206,127,0.03277777777777778,1
139,207,130,0.05555555555555555,1
244,208,141,0.034444444444444444,1
226,209,136,0.023333333333333334,1
204,210,131,0.026111111111111113,1
252,211,152,0.02666666666666667,1
244,212,139,0.04777777777777778,1
157,213,127,0.03388888888888889,1
219,214,132,0.027777777777777776,1
226,215,132,0.028333333333333332,1
154,216,128,0.03222222222222222,1
99,217,136,0.02277777777777778,1
168,218,131,0.02666666666666667,1
154,219,127,0.03388888888888889,1
201,220,136,0.059444444444444446,1
191,221,139,0.049444444444444444,1
262,222,142,0.03722222222222222,1
191,223,139,0.041666666666666664,1
227,224,138,0.023333333333333334,1
238,225,139,0.023333333333333334,1
152,226,128,0.03388888888888889,1
154,227,131,0.03222222222222222,1
177,228,135,0.024444444444444446,1
262,229,143,0.03388888888888889,1
181,230,143,0.02388888888888889,1
225,231,145,0.021666666666666667,1
98,232,134,0.034444444444444444,1
228,233,142,0.023333333333333334,1
232,234,138,0.02388888888888889,1
207,235,138,0.042777777777777776,1
207,236,133,0.050555555555555555,1
262,237,142,0.034444444444444444,1
122,238,131,0.027777777777777776,1
60,239,147,0.19111111111111112,1
98,240,131,0.029444444444444443,1
351,241,152,0.028333333333333332,1
191,242,140,0.041666666666666664,1
244,243,142,0.03277777777777778,1
191,244,131,0.09,1
260,245,151,0.017777777777777778,1
240,246,136,0.026111111111111113,1
184,247,125,0.4861111111111111,1
221,248,150,0.018333333333333333,1
244,249,139,0.05,1
181,250,145,0.024444444444444446,1
219,251,136,0.027777777777777776,1
171,252,145,0.03,1
244,253,142,0.035555555555555556,1
186,254,148,0.021111111111111112,1
218,255,136,0.027777777777777776,1
332,256,149,0.029444444444444443,1
308,257,145,0.03111111111111111,1
191,258,139,0.045,1
244,259,139,0.04777777777777778,1
244,260,142,0.03277777777777778,1
323,261,147,0.021111111111111112,1
191,262,135,0.07444444444444444,1
218,263,137,0.025,1
318,264,150,0.01888888888888889,1
191,265,142,0.034444444444444444,1
262,266,142,0.03333333333333333,1
244,267,139,0.05333333333333334,1
191,268,139,0.05388888888888889,1
191,269,137,0.07611111111111112,1
260,270,152,0.018333333333333333,1
292,271,151,0.01888888888888889,1
175,272,140,0.02277777777777778,1
201,273,139,0.042777777777777776,1
272,274,146,0.021666666666666667,1
191,275,136,0.07388888888888889,1
275,276,143,0.030555555555555555,1
203,277,136,0.024444444444444446,1
210,278,135,0.02666666666666667,1
282,279,147,0.025555555555555557,1
201,280,141,0.04055555555555555,1
207,281,139,0.042777777777777776,1
236,282,136,0.04666666666666667,1
183,283,152,0.02722222222222222,1
236,284,141,0.043333333333333335,1
191,285,139,0.06,1
244,286,142,0.03111111111111111,1
354,287,150,0.021666666666666667,1
175,288,139,0.022222222222222223,1
191,289,138,0.051666666666666666,1
183,290,148,0.027777777777777776,1
236,291,142,0.041666666666666664,1
191,292,142,0.03944444444444444,1
302,293,150,0.02277777777777778,1
191,294,140,0.044444444444444446,1
223,295,150,0.017222222222222222,1
171,296,144,0.03944444444444444,1
244,297,142,0.035555555555555556,1
191,298,142,0.04111111111111111,1
