from,to,time,support,generations
2,1,7,0.14944444444444444,1
10,2,6,0.12444444444444444,1
1,3,14,0.13111111111111112,1
17,4,115,0.19,1
38,5,79,0.72,1
35,6,74,0.16,1
NA,7,8,0.11666666666666667,NA
2,8,12,0.14055555555555554,1
42,9,83,0.15888888888888889,1
2,10,7,0.1322222222222222,1
2,11,7,0.14166666666666666,1
2,12,7,0.13777777777777778,1
18,13,43,0.435,1
2,14,8,0.13055555555555556,1
2,15,9,0.14222222222222222,1
11,16,13,0.12777777777777777,1
39,17,88,0.16555555555555557,1
3,18,25,0.8388888888888889,1
35,19,75,0.1711111111111111,1
27,20,73,0.09,1
92,21,119,0.47555555555555556,1
86,22,123,0.44722222222222224,1
74,23,108,0.04611111111111111,1
18,24,33,0.4266666666666667,1
13,25,48,0.2638888888888889,1
75,26,97,0.042777777777777776,1
13,27,53.5,0.2916666666666667,1
18,28,41,0.40555555555555556,1
35,29,74,0.1711111111111111,1
64,30,77,0.19833333333333333,1
42,31,63,0.15777777777777777,1
83,32,131,0.06555555555555556,1
27,33,72,0.10444444444444445,1
13,34,73,0.07888888888888888,1
31,35,66,0.19444444444444445,1
27,36,80,0.05333333333333334,1
13,37,77,0.07055555555555555,1
5,38,74,0.27444444444444444,1
19,39,82,0.16666666666666666,1
61,40,75,0.245,1
46,41,118,0.23666666666666666,1
31,42,66,0.19611111111111112,1
42,43,66,0.17833333333333334,1
33,44,77,0.06333333333333334,1
41,45,131,0.58,1
39,46,89,0.16944444444444445,1
100,47,120,0.049444444444444444,1
27,48,76,0.085,1
13,49,76,0.07,1
60,50,84,0.24555555555555555,1
53,51,89,0.22166666666666668,1
55,52,81,0.055,1
28,53,77,0.24,1
33,54,82,0.051666666666666666,1
27,55,76,0.07333333333333333,1
27,56,75,0.09166666666666666,1
33,57,81,0.06111111111111111,1
27,58,80,0.05722222222222222,1
13,59,77,0.07166666666666667,1
40,60,75,0.245,1
60,61,75,0.24722222222222223,1
68,62,79,0.17444444444444446,1
30,63,79,0.17777777777777778,1
72,64,77,0.19,1
27,65,79,0.06166666666666667,1
13,66,77,0.06111111111111111,1
27,67,78,0.06777777777777778,1
30,68,77,0.17833333333333334,1
27,69,77,0.07,1
27,70,77,0.07222222222222222,1
33,71,84,0.04888888888888889,1
64,72,77,0.19055555555555556,1
33,73,80,0.06111111111111111,1
80,74,102,0.042222222222222223,1
70,75,90,0.04833333333333333,1
92,76,126,0.175,1
94,77,121,0.05555555555555555,1
97,78,137,0.6455555555555555,1
90,79,113,0.044444444444444446,1
57,80,94,0.04777777777777778,1
54,81,94,0.04666666666666667,1
100,82,121,0.04888888888888889,1
100,83,121,0.052222222222222225,1
88,84,104,0.043333333333333335,1
92,85,121,0.45111111111111113,1
22,86,104,0.07277777777777777,1
74,87,102,0.03777777777777778,1
75,88,102,0.04388888888888889,1
75,89,100,0.04611111111111111,1
87,90,110,0.04555555555555556,1
88,91,106,0.045,1
85,92,113,0.18166666666666667,1
91,93,110,0.041666666666666664,1
98,94,119,0.04611111111111111,1
23,95,112,0.04722222222222222,1
86,96,123,0.42777777777777776,1
78,97,134,0.3477777777777778,1
93,98,119,0.04611111111111111,1
86,99,133,0.2577777777777778,1
95,100,117,0.04666666666666667,1
32,101,138,0.075,1
82,102,121,0.05611111111111111,1
99,103,138,0.21611111111111111,1
22,104,137,0.22111111111111112,1
