post,mu,pi
-5929.13256835144,1e-4,0.9
-2505.661033733387,4.838285698008455e-4,0.7238977295619748
-2485.3556000608573,5.288486543519908e-4,0.7781265245440913
-2358.5997031269512,4.8687881392241595e-4,0.888710029233239
-2290.4828614224343,7.357705314601328e-4,0.9676790495132623
-2320.1565033101365,5.118213388484352e-4,0.950528670522271
-2301.151294149343,4.917518112648421e-4,0.9717150278890203
-2309.503849690332,6.892280865106713e-4,0.9618088461826155
-2305.8970495753374,7.289341269508078e-4,0.9467551189450127
-2243.7564250338955,7.524163975895807e-4,0.9858276717937737
-2260.7535078884603,6.123543800474173e-4,0.9726227434467689
-2275.6205541898657,5.912834534741318e-4,0.9674165137315913
-2320.8342177065847,5.940077344560092e-4,0.9863283207115641
-2311.1423180577353,4.8163520498286353e-4,0.9542927733702755
-2325.689760989326,5.808947899465665e-4,0.9579037937010952
-2354.844895565266,6.766181067374115e-4,0.9300601774749332
-2288.654010155289,6.32249867797732e-4,0.9791767789877824
-2318.4806743211598,7.650113908412866e-4,0.9789521884167324
-2310.8042942146617,5.49796404398848e-4,0.9852236992511096
-2321.495355332646,5.676193880129045e-4,0.9929097903441138
-2300.635252151899,4.4938064564235684e-4,0.9958879593265983
-2411.672774845558,7.40855758495909e-4,0.945953981414611
-2317.326916151499,7.088182654829094e-4,0.9727711652567812
-2335.321830370563,6.034724886460832e-4,0.9665661447672086
-2364.93062852876,6.84200111471167e-4,0.9484757024997553
-2343.082732032024,6.109199426875061e-4,0.9570107806921796
-2337.5337474107305,5.34623777896637e-4,0.9597560401085541
-2364.904651784793,5.107943195029184e-4,0.9538342352470495
-2382.7332105475484,4.67074388501962e-4,0.9317896986442518
-2368.176238992843,6.405073451478118e-4,0.954084928176825
-2394.4817974745683,5.298338729561587e-4,0.950370101379644
-2375.4235177326286,6.352775076013957e-4,0.9202709871729539
-2329.859602494703,6.890315849438808e-4,0.9559170825248707
-2284.9072070560946,5.841298936569684e-4,0.9702342240109629
-2328.3603210638253,5.026318322125421e-4,0.9591694739537102
-2313.794565099768,5.457787026958472e-4,0.9649616311562412
-2285.184645652807,5.219705126960127e-4,0.990740418804249
-2296.7756744870035,9.392110388265356e-4,0.9789861163777914
-2239.909005640872,6.402893180439987e-4,0.9881586595013939
-2273.8848505404444,7.716375553995338e-4,0.9885797748511174
-2257.328348255485,4.968459397372872e-4,0.9544362933691691
-2335.614826455487,5.240693295365408e-4,0.9485821548182817
-2294.489534848599,7.261512788880333e-4,0.9780954256163932
-2332.4496921615855,4.356725249788294e-4,0.9681513209635606
-2265.96868931857,5.831847200828096e-4,0.9781496375878047
-2317.2428605789687,6.827056198727652e-4,0.9936593147207657
-2300.328725968039,6.773198031010696e-4,0.9803928359721024
-2288.9226146968085,7.393120510890889e-4,0.967724966325997
-2297.2867269761455,6.43353600290687e-4,0.9731061285875824
-2303.5300656693503,6.004584881929018e-4,0.9870085207393392
-2318.974215366272,7.663570693945805e-4,0.9587693801793667
-2309.284497023986,5.051425173098915e-4,0.9868640570407694
-2268.685151683178,6.930495800920468e-4,0.983990330465185
-2277.4167225429774,6.050621583077304e-4,0.9984416249551925
-2294.20750146814,6.352994914098944e-4,0.9813617576214752
-2304.010754352669,5.174752169511451e-4,0.9720007850782271
-2240.5609335134395,5.660232131653223e-4,0.9997250073999612
-2243.9435368608797,4.8531845838297225e-4,0.9997250073999612
-2287.6903543326616,5.302018167823219e-4,0.9997250073999612
-2246.269195394244,7.399878707585884e-4,0.9997250073999612
-2277.365856345028,7.302597626445263e-4,0.9965713949026267
-2230.208840632889,6.039720418554464e-4,0.9981920058270318
-2273.0440941746556,6.778174078688694e-4,0.9981110657732538
-2311.5004523731277,6.003536162888228e-4,0.9981110657732538
-2256.3712549613506,6.360763521249384e-4,0.9981110657732538
-2294.1631933366098,4.0518884844352037e-4,0.9763397869853896
-2354.998035714726,5.748683877940473e-4,0.933090062639265
-2319.7926596904604,7.636778417803528e-4,0.9619722020518964
-2344.7010406183326,4.976266717696276e-4,0.9723410946664086
