from,to,time,support,generations
3,1,11,0.08666666666666667,1
3,2,11,0.08944444444444444,1
NA,3,0,0.07333333333333333,NA
226,4,92,0.02722222222222222,1
3,5,10,0.08277777777777778,1
3,6,10,0.08611111111111111,1
3,7,10,0.08388888888888889,1
49,8,64,0.03666666666666667,1
3,9,10,0.10388888888888889,1
3,10,11,0.07666666666666666,1
3,11,9,0.11388888888888889,1
3,12,10,0.09722222222222222,1
3,13,10,0.095,1
3,14,10,0.09888888888888889,1
3,15,10,0.10666666666666667,1
3,16,11,0.09166666666666666,1
3,17,11,0.09277777777777778,1
3,18,13,0.06388888888888888,1
3,19,5,0.19722222222222222,1
3,20,10,0.08611111111111111,1
3,21,10,0.095,1
3,22,10,0.10388888888888889,1
3,23,10,0.09444444444444444,1
3,24,10,0.10222222222222223,1
3,25,10,0.10111111111111111,1
3,26,11,0.085,1
3,27,10,0.08833333333333333,1
3,28,10,0.09666666666666666,1
3,29,10,0.08888888888888889,1
27,30,18,0.04722222222222222,1
60,31,46,0.16722222222222222,1
336,32,108,0.015555555555555555,1
36,33,36,0.07666666666666666,1
106,34,75,0.059444444444444446,1
33,35,45,0.06777777777777778,1
37,36,32,0.07277777777777777,1
30,37,31,0.058333333333333334,1
33,38,43,0.06888888888888889,1
45,39,51,0.049444444444444444,1
45,40,51,0.045,1
56,41,51,0.05,1
46,42,56,0.04055555555555555,1
95,43,68,0.042222222222222223,1
62,44,57,0.08388888888888889,1
37,45,43,0.07111111111111111,1
59,46,51,0.04722222222222222,1
39,47,59,0.043333333333333335,1
124,48,91,0.025,1
42,49,62,0.04833333333333333,1
161,50,100,0.03277777777777778,1
56,51,48,0.06111111111111111,1
38,52,51,0.04722222222222222,1
97,53,58,0.20333333333333334,1
62,54,57,0.08277777777777778,1
62,55,50,0.17222222222222222,1
37,56,40,0.08222222222222222,1
59,57,51,0.04833333333333333,1
62,58,57,0.08555555555555555,1
33,59,42,0.08555555555555555,1
31,60,50,0.6416666666666667,1
62,61,57,0.09388888888888888,1
55,62,48,0.10111111111111111,1
177,63,85,0.051666666666666666,1
383,64,134,0.6672222222222223,1
38,65,51,0.051666666666666666,1
225,66,101,0.052222222222222225,1
146,67,68,0.028333333333333332,1
94,68,54,0.21722222222222223,1
62,69,59,0.06777777777777778,1
62,70,57,0.085,1
31,71,54,0.4627777777777778,1
45,72,51,0.04388888888888889,1
56,73,51,0.04555555555555556,1
45,74,51,0.04833333333333333,1
62,75,52,0.15444444444444444,1
56,76,47,0.056666666666666664,1
62,77,53,0.14277777777777778,1
62,78,57,0.08166666666666667,1
181,79,88,0.058333333333333334,1
108,80,68,0.17333333333333334,1
236,81,93,0.02388888888888889,1
38,82,51,0.04777777777777778,1
45,83,51,0.04833333333333333,1
45,84,51,0.044444444444444446,1
76,85,51,0.05,1
59,86,51,0.04555555555555556,1
38,87,51,0.043333333333333335,1
62,88,53,0.13944444444444445,1
56,89,51,0.04555555555555556,1
59,90,51,0.05611111111111111,1
332,91,109,0.08888888888888889,1
70,92,65,0.03166666666666667,1
68,93,54,0.215,1
97,94,54,0.21944444444444444,1
42,95,65,0.04388888888888889,1
78,96,64,0.035,1
68,97,54,0.2061111111111111,1
55,98,58,0.06833333333333333,1
88,99,59,0.06055555555555556,1
70,100,65,0.03222222222222222,1
31,101,56,0.3372222222222222,1
62,102,57,0.08833333333333333,1
75,103,58,0.06555555555555556,1
62,104,57,0.07888888888888888,1
61,105,66,0.03222222222222222,1
49,106,71,0.052222222222222225,1
55,107,58,0.06222222222222222,1
93,108,57.5,0.19611111111111112,1
62,109,57,0.08777777777777777,1
54,110,68,0.02722222222222222,1
329,111,113,0.018333333333333333,1
98,112,69,0.02388888888888889,1
62,113,58,0.06555555555555556,1
146,114,68,0.026111111111111113,1
358,115,110.5,0.08722222222222223,1
143,116,80,0.020555555555555556,1
124,117,91,0.02388888888888889,1
77,118,64,0.03277777777777778,1
104,119,64,0.035555555555555556,1
78,120,65,0.03333333333333333,1
156,121,80,0.02277777777777778,1
173,122,71,0.02388888888888889,1
317,123,96,0.24222222222222223,1
116,124,84,0.024444444444444446,1
222,125,92,0.023333333333333334,1
61,126,66,0.026111111111111113,1
70,127,65,0.03166666666666667,1
109,128,68,0.025,1
107,129,65,0.03222222222222222,1
58,130,68,0.02722222222222222,1
96,131,71,0.025,1
185,132,114,0.028888888888888888,1
102,133,67,0.028888888888888888,1
61,134,66,0.03277777777777778,1
70,135,65,0.03333333333333333,1
77,136,68,0.025555555555555557,1
273,137,98,0.09666666666666666,1
