from,to,time,support,generations
NA,1,32,0.23333333333333334,NA
72,2,73,0.2811111111111111,1
42,3,66,0.7455555555555555,1
NA,4,30,0.07444444444444444,NA
254,5,148,0.06777777777777778,1
171,6,92,0.31166666666666665,1
29,7,48,0.04,1
NA,8,30,0.07777777777777778,NA
NA,9,30,0.21777777777777776,NA
NA,10,31,0.15722222222222224,NA
NA,11,33,0.07,NA
NA,12,34,0.07888888888888888,NA
68,13,80,0.050555555555555555,1
NA,14,48,0.002777777777777778,NA
NA,15,30,0.21388888888888888,NA
NA,16,33,0.07,NA
24,17,37,0.06833333333333333,1
244,18,149,0.09555555555555556,1
45,19,80,0.057777777777777775,1
26,20,47,0.1688888888888889,1
NA,21,30,0.20444444444444446,NA
NA,22,33,0.06833333333333333,NA
NA,23,33,0.07277777777777777,NA
NA,24,30,0.07666666666666666,NA
NA,25,30,0.07388888888888889,NA
NA,26,33,0.29444444444444445,NA
NA,27,33,0.075,NA
NA,28,30,0.07166666666666667,NA
NA,29,33,0.07111111111111111,NA
NA,30,30,0.08555555555555555,NA
NA,31,30,0.06888888888888889,NA
17,32,48,0.041666666666666664,1
NA,33,33,0.06555555555555556,NA
NA,34,33,0.07,NA
17,35,48,0.03944444444444444,1
NA,36,84,NA,NA
58,37,59,0.045,1
27,38,48,0.043333333333333335,1
34,39,48,0.042777777777777776,1
37,40,66,0.04055555555555555,1
70,41,58,0.4483333333333333,1
NA,42,57,0.13777777777777778,NA
22,43,48,0.03722222222222222,1
26,44,46,0.18166666666666667,1
91,45,71,0.04777777777777778,1
17,46,47,0.03888888888888889,1
27,47,48,0.04555555555555556,1
17,48,48,0.042222222222222223,1
12,49,48,0.035555555555555556,1
17,50,48,0.035555555555555556,1
10,51,46,0.18888888888888888,1
26,52,47,0.18777777777777777,1
12,53,48,0.03777777777777778,1
39,54,58,0.03944444444444444,1
17,55,48,0.042222222222222223,1
17,56,48,0.03611111111111111,1
10,57,47,0.18055555555555555,1
22,58,52,0.035,1
17,59,48,0.042222222222222223,1
26,60,46,0.19055555555555556,1
47,61,59,0.041666666666666664,1
17,62,48,0.03777777777777778,1
39,63,59,0.03944444444444444,1
17,64,48,0.043333333333333335,1
82,65,66,0.042777777777777776,1
33,66,48,0.04,1
61,67,65,0.04555555555555556,1
61,68,67,0.04055555555555555,1
87,69,88,0.04,1
NA,70,54,0.24611111111111111,NA
2,71,88,0.043333333333333335,1
75,72,65,0.515,1
NA,73,74,0.03888888888888889,NA
54,74,66,0.04,1
72,75,64,0.30277777777777776,1
168,76,116,0.1988888888888889,1
37,77,66,0.04,1
70,78,58,0.43722222222222223,1
2,79,88,0.042222222222222223,1
101,80,82,0.6905555555555556,1
2,81,83,0.07555555555555556,1
61,82,63,0.03722222222222222,1
58,83,62,0.03833333333333333,1
85,84,83,0.07777777777777778,1
75,85,70,0.37222222222222223,1
102,86,72,0.23833333333333334,1
