post,mu,pi
-6452.019593891547,1e-4,0.9
-3489.7505922359924,6.131866165990736e-4,0.6808035870236943
-3444.997042418051,8.572456947392589e-4,0.7826185201484229
-3360.6288928896033,7.509701827279641e-4,0.8773638718378589
-3304.3029608935344,7.998041015226963e-4,0.8511179809974662
-3204.894555456785,9.554054649487655e-4,0.9460079342661277
-3216.9034811386823,8.713908000314427e-4,0.9430134525527366
-3290.6576202826805,6.665246178587164e-4,0.9113633279369162
-3261.7272735055963,0.0010111309964558669,0.9533637087747897
-3252.921385325535,7.91324267214571e-4,0.9764033626337334
-3290.991346632419,9.63094000778064e-4,0.9673984471907001
-3239.536592926156,7.566363038590948e-4,0.9754883854605809
-3327.1030907600434,7.981042640130834e-4,0.9359207394719563
-3303.386150764995,9.440156683618298e-4,0.9608417043190246
-3252.705375256202,8.675243885136577e-4,0.9692096607588716
-3319.626457986927,7.210647503397819e-4,0.9444549399397053
-3213.6680213633545,7.620366953393312e-4,0.9742572399582193
-3197.3650321725113,7.859285690412309e-4,0.9999592669927745
-3164.7931468424586,8.927501603303726e-4,0.9993154563542292
-3205.970946476536,9.771217633924411e-4,0.9945560767338547
-3147.846761359013,0.0010111514780164635,0.9990087714195754
-3186.5613358720066,7.961298503247897e-4,0.9963585716745798
-3184.6443069777624,9.821075306698584e-4,0.9984380808506993
-3174.312184991857,8.293236123867837e-4,0.9987148620944206
-3192.7592762091604,9.544168773259165e-4,0.9870393086119609
-3184.245262375158,8.017069504305375e-4,0.9921987835054111
-3159.1579171881413,7.073212920025126e-4,0.9889098235165581
-3184.793709664806,8.852542792863787e-4,0.9961526188752379
-3172.390878426725,7.866801458978486e-4,0.9976439668516437
-3209.5657452229752,0.001031122404852121,0.9976439668516437
-3210.7290462848264,8.291786423535037e-4,0.9848397708554705
-3170.7345947014173,8.052551796081174e-4,0.9895293133895684
-3185.664712988753,8.819687928541982e-4,0.9851721606623488
-3220.1037359416064,8.518080904324807e-4,0.9918015889377237
-3222.3770510243326,8.260257561831915e-4,0.9918015889377237
-3201.5272233808623,9.714347045433748e-4,0.9801180498731445
-3225.6865920053956,8.24609553901121e-4,0.969104846432843
-3237.0655909360285,0.0010184525571985293,0.9894564377527031
-3197.8335494303765,7.180936834298283e-4,0.9859961301855549
-3233.9846224968605,8.003160464407782e-4,0.975712201260992
-3188.765603660077,8.855348505637366e-4,0.9900046924491517
-3193.638236387908,7.833905595392006e-4,0.9991243132178543
-3198.9636646090266,8.419545127291988e-4,0.9982188983779616
-3192.6461394580524,9.394239841791759e-4,0.9921554149428914
-3197.3432957859436,8.610240637269102e-4,0.9963310155360836
-3219.516395861413,7.8489477628993e-4,0.9645299899072014
-3213.4841551066993,7.563920773951921e-4,0.9842680963241144
-3177.254101126712,9.261699949671776e-4,0.9996506654292916
-3164.2616545420174,7.713962731440748e-4,0.980601733747069
-3208.210892020944,7.401016863144738e-4,0.955469039785058
-3222.600252406518,7.33036182354788e-4,0.9880428455504536
-3186.1787215707673,8.557469515309611e-4,0.9910291627175076
-3255.2920681798296,9.020794094518344e-4,0.9858114548311337
-3168.589882311751,9.381895154115125e-4,0.9906379557996342
-3204.055625858212,6.85617367196361e-4,0.9641371338994573
-3186.5767747433615,7.753470144654561e-4,0.9600211865524495
-3234.912380515459,6.121456911361695e-4,0.9507890944305775
-3211.380352096959,9.793675015582872e-4,0.99804954010259606
-3170.028939332941,8.758951148146933e-4,0.9995629199169499
-3162.1864826465767,8.453272534768594e-4,0.9995629199169499
-3210.0452582039793,8.963299531122098e-4,0.9831845802803695
-3185.670257873255,8.082951176456163e-4,0.9915326014319497
-3172.028372802944,6.582439280237327e-4,0.996879117242831
-3196.98060246246,9.808085500216848e-4,0.9958582715713581
-3156.3890499322893,6.485389898726577e-4,0.9987192633393087
