from,to,time,support,generations
6,1,28,0.13333333333333333,1
113,2,99,0.06111111111111111,1
105,3,100,0.028888888888888888,1
6,4,28,0.13055555555555556,1
6,5,34,0.08777777777777777,1
NA,6,10,0.045,NA
102,7,122,0.195,1
120,8,107,0.21722222222222223,1
6,9,36,0.08166666666666667,1
6,10,24,0.20166666666666666,1
41,11,62,0.04666666666666667,1
49,12,72,0.04388888888888889,1
74,13,99,0.028888888888888888,1
6,14,28,0.13333333333333333,1
6,15,30,0.11444444444444445,1
6,16,30,0.10444444444444445,1
6,17,28,0.1322222222222222,1
10,18,30,0.09722222222222222,1
6,19,28,0.11833333333333333,1
32,20,53,0.05611111111111111,1
6,21,29,0.11166666666666666,1
5,22,46,0.05444444444444444,1
6,23,28,0.13277777777777777,1
6,24,30,0.11222222222222222,1
6,25,37,0.07055555555555555,1
6,26,30,0.10388888888888889,1
28,27,114,0.030555555555555555,1
73,28,104,0.028333333333333332,1
19,29,37,0.06666666666666667,1
29,30,43,0.059444444444444446,1
9,31,45,0.05555555555555555,1
14,32,44,0.057777777777777775,1
38,33,99,0.028888888888888888,1
136,34,126,0.17,1
86,35,97,0.030555555555555555,1
62,36,72,0.03111111111111111,1
53,37,132,0.042777777777777776,1
20,38,63,0.04555555555555556,1
91,39,95,0.6727777777777778,1
79,40,100,0.03111111111111111,1
29,41,49,0.052222222222222225,1
121,42,133,0.43444444444444447,1
102,43,65,0.2833333333333333,1
101,44,115,0.029444444444444443,1
13,45,108,0.9344444444444444,1
149,46,122,0.17055555555555554,1
20,47,66,0.04888888888888889,1
74,48,97,0.028333333333333332,1
22,49,61,0.04666666666666667,1
58,50,100,0.30777777777777776,1
20,51,66,0.04722222222222222,1
72,52,97,0.028333333333333332,1
127,53,121,0.03277777777777778,1
47,54,84,0.034444444444444444,1
119,55,131,0.24055555555555555,1
84,56,90,0.03111111111111111,1
118,57,111,0.028333333333333332,1
78,58,77,0.15777777777777777,1
72,59,84,0.041666666666666664,1
126,60,139,0.32222222222222224,1
66,61,80,0.035,1
47,62,75,0.04,1
74,63,98,0.035,1
72,64,91,0.03277777777777778,1
38,65,72,0.04055555555555555,1
47,66,79,0.03944444444444444,1
88,67,93,0.2727777777777778,1
61,68,88,0.03888888888888889,1
102,69,96,0.3688888888888889,1
74,70,118,0.03333333333333333,1
75,71,85,0.035,1
12,72,77,0.03833333333333333,1
72,73,88,0.03166666666666667,1
61,74,91,0.03111111111111111,1
47,75,79,0.035,1
113,76,126,0.5244444444444445,1
132,77,140,0.17333333333333334,1
58,78,85,0.64,1
71,79,92,0.03333333333333333,1
103,80,97,0.050555555555555555,1
127,81,136,0.045,1
130,82,118,0.6127777777777778,1
59,83,104,0.028333333333333332,1
75,84,88,0.03333333333333333,1
47,85,87,0.03166666666666667,1
62,86,87,0.03888888888888889,1
88,87,93,0.2761111111111111,1
87,88,91,0.20277777777777778,1
118,89,115,0.030555555555555555,1
102,90,111,0.2866666666666667,1
39,91,91,0.28444444444444444,1
119,92,100,0.11333333333333333,1
61,93,89,0.034444444444444444,1
116,94,117,0.14777777777777779,1
116,95,118,0.15166666666666667,1
110,96,114,0.03166666666666667,1
52,97,111,0.03111111111111111,1
62,98,96,0.03166666666666667,1
8,99,123,0.455,1
88,100,108,0.16722222222222222,1
79,101,91,0.030555555555555555,1
69,102,96,0.3705555555555556,1
80,103,115,0.8877777777777778,1
110,104,109,0.03166666666666667,1
72,105,95,0.028333333333333332,1
78,106,100,0.3327777777777778,1
88,107,101,0.1988888888888889,1
87,108,101,0.20444444444444446,1
56,109,97,0.030555555555555555,1
84,110,101,0.030555555555555555,1
2,111,114,0.6316666666666667,1
108,112,110,0.14944444444444444,1
2,113,112,0.8916666666666667,1
50,114,117,0.24833333333333332,1
48,115,101,0.030555555555555555,1
107,116,116,0.1411111111111111,1
133,117,123,0.035,1
52,118,108,0.027777777777777776,1
92,119,114,0.595,1
8,120,116,0.5527777777777778,1
42,121,125,0.23,1
46,122,128,0.24944444444444444,1
148,123,122.5,0.03722222222222222,1
48,124,109,0.03277777777777778,1
126,125,138,0.3472222222222222,1
60,126,138,0.33111111111111113,1
123,127,123,0.03611111111111111,1
136,128,133,0.17444444444444446,1
143,129,141,0.17888888888888888,1
82,130,113,0.3611111111111111,1
53,131,123,0.043333333333333335,1
69,132,125,0.17666666666666667,1
28,133,118,0.030555555555555555,1
114,134,120,0.2511111111111111,1
28,135,120,0.03166666666666667,1
102,136,115,0.25222222222222224,1
121,137,143,0.37277777777777776,1
119,138,130,0.24388888888888888,1
92,139,131,0.245,1
124,140,121.5,0.03833333333333333,1
151,141,143,0.33444444444444443,1
46,142,127,0.2477777777777778,1
69,143,120,0.20166666666666666,1
92,144,130,0.2594444444444444,1
46,145,130,0.23833333333333334,1
55,146,143,0.17777777777777778,1
121,147,134,0.4727777777777778,1
123,148,123,0.035555555555555556,1
46,149,128,0.24666666666666667,1
141,150,145,0.33666666666666667,1
141,151,143,0.34444444444444444,1
