from,to,time,support,generations
6,1,4,0.37777777777777777,1
7,2,7,0.5311111111111111,1
36,3,49,0.2088888888888889,1
1,4,11,0.4361111111111111,1
142,5,73,0.021111111111111112,1
1,6,5,0.4622222222222222,1
2,7,7,0.4494444444444444,1
15,8,48,0.08388888888888889,1
420,9,121,0.6122222222222222,1
236,10,81,0.024444444444444446,1
64,11,92,0.025555555555555557,1
99,12,57,0.19111111111111112,1
45,13,57,0.22666666666666666,1
15,14,58,0.035555555555555556,1
25,15,40,0.10333333333333333,1
24,16,106,0.04611111111111111,1
96,17,53,0.16,1
48,18,59,0.03277777777777778,1
36,19,47,0.24333333333333335,1
15,20,53,0.04777777777777778,1
149,21,80,0.02388888888888889,1
204,22,72,0.021111111111111112,1
353,23,101,0.021666666666666667,1
86,24,106,0.04111111111111111,1
15,25,41,0.11888888888888889,1
135,26,58,0.47555555555555556,1
15,27,53,0.05277777777777778,1
239,28,83,0.02388888888888889,1
25,29,47,0.09666666666666666,1
15,30,42,0.09222222222222222,1
15,31,50,0.07666666666666666,1
45,32,57,0.22333333333333333,1
37,33,58,0.035555555555555556,1
25,34,52,0.06333333333333334,1
247,35,77,0.024444444444444446,1
42,36,43,0.26166666666666666,1
15,37,43,0.11,1
25,38,46,0.09777777777777778,1
15,39,53,0.050555555555555555,1
8,40,58,0.03166666666666667,1
15,41,54,0.05,1
36,42,43,0.2311111111111111,1
36,43,47,0.25722222222222224,1
25,44,57,0.03388888888888889,1
30,45,47,0.7783333333333333,1
45,46,57,0.24222222222222223,1
37,47,58,0.03111111111111111,1
25,48,47,0.09444444444444444,1
15,49,53,0.04888888888888889,1
30,50,56,0.22277777777777777,1
96,51,71,0.03222222222222222,1
15,52,51,0.06055555555555556,1
15,53,53,0.042777777777777776,1
182,54,71,0.12055555555555555,1
83,55,58,0.03611111111111111,1
89,56,59,0.32,1
19,57,54,0.2238888888888889,1
395,58,114,0.5622222222222222,1
101,59,66,0.024444444444444446,1
421,60,147,0.17666666666666667,1
97,61,58,0.034444444444444444,1
122,62,78,0.1111111111111111,1
96,63,65,0.04666666666666667,1
239,64,81,0.025,1
15,65,53,0.058888888888888886,1
59,66,73,0.022222222222222223,1
37,67,52,0.06222222222222222,1
37,68,57,0.04,1
37,69,58,0.03277777777777778,1
57,70,59,0.18222222222222223,1
245,71,81,0.024444444444444446,1
125,72,79,0.8711111111111111,1
53,73,64,0.02388888888888889,1
101,74,66,0.023333333333333334,1
15,75,57,0.035555555555555556,1
37,76,58,0.03833333333333333,1
96,77,64,0.05388888888888889,1
133,78,61,0.03,1
236,79,84,0.02277777777777778,1
117,80,65,0.025555555555555557,1
245,81,81,0.027777777777777776,1
134,82,57,0.1938888888888889,1
25,83,53,0.05388888888888889,1
48,84,58,0.03388888888888889,1
173,85,81,0.035555555555555556,1
346,86,103,0.02277777777777778,1
121,87,69,0.7505555555555555,1
111,88,80,0.115,1
95,89,54,0.12277777777777778,1
17,90,64.5,0.05277777777777778,1
17,91,64,0.04611111111111111,1
25,92,53,0.04833333333333333,1
48,93,55,0.04111111111111111,1
15,94,54,0.04722222222222222,1
89,95,57,0.43277777777777776,1
17,96,52,0.14166666666666666,1
37,97,53,0.055,1
34,98,61,0.02666666666666667,1
128,99,57,0.205,1
29,100,57,0.03666666666666667,1
29,101,57,0.03777777777777778,1
25,102,56,0.04722222222222222,1
29,103,58,0.034444444444444444,1
34,104,57,0.03611111111111111,1
89,105,60,0.26666666666666666,1
53,106,61,0.02722222222222222,1
97,107,57,0.03277777777777778,1
45,108,57,0.2222222222222222,1
8,109,57,0.03888888888888889,1
37,110,56,0.041666666666666664,1
160,111,72,0.11388888888888889,1
205,112,86,0.12277777777777778,1
173,113,81,0.027777777777777776,1
96,114,64,0.04555555555555556,1
96,115,57,0.10777777777777778,1
96,116,64,0.05388888888888889,1
29,117,58,0.03777777777777778,1
89,118,58,0.3333333333333333,1
89,119,59,0.3372222222222222,1
25,120,57,0.03333333333333333,1
87,121,61,0.24333333333333335,1
182,122,73,0.11722222222222223,1
182,123,72,0.11388888888888889,1
46,124,68,0.14277777777777778,1
72,125,67,0.09444444444444444,1
96,126,57,0.10722222222222222,1
8,127,60,0.03,1
12,128,57,0.19111111111111112,1
30,129,56,0.21833333333333332,1
8,130,57,0.035555555555555556,1
17,131,64,0.04666666666666667,1
82,132,72,0.1688888888888889,1
29,133,57.5,0.034444444444444444,1
99,134,57,0.19111111111111112,1
26,135,58,0.48,1
21,136,92,0.020555555555555556,1
56,137,71,0.07277777777777777,1
17,138,64,0.05,1
133,139,66,0.026111111111111113,1
126,140,64,0.04388888888888889,1
17,141,64,0.051111111111111114,1
75,142,66,0.025,1
69,143,66,0.02388888888888889,1
98,144,72,0.02388888888888889,1
56,145,68,0.10388888888888889,1
55,146,67,0.023333333333333334,1
105,147,73,0.06333333333333334,1
96,148,64,0.056666666666666664,1
142,149,73,0.02277777777777778,1
96,150,64,0.04888888888888889,1
142,151,74,0.025,1
298,152,84,0.175,1
228,153,76,0.24944444444444444,1
257,154,97,0.13333333333333333,1
40,155,68,0.021111111111111112,1
17,156,64,0.055,1
96,157,67,0.04111111111111111,1
40,158,67,0.023333333333333334,1
75,159,67,0.021666666666666667,1
57,160,66,0.15,1
351,161,101,0.025555555555555557,1
100,162,65,0.024444444444444446,1
96,163,63,0.06833333333333333,1
17,164,64,0.05277777777777778,1
96,165,64,0.04833333333333333,1
96,166,64,0.051666666666666666,1
17,167,64,0.052222222222222225,1
75,168,65,0.023333333333333334,1
17,169,63,0.06388888888888888,1
96,170,64.5,0.05444444444444444,1
17,171,64,0.04888888888888889,1
74,172,70,0.025555555555555557,1
95,173,68,0.11555555555555555,1
