infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,5,0.005873840232012919,2008-07-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
64420015_1,2,5,0,2008-07-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
45_d500_152_0,3,1,0,2017-08-31T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
64420015_2,4,5,0,2008-07-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
64420015_3,5,NA,NA,2008-06-30T22:00:00Z,NA,cattle,NA,NA
64420015_4,6,5,0.005873840232012919,2008-07-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
45_d500_99_839_0,7,5,0.005873840232012919,2008-07-31T22:00:00Z,2008-06-30T22:00:00Z,badger,cattle,64420015_3
45_d500_99_839_1,8,1,0,2013-03-31T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
64420009_0,9,1,0,2008-09-30T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
45_d500_100_0,10,1,0,2014-04-30T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
45_d500_57_605_0,11,1,0,2009-11-30T23:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
45_d500_99_869_0,12,1,0,2016-04-30T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
45_d500_156_0,13,85,0.005873840232012919,2014-04-30T22:00:00Z,2013-08-31T22:00:00Z,badger,boar,64359_3
45_d500_99_839_2,14,5,0,2009-11-30T23:00:00Z,2008-06-30T22:00:00Z,badger,cattle,64420015_3
45_d500_99_839_3,15,5,0,2013-07-31T22:00:00Z,2008-06-30T22:00:00Z,badger,cattle,64420015_3
64359045_0,16,1,0,2011-03-31T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
64420044_0,17,5,0,2012-09-30T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
64521015_0,18,1,0.0058826772679481205,2011-03-31T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
64359045_1,19,1,0,2010-08-31T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
64521015_1,20,1,0,2011-03-31T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
64521015_2,21,1,0,2011-03-31T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
64521015_3,22,1,0,2011-03-31T22:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
45_d500_100_1,23,1,0.0058826772679481205,2014-04-30T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
45_d500_120_0,24,1,0,2011-09-30T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
45_d500_37_760_0,25,82,0,2020-01-31T23:00:00Z,2013-11-30T23:00:00Z,badger,boar,64393_2
45_d500_89_0,26,85,0,2014-08-31T22:00:00Z,2013-08-31T22:00:00Z,badger,boar,64359_3
64420009_1,27,1,0.0058826772679481205,2012-11-30T23:00:00Z,2008-07-31T22:00:00Z,cattle,cattle,64420015_0
45_d500_160_0,28,5,0,2013-08-31T22:00:00Z,2008-06-30T22:00:00Z,badger,cattle,64420015_3
3_d500_285_0,29,1,0,2010-08-31T22:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
64359_0,30,1,0,2015-06-30T22:00:00Z,2008-07-31T22:00:00Z,boar,cattle,64420015_0
45_d500_99_866_0,31,5,0.005873840232012919,2014-07-31T22:00:00Z,2008-06-30T22:00:00Z,badger,cattle,64420015_3
64420044_1,32,5,0.005873840232012919,2012-09-30T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
45_d500_156_1,33,5,0,2013-01-31T23:00:00Z,2008-06-30T22:00:00Z,badger,cattle,64420015_3
3_d500_285_1,34,106,0,2018-03-31T22:00:00Z,2013-09-30T22:00:00Z,badger,cattle,64554022_3
64359_1,35,1,0,2012-05-31T22:00:00Z,2008-07-31T22:00:00Z,boar,cattle,64420015_0
64521016_0,36,18,0,2012-12-31T23:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64521015_0
64393_0,37,1,0,2011-01-31T23:00:00Z,2008-07-31T22:00:00Z,boar,cattle,64420015_0
45_d500_37_579_0,38,1,0.0058826772679481205,2013-11-30T23:00:00Z,2008-07-31T22:00:00Z,badger,cattle,64420015_0
64420044_3,39,5,0,2012-09-30T22:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
64420044_2,40,5,0,2012-02-29T23:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
64420044_4,41,5,0.0058826772679481205,2012-02-29T23:00:00Z,2008-06-30T22:00:00Z,cattle,cattle,64420015_3
