infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_1,2,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
45_d500_156_0,3,5,0.0058826632390380565,2008-09-30T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_160_0,4,5,0.005873832216774505,2008-10-31T23:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
64420015_2,5,NA,NA,2008-02-29T23:00:00Z,NA,cattle,NA,NA
45_d500_157_858_0,6,5,0,2008-10-31T23:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
64420015_3,7,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_4,8,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_5,9,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_6,10,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_8,11,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_7,12,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420015_9,13,5,0,2008-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
45_d500_160_1,14,5,0,2009-08-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
64420035_0,15,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
45_d500_160_2,16,5,0.0058826632390380565,2014-05-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_156_1,17,108,0,2013-05-31T22:00:00Z,2011-12-31T23:00:00Z,badger,boar,64281_0
45_d500_157_858_1,18,127,0,2015-07-31T22:00:00Z,2012-01-31T23:00:00Z,badger,badger,45_d500_49_1
45_d500_78_668_0,19,5,0.0058826632390380565,2010-01-31T23:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_163_0,20,5,0.0058826632390380565,2014-07-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_163_1,21,5,0.0058826632390380565,2015-08-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
64420035_1,22,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
45_d500_160_3,23,5,0.0058826632390380565,2012-02-29T23:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_99_720_0,24,5,0.0058826632390380565,2013-04-30T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_159_855_0,25,5,0,2014-08-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_99_866_0,26,5,0.0058826632390380565,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_99_839_0,27,5,0,2016-05-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_99_720_1,28,5,0,2011-07-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
64420035_2,29,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_3,30,5,0.005873832216774505,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_4,31,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_5,32,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_6,33,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_9,34,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_10,35,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_7,36,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_8,37,5,0.0058826632390380565,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_11,38,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420009_0,39,5,0,2011-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420044_0,40,5,0,2012-01-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
45_d500_99_866_1,41,318,0,2018-04-30T22:00:00Z,2017-02-28T23:00:00Z,badger,cattle,64420044_7
64281001_0,42,108,0,2013-01-31T23:00:00Z,2011-12-31T23:00:00Z,cattle,boar,64281_0
64420035_12,43,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
45_d500_99_866_2,44,5,0.005873832216774505,2013-03-31T22:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_99_866_3,45,5,0,2011-01-31T23:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
45_d500_99_766_0,46,5,0.0058826632390380565,2014-02-28T23:00:00Z,2008-02-29T23:00:00Z,badger,cattle,64420015_2
64420042_0,47,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64422143_0,48,5,0,2011-08-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64281001_1,49,108,0,2013-01-31T23:00:00Z,2011-12-31T23:00:00Z,cattle,boar,64281_0
64420035_13,50,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_16,51,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_14,52,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_15,53,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_18,54,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_17,55,5,0.011835857388855736,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420044_1,56,5,0,2012-01-31T23:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420009_1,57,5,0,2011-03-31T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_20,58,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_25,59,5,0.0058826632390380565,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_23,60,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_24,61,37,0,2011-06-30T22:00:00Z,2011-04-30T22:00:00Z,cattle,cattle,64420035_8
64420035_21,62,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_19,63,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_22,64,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64281001_3,65,108,0.0058826632390380565,2013-01-31T23:00:00Z,2011-12-31T23:00:00Z,cattle,boar,64281_0
64281001_2,66,108,0,2013-01-31T23:00:00Z,2011-12-31T23:00:00Z,cattle,boar,64281_0
64420035_26,67,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_30,68,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_29,69,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_31,70,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_27,71,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420035_28,72,5,0,2011-04-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64420042_1,73,5,0,2011-06-30T22:00:00Z,2008-02-29T23:00:00Z,cattle,cattle,64420015_2
64359_0,74,5,0,2012-07-31T22:00:00Z,2008-02-29T23:00:00Z,boar,cattle,64420015_2
