infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2007-04-30T22:00:00Z,NA,cattle,NA,NA
45_d500_160_0,2,5,0,2009-04-30T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
45_d500_160_1,3,5,0,2014-04-30T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
64310006_0,4,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64420009_0,5,1,0.005882765665317329,2008-09-30T22:00:00Z,2007-04-30T22:00:00Z,cattle,cattle,64420015_0
64310_0,6,5,0,2009-06-30T22:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310006_1,7,5,0,2010-07-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310_1,8,5,0.005882765665317329,2011-08-31T22:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310006_2,9,5,0.005882765665317329,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310_2,10,5,0,2009-09-30T22:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310_3,11,5,0,2010-02-28T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310_4,12,5,0,2009-09-30T22:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310_5,13,5,0,2010-02-28T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310_6,14,5,0,2010-12-31T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310006_3,15,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_5,16,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_7,17,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_4,18,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_6,19,5,0,2010-01-31T23:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_8,20,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_9,21,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310_7,22,5,0,2011-01-31T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310006_10,23,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_11,24,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_13,25,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_12,26,48,0,2011-04-30T22:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64310006_33
64310006_14,27,5,0.005882765665317329,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
45_d500_99_866_2,28,5,0,2010-09-30T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
64310006_16,29,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_15,30,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310_8,31,5,0,2012-02-29T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310006_17,32,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_18,33,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310_9,34,5,0,2012-12-31T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64310006_19,35,48,0,2011-04-30T22:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64310006_33
64310006_24,36,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_29,37,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_22,38,48,0,2011-04-30T22:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64310006_33
64310006_21,39,5,0.005882765665317329,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_28,40,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_26,41,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_20,42,5,0,2010-12-31T23:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64296022_0,43,5,0,2014-03-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_23,44,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_25,45,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_27,46,5,0,2011-01-31T23:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_34,47,5,0.00587386034005932,2011-03-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_33,48,5,0.005882765665317329,2011-03-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_30,49,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_35,50,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_31,51,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_32,52,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_38,53,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_36,54,48,0,2011-04-30T22:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64310006_33
64310006_39,55,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_37,56,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_40,57,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_41,58,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_43,59,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_44,60,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_45,61,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_42,62,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
3_d500_149_0,63,5,0,2018-06-30T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
64254045_0,64,48,0,2013-02-28T23:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64310006_33
64310006_46,65,5,0.005882765665317329,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_47,66,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_48,67,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64310006_49,68,5,0,2011-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
40027009_0,69,5,0,2012-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
30_d500_87_0,70,5,0.005882765665317329,2015-05-31T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
3_d500_149_1,71,5,0.005882765665317329,2017-06-30T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
45_d500_259_0,72,5,0,2015-08-31T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
40027009_1,73,5,0,2011-08-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
45_d500_259_1,74,5,0,2014-03-31T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
64505014_0,75,5,0,2013-03-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
40027009_2,76,5,0,2012-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
40027009_3,77,5,0,2012-03-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
40027009_4,78,5,0,2012-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64296_0,79,5,0,2013-02-28T23:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
64254045_1,80,48,0,2013-04-30T22:00:00Z,2011-03-31T22:00:00Z,cattle,cattle,64310006_33
64254_0,81,48,0,2012-02-29T23:00:00Z,2011-03-31T22:00:00Z,boar,cattle,64310006_33
64505014_1,82,5,0,2013-01-31T23:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
64505014_2,83,5,0,2013-03-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
40027009_5,84,5,0,2012-04-30T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
3_d500_204_0,85,5,0,2017-10-31T23:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
3_d500_152_0,86,5,0.00587386034005932,2016-07-31T22:00:00Z,2008-09-30T22:00:00Z,badger,cattle,64420009_0
3_d500_268_0,87,48,0,2015-10-31T23:00:00Z,2011-03-31T22:00:00Z,badger,cattle,64310006_33
40188008_0,88,5,0,2014-07-31T22:00:00Z,2008-09-30T22:00:00Z,cattle,cattle,64420009_0
3_d500_154_1006_0,89,186,0,2020-01-31T23:00:00Z,2015-05-31T22:00:00Z,badger,badger,3_d500_197_0
40188_0,90,5,0,2013-06-30T22:00:00Z,2008-09-30T22:00:00Z,boar,cattle,64420009_0
