infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2007-03-31T22:00:00Z,NA,cattle,NA,NA
45_d500_99_839_0,2,3,0,2012-09-30T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
64420035_0,3,1,0.005882675818121583,2010-03-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
45_d500_78_668_0,4,3,0,2011-02-28T23:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
45_d500_163_1,5,3,0.005882675818121583,2013-10-31T23:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
64420035_1,6,3,0,2010-04-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_2,7,3,0,2010-04-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_3,8,3,0,2010-04-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
45_d500_99_720_0,9,3,0,2010-07-31T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
45_d500_157_858_0,10,22,0,2014-07-31T22:00:00Z,2013-12-31T23:00:00Z,badger,cattle,64420002_0
45_d500_99_866_1,11,3,0,2011-04-30T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
64420035_4,12,3,0,2012-11-30T23:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
45_d500_99_866_2,13,98,0,2020-01-31T23:00:00Z,2019-02-28T23:00:00Z,badger,cattle,64420009_26
45_d500_99_720_1,14,3,0,2013-07-31T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
45_d500_99_766_0,15,3,0,2017-08-31T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
45_d500_163_2,16,49,0,2018-10-31T23:00:00Z,2016-10-31T23:00:00Z,badger,cattle,64420035_11
64420009_17,17,3,0,2013-12-31T23:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_5,18,3,0,2013-04-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_6,19,3,0,2013-04-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_7,20,3,0,2013-04-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_8,21,3,0,2013-03-31T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420002_0,22,3,0.005882675818121583,2013-12-31T23:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420035_9,23,3,0,2013-06-30T22:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
45_d500_123_762_0,24,3,0,2015-04-30T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
45_d500_99_720_2,25,3,0,2019-04-30T22:00:00Z,2010-03-31T22:00:00Z,badger,cattle,64420035_0
45_d500_159_855_0,26,22,0,2017-08-31T22:00:00Z,2013-12-31T23:00:00Z,badger,cattle,64420002_0
64420002_1,27,3,0.005882675818121583,2013-12-31T23:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420009_20,28,3,0,2014-01-31T23:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
64420002_2,29,3,0.005882675818121583,2013-12-31T23:00:00Z,2010-03-31T22:00:00Z,cattle,cattle,64420035_0
