infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_1,2,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_2,3,NA,NA,2007-08-31T22:00:00Z,NA,cattle,NA,NA
45_d500_157_858_1,4,62,0,2015-05-31T22:00:00Z,2011-08-31T22:00:00Z,badger,cattle,64420035_5
64420015_4,5,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_3,6,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_5,7,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
45_d500_99_839_0,8,3,0.005882694975706219,2013-01-31T23:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
64420015_6,9,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_7,10,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_8,11,3,0,2008-04-30T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_9,12,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_10,13,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_11,14,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_12,15,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_13,16,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_15,17,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_16,18,3,0.005882694975706219,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_14,19,3,0,2008-01-31T23:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_19,20,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_21,21,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_18,22,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_20,23,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_17,24,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_23,25,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_24,26,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_22,27,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_25,28,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420015_26,29,3,0,2008-05-31T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
45_d500_160_0,30,3,0,2008-11-30T23:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
64420009_0,31,3,0.005882694975706219,2011-04-30T22:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
45_d500_155_880_0,32,3,0,2016-08-31T22:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
45_d500_61_0,33,3,0,2010-08-31T22:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
45_d500_99_839_1,34,3,0,2013-10-31T23:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
64359_0,35,3,0,2011-06-30T22:00:00Z,2007-08-31T22:00:00Z,boar,cattle,64420015_2
45_d500_99_839_2,36,3,0,2010-04-30T22:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
64420009_1,37,3,0,2010-02-28T23:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
45_d500_155_880_1,38,3,0,2011-04-30T22:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
64420009_2,39,3,0,2011-10-31T23:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420009_4,40,3,0,2011-10-31T23:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
64420009_3,41,3,0,2011-10-31T23:00:00Z,2007-08-31T22:00:00Z,cattle,cattle,64420015_2
45_d500_99_839_3,42,3,0,2012-02-29T23:00:00Z,2007-08-31T22:00:00Z,badger,cattle,64420015_2
