infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
64420015_1,2,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
64420015_2,3,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
64420015_3,4,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
64420015_4,5,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
64420015_5,6,NA,NA,2008-08-31T22:00:00Z,NA,cattle,NA,NA
64420015_6,7,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
45_d500_152_0,8,6,0,2010-05-31T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
64420015_7,9,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
45_d500_99_839_0,10,6,0,2011-06-30T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
45_d500_160_1,11,6,0,2011-11-30T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
45_d500_99_839_1,12,6,0,2009-07-31T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
64420015_8,13,NA,NA,2008-08-31T22:00:00Z,NA,cattle,NA,NA
40270058_0,14,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
64420015_9,15,6,0,2008-09-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
45_d500_152_1,16,6,0,2014-01-31T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
27_d500_39_0,17,6,0,2020-01-31T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
40270058_1,18,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
27_d500_26_0,19,6,0,2009-12-31T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
40270_0,20,6,0,2011-03-31T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
45_d500_99_839_2,21,6,0,2011-05-31T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
27_d500_145_0,22,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
27_d500_149_1,23,6,0,2010-11-30T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
40270_1,24,6,0,2011-07-31T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270033_0,25,6,0,2014-03-31T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
27_d500_149_0,26,6,0,2014-07-31T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
27_d500_102_0,27,203,0,2017-07-31T22:00:00Z,2015-10-31T23:00:00Z,badger,boar,40196_2
27_d500_138_0,28,6,0,2014-04-30T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
40270058_2,29,6,0,2011-03-31T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
40270058_3,30,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
40270_2,31,6,0,2009-12-31T23:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270_3,32,6,0,2010-05-31T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270_4,33,6,0.005882695862003734,2019-11-30T23:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270058_4,34,68,0,2011-04-30T22:00:00Z,2011-02-28T23:00:00Z,cattle,cattle,40270058_17
40270058_5,35,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
40270_5,36,6,0,2012-02-29T23:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270_6,37,6,0,2012-04-30T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270058_6,38,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
40270_7,39,6,0,2010-04-30T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
27_d500_149_2,40,6,0,2011-02-28T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
40270_8,41,6,0,2012-10-31T23:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270058_7,42,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
40270058_8,43,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
27_d500_140_0,44,6,0.005882695862003734,2011-05-31T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
27_d500_141_0,45,205,0,2020-01-31T23:00:00Z,2015-11-30T23:00:00Z,badger,boar,40270_46
27_d500_145_1,46,6,0.005882695862003734,2015-07-31T22:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
40270_9,47,6,0.005873842952549069,2015-08-31T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270_10,48,6,0,2011-04-30T22:00:00Z,2008-08-31T22:00:00Z,boar,cattle,64420015_5
40270033_1,49,6,0,2010-10-31T23:00:00Z,2008-08-31T22:00:00Z,cattle,cattle,64420015_5
27_d500_142_0,50,6,0,2012-02-29T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
27_d500_142_1,51,218,0,2019-09-30T22:00:00Z,2019-01-31T23:00:00Z,badger,cattle,40286018_0
27_d500_149_4,52,6,0.005882695862003734,2012-12-31T23:00:00Z,2008-08-31T22:00:00Z,badger,cattle,64420015_5
