infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,6,0,2010-01-31T23:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_160_0,2,6,0.005882701816573153,2015-09-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_163_0,3,6,0,2016-11-30T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_839_0,4,6,0,2010-01-31T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_152_0,5,6,0,2010-06-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_162_0,6,NA,NA,2008-06-30T22:00:00Z,NA,badger,NA,NA
45_d500_99_869_0,7,69,0,2019-08-31T22:00:00Z,2016-01-31T23:00:00Z,badger,badger,45_d500_99_869_2
45_d500_162_1,8,6,0.005882701816573153,2016-08-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_156_0,9,6,0,2010-08-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_866_0,10,6,0,2009-09-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_124_0,11,6,0,2013-01-31T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_157_858_1,12,6,0,2013-11-30T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_124_1,13,6,0.005882701816573153,2016-05-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64420015_1,14,6,0,2010-01-31T23:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
64420015_2,15,6,0,2010-03-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_160_1,16,6,0,2010-03-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64420015_3,17,6,0,2010-01-31T23:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_160_2,18,6,0.005882701816573153,2009-12-31T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64420015_4,19,6,0,2010-01-31T23:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_99_869_1,20,6,0,2012-03-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_169_0,21,6,0,2010-02-28T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_766_0,22,6,0,2011-07-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64420015_5,23,6,0,2010-01-31T23:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
64420015_6,24,6,0,2010-03-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_170_0,25,6,0,2010-10-31T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64420015_7,26,6,0,2010-03-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_159_855_0,27,6,0.005882701816573153,2018-04-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_839_1,28,6,0,2017-07-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_123_762_0,29,6,0,2010-10-31T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64420009_0,30,6,0,2011-05-31T22:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
64420009_1,31,6,0,2011-06-30T22:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
64420009_2,32,6,0,2011-06-30T22:00:00Z,2008-06-30T22:00:00Z,cattle,badger,45_d500_162_0
45_d500_99_766_1,33,6,0.005882701816573153,2016-07-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_57_715_0,34,69,0,2020-01-31T23:00:00Z,2016-01-31T23:00:00Z,badger,badger,45_d500_99_869_2
45_d500_155_880_0,35,6,0,2016-05-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_766_2,36,6,0.005882701816573153,2014-04-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_163_3,37,6,0.005882701816573153,2020-01-31T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_155_880_2,38,6,0,2013-02-28T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_716_0,39,91,0,2017-03-31T22:00:00Z,2015-06-30T22:00:00Z,badger,boar,64359_10
45_d500_163_4,40,6,0.005873844972876458,2016-08-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_167_1,41,6,0,2011-11-30T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_57_607_0,42,121,0,2019-11-30T23:00:00Z,2018-07-31T22:00:00Z,badger,badger,45_d500_61_3
64359_2,43,6,0.011791359691351925,2013-02-28T23:00:00Z,2008-06-30T22:00:00Z,boar,badger,45_d500_162_0
45_d500_99_720_0,44,6,0,2019-02-28T23:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_99_766_3,45,13,0.005882701816573153,2016-07-31T22:00:00Z,2016-05-31T22:00:00Z,badger,badger,45_d500_124_1
45_d500_57_715_1,46,6,0.005882701816573153,2019-06-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_161_1,47,6,0,2013-05-31T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
45_d500_180_0,48,6,0,2016-06-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
64359_3,49,6,0,2012-11-30T23:00:00Z,2008-06-30T22:00:00Z,boar,badger,45_d500_162_0
45_d500_62_1,50,58,0,2016-06-30T22:00:00Z,2013-12-31T23:00:00Z,badger,boar,64359_4
64416_0,51,6,0,2013-05-31T22:00:00Z,2008-06-30T22:00:00Z,boar,badger,45_d500_162_0
45_d500_167_2,52,6,0,2016-06-30T22:00:00Z,2008-06-30T22:00:00Z,badger,badger,45_d500_162_0
