infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2007-11-30T23:00:00Z,NA,cattle,NA,NA
64420015_1,2,1,0.005873836048806758,2007-12-31T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
45_d500_160_0,3,1,0.005882681658369627,2011-06-30T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_0
45_d500_156_0,4,1,0,2008-04-30T22:00:00Z,2007-11-30T23:00:00Z,badger,cattle,64420015_0
45_d500_99_839_0,5,2,0.005882681658369627,2013-08-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64420015_2,6,1,0,2007-12-31T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
64420015_3,7,1,0.005873836048806758,2007-12-31T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
64420035_0,8,2,0,2011-08-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_99_839_1,9,31,0,2020-01-31T23:00:00Z,2011-06-30T22:00:00Z,badger,cattle,64420039_2
45_d500_124_0,10,2,0.005873836048806758,2014-05-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_99_766_0,11,2,0,2015-05-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64420035_1,12,2,0.005882681658369627,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_2,13,30,0,2012-03-31T22:00:00Z,2010-10-31T23:00:00Z,cattle,cattle,64420035_7
64420035_3,14,2,0,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_4,15,2,0,2010-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_123_762_0,16,2,0.005873836048806758,2020-01-31T23:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64281008_0,17,2,0.005882681658369627,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_5,18,2,0.005882681658369627,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420015_4,19,1,0,2011-04-30T22:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
64281008_1,20,2,0,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_99_839_2,21,2,0,2014-04-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
45_d500_159_855_0,22,2,0.005882681658369627,2013-06-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64281_0,23,2,0,2016-01-31T23:00:00Z,2007-12-31T23:00:00Z,boar,cattle,64420015_1
45_d500_168_0,24,2,0,2017-06-30T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64420047_1,25,2,0,2011-01-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_6,26,2,0.005882681658369627,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64281008_2,27,2,0,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
45_d500_159_855_1,28,2,0,2014-07-31T22:00:00Z,2007-12-31T23:00:00Z,badger,cattle,64420015_1
64420039_1,29,2,0,2011-06-30T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_7,30,2,0.005882681658369627,2010-10-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420039_2,31,2,0.005882681658369627,2011-06-30T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_8,32,30,0,2012-03-31T22:00:00Z,2010-10-31T23:00:00Z,cattle,cattle,64420035_7
64420035_9,33,2,0,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64281008_3,34,2,0,2011-11-30T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64281_1,35,2,0,2013-12-31T23:00:00Z,2007-12-31T23:00:00Z,boar,cattle,64420015_1
64420015_6,36,1,0,2011-02-28T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
64420039_3,37,2,0,2011-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420039_4,38,2,0,2011-05-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64281008_4,39,2,0,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420035_10,40,2,0,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64281008_5,41,2,0,2011-12-31T23:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
64420015_8,42,1,0,2011-02-28T23:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
64420015_9,43,1,0,2011-04-30T22:00:00Z,2007-11-30T23:00:00Z,cattle,cattle,64420015_0
64420035_11,44,2,0,2012-03-31T22:00:00Z,2007-12-31T23:00:00Z,cattle,cattle,64420015_1
