infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2009-01-31T23:00:00Z,NA,cattle,NA,NA
45_d500_156_0,2,5,0,2011-07-31T22:00:00Z,2009-10-31T23:00:00Z,badger,cattle,64420047_0
45_d500_157_858_0,3,5,0,2015-06-30T22:00:00Z,2009-10-31T23:00:00Z,badger,cattle,64420047_0
64420015_1,4,NA,NA,2009-01-31T23:00:00Z,NA,cattle,NA,NA
64420047_0,5,1,0.005882682896724738,2009-10-31T23:00:00Z,2009-01-31T23:00:00Z,cattle,cattle,64420015_0
64420047_1,6,5,0,2010-09-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420047_2,7,5,0,2010-09-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64281001_0,8,5,0,2012-01-31T23:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420047_3,9,31,0,2010-09-30T22:00:00Z,2010-06-30T22:00:00Z,cattle,cattle,64420047_13
64420047_5,10,5,0,2010-04-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420047_4,11,5,0,2010-09-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420028_0,12,5,0,2011-10-31T23:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64281001_1,13,5,0,2012-01-31T23:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420047_6,14,5,0,2010-09-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420047_7,15,5,0,2010-08-31T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64281_0,16,5,0,2012-12-31T23:00:00Z,2009-10-31T23:00:00Z,boar,cattle,64420047_0
64281001_2,17,5,0,2012-01-31T23:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
45_d500_99_839_0,18,166,0,2020-01-31T23:00:00Z,2012-05-31T22:00:00Z,badger,cattle,64420009_15
64420047_8,19,5,0,2010-06-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
64420009_0,20,5,0,2012-05-31T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
45_d500_99_869_0,21,5,0.005882682896724738,2012-04-30T22:00:00Z,2009-10-31T23:00:00Z,badger,cattle,64420047_0
64420047_12,22,5,0,2010-09-30T22:00:00Z,2009-10-31T23:00:00Z,cattle,cattle,64420047_0
