infected,id,ances,weight,date,ances.date,sp,sp_infector,infector
64420015_0,1,NA,NA,2007-03-31T22:00:00Z,NA,cattle,NA,NA
64420015_1,2,1,0,2007-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420015_2,3,1,0,2007-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420015_3,4,1,0,2007-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
45_d500_157_858_0,5,1,0.005882687730243553,2017-04-30T22:00:00Z,2007-03-31T22:00:00Z,badger,cattle,64420015_0
64420002_0,6,1,0,2012-04-30T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_0,7,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
45_d500_50_612_0,8,39,0,2018-05-31T22:00:00Z,2013-02-28T23:00:00Z,badger,cattle,64326020_15
64326020_1,9,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420002_1,10,1,0.005882687730243553,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420039_0,11,1,0,2013-01-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420002_2,12,1,0.005882687730243553,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_2,13,39,0.005873850222978004,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420002_3,14,1,0,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_3,15,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420002_6,16,1,0,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420002_4,17,1,0.005882687730243553,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420002_5,18,1,0.005882687730243553,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_4,19,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_5,20,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420002_7,21,1,0.005882687730243553,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420002_8,22,1,0,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64141039_33,23,10,0,2012-06-30T22:00:00Z,2012-05-31T22:00:00Z,cattle,cattle,64420002_1
64420002_9,24,1,0.005882687730243553,2012-05-31T22:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_6,25,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420039_1,26,1,0,2012-11-30T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_7,27,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420039_2,28,1,0,2012-11-30T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420039_3,29,1,0,2012-11-30T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_8,30,39,0.005882687730243553,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_0,31,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_11,32,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_9,33,39,0.005882687730243553,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_10,34,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_12,35,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64420039_4,36,1,0,2013-01-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64420039_5,37,1,0,2013-01-31T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_13,38,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_15,39,1,0.005873850222978004,2013-02-28T23:00:00Z,2007-03-31T22:00:00Z,cattle,cattle,64420015_0
64326020_16,40,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_17,41,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_18,42,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_14,43,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_19,44,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_20,45,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_21,46,39,0,2013-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_1,47,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_2,48,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_23,49,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_24,50,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_22,51,39,0,2013-05-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_3,52,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
45_d500_68_627_0,53,10,0.005873850222978004,2018-07-31T22:00:00Z,2012-05-31T22:00:00Z,badger,cattle,64420002_1
64393_0,54,39,0,2013-06-30T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64393387_4,55,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64197001_0,56,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_5,57,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_6,58,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_1,59,39,0,2016-09-30T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64393387_7,60,39,0.005882687730243553,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_8,61,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_9,62,39,0.005882687730243553,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_11,63,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_2,64,39,0,2014-08-31T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64393387_12,65,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_10,66,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_14,67,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_13,68,112,0,2015-04-30T22:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64326020_27
64393_3,69,39,0.005873850222978004,2016-03-31T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64393387_16,70,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_17,71,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_15,72,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_18,73,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
45_d500_261_0,74,39,0,2015-06-30T22:00:00Z,2013-02-28T23:00:00Z,badger,cattle,64326020_15
45_d500_19_0,75,39,0,2015-03-31T22:00:00Z,2013-02-28T23:00:00Z,badger,cattle,64326020_15
64393_4,76,39,0,2014-09-30T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64393387_19,77,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_20,78,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_21,79,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_0,80,39,0,2014-11-30T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_23,81,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_26,82,39,0,2015-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_25,83,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_22,84,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359209_0,85,39,0,2016-01-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_25,86,39,0,2015-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_26,87,39,0,2015-01-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_24,88,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
45_d500_15_0,89,39,0,2015-08-31T22:00:00Z,2013-02-28T23:00:00Z,badger,cattle,64326020_15
64359024_1,90,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_5,91,39,0.005882687730243553,2018-09-30T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64197001_1,92,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
45_d500_12_1911_0,93,275,0,2019-05-31T22:00:00Z,2018-02-28T23:00:00Z,badger,cattle,64197011_0
64359024_4,94,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_6,95,39,0,2015-01-31T23:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64359170_0,96,39,0,2015-03-31T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
45_d500_261_1,97,39,0,2019-01-31T23:00:00Z,2013-02-28T23:00:00Z,badger,cattle,64326020_15
64359024_2,98,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_3,99,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_7,100,39,0,2014-09-30T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64393_8,101,39,0,2014-11-30T23:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
45_d500_19_1,102,39,0,2016-09-30T22:00:00Z,2013-02-28T23:00:00Z,badger,cattle,64326020_15
64359209_1,103,39,0,2015-02-28T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359209_2,104,39,0,2016-01-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64165002_0,105,39,0.005882687730243553,2016-02-29T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_5,106,39,0.005882687730243553,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_27,107,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_28,108,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_9,109,39,0,2015-05-31T22:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64359170_1,110,39,0,2015-01-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64165046_0,111,112,0,2016-01-31T23:00:00Z,2014-11-30T23:00:00Z,cattle,cattle,64326020_27
64326020_27,112,39,0.005882687730243553,2014-11-30T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_30,113,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_29,114,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_32,115,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_6,116,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_31,117,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393_10,118,39,0.005882687730243553,2018-01-31T23:00:00Z,2013-02-28T23:00:00Z,boar,cattle,64326020_15
64165002_1,119,39,0,2016-02-29T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64197001_2,120,39,0,2015-01-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64197001_3,121,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64197001_4,122,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_28,123,39,0,2014-11-30T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64326020_29,124,39,0,2014-11-30T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_9,125,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_7,126,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64359024_8,127,39,0,2014-12-31T23:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_34,128,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_37,129,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
64393387_36,130,39,0,2015-04-30T22:00:00Z,2013-02-28T23:00:00Z,cattle,cattle,64326020_15
