param,median,2.5%,97.5%,ess,sim,scenario
pi,0.5195578983752052,0.3839074978837708,0.6851353826932618,463.0154006002746,B1_3,2
neg,3.089916727102157,1.2872642208279856,6.820305712816101,613.6694472686562,B1_3,2
off.r,1.3178336577257141,1.093809461221099,1.5751947428798303,708.426765168503,B1_3,2
pi,0.7885775369824897,0.5792725524865032,0.9763926262035945,500.1802387837107,B1_3,3
neg,2.282318709363956,0.7679563845198416,5.7258474231388234,368.36684952840045,B1_3,3
off.r,1.268386531388387,0.992761809611693,1.5940112250391394,544.3733078496842,B1_3,3
pi,0.7561701869359314,0.5618043971480808,0.9291128254495572,1060.4698629759498,B1_3,4
neg,2.226947687512059,0.7130890610318446,5.721528477679733,439.09281447408904,B1_3,4
off.r,1.1813574408879504,0.9089219393208623,1.5040502067422494,1648.3379939331287,B1_3,4
pi,0.7330869877012391,0.5275991325033831,0.9490412337239771,502.87527052490185,B1_3,5
neg,2.658305648892913,0.8793465269885772,6.170888594995979,457.47270487857554,B1_3,5
off.r,1.2388395910384133,0.9766166475601494,1.5431145938346162,806.2904964525394,B1_3,5
pi,0.7386827387614067,0.5489729491993812,0.9131996381096401,837.0257012420522,B1_3,6
neg,2.5841140839660355,0.9454236034693011,6.240126179826241,558.7146724109223,B1_3,6
off.r,1.1737188344122842,0.9023358456324786,1.4821280140895396,1082.709859738273,B1_3,6
pi,0.776538731832969,0.6834571735234855,0.8758580367080667,130.01662143818749,B1_4,1
neg,5.437007504228298,2.9025013396207058,9.701166304589044,365.9599565703104,B1_4,1
off.r,1.2907591972034425,1.1420158653054386,1.4481253196718171,785.7447267866952,B1_4,1
pi,0.7645406141411735,0.6671928576892432,0.8685129537014474,124.48288210934632,B1_4,2
neg,5.472664354547653,3.0044151930527576,10.193660292603802,448.58587616702283,B1_4,2
off.r,1.2762256424175575,1.1331196962855756,1.4326410439098254,734.2941796536624,B1_4,2
pi,0.9437329645035635,0.8649782665073797,0.9926531594479395,243.18270486556605,B1_4,3
neg,5.141332093688455,2.6356165732180514,10.14608764154071,310.82326231569107,B1_4,3
off.r,1.1255847066640854,0.9699810344027355,1.292005692026578,867.2197188683813,B1_4,3
pi,0.9937488114461581,0.9684660453116657,0.9997677729232362,3727.9994421484944,B1_4,4
neg,3.585027064608205,1.8395441577926093,7.282270078609493,283.8115254580747,B1_4,4
off.r,1.2566103035351261,1.0861879560397938,1.4417247592937201,815.2291171390783,B1_4,4
pi,0.9627606220310612,0.8822132981149583,0.9979020039551159,251.06260418871605,B1_4,5
neg,5.30861856526861,2.848990574890543,9.978735944667626,416.8236754774988,B1_4,5
off.r,1.1745111268246546,1.0173815148882568,1.3447785042226315,1129.959460432415,B1_4,5
pi,0.9938539648661417,0.96952487612143,0.9997876384528352,4154.958634027035,B1_4,6
neg,2.329233064029161,1.1913821013334953,5.474675853682477,136.17675273117592,B1_4,6
off.r,1.2870813322952017,1.115272844210267,1.468978782184422,894.9818766915208,B1_4,6
pi,0.30608068201692296,0.24604412904010375,0.37850809223019033,320.4095836774025,B1_8,1
neg,4.750351662111264,2.3465416867442244,9.55994218535887,379.36643520846064,B1_8,1
off.r,2.774266969761811,2.4890705483267084,3.090778549667448,255.70776079732573,B1_8,1
pi,0.2843494119821308,0.22610371655321224,0.3538354813587231,267.1569567894726,B1_8,2
neg,4.818396229475532,2.540246478344109,9.264200016219895,439.8772947452578,B1_8,2
off.r,2.693238770007156,2.400223822100088,2.997917988221161,148.44501723143782,B1_8,2
pi,0.26374803888614234,0.2079240294173672,0.32714789081368945,351.0727812217441,B1_8,3
neg,4.582355822149459,2.266451344771106,8.957943413003143,505.41355886294406,B1_8,3
off.r,2.470119374222122,2.197961133206263,2.763421518728137,183.4336295258395,B1_8,3
pi,0.6160010752733867,0.48521549664440455,0.7529743106803207,281.7963092664056,B1_8,4
neg,4.334003691390883,2.0802449818624,8.491489581127446,657.3166185341247,B1_8,4
off.r,2.779107525595464,2.4093605970265344,3.175800101016648,464.9445709462806,B1_8,4
pi,0.26984736297748607,0.21256473013204613,0.3382976897294142,311.06434947595903,B1_8,5
neg,4.685637839084286,2.39276680158617,9.277272137293387,414.6979290641192,B1_8,5
off.r,2.5103340223431587,2.2411150669213384,2.807364532840438,249.38889028556815,B1_8,5
pi,0.6211403937078791,0.49915917087344164,0.7677871935069359,313.6202199424658,B1_8,6
neg,4.393477057751063,2.136624525596183,8.570126813665759,576.3411107179235,B1_8,6
off.r,2.731995503534563,2.3866175062721595,3.1341708411928266,322.3239335889148,B1_8,6
pi,0.678279993194159,0.5762836736161164,0.7877014807891063,318.70689943226216,B1_10,1
neg,4.971017791718971,2.679916641155053,8.957008609377574,590.4177089165357,B1_10,1
off.r,1.9313463524449617,1.6670007101492956,2.218638513237238,454.8046676318224,B1_10,1
pi,0.6544442597078223,0.5569779450073952,0.7587800203124134,284.46233527775195,B1_10,2
neg,4.947854249218274,2.5360868524916285,9.216922705589589,488.23405006172084,B1_10,2
off.r,2.0201854335609823,1.7538325276691467,2.3131842867005616,521.6079370547324,B1_10,2
pi,0.81142431632616,0.7017797051230463,0.9277287628501526,294.6245838133294,B1_10,3
neg,4.268609032911975,2.1024068180162274,8.10469575465357,559.5481420146785,B1_10,3
off.r,1.8805763592245057,1.593310092575848,2.2005893726600334,681.2049892233806,B1_10,3
pi,0.7956485398113641,0.6826068813213979,0.9120053300168334,371.9843796076679,B1_10,4
neg,4.833212449976038,2.4404498942352646,9.209093194167856,524.3337268806737,B1_10,4
off.r,1.6995271651539952,1.431195467710495,1.9951060301391408,592.8028026094283,B1_10,4
pi,0.7547185903414891,0.6438043753849112,0.874707600311351,332.40394349882337,B1_10,5
neg,4.256139870911632,2.0523368655161747,8.383282281404156,487.24926560121855,B1_10,5
off.r,1.9194462662562728,1.6354304139968008,2.243917118408717,612.6654478481336,B1_10,5
pi,0.8157814858946825,0.7055772115476384,0.9213705988135128,486.92274976195483,B1_10,6
neg,4.466128284872305,2.282250664957594,8.27534840588158,648.1496013844654,B1_10,6
off.r,1.7101006173761562,1.451918700011447,1.987902166438289,889.6308125828579,B1_10,6
pi,0.06470959850121594,0.05140588027425237,0.08061087396927281,167.0743942648204,B1_11,1
neg,5.9081890040000715,3.1818409587180057,10.588597320082393,521.2887930989364,B1_11,1
off.r,1.3743704642402008,1.3020181203028187,1.4481273727724329,471.27884062020786,B1_11,1
pi,0.07339201106224295,0.05806522930506766,0.09104756787419417,240.9861790032472,B1_11,2
neg,6.4093336954869145,3.637874021257069,11.00517740421163,498.31674601595233,B1_11,2
off.r,1.387161520542577,1.309893054771237,1.4687620291952044,442.0372721821044,B1_11,2
pi,0.06988148197997507,0.055484019010329205,0.08688881795387841,215.60677635429482,B1_11,3
neg,5.748616015950013,3.2402419106259757,10.725641512024943,399.2365211993164,B1_11,3
off.r,1.3400530099170282,1.2636862504296005,1.4161657873773947,399.2079478047716,B1_11,3
pi,0.9886020814767271,0.9420883582904758,0.9996004835702313,2119.0744812784264,B1_11,4
neg,5.328863258885015,2.854687726885807,9.631384147858974,465.51137089799624,B1_11,4
off.r,1.130153077072464,0.9576762970536947,1.3251203773543239,652.7687935226184,B1_11,4
pi,0.07873700123745966,0.062180038029328234,0.0995025646174329,213.39544115367912,B1_11,5
neg,5.508045492523145,2.9876917006371357,9.730801709873397,488.5341524188209,B1_11,5
off.r,1.3501129826763645,1.2684605399845168,1.4332346043083817,365.5181469356855,B1_11,5
pi,0.9907821349566576,0.9503878121962795,0.9996792157879202,4355.860276790448,B1_11,6
neg,5.209540704443846,2.7085187384549343,9.67405620712487,500.44985352648723,B1_11,6
off.r,1.1228610577527434,0.9467082123737782,1.313607832067646,793.9518413995147,B1_11,6
pi,0.017235124884173347,0.011167874792590439,0.02659433628898146,182.26604912352047,B1_12,1
neg,4.912722373094205,2.574618736809846,9.309562040904332,1118.0364111321296,B1_12,1
off.r,5.34621863393113,4.7945983078097925,5.933836693875492,120.20514524951503,B1_12,1
pi,0.016252755983732794,0.01098810981959106,0.02500796725507809,162.09701657969697,B1_12,2
neg,4.929084278472494,2.5844666121451,9.114452396116015,1268.805513595432,B1_12,2
off.r,5.22794721624814,4.734070140053518,5.7045629596104845,131.73642261924084,B1_12,2
pi,0.04834258074406822,0.030822251900100642,0.073708734428512,181.01499622483917,B1_12,3
neg,3.877464304041844,1.874093113529291,7.827495897483807,1887.0541071618422,B1_12,3
off.r,6.632143642287701,5.862826904398389,7.419019088498317,113.4640511496113,B1_12,3
pi,0.02641616037581167,0.016954332496970974,0.04041304674465193,243.1396503785775,B1_12,4
neg,3.6037658510653117,1.661803682047669,7.411569879918154,1258.6519342565073,B1_12,4
off.r,4.907466131146066,4.396777696209028,5.501896771369502,170.3523030756294,B1_12,4
pi,0.04043995982967359,0.025574122467077694,0.06091755226254526,243.85927518581488,B1_12,5
neg,4.213369058856536,2.035682380843703,8.228402825483847,1620.7205281424351,B1_12,5
off.r,6.767385966028087,6.091280878521502,7.581964017939754,196.87053758007588,B1_12,5
pi,0.027139339013955873,0.01820823159534512,0.040482784998603374,375.1459300455899,B1_12,6
neg,3.9252270747132414,1.8695245820021071,7.894048689577524,1211.5845996074115,B1_12,6
off.r,4.873727356665768,4.374197712866589,5.379119891440496,318.8294555169419,B1_12,6
pi,0.5179242049343854,0.42877684743143096,0.6246251002885395,262.1163959928855,B1_13,1
neg,4.653606134529021,2.375518984107096,8.790051536929589,602.7833637336504,B1_13,1
off.r,1.6439946697792038,1.4344168772222474,1.8651433925842866,390.814211545045,B1_13,1
pi,0.5733072154689767,0.4752348576905289,0.6831312723923686,335.90712625504466,B1_13,2
neg,3.8558326946262085,1.9200369091162273,7.630962071536835,429.71446323331634,B1_13,2
off.r,1.7035794977564365,1.4845060392981395,1.9392630785005167,634.7831044197569,B1_13,2
pi,0.5568309137830529,0.45122568099759947,0.6734802413498995,361.7980018047287,B1_13,3
neg,3.286655943902936,1.4831643499823102,7.077550135498662,352.5627713555082,B1_13,3
off.r,1.6084776550997049,1.3860233498271555,1.8484941176138818,578.2857766433984,B1_13,3
pi,0.9807360484032082,0.9086036161053785,0.9992985963821519,1222.6255425264392,B1_13,4
neg,2.7394045942386427,1.300920183366891,6.329996729913894,392.10700373019836,B1_13,4
off.r,1.5269492035731673,1.266817843192257,1.8086852327687666,1643.7458472456703,B1_13,4
pi,0.5398757364833503,0.43929953635669067,0.6490760693326391,453.01751790739837,B1_13,5
neg,3.350380659049172,1.5102613046223112,7.270240545800682,199.34982662055148,B1_13,5
off.r,1.6174614279298112,1.3949450368527323,1.8582958753686398,586.1776731910377,B1_13,5
pi,0.9795884469058702,0.90786120684353655,0.9991951433941388,865.1185154202303,B1_13,6
neg,2.2386245458077454,0.972042453770321,5.523356903872248,189.49686633219525,B1_13,6
off.r,1.5637504551559687,1.3051392767811194,1.855473417439498,921.8889069309774,B1_13,6
pi,0.09197459458373486,0.07048974456265608,0.11810808572918192,236.92738656311428,B1_14,1
neg,6.787557602572981,3.9281428821308353,11.61431606667282,872.9481980982595,B1_14,1
off.r,4.709283591946587,4.213346408098005,5.224131941329688,213.53489434378963,B1_14,1
pi,0.08285677623935171,0.06272550243884503,0.10989894147496869,156.08290666119913,B1_14,2
neg,6.925790792160463,4.054332962438259,11.604975626982544,712.9200232168246,B1_14,2
off.r,4.8058297745883465,4.271849378710613,5.365450806100853,140.37492144452153,B1_14,2
pi,0.13490958802868486,0.10375652152579684,0.17121671251952975,127.67893075262614,B1_14,3
neg,5.041315857616048,2.7284818909287267,9.276466517072897,504.1714536997364,B1_14,3
off.r,3.997652081074193,3.5792686174390838,4.4606808089884,121.17356417397868,B1_14,3
pi,0.1260840018512772,0.09550351889338797,0.16700722081587255,134.75774267478215,B1_14,4
neg,4.576828065041248,2.3496711671508663,8.870643201928381,495.69775551437664,B1_14,4
off.r,4.062894226284698,3.551173943094909,4.580257612513378,112.41698364611717,B1_14,4
pi,0.1271855892846435,0.09658545532730005,0.16447213944048256,136.483960430551,B1_14,5
neg,5.542807067573797,3.0127433958153986,9.809792047312278,477.4823264998919,B1_14,5
off.r,3.980333012761548,3.5253516752272844,4.458805897389539,128.6613869469815,B1_14,5
pi,0.13286111853085678,0.10083780991845384,0.17256126569118468,165.7104665921718,B1_14,6
neg,5.377356851069983,2.6559150174183586,10.043357216000352,412.84093074766054,B1_14,6
off.r,4.023563351016492,3.5510687738424167,4.5912096567917615,108.97674670062068,B1_14,6
pi,0.5040423511760221,0.410599622991856,0.6089724433608258,458.28327928774723,B1_17,1
neg,3.8259251858729684,1.792528636117261,8.101681071279366,442.506020181257,B1_17,1
off.r,1.3772246987791732,1.1890657714102417,1.592358574620448,909.6431532569228,B1_17,1
pi,0.4856152455089655,0.39203533509280164,0.5932752658380225,389.8801466161931,B1_17,2
neg,3.8290748285984435,1.8224315621813574,7.6416501257957705,460.26469573719487,B1_17,2
off.r,1.3695687607396394,1.1794266211800277,1.5749938018852845,934.8511129724334,B1_17,2
pi,0.6853977279970329,0.5444755574921184,0.8347815185086784,375.7487553556629,B1_17,3
neg,3.446598922895994,1.5680220614343696,7.370104343692567,387.40838768846714,B1_17,3
off.r,1.2084411210380495,0.9981479768175632,1.4464136308524758,940.191299822393,B1_17,3
pi,0.6285773697076086,0.5103756039170434,0.7698385850293302,467.98847464020224,B1_17,4
neg,3.4959451906073653,1.6265747121691518,7.417008153923582,469.7343882849276,B1_17,4
off.r,1.287763211526908,1.073588282102719,1.5235065092565492,682.8886012632505,B1_17,4
pi,0.7123899592319375,0.570315607823429,0.8727867329260486,345.621001096146,B1_17,5
neg,3.3198939213219845,1.499872391290758,7.091764186571147,549.7158024327387,B1_17,5
off.r,1.2274490558775142,1.0126696284860373,1.4590559072094038,1575.1047110056677,B1_17,5
pi,0.6194264594232611,0.4986348671372954,0.7634815025841721,457.4952342741057,B1_17,6
neg,3.4730618354555034,1.6095525724271127,7.275274308227729,452.34580788178476,B1_17,6
off.r,1.2867204797221348,1.0830535397399217,1.5081542438128963,1487.8364359292052,B1_17,6
pi,0.45115125547162893,0.3428988643921914,0.5828786066500423,530.4207826625922,B1_18,1
neg,3.9005801635252126,1.9173522777313181,7.574287350235302,716.3454258117632,B1_18,1
off.r,2.422859701793641,2.048931534169242,2.8340717820683494,304.5846261765494,B1_18,1
pi,0.4019428171915995,0.30349955980200705,0.518935663625605,811.982822873104,B1_18,2
neg,2.9955382887895965,1.3354962389606797,6.362714767634664,730.2942879199128,B1_18,2
off.r,2.624178501078859,2.2094199710991234,3.0663101410027593,180.59367622490504,B1_18,2
pi,0.5201597728067756,0.39725478715262497,0.6726521844044279,623.8736403646982,B1_18,3
neg,3.397302542176824,1.4798676989197546,7.363609121126849,512.4311717584862,B1_18,3
off.r,2.3635289879748598,1.9826621151296422,2.79972850845661,546.5018659607725,B1_18,3
pi,0.5573879948584421,0.39445399141405096,0.7504156129667577,894.9590062712834,B1_18,4
neg,2.2445193662464433,0.805287256549839,5.6943613925872185,532.8616730151373,B1_18,4
off.r,2.186024632304907,1.7199856704100966,2.7069020569324493,540.9835517204989,B1_18,4
pi,0.4722174310125451,0.35021324539557425,0.618637507641691,674.3056450006121,B1_18,5
neg,3.533718608032707,1.5941616336971336,7.370373185204137,574.3150282065642,B1_18,5
off.r,2.470901680761017,2.0460172060411423,2.9467356740497053,323.5857161386509,B1_18,5
pi,0.6086468310095231,0.4359443634515491,0.8114003645721696,1122.681736716659,B1_18,6
neg,2.4992428608860635,0.968995126841385,5.966762089232709,602.2733105003248,B1_18,6
off.r,2.247223163023591,1.7614655694924295,2.7830702724168077,780.6112434870331,B1_18,6
pi,0.08647850090637667,0.0696766057983035,0.10703228714410083,423.14289484647884,B1_20,1
neg,3.3516423582954147,1.4836157606372424,7.105427595150452,475.5789194985933,B1_20,1
off.r,1.8403785125119612,1.69594873895403,1.9998828382231295,209.65037102691988,B1_20,1
pi,0.09872436441946915,0.07797421454452035,0.12367399183567593,442.0497646211769,B1_20,2
neg,3.731142541339416,1.7348421535610967,7.56078979518896,409.8403704694067,B1_20,2
off.r,2.218506316654384,2.031045475276187,2.413072279538028,265.21382003275227,B1_20,2
pi,0.19409395677503305,0.15522024089004974,0.24194565711077357,399.4059475773187,B1_20,3
neg,3.6110203411120736,1.6276279612833449,7.5635042744146475,506.87000587113073,B1_20,3
off.r,2.4340165549656376,2.1716602703090757,2.7483227527700365,122.56340887303783,B1_20,3
pi,0.26012891347055755,0.18765219629280028,0.34405497077387664,339.93123625377643,B1_20,4
neg,3.8107344738131204,1.8282471103051492,7.676134003970567,786.6831346303685,B1_20,4
off.r,3.9284054595045745,3.4406644260743633,4.4467122334754094,191.27322357221277,B1_20,4
pi,0.18485543578862942,0.14584609211887908,0.23135141481179428,383.0992602094143,B1_20,5
neg,4.016870351686869,1.8753907002432086,8.20294393523762,421.61184762164055,B1_20,5
off.r,2.486492226831615,2.208684390876442,2.792313805781305,163.97973863256126,B1_20,5
pi,0.26465247750750004,0.19203294888140157,0.34862557731104377,320.94492248741926,B1_20,6
neg,3.3904746201045626,1.5354500737197512,7.294297656921465,570.8185668012621,B1_20,6
off.r,3.9577757916413248,3.4563992376206443,4.4822738324292,193.14191974291887,B1_20,6
pi,0.8732321008108452,0.7281473822193181,0.9858977170661061,284.44898365373473,B1_21,1
neg,4.169011683498304,1.8974040951037594,8.404890807640534,481.2928461749816,B1_21,1
off.r,1.667923208209686,1.3699956883210689,1.99913184333127,264.7060261865008,B1_21,1
pi,0.9677897094516164,0.867970626312328,0.9986207579728374,1202.099634970447,B1_21,2
neg,3.3813929592182674,1.5215289424562641,7.375106835217942,415.0911628968271,B1_21,2
off.r,1.7116355980979279,1.3855020652990788,2.061553072766401,240.8822327536896,B1_21,2
pi,0.9025971663184391,0.7260920596774763,0.9951235946500496,367.4832795646313,B1_21,3
neg,4.201983846786227,1.9621466008869746,8.222602800062653,492.4851505763883,B1_21,3
off.r,1.5556301951874048,1.261354359332472,1.8922037475276738,395.7775619381474,B1_21,3
pi,0.9791680620750204,0.8980253913207188,0.9992194247432273,2871.4123937819245,B1_21,4
neg,2.8638652763951384,1.1667636198147946,6.436170258155819,415.60194685757375,B1_21,4
off.r,1.6213416748214513,1.2790039498358965,2.014182899845764,205.48720264998744,B1_21,4
pi,0.9672242224216617,0.8583573323208741,0.9986898304894318,1586.0461857757168,B1_21,5
neg,3.517496524790097,1.561045184677262,7.467513848391157,449.26308220162105,B1_21,5
off.r,1.538572586257942,1.2314090254949406,1.8744583757361397,446.6361414883815,B1_21,5
pi,0.9757628108374936,0.8889050811063209,0.9991616520797753,2432.7734894188643,B1_21,6
neg,2.8348267113946193,1.127639482907746,6.459874924334493,367.7091127847829,B1_21,6
off.r,1.6234624269418418,1.2991120829246938,1.9934301495086402,477.5936647172537,B1_21,6
pi,0.831874030968165,0.717907341895629,0.9459837478119866,195.79384255481924,B1_22,1
neg,4.9763203325604835,2.4517660468740203,9.085875174092855,499.69745870145033,B1_22,1
off.r,1.7204593801870942,1.478632512735203,1.976213404443115,272.71421098940266,B1_22,1
pi,0.8424502036999699,0.7304406714858657,0.9482969489646942,205.59412713478125,B1_22,2
neg,4.660023093285766,2.3100089816765674,8.764585754430648,368.8947547069285,B1_22,2
off.r,1.792029031785205,1.5504104635911062,2.0509422891773283,418.3680612712227,B1_22,2
pi,0.9804994555190435,0.918541104556035,0.999293061462253,1644.8877985222064,B1_22,3
neg,2.554576617844198,1.0710666572598555,5.953372054562699,367.14617704543326,B1_22,3
off.r,1.4519442555028945,1.2181847031461075,1.704219025443308,1012.6418283569798,B1_22,3
pi,0.9019812507089131,0.7831990827573314,0.9885828631231499,170.35710831928796,B1_22,4
neg,4.575909613111783,2.2114459057960474,9.248605426579509,401.1838255434673,B1_22,4
off.r,1.7786270782817155,1.534214953891933,2.0462319559883326,485.90197755536883,B1_22,4
pi,0.9842156210215702,0.9252481508534474,0.999391209124586,1606.1396814573516,B1_22,5
neg,2.7306498141882756,1.106488518013414,6.2402027616666444,165.96538406159794,B1_22,5
off.r,1.4419310106895864,1.2099030629033223,1.7098664975492284,1631.7209338352422,B1_22,5
pi,0.9299665721133243,0.8287456955062402,0.9912710017757497,353.41073403972104,B1_22,6
neg,4.057766878806781,1.9650312204070204,8.03303816792721,436.5546348458238,B1_22,6
off.r,1.7893163879634812,1.5379723976366222,2.059506158460863,516.1892283222201,B1_22,6
pi,0.77127722792796,0.6515888151247201,0.8954630298074528,249.48368551313183,B1_23,1
neg,4.454490379026886,2.288376605433207,8.414406530155595,473.79035568002706,B1_23,1
off.r,2.09918057883624,1.8231822213856503,2.3942893075291067,274.5852141320931,B1_23,1
pi,0.7467800655868125,0.6306313225301103,0.866484866268031,318.4246130845297,B1_23,2
neg,4.050086008679848,2.045305311392788,8.130858824650552,511.6007667185268,B1_23,2
off.r,2.140240485779941,1.8619684986770153,2.4297199693974108,468.8408789690516,B1_23,2
pi,0.9266995316604172,0.8035240090219335,0.9939632003428378,458.9505579927039,B1_23,3
neg,3.7050163550924324,1.799457074088771,7.44340293546373,533.9956295996869,B1_23,3
off.r,1.9605849393410608,1.6632766673574224,2.286084033898078,360.138122497805,B1_23,3
pi,0.9803692580433602,0.9129338873783159,0.9990843900712381,1899.8987146352138,B1_23,4
neg,1.7604995230834746,0.7109642292529159,4.881803657223266,254.26306572545593,B1_23,4
off.r,2.2616608241805807,1.9247615641215816,2.6310400464572012,426.9060504431805,B1_23,4
pi,0.9006239049835179,0.7790504709119103,0.9835294385208044,369.1774411859129,B1_23,5
neg,3.564003083800692,1.6936218055819907,7.8257279045104795,488.68874920527895,B1_23,5
off.r,1.9735157201066613,1.6848606379935518,2.2900181233417243,269.5359630260718,B1_23,5
pi,0.9814828329021584,0.9184687298256502,0.9992247573565504,2367.4469982896253,B1_23,6
neg,1.8487253338720464,0.7298219713305869,4.977538283860106,239.50290536655677,B1_23,6
off.r,2.284986730199307,1.9482057937420905,2.652915616519749,233.89820377810614,B1_23,6
pi,0.3507457467727355,0.2801805564435263,0.4332274216460131,475.25716048840474,B1_26,1
neg,3.7314911465549656,1.6287972321191617,7.636704947978053,286.14410655591996,B1_26,1
off.r,1.5395219295751303,1.3424634883413091,1.756023543071933,833.5112233530513,B1_26,1
pi,0.31837723436765625,0.2512973211938548,0.39497517771087826,501.3922912531255,B1_26,2
neg,3.1210024525102043,1.2858362437149324,6.797329502358828,297.58366678919504,B1_26,2
off.r,1.5985189641360193,1.4042464814847335,1.8086127482820302,455.82305628100863,B1_26,2
pi,0.38097992085385274,0.3048775708302814,0.47663011767435237,481.7436286397051,B1_26,3
neg,4.125471624724362,1.895369414767977,8.371207590509933,265.2394943426236,B1_26,3
off.r,1.468469826853834,1.2637302272487432,1.6841722740791738,882.5944427966848,B1_26,3
pi,0.840786312124708,0.6742237227735999,0.9833900202065601,337.028060886547,B1_26,4
neg,1.9543516301240587,0.8422162348327973,4.933275765335914,224.8139692295001,B1_26,4
off.r,1.3861298566916957,1.107843674486503,1.6884026342304423,547.1773325413232,B1_26,4
pi,0.3394986750092325,0.26633388891350296,0.4244509128387946,481.4982910726503,B1_26,5
neg,2.971517242204193,0.9403816981397384,6.894560587421786,245.39079003823653,B1_26,5
off.r,1.5270235144998878,1.3229029353242368,1.7470186289865524,811.5219057664797,B1_26,5
pi,0.8654922293498949,0.7213949437253,0.9804482323117426,649.5905316582746,B1_26,6
neg,2.6125079985398614,0.9009169946115279,6.500386126168799,157.66984744006214,B1_26,6
off.r,1.2688856940949336,1.003013273817487,1.5655181382317096,1113.3180952015834,B1_26,6
pi,0.9811760778539125,0.9088297934736779,0.9991261446150225,1381.084867542708,B1_27,1
neg,4.088888611357454,2.0210933744132333,7.9115780373725855,592.454977836651,B1_27,1
off.r,1.3604560203384608,1.1319585933815688,1.611823141342029,404.3643430172291,B1_27,1
pi,0.9747261014301485,0.8901263696607338,0.9988857102347455,1189.3353179146827,B1_27,2
neg,3.7025441664194503,1.827140851008501,7.4759108793845215,628.6299883514248,B1_27,2
off.r,1.4229096577037126,1.18303567962721,1.6759462102781981,576.6907017083363,B1_27,2
pi,0.9866522065829586,0.9320503826020234,0.999420369812289,4962.227536919931,B1_27,3
neg,2.6371799619559013,1.1510838661964797,6.184800105697271,579.0980115943614,B1_27,3
