param,median,2.5%,97.5%,ess,sim,scenario
pi,0.9882449103984694,0.9382479137740872,0.9995648672571738,3781.406731954957,B2_2,5
neg,0.905498906682972,0.29550839803813034,3.6151226784026065,119.21284104171336,B2_2,5
off.r,0.9524885212304071,0.7709337882697582,1.1534685548394918,2041.3655202143816,B2_2,5
pi,0.99126217109152015,0.953430776135047,0.9996805004542845,12353.991051658606,B2_2,6
neg,2.243660324780997,0.72805209231263035,5.772574953331407,306.4973662031431,B2_2,6
off.r,1.0145553599577397,0.8261731601087376,1.2224077669670805,1944.1344638544256,B2_2,6
pi,0.4262355646118478,0.33454896812326385,0.5304601461859353,425.2567425910796,B2_3,1
neg,6.302370616762694,3.5095616361981072,11.15444486419836,381.91861921434594,B2_3,1
off.r,1.3795583588071167,1.1886170756770298,1.5874701056163758,714.1280831113228,B2_3,1
pi,0.42164407116361097,0.33091418324037963,0.5269374592695281,359.7586425462116,B2_3,2
neg,5.3552934481452965,2.8074008232837357,9.66875621019097,260.4498037275755,B2_3,2
off.r,1.3722155920695513,1.1784746539779007,1.574153894907795,632.9550110514027,B2_3,2
pi,0.7187456738669329,0.5632222200511077,0.8989800521405571,441.5663043495955,B2_3,3
neg,4.317142347983811,2.126593412777204,8.251842267757077,646.0340503186494,B2_3,3
off.r,1.0728060300461948,0.8560815847013146,1.3079610751010478,1150.532089246409,B2_3,3
pi,0.8570750978076674,0.6775230671977475,0.9903143899515097,291.774357709421,B2_3,4
neg,5.0330246525740066,2.4808491763582268,9.480052653529476,420.3582246773705,B2_3,4
off.r,1.1692061495268717,0.9295388620812446,1.43519652786199,439.46001766509403,B2_3,4
pi,0.7119966496014769,0.5595832311315514,0.8919888199772836,463.5437313075743,B2_3,5
neg,4.103618835859727,1.944477252491545,8.314014778651092,505.35960630916753,B2_3,5
off.r,1.0841772883431986,0.8695916519500315,1.3231736806919798,1023.7877245958372,B2_3,5
pi,0.8550801455043184,0.6859338573413,0.9884373225038949,238.95851068340642,B2_3,6
neg,5.005241194685716,2.6707719710578957,9.171730099657346,575.4077275622525,B2_3,6
off.r,1.1770728044211864,0.9407015963224694,1.433601667988114,421.66143266966554,B2_3,6
pi,0.574703847873017,0.4385206798557067,0.7334763281978587,461.5110183677132,B2_4,1
neg,2.1056148049577885,0.6970026209641063,5.757634707439486,136.55343455094524,B2_4,1
off.r,1.3759410385973752,1.0963243545265868,1.6871783715905622,1161.9011389194272,B2_4,1
pi,0.579846125445331,0.4455461740726712,0.7367357657058219,611.9737371736647,B2_4,2
neg,2.5713435465626233,0.8263366700306349,5.923287106274422,190.04743612882757,B2_4,2
off.r,1.4148928243666887,1.1287732739001513,1.7313158645993099,1213.1091766246489,B2_4,2
pi,0.9443023106548659,0.7699892908567422,0.9979040955193648,644.1837712633476,B2_4,3
neg,1.2566105938207173,0.3525217467143946,4.16093447147103,126.48518957793425,B2_4,3
off.r,1.091497813584283,0.7949276277795434,1.4377382704988122,2066.218776315861,B2_4,3
pi,0.8700236829230568,0.665955255622985,0.9924109898740383,635.3783134025002,B2_4,4
neg,2.0854661677188986,0.6925591020302662,5.510067600237001,179.03528011555656,B2_4,4
