param,median,2.5%,97.5%,ess,sim,scenario
post,-2413.7649202392436,-2472.111799532804,-2366.379673803833,482.0233956865379,B2_8,1
mu,5.889622459127068e-4,4.176075947614231e-4,8.105945763680753e-4,1800.9999999999984,B2_8,1
pi,0.9913379757799531,0.9545696374889029,0.9996518251556832,829.6515471690059,B2_8,1
post,-2413.7649202392436,-2472.111799532804,-2366.379673803833,482.0233956865379,B2_8,2
mu,5.889622459127068e-4,4.176075947614231e-4,8.105945763680753e-4,1800.9999999999984,B2_8,2
pi,0.9913379757799531,0.9545696374889029,0.9996518251556832,829.6515471690059,B2_8,2
post,-1579.130527123097,-1628.4830036021617,-1535.5972453553754,231.64203264524477,B2_8,3
mu,4.700450812266013e-4,2.7101491818703745e-4,7.250245942767731e-4,541.6299071917036,B2_8,3
pi,0.9886332743986302,0.9473458543914791,0.9997089688404683,1150.6698968506232,B2_8,3
post,-2239.4937401392863,-2296.5547749584816,-2194.625456107991,434.51198293996464,B2_8,4
mu,5.810055508961311e-4,4.173202610489353e-4,8.021962975083796e-4,1555.408004112386,B2_8,4
pi,0.9909969580649277,0.9534570368519011,0.9996214334299506,783.2644572958075,B2_8,4
post,-1579.130527123097,-1628.4830036021617,-1535.5972453553754,231.64203264524477,B2_8,5
mu,4.700450812266013e-4,2.7101491818703745e-4,7.250245942767731e-4,541.6299071917036,B2_8,5
pi,0.9886332743986302,0.9473458543914791,0.9997089688404683,1150.6698968506232,B2_8,5
post,-2239.4937401392863,-2296.5547749584816,-2194.625456107991,434.51198293996464,B2_8,6
mu,5.810055508961311e-4,4.173202610489353e-4,8.021962975083796e-4,1555.408004112386,B2_8,6
pi,0.9909969580649277,0.9534570368519011,0.9996214334299506,783.2644572958075,B2_8,6
post,-840.0501874148632,-874.4817740519069,-813.1663124263326,421.4029583804233,B2_9,1
mu,5.921316140747883e-4,3.368222645781174e-4,9.94867828869036e-4,1658.8206448970216,B2_9,1
pi,0.9818079925516683,0.9148040032014688,0.9993261040800073,1348.0918742942329,B2_9,1
post,-840.0501874148632,-874.4817740519069,-813.1663124263326,421.4029583804233,B2_9,2
mu,5.921316140747883e-4,3.368222645781174e-4,9.94867828869036e-4,1658.8206448970216,B2_9,2
pi,0.9818079925516683,0.9148040032014688,0.9993261040800073,1348.0918742942329,B2_9,2
post,-726.2985351307254,-758.9009644153094,-702.9887483339211,702.3369471304428,B2_9,3
mu,5.768915336239591e-4,3.082431546499489e-4,0.0010094333714896896,1535.7762614120604,B2_9,3
pi,0.9783484538395529,0.8923461960778556,0.9991652761886828,1192.043085246262,B2_9,3
post,-597.229489711197,-626.4020887711386,-577.85627107072,599.5549980225142,B2_9,4
mu,5.589115340385348e-4,2.8389191690081724e-4,0.0010316307795467685,1664.5486224266556,B2_9,4
pi,0.9805376421889996,0.9002445119677794,0.9992757643642511,1625.61235619995,B2_9,4
post,-726.2985351307254,-758.9009644153094,-702.9887483339211,702.3369471304428,B2_9,5
mu,5.768915336239591e-4,3.082431546499489e-4,0.0010094333714896896,1535.7762614120604,B2_9,5
pi,0.9783484538395529,0.8923461960778556,0.9991652761886828,1192.043085246262,B2_9,5
post,-597.229489711197,-626.4020887711386,-577.85627107072,599.5549980225142,B2_9,6
mu,5.589115340385348e-4,2.8389191690081724e-4,0.0010316307795467685,1664.5486224266556,B2_9,6
pi,0.9805376421889996,0.9002445119677794,0.9992757643642511,1625.61235619995,B2_9,6
post,-2106.0436393714313,-2167.4841272580693,-2056.402578930443,490.5443510804816,B2_10,1
mu,5.083560572331974e-4,3.329755382162737e-4,7.280165475381815e-4,1472.0677524795506,B2_10,1
pi,0.9888599239440695,0.9390469787004078,0.9996631198959969,759.0125330429637,B2_10,1
post,-2036.4451964865125,-2101.883300720179,-1981.4366233911237,382.89433543626393,B2_10,2
mu,4.892653418862523e-4,3.166473977690265e-4,7.004446122004947e-4,1801.0000000000027,B2_10,2
pi,0.9875651397191477,0.9385267581918436,0.9994451997262668,759.6843927622214,B2_10,2
post,-1766.0156840530205,-1827.808048561873,-1721.642640151483,310.2421418376026,B2_10,3
mu,5.434913108167006e-4,3.480467365049672e-4,8.007132723217489e-4,1583.735724975036,B2_10,3
pi,0.98594598617595,0.9340737518732389,0.9994086956767072,895.7890523397261,B2_10,3
post,-1670.801718516443,-1725.2522708676092,-1626.8624831893796,320.9435163843563,B2_10,4
mu,3.215220237405465e-4,1.85876296952624e-4,5.219301056591495e-4,1801.000000000001,B2_10,4
pi,0.9893424882997436,0.9453281265834117,0.9995027686174132,864.5351172108374,B2_10,4
post,-1708.3670646556538,-1768.6333688047441,-1663.937500911996,291.6217434284166,B2_10,5
mu,5.052598460707994e-4,3.1916015349221175e-4,7.390138023110228e-4,1835.385884467745,B2_10,5
pi,0.9877599310901398,0.9329854080010979,0.9993232713145335,912.0665264949363,B2_10,5
post,-1656.0334455237703,-1712.1716145105331,-1610.7611887901285,483.2382005305124,B2_10,6
mu,3.240436214659351e-4,1.8469893394432857e-4,5.236003129428624e-4,3600.9999999999936,B2_10,6
