param,median,2.5%,97.5%,ess,sim,scenario
pi,0.9724412838740413,0.8764326696582797,0.9985807343122719,496.95231840514634,A1_10,6
post,-2833.1839077102727,-2889.977039692144,-2779.0606607510076,347.3151567692051,A1_11,1
mu,6.416795861947999e-4,4.710189519277412e-4,8.577449465599287e-4,1800.9999999999998,A1_11,1
pi,0.9942754260117019,0.9697800074108724,0.9997927715037944,689.8342289599431,A1_11,1
post,-2798.091179957998,-2860.6251060588334,-2739.5608581470256,386.9149982775695,A1_11,2
mu,6.508629150509786e-4,4.680719412285238e-4,8.574930296169526e-4,1801.0000000000005,A1_11,2
pi,0.9937874350861405,0.9691225203149921,0.9996796091876906,857.7764555126757,A1_11,2
post,-2505.699578969642,-2567.658241408635,-2454.301077298794,334.7237135415918,A1_11,3
mu,6.97842259824114e-4,5.03575506657687e-4,9.30567907777595e-4,3600.9999999999973,A1_11,3
pi,0.9931753290565603,0.9662630449515415,0.9996943247492054,1498.132242515607,A1_11,3
post,-2057.3213244085073,-2115.168993296196,-2011.0524523380266,253.52720432244817,A1_11,4
mu,4.8515938631558356e-4,3.196232465763655e-4,6.936844938990912e-4,1589.9674841624803,A1_11,4
pi,0.9929984047782073,0.964731115847853,0.9997649328612406,915.2192315558418,A1_11,4
post,-2474.272244766759,-2537.4589075207423,-2422.093627056095,396.7742578201201,A1_11,5
mu,7.10966498033894e-4,5.068834455371984e-4,9.52180695405524e-4,1800.9999999999966,A1_11,5
pi,0.9928827669015349,0.964824094808258,0.9996586470742751,825.8343002926758,A1_11,5
post,-2057.3213244085073,-2115.168993296196,-2011.0524523380266,253.52720432244817,A1_11,6
mu,4.8515938631558356e-4,3.196232465763655e-4,6.936844938990912e-4,1589.9674841624803,A1_11,6
pi,0.9929984047782073,0.964731115847853,0.9997649328612406,915.2192315558418,A1_11,6
post,-1911.3022146105247,-1978.5289926347095,-1865.0934855777864,244.86074847050546,A1_12,1
mu,0.0011969511048095661,8.58185034233258e-4,0.0015961420800915443,1437.7224338228864,A1_12,1
pi,0.9768298702565456,0.8955268255520153,0.9990671200809949,857.6900609911971,A1_12,1
post,-1805.9044715707234,-1868.5094240917308,-1762.5532389261036,247.7760888531212,A1_12,2
mu,0.001260774158404288,9.082904412680634e-4,0.0016809559999683725,3263.288940799788,A1_12,2
pi,0.9801910091414746,0.9083438918960317,0.9993334392563722,1559.3556627555986,A1_12,2
post,-1608.6022626900494,-1669.640668980929,-1565.9066348287943,343.3567278950839,A1_12,3
mu,0.0011623278608271694,8.138065151318534e-4,0.0016112572009581337,3353.6298880628988,A1_12,3
pi,0.9774297141202456,0.8956996953094962,0.9990134111901416,1497.789161634048,A1_12,3
post,-895.2541287278458,-940.4426034350502,-864.1965768661665,213.7528730210741,A1_12,4
mu,0.0010614355835930045,6.552141014750735e-4,0.0016123073706718037,1568.0215209694645,A1_12,4
pi,0.9574575979210542,0.8217139206202214,0.9983046435580399,519.5780237705098,A1_12,4
post,-1507.2124707035364,-1555.958873543129,-1470.7546930599863,370.12947834124253,A1_12,5
mu,0.001263093152372555,8.820255787144927e-4,0.0017089771392726823,1801.000000000004,A1_12,5
pi,0.9802709625999286,0.9067181556909891,0.9992465134703039,1229.6229931087755,A1_12,5
post,-895.2541287278458,-940.4426034350502,-864.1965768661665,213.7528730210741,A1_12,6
mu,0.0010614355835930045,6.552141014750735e-4,0.0016123073706718037,1568.0215209694645,A1_12,6
pi,0.9574575979210542,0.8217139206202214,0.9983046435580399,519.5780237705098,A1_12,6
post,-1802.5107387628207,-1873.3100802414735,-1752.8469931876348,314.9488284131279,A1_13,1
mu,0.0011539705824767303,8.246326613336831e-4,0.0015437926134771191,1602.2967848897783,A1_13,1
pi,0.9721002417513671,0.877306633663907,0.9989591984685976,783.6239377601495,A1_13,1
post,-1692.7770406913519,-1756.3182184022617,-1643.9871155027447,346.6483196805714,A1_13,2
mu,0.0012266296391193782,8.917084738127968e-4,0.0016790490371972426,1412.0913857222247,A1_13,2
pi,0.9731141173160678,0.8817329619590801,0.9988444933019823,639.0914156364703,A1_13,2
post,-1508.330314035448,-1571.84442421906,-1466.4633346981518,326.2696013493853,A1_13,3
mu,0.0011194837464881715,7.65427139441804e-4,0.0015585675595776898,1800.9999999999973,A1_13,3
pi,0.9724570479713582,0.8736587510223767,0.9989225790405692,962.8667237099826,A1_13,3
post,-1060.8657168857922,-1108.9265321382532,-1025.7492067820806,312.48320517169515,A1_13,4
mu,0.0012176507518246711,7.915721797746098e-4,0.001750428719512392,3038.464762067806,A1_13,4
pi,0.9663255397286679,0.8521835650668016,0.9984542540731479,2219.1120123701644,A1_13,4
post,-1433.4700738803713,-1493.1682900733206,-1390.5902598813461,338.64591147139026,A1_13,5
mu,0.0012048924767494266,8.443037106515116e-4,0.0016341611329383668,1549.9902311445396,A1_13,5
pi,0.9733239224704975,0.8667559201592738,0.9991003786744977,1024.2440230875793,A1_13,5
post,-1036.7728932758641,-1083.9592649490046,-1002.4619018662008,374.3488817673809,A1_13,6
mu,0.001251055853804142,8.48019219460891e-4,0.0018247550129803628,1456.0610398327713,A1_13,6
pi,0.9628976372336626,0.8478371774998337,0.99807503010092,1101.736673245058,A1_13,6
post,-3210.0135330931366,-3279.3272244545738,-3155.163874101222,355.1639323449582,A1_14,1
mu,8.333733767543457e-4,6.39538558067424e-4,0.001073745177807045,1800.9999999999973,A1_14,1
pi,0.9915901207161337,0.9576852458226485,0.9997257295432298,542.69872468425865,A1_14,1
post,-3176.7936776039974,-3248.5487862063774,-3122.725216834866,294.1041958737103,A1_14,2
mu,8.2594552892301e-4,6.323557802383474e-4,0.0010635266762750227,1800.999999999998,A1_14,2
pi,0.992740858683704,0.9592028082639249,0.9998614779032148,522.2933749772063,A1_14,2
post,-2634.4044256796046,-2694.718742451739,-2584.0282630009106,272.30566727371814,A1_14,3
mu,7.78978682431367e-4,5.754730267208749e-4,0.001011866865824023,1385.917429088694,A1_14,3
pi,0.9914610726696689,0.9561843860923516,0.9996097812476186,762.1565969102585,A1_14,3
post,-2750.81095333444,-2813.7363490801754,-2698.2944471310193,311.62004378496306,A1_14,4
mu,7.360340367789546e-4,5.451069491012334e-4,9.645461075971433e-4,1800.999999999998,A1_14,4
pi,0.9915151665266146,0.9593533627592817,0.9997129024657208,788.6918838622909,A1_14,4
post,-2614.5485870196635,-2674.528375134955,-2565.86323127031,395.5228917963272,A1_14,5
mu,7.576176030671735e-4,5.634234372447857e-4,0.0010148532833923092,1800.9999999999993,A1_14,5
pi,0.9919371082186225,0.9549391496055806,0.9996661595267925,746.0828767203866,A1_14,5
post,-2737.091506696664,-2795.9302580302005,-2684.4601617767657,337.09489841235495,A1_14,6
mu,7.343783087700619e-4,5.402693710513306e-4,9.717428949202762e-4,1800.9999999999973,A1_14,6
pi,0.9921261874011797,0.9589082212143999,0.9995938643698492,760.2293189062492,A1_14,6
post,-3192.956484728666,-3303.945543541011,-3128.496666490821,250.83797035621325,A1_15,1
mu,8.368187204425078e-4,6.305801210135242e-4,0.001072933397679935,1787.6818889993697,A1_15,1
pi,0.9815936047413423,0.9144912461883173,0.999077986702192,344.78879961029133,A1_15,1
post,-2920.463262175327,-3025.365928780661,-2852.991250866953,388.8625393544247,A1_15,2
mu,8.215048379714183e-4,6.317772650419975e-4,0.0010694607463759616,1800.9999999999968,A1_15,2
pi,0.9776887306159594,0.9044524614009751,0.9991115217881676,444.15953643290703,A1_15,2
post,-2932.1451923004956,-3026.978321779197,-2873.6517142674375,490.6816827031964,A1_15,3
mu,8.459127986075775e-4,6.294853883672721e-4,0.0010987313701753187,1801.0000000000043,A1_15,3
pi,0.9827810638680106,0.9194470571102172,0.9992729989376653,513.4602962211242,A1_15,3
post,-2161.3945525938752,-2237.0219931797646,-2111.4983770834997,490.3726854158124,A1_15,4
mu,6.095295384444886e-4,4.1633719040064037e-4,8.419336005796823e-4,1801.0000000000002,A1_15,4
pi,0.9798168015953498,0.9108635335415145,0.9991674759071731,741.387131197758,A1_15,4
post,-2671.4485913634812,-2761.0005916838877,-2609.1099421737927,346.83575788884923,A1_15,5
mu,8.330067655179254e-4,6.158568260925024e-4,0.001089027047332579,1652.2286018024502,A1_15,5
pi,0.9787271732057429,0.9092122811093475,0.9993130774512788,569.529287763001,A1_15,5
post,-2153.2423442474123,-2228.2789665394157,-2101.359035812575,426.40201669603596,A1_15,6
mu,6.113027294242515e-4,4.119478175040885e-4,8.548613517553043e-4,1801.0000000000005,A1_15,6
pi,0.9816239088093617,0.9166404903515536,0.9993588294289686,619.2179089171965,A1_15,6
post,-1550.7318359067847,-1600.1993826270316,-1514.6549004163185,461.77928749529644,A1_16,1
mu,9.809769769913064e-4,6.859709753327459e-4,0.0013141956366580691,2119.921137795392,A1_16,1
pi,0.9839529233195496,0.92898205495907,0.9993272392167383,800.1886218973613,A1_16,1
post,-1542.6685603853837,-1596.4235987752702,-1502.3998940390645,388.3086734836845,A1_16,2
mu,9.835315191452964e-4,6.872169355741538e-4,0.001340553253520047,1800.9999999999995,A1_16,2
pi,0.9827284564849194,0.9250380898293946,0.9990400902268987,745.8670968567749,A1_16,2
post,-1300.2692204724165,-1348.2962303242916,-1264.5843242941708,234.19474964556753,A1_16,3
mu,0.0011020071028524567,7.474075920025243e-4,0.0015227219273269185,1800.9999999999993,A1_16,3
pi,0.9827043036117069,0.9144161065141247,0.9994863419835206,857.912808762592,A1_16,3
post,-1286.5200607289462,-1334.8959161204693,-1250.7731617170364,244.21210202415816,A1_16,4
mu,9.473278506649229e-4,6.268883470846948e-4,0.0013334287769486378,1801.0000000000011,A1_16,4
pi,0.9833398282270444,0.9184352080319154,0.999571623470568,990.6648401817323,A1_16,4
post,-1290.7613884465143,-1334.0121849595164,-1253.5624326876773,321.7151747458403,A1_16,5
mu,0.0010945189312135573,7.574921874963728e-4,0.001531328131525779,1664.1137307658487,A1_16,5
pi,0.9807349586589033,0.9129267961690521,0.9994110752501797,400.61049852359827,A1_16,5
post,-1286.5200607289462,-1334.8959161204693,-1250.7731617170364,244.21210202415816,A1_16,6
mu,9.473278506649229e-4,6.268883470846948e-4,0.0013334287769486378,1801.0000000000011,A1_16,6
pi,0.9833398282270444,0.9184352080319154,0.999571623470568,990.6648401817323,A1_16,6
post,-742.1453994047541,-799.0075045676399,-698.6487200060308,409.61610513129915,A1_17,1
mu,5.830568255715848e-4,3.061396501269841e-4,0.0010111546978439573,1800.9999999999984,A1_17,1
pi,0.9051157306617647,0.7115048077657857,0.996548070555389,579.8699005811576,A1_17,1
post,-721.9617083221109,-781.2162357244889,-684.1326615749027,430.2962388537379,A1_17,2
mu,6.029454505998286e-4,3.06723834459982e-4,0.0010490302577301992,1478.0757305763245,A1_17,2
pi,0.909459931043445,0.7061990244087364,0.995080851298802,592.9160123417654,A1_17,2
post,-578.7284619474642,-626.7163228449135,-536.1293974372038,476.3509420979356,A1_17,3
