from,to,time,support,generations
6,1,2,0.5622222222222222,1
16,2,3,0.39611111111111114,1
12,3,33,0.945,2
7,4,79,0.8411111111111111,1
17,5,7,0.4811111111111111,1
1,6,0,0.4272222222222222,1
19,7,71,0.10722222222222222,1
16,8,6,0.37277777777777776,1
10,9,12,0.3383333333333333,1
16,10,5,0.37555555555555553,1
22,11,60,0.2538888888888889,1
6,12,3,0.5088888888888888,1
1,13,12,0.4905555555555556,1
3,14,63,0.8061111111111111,1
10,15,11,0.3338888888888889,1
2,16,3,0.3705555555555556,1
5,17,7,0.5105555555555555,1
3,18,48,0.9861111111111112,1
21,19,48,0.2477777777777778,1
19,20,48,0.3138888888888889,1
19,21,51,0.33666666666666667,1
19,22,50,0.30444444444444446,1
11,23,123,0.45944444444444443,2
11,24,64,0.3738888888888889,1
22,25,60,0.3138888888888889,1
28,26,68,0.2,1
60,27,90,0.69,1
7,28,60,0.14833333333333334,1
43,29,70,0.15166666666666667,1
67,30,96,0.4,1
28,31,65,0.27111111111111114,1
53,32,84,0.1938888888888889,1
36,33,74,0.13277777777777777,1
47,34,136,0.8266666666666667,1
184,35,144,0.5066666666666667,1
28,36,68,0.1938888888888889,1
28,37,64,0.32722222222222225,1
41,38,72,0.1338888888888889,1
28,39,65,0.2772222222222222,1
89,40,111,0.33555555555555555,1
28,41,65,0.27055555555555555,1
37,42,68,0.9472222222222222,1
28,43,65,0.25555555555555554,1
28,44,65,0.2788888888888889,1
27,45,100,0.5788888888888889,1
53,46,82,0.2038888888888889,1
67,47,124,0.7122222222222222,1
57,48,94,0.43444444444444447,1
47,49,129,0.7316666666666667,1
57,50,96,0.2761111111111111,1
26,51,77,0.14277777777777778,1
47,52,131,0.7222222222222222,1
51,53,78,0.1388888888888889,1
47,54,127,0.6844444444444444,1
67,55,107,0.3477777777777778,1
62,56,110,0.2966666666666667,1
53,57,86,0.27444444444444444,1
128,58,120,0.41,1
73,59,102,0.22611111111111112,1
14,60,86,0.6872222222222222,1
46,61,93,0.4588888888888889,1
68,62,99,0.2961111111111111,1
80,63,103,0.39166666666666666,1
78,64,103,0.39444444444444443,1
69,65,106,0.27444444444444444,1
23,66,137,0.9916666666666667,1
57,67,100,0.4777777777777778,1
46,68,95,0.37,1
68,69,99,0.2861111111111111,1
46,70,92,0.5655555555555556,1
80,71,105,0.36944444444444446,1
81,72,114,0.19777777777777777,1
59,73,102,0.22666666666666666,1
73,74,105,0.2061111111111111,1
79,75,106,0.21666666666666667,1
80,76,106,0.40444444444444444,1
78,77,105,0.4033333333333333,1
64,78,103,0.3988888888888889,1
59,79,102,0.23,1
63,80,102,0.3605555555555556,1
79,81,105,0.205,1
73,82,105,0.215,1
91,83,115,0.3288888888888889,1
75,84,112,0.975,1
86,85,120,0.41,1
40,86,115,0.3566666666666667,1
83,87,125,0.3194444444444444,1
124,88,147,0.48055555555555557,1
40,89,111,0.35833333333333334,1
87,90,130,0.3488888888888889,1
92,91,115,0.32,1
91,92,115,0.3211111111111111,1
83,93,117,0.3188888888888889,1
101,94,134,0.3011111111111111,1
48,95,119,0.4661111111111111,1
85,96,130,0.45611111111111113,1
99,97,130,0.34055555555555556,1
101,98,133,0.29944444444444446,1
97,99,130,0.3972222222222222,1
99,100,135,0.23666666666666666,1
85,101,129,0.5977777777777777,1
104,102,143,0.28944444444444445,1
126,103,147,0.31277777777777777,1
85,104,130,0.45555555555555555,1
118,105,150,0.1388888888888889,1
169,106,145,0.2866666666666667,1
97,107,135,0.3333333333333333,1
189,108,152,0.5333333333333333,1
94,109,140,0.99,1
100,110,139,0.58,1
135,111,144,0.1361111111111111,1
144,112,140,0.18944444444444444,1
196,113,146,0.5427777777777778,1
107,114,143,0.1338888888888889,1
129,115,138,0.33111111111111113,1
137,116,147,0.275,1
204,117,148,0.1438888888888889,1
107,118,143,0.155,1
100,119,141,0.4988888888888889,1
100,120,142,0.385,1
144,121,139,0.1938888888888889,1
143,122,143,0.1527777777777778,1
151,123,151,0.11555555555555555,1
87,124,142,0.3233333333333333,1
126,125,150,0.27111111111111114,1
115,126,140,0.3411111111111111,1
207,127,148,0.16,1
95,128,125,0.38166666666666665,1
115,129,138,0.3327777777777778,1
135,130,144,0.1322222222222222,1
107,131,140,0.19166666666666668,1
100,132,142,0.3461111111111111,1
206,133,151,0.34055555555555556,1
157,134,149,0.14666666666666667,1
99,135,138,0.22555555555555556,1
137,136,143,0.3977777777777778,1
147,137,141,0.17555555555555555,1
166,138,145,0.23444444444444446,1
121,139,146,0.14944444444444444,1
107,140,140,0.18055555555555555,1
213,141,151,0.4938888888888889,1
107,142,143,0.15444444444444444,1
121,143,139,0.18444444444444444,1
121,144,139,0.19444444444444445,1
118,145,147,0.1338888888888889,1
132,146,146,0.8455555555555555,1
137,147,143,0.4122222222222222,1
202,148,151,0.11388888888888889,1
138,149,145,0.24333333333333335,1
168,150,145,0.4855555555555556,1
112,151,147,0.12222222222222222,1
144,152,143,0.16,1
204,153,148,0.14666666666666667,1
204,154,152,0.13777777777777778,1
160,155,151,0.20444444444444446,1
103,156,150,0.26611111111111113,1
207,157,149,0.1461111111111111,1
120,158,148,0.27666666666666667,1
107,159,142,0.16833333333333333,1
137,160,145,0.39444444444444443,1
121,161,144,0.15333333333333332,1
127,162,148,0.15388888888888888,1
116,163,151,0.19055555555555556,1
116,164,151,0.215,1
201,165,152,0.49166666666666664,1
149,166,145,0.24555555555555555,1
149,167,145,0.25055555555555553,1
150,168,145,0.4938888888888889,1
106,169,149,0.7088888888888889,1
