from,to,time,support,generations
8,1,16,0.2577777777777778,1
11,2,15,0.37333333333333335,1
21,3,31,0.32,1
17,4,16,0.2588888888888889,1
13,5,17,0.2127777777777778,1
10,6,13,0.2561111111111111,1
1,7,16,0.24888888888888888,1
7,8,16,0.2611111111111111,1
14,9,15,0.4072222222222222,1
13,10,13,0.2677777777777778,1
2,11,17,0.615,1
17,12,57,0.25666666666666665,1
20,13,13,0.25833333333333336,1
9,14,16,0.5805555555555556,1
33,15,103,0.43944444444444447,1
18,16,16,0.2577777777777778,1
16,17,16,0.25,1
17,18,16,0.26722222222222225,1
8,19,16,0.2511111111111111,1
6,20,13,0.2594444444444444,1
3,21,38,0.6777777777777778,1
23,22,116,0.35333333333333333,1
33,23,101,0.5122222222222222,1
22,24,122,0.985,1
22,25,128,0.9883333333333333,1
33,26,103,0.515,1
202,27,138,0.0811111111111111,1
15,28,108,0.9994444444444445,1
23,29,128,0.33,1
23,30,122,0.3611111111111111,1
127,31,111,0.39555555555555555,1
33,32,118,0.37555555555555553,1
23,33,100,0.48277777777777775,1
152,34,140,0.16444444444444445,1
23,35,110,0.5,1
261,36,141,0.24833333333333332,1
33,37,106,0.5038888888888889,1
22,38,124,0.9927777777777778,1
129,39,133,0.08166666666666667,1
44,40,117,0.2561111111111111,1
55,41,138,0.5077777777777778,1
54,42,124,0.42833333333333334,1
36,43,148,0.3322222222222222,1
40,44,116,0.18333333333333332,1
56,45,116,0.3655555555555556,1
59,46,116,0.3322222222222222,1
56,47,115,0.24388888888888888,1
56,48,118,0.3844444444444444,1
53,49,117,0.6377777777777778,1
56,50,116,0.4116666666666667,1
56,51,116,0.4077777777777778,1
82,52,128,0.26944444444444443,1
33,53,113,0.33611111111111114,1
53,54,118,0.6488888888888888,1
56,55,116.5,0.3827777777777778,1
127,56,110,0.42944444444444446,1
127,57,129,0.33611111111111114,1
59,58,116,0.33944444444444444,1
58,59,116,0.3327777777777778,1
44,60,121,0.2388888888888889,1
32,61,126,0.7716666666666666,1
47,62,124,0.44555555555555554,1
48,63,123,0.9616666666666667,1
44,64,126,0.13777777777777778,1
82,65,121,0.42944444444444446,1
128,66,133,0.67,1
40,67,127,0.11888888888888889,1
157,68,142,0.29055555555555557,1
77,69,126,0.37833333333333335,1
77,70,125,0.44333333333333336,1
241,71,151,0.365,1
35,72,120,0.17555555555555555,1
68,73,151,0.19944444444444445,1
44,74,122,0.19611111111111112,1
278,75,147,0.10777777777777778,1
77,76,127,0.37,1
44,77,121,0.13777777777777778,1
31,78,127,0.21444444444444444,1
47,79,123,0.4527777777777778,1
60,80,127,0.11888888888888889,1
74,81,130,0.07611111111111112,1
65,82,121,0.39555555555555555,1
171,83,135,0.35388888888888886,1
72,84,124,0.7788888888888889,1
347,85,150,0.4688888888888889,1
104,86,132,0.15666666666666668,1
163,87,135,0.3561111111111111,1
149,88,138,0.07666666666666666,1
157,89,144,0.1922222222222222,1
84,90,134,0.30777777777777776,1
303,91,151,0.11777777777777777,1
72,92,127,0.5177777777777778,1
270,93,150,0.4688888888888889,1
198,94,129,0.095,1
62,95,129,0.91,1
386,96,149,0.49333333333333335,1
77,97,128,0.2733333333333333,1
47,98,123,0.41,1
134,99,126,0.495,1
44,100,126,0.14277777777777778,1
74,101,130,0.07722222222222222,1
82,102,128,0.27944444444444444,1
364,103,141,0.49777777777777776,1
65,104,124,0.3933333333333333,1
286,105,150,0.4888888888888889,1
