from,to,time,support,generations
18,1,8,0.22666666666666666,1
16,2,9,0.29444444444444445,1
NA,3,14,0.15333333333333332,NA
NA,4,42,0.08166666666666667,NA
1,5,9,0.2311111111111111,1
NA,6,11,0.13333333333333333,NA
NA,7,8,0.43777777777777777,NA
NA,8,14,0.13722222222222222,NA
18,9,11,0.22666666666666666,1
NA,10,13,0.10833333333333334,NA
18,11,11,0.22944444444444445,1
NA,12,12,0.11722222222222223,NA
7,13,9,0.5394444444444444,1
15,14,12,0.2816666666666667,1
16,15,9,0.2827777777777778,1
15,16,9,0.28444444444444444,1
50,17,39,0.5766666666666667,1
1,18,9,0.24666666666666667,1
NA,19,13,0.12833333333333333,NA
24,20,24,0.15388888888888888,1
NA,21,50,NA,NA
4,22,102,0.2411111111111111,2
30,23,23,0.1461111111111111,1
28,24,20,0.16444444444444445,1
34,25,25,0.31777777777777777,1
30,26,24,0.1638888888888889,1
NA,27,24,0.012777777777777779,NA
30,28,20,0.1738888888888889,1
24,29,23,0.15722222222222224,1
28,30,20,0.175,1
34,31,25,0.3283333333333333,1
28,32,30,0.1288888888888889,1
30,33,24,0.15222222222222223,1
31,34,25,0.3061111111111111,1
51,35,39,0.1622222222222222,1
46,36,40,0.4172222222222222,1
59,37,41,0.48944444444444446,1
68,38,40,0.16333333333333333,1
25,39,38,0.18777777777777777,1
106,40,76,0.495,1
106,41,66,0.39611111111111114,1
52,42,42,0.14277777777777778,1
52,43,44,0.17222222222222222,1
82,44,61,0.20166666666666666,1
46,45,40,0.4,1
25,46,35,0.17277777777777778,1
69,47,41,0.15722222222222224,1
51,48,39,0.1661111111111111,1
46,49,42,0.38666666666666666,1
17,50,40,0.4216666666666667,1
57,51,39,0.16833333333333333,1
25,52,37,0.21777777777777776,1
100,53,59,0.09055555555555556,1
55,54,38,0.17166666666666666,1
35,55,39,0.17055555555555554,1
78,56,48,0.2777777777777778,1
54,57,39,0.1711111111111111,1
204,58,93,0.5277777777777778,1
37,59,41,0.4855555555555556,1
62,60,55,0.14,1
25,61,39,0.18222222222222223,1
25,62,39,0.17888888888888888,1
47,63,41,0.15611111111111112,1
46,64,40,0.42388888888888887,1
55,65,49,0.14777777777777779,1
100,66,53,0.13555555555555557,1
68,67,41,0.155,1
47,68,40,0.1711111111111111,1
38,69,41,0.16,1
62,70,47,0.20666666666666667,1
42,71,55,0.3705555555555556,1
98,72,59,0.51,1
97,73,55,0.1738888888888889,1
78,74,45.5,0.29333333333333333,1
92,75,57,0.23555555555555555,1
124,76,57,0.1738888888888889,1
88,77,49,0.48944444444444446,1
74,78,46,0.29944444444444446,1
116,79,57,0.39055555555555554,1
78,80,48,0.2922222222222222,1
57,81,49,0.15944444444444444,1
55,82,49,0.14333333333333334,1
48,83,49,0.15166666666666667,1
95,84,48,0.475,1
118,85,57,0.38222222222222224,1
106,86,65,0.3566666666666667,1
81,87,79,0.24555555555555555,1
77,88,49,0.49277777777777776,1
42,89,55,0.355,1
92,90,57,0.24222222222222223,1
92,91,61,0.14055555555555554,1
61,92,48,0.09555555555555556,1
92,93,59,0.16722222222222222,1
130,94,57,0.2772222222222222,1
84,95,48,0.49722222222222223,1
149,96,60,0.49833333333333335,1
129,97,55,0.17166666666666666,1
72,98,59,0.4727777777777778,1
118,99,61,0.3616666666666667,1
67,100,52,0.13833333333333334,1
137,101,61,0.12444444444444444,1
92,102,61,0.125,1
124,103,57,0.18722222222222223,1
124,104,61,0.17666666666666667,1
78,105,61,0.2561111111111111,1
62,106,58,0.20666666666666667,1
92,107,61,0.14222222222222222,1
70,108,73,0.9477777777777778,1
158,109,63,0.3988888888888889,1
79,110,61,0.38222222222222224,1
113,111,61,0.17333333333333334,1
134,112,60,0.48444444444444446,1
73,113,55,0.185,1
97,114,55,0.17666666666666667,1
124,115,57,0.185,1
79,116,57,0.38666666666666666,1
70,117,57,0.9844444444444445,1
85,118,57,0.39944444444444444,1
124,119,59,0.19,1
144,120,61,0.17277777777777778,1
92,121,57,0.23222222222222222,1
151,122,58,0.3277777777777778,1
92,123,61,0.13055555555555556,1
115,124,53,0.12555555555555556,1
124,125,57,0.18222222222222223,1
73,126,61,0.1711111111111111,1
42,127,55,0.33555555555555555,1
42,128,55,0.36,1
114,129,55,0.17055555555555554,1
94,130,58,0.4261111111111111,1
94,131,58,0.43444444444444447,1
100,132,52,0.12777777777777777,1
92,133,57,0.2238888888888889,1
112,134,60,0.4955555555555556,1
92,135,61,0.1322222222222222,1
116,136,62,0.3811111111111111,1
92,137,55,0.3061111111111111,1
158,138,64,0.38722222222222225,1
158,139,66,0.39666666666666667,1
42,140,55,0.35333333333333333,1
109,141,72,0.22611111111111112,1
165,142,100,0.34833333333333333,1
124,143,57,0.17722222222222223,1
129,144,55,0.175,1
92,145,62,0.12222222222222222,1
177,146,89,0.3038888888888889,1
109,147,72,0.2627777777777778,1
187,148,83,0.2644444444444444,1
96,149,60,0.48833333333333334,1
151,150,58,0.33666666666666667,1
122,151,58,0.3327777777777778,1
124,152,56,0.19777777777777777,1
92,153,57,0.21666666666666667,1
92,154,57,0.24222222222222223,1
92,155,57,0.22444444444444445,1
210,156,109,0.29444444444444445,1
158,157,66,0.3927777777777778,1
109,158,62,0.29444444444444445,1
165,159,91,0.33611111111111114,1
41,160,67,0.565,1
79,161,68,0.25666666666666665,1
173,162,82,0.22333333333333333,1
139,163,76,0.9888888888888889,1
154,164,66,0.11277777777777778,1
177,165,83,0.2011111111111111,1
92,166,64,0.10555555555555556,1
79,167,69,0.245,1
177,168,86,0.3,1
79,169,71,0.19944444444444445,1
116,170,70,0.21222222222222223,1
116,171,68,0.2594444444444444,1
147,172,81,0.12611111111111112,1
109,173,73,0.24166666666666667,1
170,174,79,0.19722222222222222,1
148,175,81,0.43222222222222223,1
58,176,114,0.515,1
