post,mu,pi
-4652.133188329592,1e-4,0.9
-3671.464473284837,0.002279691554869248,0.8017293741058826
-3499.0654879057397,0.003099234929096134,0.9040367341366536
-3420.018733941527,0.002930639388658898,0.9610856946373701
-3372.112740281369,0.0027344604653734297,0.9548132745626833
-3330.886405531777,0.0030544830848825938,0.9865081555893251
-3358.3545510565405,0.0029587578919693974,0.9878332210671058
-3316.076631506805,0.002846586373105537,0.9622671693450805
-3274.369309582331,0.0029654914100364755,0.9931425918016056
-3316.285018376953,0.002587690302605125,0.965355764115676
-3293.3045433196835,0.002331588740310583,0.9765888919895781
-3253.4666730331865,0.002970739526970064,0.9903465011507365
-3269.970136398165,0.002414335731688558,0.9894230388313765
-3247.4845181126298,0.00260122245988852,0.9935971962322365
-3239.659978221155,0.002851738808456356,0.9905849685341668
-3236.1134750153556,0.0029994097073603133,0.9981888008189433
-3271.5954220513368,0.00262283954339357,0.9805695651640036
-3267.565285475875,0.002973043803725014,0.9822547229962068
-3233.2683723030227,0.003385973973935344,0.9953087323811486
-3226.505549173251,0.0027773799610734083,0.9961415166048722
-3241.274315822885,0.002840411188319209,0.9910878024381825
-3277.0625186570287,0.0024010078595602183,0.9937991197211045
-3292.8021041817415,0.0029019753153429187,0.9931342939348261
-3268.9409068465848,0.0029311668099203146,0.985469892428825
-3248.5411091970036,0.002749834393607015,0.9888976267756054
-3273.126686241804,0.0027502580067351166,0.9826795853143702
-3258.6401963331064,0.0023679576464910083,0.9859291392262691
-3274.459640779205,0.0026103479954254823,0.9803968911923331
-3283.0285956934426,0.0023183913304782168,0.9860435613992546
-3278.722670091202,0.0028713137769631,0.9912462154325662
-3283.57781773259,0.002788683672711281,0.9622250489732078
-3244.6455163690525,0.002604623602390256,0.9969304776182151
-3295.9263464638593,0.0026507660630812856,0.9954844229997516
-3289.7437940633567,0.0026930589854347294,0.9574691091178616
-3281.0328482382924,0.0024666663249836417,0.9754024402586329
-3241.166174185263,0.0025373653400175135,0.9911102915009345
-3260.9732504639983,0.0025652465900368906,0.9963258165300151
-3257.6680597595728,0.0023198272295590094,0.9960291757506189
-3261.9228953583606,0.0027810746654156984,0.9622771357210296
-3231.949927161428,0.0028027443348004172,0.9913770272620044
-3238.3514802784975,0.0029508632041730927,0.9913028886850557
-3227.5576093082896,0.002740770085932769,0.9942732451099039
-3263.3405997234445,0.0024281422965339392,0.9797470727259119
-3254.879092649809,0.0027670136754726206,0.9820288097275806
-3291.2384417406124,0.0021259968892279983,0.9512968806219089
-3322.815990488608,0.0023143735855627933,0.9712840926966999
-3310.3753556485767,0.0028237702124509793,0.9523176421140266
-3331.4314532675253,0.0023733722145793256,0.9572756188200965
-3249.753597196178,0.002798728308479391,0.9728093224293526
-3231.6704012206114,0.003176044259987279,0.998009663988269
-3257.006390483969,0.0027393059299873086,0.9745253639212987
-3318.240040694313,0.0027156035529872155,0.9794867185326191
-3278.1558902446136,0.0025905107252888002,0.9896089776025205
-3284.3142674507285,0.002417178717185288,0.9765618917539273
-3279.120949118536,0.0023389968832944964,0.9735101351867743
-3281.9393297176134,0.0033606777070372008,0.9988264197880332
-3287.8971498165474,0.0029644343250740837,0.9826414649361459
-3273.3760676881693,0.0025532425077411164,0.9776411127725285
-3248.982216484434,0.002436703454126316,0.9848421056736917
-3271.6011260158953,0.002803186627866749,0.9753412343161063
-3233.802622861987,0.0028386368646803124,0.9980694630803121
-3238.415008268147,0.0031856447027448576,0.9995449928157881
-3243.6781965109963,0.0029421359028966388,0.9995449928157881
-3243.353604634221,0.002304061165200547,0.9995449928157881
-3236.218425255676,0.0026315740439523537,0.9995449928157881
-3237.097518755438,0.002775943218632528,0.9995449928157881
-3252.4146462846857,0.00245197518268761,0.9995449928157881
-3295.29037083691,0.0031141489993127104,0.9892937619432814
-3284.4407022105793,0.0027144734099181734,0.9736816842712236
-3256.407318891507,0.002969903775652824,0.9788406161561548
-3258.1283234807056,0.0027316458591684985,0.9859681647871783
-3253.9983667485144,0.002655157313405712,0.9740175988004176
-3238.4188414997557,0.002454486011380786,0.9923827209490786
-3249.251507363716,0.002610414143088344,0.9790784191405578
-3326.3099372915076,0.0026579321845321096,0.9653344612595973
-3276.9713025326955,0.002808560775526613,0.9910247827756183
-3254.207054410369,0.0027652713785678135,0.989901903994245
-3257.5857229222665,0.0027910458170620806,0.996006086325494
-3269.3007468368073,0.0023985609843106908,0.9855953537675586
-3241.7445049026583,0.002746900201089451,0.99316090300584
-3289.0625088354263,0.002741777456904063,0.9587023080423859
-3280.2836391783267,0.0027870062420543404,0.9801546448619212
-3291.2903680787745,0.002865487489084829,0.9864019812723261
-3237.18899577502,0.00219934898680905,0.9984439662830639
-3260.359495202145,0.0023674304227574,0.9839582131126623
-3270.242683188567,0.0025154429259928216,0.9822677079642514
-3251.3104797027854,0.0029435613427634434,0.9802702902790024
-3261.6905443334244,0.002727913177807095,0.9939714338628111
-3262.2599817939595,0.002704893384467018,0.9781364506090015
-3259.0535928345084,0.002514052356568685,0.9952765392564099
-3264.5551988786133,0.0027137231278822555,0.99007179371234455
-3287.5625756021045,0.002532601668262924,0.9231897894186276
-3308.813757245141,0.002990621704147048,0.9745172169457632
-3262.4503418987742,0.0025688482591603727,0.9856161867441069
-3248.9413078764023,0.002511980975396954,0.97862177212482
-3297.457758335028,0.002146381645076857,0.9789012313410902
-3252.3320929859415,0.0023867363156457855,0.9766072593167853
-3233.2754478571674,0.002512060881392465,0.990589178490805
-3226.5414291224693,0.002912380798984284,0.9934876091623863
-3244.109758445531,0.0028023430855209424,0.9835036794785682
-3280.577397259267,0.002219093415420443,0.9833426375473867
-3237.5331478315497,0.0030544425888612745,0.993020601864574
-3260.455690290123,0.0024374991918047436,0.9857369794174969
-3239.909379748947,0.0022516952948784716,0.9925873181331758
-3228.1729641230927,0.002630336051572049,0.9848325680602397
-3253.5350057748697,0.0031305272603898266,0.985170347752747
-3238.790256237402,0.002918591541821155,0.9895592592147012
-3273.4087752794526,0.002634720481887063,0.9834353863409376
-3265.8305863321043,0.0022818864056428473,0.9797006985530087
-3278.7585538755443,0.002643325286078495,0.9679053771628086
-3271.4511005678537,0.002678259689149221,0.9762760693197948
-3303.9872277677437,0.002363972419281074,0.9738076786468833
-3252.908712134157,0.00234644641677307,0.9949638391484283
-3248.845744557888,0.0027803292525485288,0.9937441129436502
-3282.9529131600925,0.002504430265289781,0.9662782922562874
-3238.010110664748,0.0028037193049895606,0.9880256688991961
-3238.5900655744326,0.002809067632701651,0.9818352114215837
-3253.2464902531487,0.002866116089401805,0.976943555425353
-3232.7716718703623,0.002491745869925074,0.993983314682586
-3247.217161293204,0.0026410507091840538,0.9772634925541638
-3275.459544682619,0.0024002054933327565,0.9785874457497487
-3267.003034750695,0.003107240386458578,0.9956709763658111
-3276.42170118287,0.0028344135005447047,0.9980036531988807
-3245.874168018561,0.0024835934274344412,0.998986576164639
-3258.963649683532,0.002393278707560806,0.9987534415820508
-3253.472508698445,0.002740047012346522,0.9985900448137606
-3225.9153739671597,0.0029238022134760555,0.9928557602852669
-3239.2623090332804,0.002696411207622772,0.9908152879309378
-3245.2293770760325,0.002403596773030512,0.9866198601057545
-3283.885566556562,0.0030194698334312492,0.9711716978550484
-3261.734200437572,0.0027775031603499895,0.9796866982898006
-3260.1241947829653,0.0025927454257467153,0.9882300477656764
-3257.461325526376,0.0026189305967277894,0.9733034292566176
-3229.0921388457787,0.002938301720024021,0.9831618961865976
-3233.1550296247187,0.0026970815628936974,0.9735802333050756
-3221.8901183794774,0.002873231561378445,0.9833396314685237
-3206.7847616024073,0.0026822246179611826,0.9886153845794694
-3250.525514089056,0.0027699932441899193,0.9750651365303019
-3213.5977382625906,0.002416987848503671,0.9962531936626404
-3273.3448731658054,0.003077198535152709,0.9766206709753206
-3244.3363403523354,0.002723476743045319,0.9866706297431402
-3278.1715214145916,0.002505458895883413,0.9940413975430377
-3294.147284545607,0.0026647709106691966,0.9925416223792481
-3254.795370961449,0.0030490262726748287,0.9779485613665767
-3229.6991434471256,0.002904162881774577,0.9983071128683253
-3250.07879720362,0.0024851843437228545,0.9989824116366346
-3248.3721931268365,0.0028443131446442165,0.9927432001296164
-3252.3065255914257,0.002645821645286811,0.9971776523613384
-3261.008547743278,0.0029479716870058517,0.9934223844582967
-3291.9344844820766,0.0026452902555317813,0.9750862822771607
-3254.184092827132,0.00310589649448458,0.9993604042993773
-3252.206884702875,0.002574243123347096,0.9974621761777298
-3286.153775427772,0.002929375058720516,0.9809623761614124
-3312.408755275726,0.002645069109934777,0.9397501100669549
-3286.2261764240816,0.003091851278327135,0.9777146704926559
-3282.6654411587724,0.002783869990823142,0.9845482801255308
