post,mu,pi
-3601.7721107014268,1e-4,0.9
-2351.0336899698036,0.00195673720643221,0.7646997569548598
-2229.6540437279155,0.003207428196684219,0.9160591813534544
-2205.095431121833,0.0033604777947353597,0.9265428639240251
-2209.139480929065,0.00365554553721807,0.9459529701289293
-2145.9889880378714,0.003531782957556921,0.998212729085089
-2142.467503176734,0.0034982010073530447,0.9809635428209922
-2159.890560493256,0.004044208472593957,0.9606437867267671
-2162.456520609201,0.003759162692921066,0.990338944713255
-2133.383973948712,0.003801734579905006,0.9992039197155475
-2171.888549117006,0.00414256569400046,0.9518709466915685
-2135.544842125751,0.0035496632169095188,0.9939741347403042
-2113.900924284526,0.003945591050933111,0.9944965412089426
-2131.6480045586363,0.003173828269688041,0.9766264856946889
-2120.8792254270306,0.0033662945808063745,0.9899297079581633
-2131.9898463775326,0.0031300324205946273,0.9901058150076494
-2105.988935344052,0.0032487369200017227,0.9917115843032318
-2098.706320164377,0.003486317495831108,0.9788144300615056
-2058.4200928332257,0.0036886078143013455,0.9671660292570062
-2109.8072651821335,0.0036994443386013124,0.9760004099450919
-2104.534219411333,0.0034757173612705054,0.9849548175983739
-2049.2147295759696,0.0035636553574447337,0.9984644973235361
-2083.078238562881,0.0031599745870651867,0.9913358641668278
-2087.837191499816,0.003589169392469133,0.998826688221184
-2060.4492256574767,0.003750147906390336,0.998826688221184
-2070.0898020859786,0.0031020369996338725,0.9999544293939158
-2058.621774410691,0.003276003116552164,0.9999544293939158
-2077.812796650082,0.003112304965380439,0.9999544293939158
-2088.4432428751416,0.0029550910609639587,0.9539581910009164
-2102.6458808164875,0.0033102862138507487,0.9641536797521718
-2060.4836254856195,0.003492017141763993,0.9776073586287768
-2054.0466538643977,0.003343235114071895,0.9946761538449188
-2067.5892884100153,0.0031632636497791545,0.9878700402051289
-2084.3990054539267,0.003770854939016975,0.9818645860136611
-2077.1522779191905,0.0036529710347027572,0.9996802436493532
-2075.087486751191,0.0035658294157664278,0.9949765526167611
-2055.710467657502,0.003416107740531913,0.9927293996944161
-2060.4349004258092,0.003195518073281645,0.9935622817860984
-2045.6265250335819,0.0036408874053639535,0.9939640421083932
-2074.7526348641823,0.00364322874897219,0.9691647067326958
-2082.3001691887407,0.0033433682084272258,0.9766204919779138
-2084.4199449605367,0.0029932555026309037,0.9636013772525309
-2028.986017817312,0.0029951475926260334,0.9851400187882291
-2029.2344427178482,0.0030341838891429925,0.9916439257278344
-2036.8124877784521,0.003344000924828672,0.9973652466122948
-2017.6306533834488,0.0033300941134911327,0.9889578670581936
-2019.7747007267583,0.0035286986414484103,0.9785509325860214
-2026.716579346475,0.0030516769903066367,0.9756176543039048
-2022.0408942288013,0.0031901762239176525,0.9938142666363172
-2074.66225797134,0.0031330631022867123,0.9714535878623076
-2048.4102891352813,0.003701981923155721,0.9880981088496628
-2047.7474452563245,0.0030164553093523856,0.9716181915391464
-2041.4146062215023,0.003450569245695637,0.9803800104891273
-2037.2976741816349,0.0033916534586529074,0.9585517196176585
-2061.411979750376,0.003161258730207887,0.9343214008614344
-2051.3920640937363,0.0030589582076356323,0.9962907365962365
-2047.4716993628704,0.003308610824546434,0.9838861424127192
-2035.5651862176314,0.0030132388966046283,0.9956873236842615
-2086.5380721684187,0.002834613949286691,0.9736386235956721
-2059.8160987900897,0.0033507025901328854,0.9974609565962231
-2046.190307039601,0.0030967979035495612,0.9889294769857635
-2048.5735821907238,0.0030370972681008726,0.9933531217513494
-2034.1366786643653,0.00337869130049848,0.9918149941936998
-2072.7279943289627,0.0038060188222815957,0.9889745847074655
-2054.6067389946493,0.003127747990378035,0.9718192900709247
-2063.019369474012,0.003344306692891008,0.995397209540773
-2035.417486130601,0.003423515802336179,0.993030443994984
-2036.1238302649767,0.002988407287167517,0.993030443994984
-2054.6370056331593,0.0031498958434548023,0.9936196397509441
-2054.209747211447,0.003407880525674355,0.9898876552629885
-2028.1285982720797,0.0037540797238960256,0.9625252607623189
-2046.8477252535204,0.0035133386230183973,0.9838832167548898
-2062.365564236298,0.003278461018594978,0.9766047557079931
-2023.8197598122583,0.004064971356756531,0.9802845622654359
-2057.628666466996,0.0034178979541011137,0.9956985409584085
-2028.0499243469676,0.003322991279459831,0.9940054347057319
-2050.2771872620533,0.002661554715657318,0.9846473433840811
-2038.775559282064,0.003282915432517154,0.994967592113708
-2059.0944413027023,0.003470166975547111,0.9838574405258366
-2068.2400156549547,0.0032280649112695096,0.9750622300349601
-2058.8651376173534,0.0033175908273729796,0.9559697178839993
-2036.4714887582195,0.0032738352737312396,0.9812606639810533
-2060.37732495119,0.0030854655871681265,0.9919487535994524
-2046.540096740321,0.0032591869347271037,0.9780467103745772
-2071.072957836423,0.003630940662745529,0.9842202325161475
