from,to,time,support,generations
12,1,9,0.3622222222222222,1
11,2,8,0.9977777777777778,1
NA,3,81,0.08722222222222223,NA
11,4,43,0.5972222222222222,1
11,5,13,0.9638888888888889,1
11,6,14,0.9761111111111112,1
17,7,77,0.9705555555555555,1
11,8,14,0.9038888888888889,1
12,9,9,0.3566666666666667,1
1,10,35,0.3433333333333333,1
NA,11,2,NA,NA
11,12,8,0.37,1
1,13,32,0.35944444444444446,1
11,14,18,0.9533333333333334,1
10,15,44,0.9977777777777778,1
6,16,37,0.9966666666666667,1
11,17,47,0.6972222222222222,1
13,18,40,0.995,1
149,19,113,0.9933333333333333,1
11,20,44,0.9011111111111111,1
13,21,42,0.9888888888888889,1
13,22,53,0.9944444444444445,1
15,23,82,0.6522222222222223,1
20,24,48,0.9605555555555556,1
20,25,52,0.9972222222222222,1
18,26,80,0.9988888888888889,1
24,27,52,0.9705555555555555,1
16,28,48,0.4127777777777778,1
17,29,54,0.9883333333333333,1
70,30,66,0.25055555555555553,1
50,31,60,0.11666666666666667,1
7,32,85,0.9983333333333333,1
28,33,60,0.31055555555555553,1
42,34,59,0.21166666666666667,1
28,35,55,0.39444444444444443,1
287,36,133,0.35944444444444446,1
318,37,136,0.12055555555555555,1
50,38,60,0.12333333333333334,1
28,39,55,0.37722222222222224,1
52,40,60,0.3377777777777778,1
55,41,60,0.11777777777777777,1
59,42,57,0.15333333333333332,1
60,43,60,0.11777777777777777,1
70,44,67,0.3188888888888889,1
80,45,70,0.18944444444444444,1
42,46,62,0.22666666666666666,1
42,47,59,0.205,1
70,48,67,0.3188888888888889,1
38,49,60,0.12055555555555555,1
55,50,60,0.11444444444444445,1
42,51,59,0.2,1
40,52,59,0.3227777777777778,1
75,53,68,0.22555555555555556,1
70,54,70,0.3138888888888889,1
41,55,60,0.11555555555555555,1
52,56,60,0.37,1
76,57,70,0.3388888888888889,1
42,58,59,0.21,1
42,59,59,0.22055555555555556,1
38,60,60,0.11833333333333333,1
341,61,146,0.195,1
70,62,70,0.30777777777777776,1
90,63,72,0.17555555555555555,1
16,64,54,0.3227777777777778,1
31,65,70,0.0961111111111111,1
95,66,70,0.4666666666666667,1
38,67,68,0.09555555555555556,1
84,68,72,0.18444444444444444,1
140,69,97,0.11833333333333333,1
48,70,64,0.18,1
44,71,78,0.15944444444444444,1
80,72,67,0.20944444444444443,1
72,73,67,0.21555555555555556,1
90,74,69,0.19722222222222222,1
53,75,71,0.4777777777777778,1
85,76,70,0.3333333333333333,1
50,77,69,0.09666666666666666,1
55,78,68,0.09166666666666666,1
72,79,70,0.18833333333333332,1
72,80,67,0.21611111111111111,1
39,81,68,0.27111111111111114,1
38,82,68,0.09055555555555556,1
72,83,70,0.18555555555555556,1
90,84,69,0.1827777777777778,1
76,85,70,0.3327777777777778,1
53,86,71,0.48055555555555557,1
31,87,67,0.09777777777777778,1
80,88,69,0.19777777777777777,1
74,89,69,0.17944444444444443,1
89,90,69,0.18222222222222223,1
84,91,71,0.1761111111111111,1
31,92,68,0.09,1
39,93,67,0.29333333333333333,1
38,94,68,0.09666666666666666,1
66,95,70,0.4861111111111111,1
85,96,86,0.3388888888888889,1
177,97,104,0.615,1
71,98,84,0.12555555555555556,1
95,99,111,0.43333333333333335,1
120,100,83,0.2238888888888889,1
48,101,79,0.13555555555555557,1
109,102,84,0.13777777777777778,1
167,103,97,0.17555555555555555,1
107,104,86,0.4338888888888889,1
109,105,82,0.11388888888888889,1
109,106,85,0.12555555555555556,1
118,107,81,0.42055555555555557,1
109,108,86,0.12277777777777778,1
44,109,77,0.165,1
71,110,83,0.11,1
119,111,90,0.10722222222222222,1
44,112,80,0.12222222222222222,1
71,113,83,0.11444444444444445,1
122,114,81,0.22777777777777777,1
114,115,81,0.22333333333333333,1
104,116,93,0.40555555555555556,1
48,117,79,0.12944444444444445,1
107,118,81,0.43555555555555553,1
48,119,79,0.14666666666666667,1
114,120,80,0.23222222222222222,1
101,121,85,0.9427777777777778,1
120,122,80,0.21444444444444444,1
