X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
2722,13,SB0832,cattle,cattle,64420015_15,64420015_2,64420015,64420015,within,25,27,28,abattage,129,304,cattle->cattle,2009,3,b2012,52,52
2723,13,SB0832,cattle,cattle,64420015_16,64420015_3,64420015,64420015,within,25,-1,28,abattage,130,304,cattle->cattle,2009,3,b2012,52,52
2724,13,SB0832,cattle,cattle,64420015_14,64420015_5,64420015,64420015,within,25,27,28,abattage,131,304,cattle->cattle,2009,3,b2012,52,52
2725,13,SB0832,cattle,cattle,64420015_18,64420015_5,64420015,64420015,within,25,29,30,abattage,132,304,cattle->cattle,2009,5,b2012,52,52
2726,13,SB0832,cattle,cattle,64420015_17,64420015_8,64420015,64420015,within,25,-1,28,abattage,133,304,cattle->cattle,2009,3,b2012,52,52
2727,13,SB0832,cattle,cattle,40270058_2,40270058_1,40270058,40270058,within,26,28,31,demographie,134,304,cattle->cattle,2009,5,b2012,52,52
2728,13,SB0832,cattle,cattle,64420015_20,64420015_3,64420015,64420015,within,26,28,30,abattage,137,304,cattle->cattle,2009,4,b2012,52,52
2729,13,SB0832,cattle,cattle,64420015_19,64420015_5,64420015,64420015,within,26,28,28,abattage,138,304,cattle->cattle,2009,2,b2012,52,52
2730,13,SB0832,cattle,cattle,40089001_0,64420015_7,64420015,64420015,within,26,29,64,abattage,139,304,cattle->cattle,2009,38,b2012,52,52
2731,13,SB0832,cattle,cattle,64420015_21,64420015_8,64420015,64420015,within,26,27,28,abattage,140,304,cattle->cattle,2009,2,b2012,52,52
2732,13,SB0832,cattle,cattle,64420015_22,64420015_3,64420015,64420015,within,28,28,28,abattage,143,304,cattle->cattle,2009,0,b2012,52,52
2733,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,36,38,64,abattage,152,304,cattle->cattle,2010,28,b2012,52,52
2734,13,SB0832,cattle,cattle,40089001_3,40089001_0,40089001,40089001,within,38,47,64,abattage,165,304,cattle->cattle,2010,26,b2012,52,52
2735,13,SB0832,cattle,cattle,40089001_4,40089001_0,40089001,40089001,within,38,41,64,abattage,166,304,cattle->cattle,2010,26,b2012,52,52
2736,13,SB0832,cattle,cattle,40089001_2,40089001_1,40089001,40089001,within,38,43,64,abattage,167,304,cattle->cattle,2010,26,b2012,52,52
2737,13,SB0832,cattle,cattle,40089001_6,40089001_2,40089001,40089001,within,48,57,64,abattage,185,304,cattle->cattle,2011,16,b2012,52,52
2738,13,SB0832,cattle,cattle,40089001_5,40089001_3,40089001,40089001,within,48,54,64,abattage,186,304,cattle->cattle,2011,16,b2012,52,52
2739,13,SB0832,cattle,cattle,40089001_7,40089001_3,40089001,40089001,within,50,51,64,abattage,190,304,cattle->cattle,2011,14,b2012,52,52
2740,13,SB0832,cattle,cattle,40089001_8,40089001_0,40089001,40089001,within,54,63,64,abattage,196,304,cattle->cattle,2011,10,b2012,52,52
2741,13,SB0832,cattle,cattle,40089001_10,40089001_2,40089001,40089001,within,59,61,64,abattage,203,304,cattle->cattle,2011,5,b2012,52,52
2742,13,SB0832,cattle,cattle,40089001_9,40089001_4,40089001,40089001,within,59,63,64,abattage,204,304,cattle->cattle,2011,5,b2012,52,52
2743,13,SB0832,cattle,cattle,40089001_12,40089001_0,40089001,40089001,within,60,-1,64,abattage,212,304,cattle->cattle,2012,4,b2016,52,52
2744,13,SB0832,cattle,cattle,40089001_14,40089001_0,40089001,40089001,within,60,62,63,demographie,213,304,cattle->cattle,2012,3,b2016,52,52
2745,13,SB0832,cattle,cattle,40089001_11,40089001_4,40089001,40089001,within,60,62,64,abattage,214,304,cattle->cattle,2012,4,b2016,52,52
2746,13,SB0832,cattle,cattle,40089001_13,40089001_4,40089001,40089001,within,60,-1,64,abattage,215,304,cattle->cattle,2012,4,b2016,52,52
2747,13,SB0832,cattle,cattle,40089001_15,40089001_4,40089001,40089001,within,60,64,64,abattage,216,304,cattle->cattle,2012,4,b2016,52,52
2748,13,SB0832,cattle,cattle,40089001_17,40089001_2,40089001,40089001,within,61,62,64,abattage,220,304,cattle->cattle,2012,3,b2016,52,52
2749,13,SB0832,cattle,cattle,40089001_19,40089001_2,40089001,40089001,within,61,62,64,abattage,221,304,cattle->cattle,2012,3,b2016,52,52
2750,13,SB0832,cattle,cattle,40089001_18,40089001_3,40089001,40089001,within,61,62,64,abattage,222,304,cattle->cattle,2012,3,b2016,52,52
2751,13,SB0832,cattle,cattle,40089001_16,40089001_6,40089001,40089001,within,61,-1,64,abattage,223,304,cattle->cattle,2012,3,b2016,52,52
2752,13,SB0832,cattle,cattle,40089001_22,40089001_17,40089001,40089001,within,62,63,64,abattage,230,304,cattle->cattle,2012,2,b2016,52,52
2753,13,SB0832,cattle,cattle,40089001_21,40089001_19,40089001,40089001,within,62,-1,64,abattage,231,304,cattle->cattle,2012,2,b2016,52,52
2754,13,SB0832,cattle,cattle,40089001_20,40089001_7,40089001,40089001,within,62,63,64,abattage,232,304,cattle->cattle,2012,2,b2016,52,52
2755,13,SB0832,cattle,cattle,40089001_23,40089001_18,40089001,40089001,within,64,-1,64,abattage,241,304,cattle->cattle,2012,0,b2016,52,52
2756,13,SB0832,cattle,cattle,40089001_25,40089001_20,40089001,40089001,within,64,-1,64,abattage,242,304,cattle->cattle,2012,0,b2016,52,52
2757,13,SB0832,cattle,cattle,40089001_24,40089001_4,40089001,40089001,within,64,-1,64,abattage,243,304,cattle->cattle,2012,0,b2016,52,52
