X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
9500,13,SB0832,cattle,cattle,64420047_12,64420047_5,64420047,64420047,within,65,66,76,demographie,284,20,cattle->cattle,2012,11,b2016,167,167
9501,13,SB0832,cattle,cattle,64420039_1,64420047_11,64420039,64420047,pasture,66,69,80,abattage,294,20,cattle->cattle,2012,14,b2016,167,167
9502,13,SB0832,cattle,cattle,64420047_14,64420047_11,64420047,64420047,within,66,70,76,abattage,295,20,cattle->cattle,2012,10,b2016,167,167
9503,13,SB0832,cattle,cattle,64420035_1,64420047_3,64420035,64420047,pasture,66,67,80,abattage,296,20,cattle->cattle,2012,14,b2016,167,167
9504,13,SB0832,cattle,cattle,64420047_13,64420047_3,64420047,64420047,within,66,-1,67,demographie,297,20,cattle->cattle,2012,1,b2016,167,167
9505,13,SB0832,cattle,cattle,64420038_0,64420047_8,64420038,64420047,pasture,66,74,85,abattage,298,20,cattle->cattle,2012,19,b2016,167,167
9506,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,67,68,80,abattage,300,20,cattle->cattle,2012,13,b2016,167,167
9507,13,SB0832,cattle,cattle,64420047_15,64420047_8,64420047,64420047,within,67,70,76,abattage,301,20,cattle->cattle,2012,9,b2016,167,167
9508,13,SB0832,cattle,cattle,64420012_0,64420047_11,64420012,64420047,pasture,68,78,86,abattage,309,20,cattle->cattle,2012,18,b2016,167,167
9509,13,SB0832,cattle,cattle,64420035_3,64420047_12,64420035,64420047,pasture,68,71,80,abattage,310,20,cattle->cattle,2012,12,b2016,167,167
9510,13,SB0832,cattle,cattle,64281001_3,64420047_6,64281001,64420047,pasture,68,68,82,demographie,311,20,cattle->cattle,2012,14,b2016,167,167
9511,13,SB0832,cattle,cattle,64420047_16,64420047_8,64420047,64420047,within,68,69,76,abattage,312,20,cattle->cattle,2012,8,b2016,167,167
9512,13,SB0832,cattle,cattle,64281008_0,64281001_1,64281008,64281001,pasture,69,71,89,abattage,323,20,cattle->cattle,2012,20,b2016,167,167
9513,13,SB0832,cattle,cattle,64420038_1,64420047_11,64420038,64420047,pasture,69,70,85,abattage,324,20,cattle->cattle,2012,16,b2016,167,167
9514,13,SB0832,cattle,cattle,64420012_2,64420047_10,64420012,64420047,pasture,70,71,86,abattage,330,20,cattle->cattle,2012,16,b2016,167,167
9515,13,SB0832,cattle,cattle,64420012_1,64420047_12,64420012,64420047,pasture,70,74,88,abattage,331,20,cattle->cattle,2012,18,b2016,167,167
9516,13,SB0832,cattle,cattle,64420047_19,64420047_14,64420047,64420047,within,70,72,75,demographie,332,20,cattle->cattle,2012,5,b2016,167,167
9517,13,SB0832,cattle,cattle,64420047_18,64420047_3,64420047,64420047,within,70,-1,76,abattage,333,20,cattle->cattle,2012,6,b2016,167,167
9518,13,SB0832,cattle,cattle,64420047_20,64420047_3,64420047,64420047,within,70,72,76,abattage,334,20,cattle->cattle,2012,6,b2016,167,167
9519,13,SB0832,cattle,cattle,64281001_4,64420047_6,64281001,64420047,pasture,70,72,87,abattage,335,20,cattle->cattle,2012,17,b2016,167,167
9520,13,SB0832,cattle,cattle,64420047_17,64420047_7,64420047,64420047,within,70,71,76,abattage,336,20,cattle->cattle,2012,6,b2016,167,167
9521,13,SB0832,cattle,cattle,64281001_5,64281001_1,64281001,64281001,within,71,73,85,abattage,347,20,cattle->cattle,2012,14,b2016,167,167
9522,13,SB0832,cattle,cattle,64420035_4,64420035_0,64420035,64420035,within,71,74,80,abattage,348,20,cattle->cattle,2012,9,b2016,167,167
9523,13,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,71,72,80,abattage,349,20,cattle->cattle,2012,9,b2016,167,167
9524,13,SB0832,cattle,cattle,64281001_7,64281001_1,64281001,64281001,within,72,83,85,abattage,358,20,cattle->cattle,2013,13,b2016,167,167
9525,13,SB0832,cattle,cattle,64281001_6,64281001_4,64281001,64281001,within,72,76,85,abattage,359,20,cattle->cattle,2013,13,b2016,167,167
9526,13,SB0832,cattle,cattle,64281008_1,64281008_0,64281008,64281008,within,72,73,87,abattage,360,20,cattle->cattle,2013,15,b2016,167,167
9527,13,SB0832,cattle,cattle,64420035_6,64420035_0,64420035,64420035,within,72,76,80,demographie,361,20,cattle->cattle,2013,8,b2016,167,167
9528,13,SB0832,cattle,cattle,64420035_8,64420035_3,64420035,64420035,within,72,78,80,abattage,362,20,cattle->cattle,2013,8,b2016,167,167
9529,13,SB0832,cattle,cattle,64420035_7,64420035_5,64420035,64420035,within,72,74,80,abattage,363,20,cattle->cattle,2013,8,b2016,167,167
9530,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,72,75,80,abattage,364,20,cattle->cattle,2013,8,b2016,167,167
9531,13,SB0832,cattle,cattle,64420044_2,64420044_1,64420044,64420044,within,72,75,85,abattage,365,20,cattle->cattle,2013,13,b2016,167,167
9532,13,SB0832,cattle,cattle,64420047_22,64420047_11,64420047,64420047,within,72,-1,76,abattage,366,20,cattle->cattle,2013,4,b2016,167,167
9533,13,SB0832,cattle,cattle,64420047_23,64420047_17,64420047,64420047,within,72,-1,73,demographie,367,20,cattle->cattle,2013,1,b2016,167,167
9534,13,SB0832,cattle,cattle,64420047_21,64420047_8,64420047,64420047,within,72,76,76,abattage,368,20,cattle->cattle,2013,4,b2016,167,167
9535,13,SB0832,cattle,cattle,64281008_2,64281008_1,64281008,64281008,within,73,74,87,abattage,382,20,cattle->cattle,2013,14,b2016,167,167
9536,13,SB0832,cattle,cattle,64420012_3,64420012_2,64420012,64420012,within,73,77,86,abattage,383,20,cattle->cattle,2013,13,b2016,167,167
9537,13,SB0832,cattle,cattle,64420035_9,64420035_3,64420035,64420035,within,73,-1,80,abattage,384,20,cattle->cattle,2013,7,b2016,167,167
9538,13,SB0832,cattle,cattle,64420038_2,64420038_1,64420038,64420038,within,73,74,85,abattage,385,20,cattle->cattle,2013,12,b2016,167,167
9539,13,SB0832,cattle,cattle,64420047_27,64420047_16,64420047,64420047,within,73,76,76,abattage,386,20,cattle->cattle,2013,3,b2016,167,167
9540,13,SB0832,cattle,cattle,64420047_24,64420047_20,64420047,64420047,within,73,-1,76,abattage,387,20,cattle->cattle,2013,3,b2016,167,167
9541,13,SB0832,cattle,cattle,64420047_25,64420047_3,64420047,64420047,within,73,-1,76,abattage,388,20,cattle->cattle,2013,3,b2016,167,167
9542,13,SB0832,cattle,cattle,64420047_26,64420047_3,64420047,64420047,within,73,73,76,abattage,389,20,cattle->cattle,2013,3,b2016,167,167
9543,13,SB0832,cattle,cattle,64281008_3,64281008_2,64281008,64281008,within,74,-1,76,demographie,401,20,cattle->cattle,2013,2,b2016,167,167
9544,13,SB0832,cattle,cattle,64281008_4,64281008_2,64281008,64281008,within,74,75,87,abattage,402,20,cattle->cattle,2013,13,b2016,167,167
9545,13,SB0832,cattle,cattle,64420035_10,64420035_0,64420035,64420035,within,74,78,80,abattage,403,20,cattle->cattle,2013,6,b2016,167,167
9546,13,SB0832,cattle,cattle,64420047_31,64420047_10,64420047,64420047,within,74,75,76,abattage,404,20,cattle->cattle,2013,2,b2016,167,167
9547,13,SB0832,cattle,cattle,64420047_29,64420047_17,64420047,64420047,within,74,-1,76,abattage,405,20,cattle->cattle,2013,2,b2016,167,167
9548,13,SB0832,cattle,cattle,64420047_33,64420047_3,64420047,64420047,within,74,76,76,abattage,406,20,cattle->cattle,2013,2,b2016,167,167
9549,13,SB0832,cattle,cattle,64420047_28,64420047_5,64420047,64420047,within,74,76,76,abattage,407,20,cattle->cattle,2013,2,b2016,167,167
9550,13,SB0832,cattle,cattle,64420047_32,64420047_7,64420047,64420047,within,74,76,76,abattage,408,20,cattle->cattle,2013,2,b2016,167,167
9551,13,SB0832,cattle,cattle,64420047_30,64420047_8,64420047,64420047,within,74,-1,76,abattage,409,20,cattle->cattle,2013,2,b2016,167,167
9552,13,SB0832,cattle,cattle,64420035_11,64420035_2,64420035,64420035,within,75,76,79,demographie,416,20,cattle->cattle,2013,4,b2016,167,167
9553,13,SB0832,cattle,cattle,64420035_12,64420035_4,64420035,64420035,within,75,80,80,abattage,417,20,cattle->cattle,2013,5,b2016,167,167
9554,13,SB0832,cattle,cattle,64420047_34,64420047_6,64420047,64420047,within,75,76,76,abattage,418,20,cattle->cattle,2013,1,b2016,167,167
9555,13,SB0832,cattle,cattle,64281003_0,64281008_2,64281003,64281008,pasture,76,79,87,abattage,422,20,cattle->cattle,2013,11,b2016,167,167
9556,13,SB0832,cattle,cattle,64420012_6,64420012_2,64420012,64420012,within,76,77,88,abattage,423,20,cattle->cattle,2013,12,b2016,167,167
9557,13,SB0832,cattle,cattle,64420039_3,64420047_11,64420039,64420047,pasture,76,78,80,abattage,424,20,cattle->cattle,2013,4,b2016,167,167
9558,13,SB0832,cattle,cattle,64420047_35,64420047_11,64420047,64420047,within,76,-1,76,abattage,425,20,cattle->cattle,2013,0,b2016,167,167
9559,13,SB0832,cattle,cattle,64420039_4,64420047_26,64420039,64420047,pasture,76,-1,80,abattage,426,20,cattle->cattle,2013,4,b2016,167,167
9560,13,SB0832,cattle,cattle,64420012_5,64420047_28,64420012,64420047,pasture,76,77,88,abattage,427,20,cattle->cattle,2013,12,b2016,167,167
9561,13,SB0832,cattle,cattle,64420035_13,64420047_6,64420035,64420047,pasture,76,78,80,abattage,428,20,cattle->cattle,2013,4,b2016,167,167
9562,13,SB0832,cattle,cattle,64420012_4,64420047_7,64420012,64420047,pasture,76,76,86,abattage,429,20,cattle->cattle,2013,10,b2016,167,167
9563,13,SB0832,cattle,cattle,64420038_3,64420047_12,64420038,64420047,pasture,77,78,83,abattage,434,20,cattle->cattle,2013,6,b2016,167,167
9564,13,SB0832,cattle,cattle,64420035_14,64420047_33,64420035,64420047,pasture,77,-1,80,demographie,435,20,cattle->cattle,2013,3,b2016,167,167
9565,13,SB0832,cattle,cattle,64420012_7,64420047_7,64420012,64420047,pasture,77,79,86,abattage,436,20,cattle->cattle,2013,9,b2016,167,167
9566,13,SB0832,cattle,cattle,64420039_5,64420035_13,64420039,64420035,pasture,78,80,80,abattage,439,20,cattle->cattle,2013,2,b2016,167,167
9567,13,SB0832,cattle,cattle,64420035_15,64420035_6,64420035,64420035,within,78,-1,80,abattage,440,20,cattle->cattle,2013,2,b2016,167,167
9568,13,SB0832,cattle,cattle,64420038_4,64420038_1,64420038,64420038,within,78,79,85,abattage,441,20,cattle->cattle,2013,7,b2016,167,167
9569,13,SB0832,cattle,cattle,64281001_8,64281001_2,64281001,64281001,within,79,-1,87,abattage,445,20,cattle->cattle,2013,8,b2016,167,167
9570,13,SB0832,cattle,cattle,64281003_1,64281008_0,64281003,64281008,pasture,79,80,87,abattage,446,20,cattle->cattle,2013,8,b2016,167,167
9571,13,SB0832,cattle,cattle,64420012_8,64420012_6,64420012,64420012,within,79,85,88,abattage,447,20,cattle->cattle,2013,9,b2016,167,167
9572,13,SB0832,cattle,cattle,64420012_9,64420012_7,64420012,64420012,within,79,85,86,demographie,448,20,cattle->cattle,2013,7,b2016,167,167
9573,13,SB0832,cattle,cattle,64420035_17,64420035_10,64420035,64420035,within,79,80,80,abattage,449,20,cattle->cattle,2013,1,b2016,167,167
9574,13,SB0832,cattle,cattle,64420035_21,64420035_10,64420035,64420035,within,79,-1,80,abattage,450,20,cattle->cattle,2013,1,b2016,167,167
9575,13,SB0832,cattle,cattle,64420035_18,64420035_3,64420035,64420035,within,79,-1,80,abattage,451,20,cattle->cattle,2013,1,b2016,167,167
9576,13,SB0832,cattle,cattle,64420035_19,64420035_3,64420035,64420035,within,79,-1,80,abattage,452,20,cattle->cattle,2013,1,b2016,167,167
9577,13,SB0832,cattle,cattle,64420035_16,64420035_4,64420035,64420035,within,79,-1,80,abattage,453,20,cattle->cattle,2013,1,b2016,167,167
9578,13,SB0832,cattle,cattle,64420035_20,64420035_5,64420035,64420035,within,79,80,80,abattage,454,20,cattle->cattle,2013,1,b2016,167,167
9579,13,SB0832,cattle,cattle,64281001_9,64281001_4,64281001,64281001,within,80,83,87,abattage,457,20,cattle->cattle,2013,7,b2016,167,167
9580,13,SB0832,cattle,cattle,64420035_22,64420039_5,64420035,64420039,pasture,80,80,80,abattage,458,20,cattle->cattle,2013,0,b2016,167,167
9581,13,SB0832,cattle,cattle,64420015_12,64420044_1,64420015,64420044,pasture,80,-1,84,abattage,459,20,cattle->cattle,2013,4,b2016,167,167
9582,13,SB0832,cattle,cattle,64281001_10,64281001_3,64281001,64281001,within,81,81,87,abattage,465,20,cattle->cattle,2013,6,b2016,167,167
9583,13,SB0832,cattle,cattle,64420002_0,64420039_5,64420002,64420039,pasture,81,85,85,abattage,466,20,cattle->cattle,2013,4,b2016,167,167
9584,13,SB0832,cattle,cattle,64281001_11,64281001_0,64281001,64281001,within,82,83,85,abattage,468,20,cattle->cattle,2013,3,b2016,167,167
9585,13,SB0832,cattle,cattle,64420038_5,64420038_0,64420038,64420038,within,82,-1,85,abattage,471,20,cattle->cattle,2013,3,b2016,167,167
9586,13,SB0832,cattle,cattle,64281001_13,64281001_10,64281001,64281001,within,83,-1,87,abattage,476,20,cattle->cattle,2013,4,b2016,167,167
9587,13,SB0832,cattle,cattle,64281001_12,64281001_11,64281001,64281001,within,83,87,87,abattage,477,20,cattle->cattle,2013,4,b2016,167,167
9588,13,SB0832,cattle,cattle,64281008_5,64281008_2,64281008,64281008,within,83,84,89,abattage,478,20,cattle->cattle,2013,6,b2016,167,167
9589,13,SB0832,cattle,cattle,64281008_6,64281008_2,64281008,64281008,within,83,86,87,abattage,479,20,cattle->cattle,2013,4,b2016,167,167
9590,13,SB0832,cattle,cattle,64420038_6,64420038_1,64420038,64420038,within,83,-1,85,abattage,480,20,cattle->cattle,2013,2,b2016,167,167
9591,13,SB0832,cattle,cattle,64420038_7,64420038_4,64420038,64420038,within,83,85,85,abattage,481,20,cattle->cattle,2013,2,b2016,167,167
9592,13,SB0832,cattle,cattle,64281001_14,64281001_4,64281001,64281001,within,84,-1,85,abattage,488,20,cattle->cattle,2014,1,b2016,167,167
9593,13,SB0832,cattle,cattle,64281001_15,64281001_4,64281001,64281001,within,84,85,85,abattage,489,20,cattle->cattle,2014,1,b2016,167,167
9594,13,SB0832,cattle,cattle,64281001_16,64281001_4,64281001,64281001,within,84,85,85,abattage,490,20,cattle->cattle,2014,1,b2016,167,167
9595,13,SB0832,cattle,cattle,64281001_17,64281001_9,64281001,64281001,within,84,-1,87,abattage,491,20,cattle->cattle,2014,3,b2016,167,167
9596,13,SB0832,cattle,cattle,64281003_2,64281003_0,64281003,64281003,within,84,85,85,abattage,492,20,cattle->cattle,2014,1,b2016,167,167
9597,13,SB0832,cattle,cattle,64281003_3,64281003_1,64281003,64281003,within,84,85,85,abattage,493,20,cattle->cattle,2014,1,b2016,167,167
9598,13,SB0832,cattle,cattle,64281008_8,64281008_1,64281008,64281008,within,84,85,87,abattage,494,20,cattle->cattle,2014,3,b2016,167,167
9599,13,SB0832,cattle,cattle,64281008_7,64281008_2,64281008,64281008,within,84,87,87,abattage,495,20,cattle->cattle,2014,3,b2016,167,167
9600,13,SB0832,cattle,cattle,64420012_11,64420012_5,64420012,64420012,within,84,86,86,abattage,496,20,cattle->cattle,2014,2,b2016,167,167
9601,13,SB0832,cattle,cattle,64420012_10,64420012_7,64420012,64420012,within,84,87,88,abattage,497,20,cattle->cattle,2014,4,b2016,167,167
9602,13,SB0832,cattle,cattle,64420012_12,64420012_7,64420012,64420012,within,84,86,88,abattage,498,20,cattle->cattle,2014,4,b2016,167,167
9603,13,SB0832,cattle,cattle,64420038_8,64420038_1,64420038,64420038,within,84,-1,85,abattage,499,20,cattle->cattle,2014,1,b2016,167,167
9604,13,SB0832,cattle,cattle,64420038_9,64420038_4,64420038,64420038,within,84,85,85,abattage,500,20,cattle->cattle,2014,1,b2016,167,167
9605,13,SB0832,cattle,cattle,64420044_3,64420044_2,64420044,64420044,within,84,85,85,abattage,501,20,cattle->cattle,2014,1,b2016,167,167
9606,13,SB0832,cattle,cattle,64281001_19,64281001_10,64281001,64281001,within,85,-1,87,abattage,510,20,cattle->cattle,2014,2,b2016,167,167
9607,13,SB0832,cattle,cattle,64281001_18,64281001_4,64281001,64281001,within,85,-1,87,abattage,511,20,cattle->cattle,2014,2,b2016,167,167
9608,13,SB0832,cattle,cattle,64420012_13,64420012_6,64420012,64420012,within,85,87,88,abattage,512,20,cattle->cattle,2014,3,b2016,167,167
9609,13,SB0832,cattle,cattle,64420012_14,64420012_9,64420012,64420012,within,85,-1,86,abattage,513,20,cattle->cattle,2014,1,b2016,167,167
9610,13,SB0832,cattle,cattle,64420038_10,64420038_4,64420038,64420038,within,85,85,85,abattage,514,20,cattle->cattle,2014,0,b2016,167,167
9611,13,SB0832,cattle,cattle,64281001_20,64281001_4,64281001,64281001,within,86,-1,87,abattage,523,20,cattle->cattle,2014,1,b2016,167,167
9612,13,SB0832,cattle,cattle,64281001_21,64281001_9,64281001,64281001,within,86,-1,87,abattage,524,20,cattle->cattle,2014,1,b2016,167,167
9613,13,SB0832,cattle,cattle,64281003_4,64281003_0,64281003,64281003,within,86,87,87,abattage,525,20,cattle->cattle,2014,1,b2016,167,167
9614,13,SB0832,cattle,cattle,64281003_5,64281003_0,64281003,64281003,within,86,-1,87,abattage,526,20,cattle->cattle,2014,1,b2016,167,167
9615,13,SB0832,cattle,cattle,64281008_10,64281008_0,64281008,64281008,within,86,-1,87,abattage,527,20,cattle->cattle,2014,1,b2016,167,167
9616,13,SB0832,cattle,cattle,64281008_9,64281008_2,64281008,64281008,within,86,89,89,abattage,528,20,cattle->cattle,2014,3,b2016,167,167
9617,13,SB0832,cattle,cattle,64420012_15,64420012_7,64420012,64420012,within,86,86,88,abattage,529,20,cattle->cattle,2014,2,b2016,167,167
9618,13,SB0832,cattle,cattle,64420012_16,64420012_10,64420012,64420012,within,88,-1,88,abattage,531,20,cattle->cattle,2014,0,b2016,167,167
