X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
4971,13,SB0832,cattle,cattle,64420044_4,64420044_1,64420044,64420044,within,36,-1,39,demographie,54,115,cattle->cattle,2010,3,b2012,64,64
4972,13,SB0832,cattle,cattle,64420044_6,64420044_0,64420044,64420044,within,37,39,49,abattage,55,115,cattle->cattle,2010,12,b2012,64,64
4973,13,SB0832,cattle,cattle,64420044_7,64420044_1,64420044,64420044,within,37,-1,43,demographie,56,115,cattle->cattle,2010,6,b2012,64,64
4974,13,SB0832,cattle,cattle,64420044_5,64420044_2,64420044,64420044,within,37,44,49,abattage,57,115,cattle->cattle,2010,12,b2012,64,64
4975,13,SB0832,cattle,cattle,64420044_8,64420044_1,64420044,64420044,within,38,43,49,abattage,60,115,cattle->cattle,2010,11,b2012,64,64
4976,13,SB0832,cattle,cattle,64420044_9,64420044_2,64420044,64420044,within,38,40,49,abattage,61,115,cattle->cattle,2010,11,b2012,64,64
4977,13,SB0832,cattle,cattle,64420015_8,64420044_2,64420015,64420044,pasture,41,46,59,abattage,62,115,cattle->cattle,2010,18,b2012,64,64
4978,13,SB0832,cattle,cattle,64420044_10,64420044_6,64420044,64420044,within,42,43,49,abattage,63,115,cattle->cattle,2010,7,b2012,64,64
4979,13,SB0832,cattle,cattle,64420015_9,64420044_9,64420015,64420044,pasture,43,-1,46,demographie,65,115,cattle->cattle,2010,3,b2012,64,64
4980,13,SB0832,cattle,cattle,64420044_11,64420044_10,64420044,64420044,within,44,46,49,abattage,66,115,cattle->cattle,2010,5,b2012,64,64
4981,13,SB0832,cattle,cattle,64420044_12,64420044_8,64420044,64420044,within,45,46,49,abattage,67,115,cattle->cattle,2010,4,b2012,64,64
4982,13,SB0832,cattle,cattle,64420015_10,64420044_9,64420015,64420044,pasture,46,47,59,abattage,68,115,cattle->cattle,2010,13,b2012,64,64
4983,13,SB0832,cattle,cattle,64420015_11,64420015_10,64420015,64420015,within,47,-1,59,abattage,69,115,cattle->cattle,2010,12,b2012,64,64
4984,13,SB0832,cattle,cattle,64420015_12,64420015_8,64420015,64420015,within,47,57,58,demographie,70,115,cattle->cattle,2010,11,b2012,64,64
4985,13,SB0832,cattle,cattle,64420044_15,64420044_0,64420044,64420044,within,47,49,49,abattage,71,115,cattle->cattle,2010,2,b2012,64,64
4986,13,SB0832,cattle,cattle,64420044_17,64420044_11,64420044,64420044,within,47,-1,49,abattage,72,115,cattle->cattle,2010,2,b2012,64,64
4987,13,SB0832,cattle,cattle,64420044_13,64420044_5,64420044,64420044,within,47,47,48,demographie,73,115,cattle->cattle,2010,1,b2012,64,64
4988,13,SB0832,cattle,cattle,64420044_16,64420044_5,64420044,64420044,within,47,-1,49,abattage,74,115,cattle->cattle,2010,2,b2012,64,64
4989,13,SB0832,cattle,cattle,64420044_14,64420044_9,64420044,64420044,within,47,-1,49,abattage,75,115,cattle->cattle,2010,2,b2012,64,64
4990,13,SB0832,cattle,cattle,64420015_14,64420015_10,64420015,64420015,within,48,53,59,abattage,78,115,cattle->cattle,2011,11,b2012,64,64
4991,13,SB0832,cattle,cattle,64420015_13,64420015_8,64420015,64420015,within,48,53,59,abattage,79,115,cattle->cattle,2011,11,b2012,64,64
4992,13,SB0832,cattle,cattle,64420044_19,64420044_1,64420044,64420044,within,48,-1,49,abattage,80,115,cattle->cattle,2011,1,b2012,64,64
4993,13,SB0832,cattle,cattle,64420044_18,64420044_12,64420044,64420044,within,48,-1,49,abattage,81,115,cattle->cattle,2011,1,b2012,64,64
4994,13,SB0832,cattle,cattle,64420044_20,64420044_5,64420044,64420044,within,48,-1,49,abattage,82,115,cattle->cattle,2011,1,b2012,64,64
4995,13,SB0832,cattle,cattle,64420044_21,64420044_5,64420044,64420044,within,48,-1,49,abattage,83,115,cattle->cattle,2011,1,b2012,64,64
4996,13,SB0832,cattle,cattle,64420044_22,64420044_8,64420044,64420044,within,48,-1,49,abattage,84,115,cattle->cattle,2011,1,b2012,64,64
4997,13,SB0832,cattle,cattle,64420015_18,64420015_10,64420015,64420015,within,49,50,59,abattage,89,115,cattle->cattle,2011,10,b2012,64,64
4998,13,SB0832,cattle,cattle,64420015_16,64420015_7,64420015,64420015,within,49,-1,59,abattage,90,115,cattle->cattle,2011,10,b2012,64,64
4999,13,SB0832,cattle,cattle,64420015_17,64420015_7,64420015,64420015,within,49,56,59,abattage,91,115,cattle->cattle,2011,10,b2012,64,64
5000,13,SB0832,cattle,cattle,64420015_15,64420015_8,64420015,64420015,within,49,54,59,abattage,92,115,cattle->cattle,2011,10,b2012,64,64
5001,13,SB0832,cattle,cattle,64420044_23,64420044_8,64420044,64420044,within,49,-1,49,abattage,93,115,cattle->cattle,2011,0,b2012,64,64
5002,13,SB0832,cattle,cattle,64420015_22,64420015_10,64420015,64420015,within,50,-1,59,abattage,95,115,cattle->cattle,2011,9,b2012,64,64
5003,13,SB0832,cattle,cattle,64420015_19,64420015_7,64420015,64420015,within,50,50,59,abattage,96,115,cattle->cattle,2011,9,b2012,64,64
5004,13,SB0832,cattle,cattle,64420015_20,64420015_8,64420015,64420015,within,50,-1,58,demographie,97,115,cattle->cattle,2011,8,b2012,64,64
5005,13,SB0832,cattle,cattle,64420015_21,64420015_8,64420015,64420015,within,50,58,59,abattage,98,115,cattle->cattle,2011,9,b2012,64,64
5006,13,SB0832,cattle,cattle,64420015_23,64420015_19,64420015,64420015,within,51,52,59,abattage,99,115,cattle->cattle,2011,8,b2012,64,64
5007,13,SB0832,cattle,cattle,64420015_24,64420015_19,64420015,64420015,within,51,58,59,abattage,100,115,cattle->cattle,2011,8,b2012,64,64
5008,13,SB0832,cattle,cattle,64420015_25,64420015_10,64420015,64420015,within,52,53,59,abattage,103,115,cattle->cattle,2011,7,b2012,64,64
5009,13,SB0832,cattle,cattle,64420015_26,64420015_14,64420015,64420015,within,56,-1,59,abattage,105,115,cattle->cattle,2011,3,b2012,64,64
5010,13,SB0832,cattle,cattle,64420044_24,64420015_18,64420044,64420015,pasture,58,-1,61,demographie,106,115,cattle->cattle,2011,3,b2012,64,64
5011,13,SB0832,cattle,cattle,64420015_27,64420015_14,64420015,64420015,within,59,-1,59,abattage,107,115,cattle->cattle,2011,0,b2012,64,64
5012,13,SB0832,cattle,cattle,64420015_29,64420015_14,64420015,64420015,within,59,-1,59,abattage,108,115,cattle->cattle,2011,0,b2012,64,64
5013,13,SB0832,cattle,cattle,64420015_34,64420015_15,64420015,64420015,within,59,-1,59,abattage,109,115,cattle->cattle,2011,0,b2012,64,64
5014,13,SB0832,cattle,cattle,64420015_28,64420015_18,64420015,64420015,within,59,-1,59,abattage,110,115,cattle->cattle,2011,0,b2012,64,64
5015,13,SB0832,cattle,cattle,64420015_38,64420015_18,64420015,64420015,within,59,-1,59,abattage,111,115,cattle->cattle,2011,0,b2012,64,64
5016,13,SB0832,cattle,cattle,64420015_30,64420015_19,64420015,64420015,within,59,-1,59,abattage,112,115,cattle->cattle,2011,0,b2012,64,64
5017,13,SB0832,cattle,cattle,64420015_37,64420015_21,64420015,64420015,within,59,-1,59,abattage,113,115,cattle->cattle,2011,0,b2012,64,64
5018,13,SB0832,cattle,cattle,64420015_31,64420015_23,64420015,64420015,within,59,-1,59,abattage,114,115,cattle->cattle,2011,0,b2012,64,64
5019,13,SB0832,cattle,cattle,64420015_36,64420015_23,64420015,64420015,within,59,-1,59,abattage,115,115,cattle->cattle,2011,0,b2012,64,64
5020,13,SB0832,cattle,cattle,64420015_33,64420015_24,64420015,64420015,within,59,-1,59,abattage,116,115,cattle->cattle,2011,0,b2012,64,64
5021,13,SB0832,cattle,cattle,64420015_35,64420015_25,64420015,64420015,within,59,-1,59,abattage,117,115,cattle->cattle,2011,0,b2012,64,64
5022,13,SB0832,cattle,cattle,64420015_32,64420015_7,64420015,64420015,within,59,-1,59,abattage,118,115,cattle->cattle,2011,0,b2012,64,64
