X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
2588,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,0,27,abattage,13,59,NA->cattle,2007,27,b2012,84,84
2589,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,2,3,25,abattage,19,59,cattle->cattle,2007,23,b2012,84,84
2590,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,4,6,27,abattage,23,59,cattle->cattle,2007,23,b2012,84,84
2591,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,10,11,27,abattage,50,59,cattle->cattle,2007,17,b2012,84,84
2592,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,11,13,25,abattage,52,59,cattle->cattle,2007,14,b2012,84,84
2593,13,SB0832,cattle,cattle,64420015_6,64420015_0,64420015,64420015,within,12,16,25,abattage,58,59,cattle->cattle,2008,13,b2012,84,84
2594,13,SB0832,cattle,cattle,64420015_5,64420015_2,64420015,64420015,within,12,17,25,abattage,59,59,cattle->cattle,2008,13,b2012,84,84
2595,13,SB0832,cattle,cattle,64420015_8,64420015_0,64420015,64420015,within,13,16,25,abattage,65,59,cattle->cattle,2008,12,b2012,84,84
2596,13,SB0832,cattle,cattle,64420015_7,64420015_1,64420015,64420015,within,13,15,27,abattage,66,59,cattle->cattle,2008,14,b2012,84,84
2597,13,SB0832,cattle,cattle,64420015_9,64420015_2,64420015,64420015,within,13,18,25,abattage,67,59,cattle->cattle,2008,12,b2012,84,84
2598,13,SB0832,cattle,cattle,64420015_12,64420015_0,64420015,64420015,within,14,15,27,abattage,69,59,cattle->cattle,2008,13,b2012,84,84
2599,13,SB0832,cattle,cattle,64420015_11,64420015_1,64420015,64420015,within,14,-1,16,demographie,70,59,cattle->cattle,2008,2,b2012,84,84
2600,13,SB0832,cattle,cattle,64420015_13,64420015_1,64420015,64420015,within,14,15,27,abattage,71,59,cattle->cattle,2008,13,b2012,84,84
2601,13,SB0832,cattle,cattle,64420015_10,64420015_3,64420015,64420015,within,14,15,25,abattage,72,59,cattle->cattle,2008,11,b2012,84,84
2602,13,SB0832,cattle,cattle,64420015_14,64420015_1,64420015,64420015,within,18,19,27,abattage,73,59,cattle->cattle,2008,9,b2012,84,84
2603,13,SB0832,cattle,cattle,64420015_15,64420015_5,64420015,64420015,within,18,24,27,abattage,74,59,cattle->cattle,2008,9,b2012,84,84
2604,13,SB0832,cattle,cattle,64420044_0,64420015_7,64420044,64420015,pasture,18,21,40,abattage,75,59,cattle->cattle,2008,22,b2012,84,84
2605,13,SB0832,cattle,cattle,64420044_1,64420015_7,64420044,64420015,pasture,18,27,40,abattage,76,59,cattle->cattle,2008,22,b2012,84,84
2606,13,SB0832,cattle,cattle,64420044_2,64420015_7,64420044,64420015,pasture,20,21,39,demographie,77,59,cattle->cattle,2008,19,b2012,84,84
2607,13,SB0832,cattle,cattle,64420015_16,64420015_13,64420015,64420015,within,21,21,24,demographie,78,59,cattle->cattle,2008,3,b2012,84,84
2608,13,SB0832,cattle,cattle,64420015_17,64420015_6,64420015,64420015,within,21,-1,27,abattage,79,59,cattle->cattle,2008,6,b2012,84,84
2609,13,SB0832,cattle,cattle,64420044_3,64420044_0,64420044,64420044,within,22,22,40,abattage,80,59,cattle->cattle,2008,18,b2012,84,84
2610,13,SB0832,cattle,cattle,64420015_22,64420015_10,64420015,64420015,within,23,-1,25,abattage,81,59,cattle->cattle,2008,2,b2012,84,84
2611,13,SB0832,cattle,cattle,64420015_18,64420015_14,64420015,64420015,within,23,23,25,abattage,82,59,cattle->cattle,2008,2,b2012,84,84
2612,13,SB0832,cattle,cattle,64420015_21,64420015_14,64420015,64420015,within,23,25,27,abattage,83,59,cattle->cattle,2008,4,b2012,84,84
2613,13,SB0832,cattle,cattle,64420015_20,64420015_6,64420015,64420015,within,23,24,25,abattage,84,59,cattle->cattle,2008,2,b2012,84,84
2614,13,SB0832,cattle,cattle,64420015_19,64420015_9,64420015,64420015,within,23,-1,25,abattage,85,59,cattle->cattle,2008,2,b2012,84,84
2615,13,SB0832,cattle,cattle,64420015_23,64420015_20,64420015,64420015,within,24,25,27,abattage,86,59,cattle->cattle,2009,3,b2012,84,84
2616,13,SB0832,cattle,cattle,64420015_24,64420015_20,64420015,64420015,within,24,-1,27,abattage,87,59,cattle->cattle,2009,3,b2012,84,84
2617,13,SB0832,cattle,cattle,64420015_25,64420015_20,64420015,64420015,within,24,26,27,abattage,88,59,cattle->cattle,2009,3,b2012,84,84
2618,13,SB0832,cattle,cattle,64420015_26,64420015_4,64420015,64420015,within,24,-1,27,abattage,89,59,cattle->cattle,2009,3,b2012,84,84
2619,13,SB0832,cattle,cattle,64420015_27,64420015_21,64420015,64420015,within,25,-1,25,abattage,90,59,cattle->cattle,2009,0,b2012,84,84
2620,13,SB0832,cattle,cattle,64420044_4,64420044_3,64420044,64420044,within,25,26,40,abattage,91,59,cattle->cattle,2009,15,b2012,84,84
2621,13,SB0832,cattle,cattle,64420015_28,64420015_13,64420015,64420015,within,26,26,27,abattage,92,59,cattle->cattle,2009,1,b2012,84,84
