X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
9469,13,SB0832,cattle,cattle,64420015_9,64420015_5,64420015,64420015,within,15,16,20,abattage,32,268,cattle->cattle,2008,5,b2012,95,95,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9,64420015_5->64420015_9
9470,13,SB0832,cattle,cattle,64420015_10,64420015_4,64420015,64420015,within,17,17,20,demographie,33,268,cattle->cattle,2008,3,b2012,95,95,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10,64420015_4->64420015_10
9471,13,SB0832,cattle,cattle,64420015_11,64420015_2,64420015,64420015,within,20,-1,20,abattage,34,268,cattle->cattle,2008,0,b2012,95,95,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11,64420015_2->64420015_11
9472,13,SB0832,cattle,cattle,64420015_12,64420015_3,64420015,64420015,within,20,-1,20,abattage,35,268,cattle->cattle,2008,0,b2012,95,95,64420015_3->64420015_12,64420015_3->64420015_12,64420015_3->64420015_12,64420015_3->64420015_12,64420015_3->64420015_12,64420015_3->64420015_12
9473,13,SB0832,cattle,cattle,64420044_1,64420044_0,64420044,64420044,within,23,26,49,abattage,36,268,cattle->cattle,2008,26,b2012,95,95,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1,64420044_0->64420044_1
9474,13,SB0832,cattle,cattle,64420044_2,64420044_0,64420044,64420044,within,23,24,49,demographie,37,268,cattle->cattle,2008,26,b2012,95,95,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2,64420044_0->64420044_2
9475,13,SB0832,cattle,cattle,64420044_3,64420044_2,64420044,64420044,within,26,33,46,demographie,38,268,cattle->cattle,2009,20,b2012,95,95,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3
9476,13,SB0832,cattle,cattle,64420015_13,64420044_1,64420015,64420044,pasture,29,35,47,abattage,39,268,cattle->cattle,2009,18,b2012,95,95,64420044_1->64420015_13,64420044_1->64420015_13,64420044_1->64420015_13,64420044_1->64420015_13,64420044_1->64420015_13,64420044_1->64420015_13
9477,13,SB0832,cattle,cattle,64420044_4,64420044_0,64420044,64420044,within,31,33,39,demographie,40,268,cattle->cattle,2009,8,b2012,95,95,64420044_0->64420044_4,64420044_0->64420044_4,64420044_0->64420044_4,64420044_0->64420044_4,64420044_0->64420044_4,64420044_0->64420044_4
9478,13,SB0832,cattle,cattle,64420044_5,64420044_1,64420044,64420044,within,33,34,49,abattage,41,268,cattle->cattle,2009,16,b2012,95,95,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5
9479,13,SB0832,cattle,cattle,64420044_7,64420044_1,64420044,64420044,within,35,36,49,abattage,42,268,cattle->cattle,2009,14,b2012,95,95,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7
9480,13,SB0832,cattle,cattle,64420044_8,64420044_2,64420044,64420044,within,35,40,49,abattage,43,268,cattle->cattle,2009,14,b2012,95,95,64420044_2->64420044_8,64420044_2->64420044_8,64420044_2->64420044_8,64420044_2->64420044_8,64420044_2->64420044_8,64420044_2->64420044_8
9481,13,SB0832,cattle,cattle,64420044_6,64420044_4,64420044,64420044,within,35,37,49,abattage,44,268,cattle->cattle,2009,14,b2012,95,95,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6,64420044_4->64420044_6
9482,13,SB0832,cattle,cattle,64420015_14,64420015_13,64420015,64420015,within,36,39,46,demographie,45,268,cattle->cattle,2010,10,b2012,95,95,64420015_13->64420015_14,64420015_13->64420015_14,64420015_13->64420015_14,64420015_13->64420015_14,64420015_13->64420015_14,64420015_13->64420015_14
9483,13,SB0832,cattle,cattle,64420044_9,64420044_1,64420044,64420044,within,36,38,49,abattage,46,268,cattle->cattle,2010,13,b2012,95,95,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9
9484,13,SB0832,cattle,cattle,64420044_11,64420044_4,64420044,64420044,within,36,38,49,abattage,47,268,cattle->cattle,2010,13,b2012,95,95,64420044_4->64420044_11,64420044_4->64420044_11,64420044_4->64420044_11,64420044_4->64420044_11,64420044_4->64420044_11,64420044_4->64420044_11
9485,13,SB0832,cattle,cattle,64420044_12,64420044_4,64420044,64420044,within,36,-1,42,demographie,48,268,cattle->cattle,2010,6,b2012,95,95,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12
9486,13,SB0832,cattle,cattle,64420044_10,64420044_7,64420044,64420044,within,36,-1,49,abattage,49,268,cattle->cattle,2010,13,b2012,95,95,64420044_7->64420044_10,64420044_7->64420044_10,64420044_7->64420044_10,64420044_7->64420044_10,64420044_7->64420044_10,64420044_7->64420044_10
9487,13,SB0832,cattle,cattle,64420044_13,64420044_4,64420044,64420044,within,37,38,49,abattage,50,268,cattle->cattle,2010,12,b2012,95,95,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13
9488,13,SB0832,cattle,cattle,64420015_15,64420044_3,64420015,64420044,pasture,41,42,47,abattage,51,268,cattle->cattle,2010,6,b2012,95,95,64420044_3->64420015_15,64420044_3->64420015_15,64420044_3->64420015_15,64420044_3->64420015_15,64420044_3->64420015_15,64420044_3->64420015_15
9489,13,SB0832,cattle,cattle,64420044_14,64420044_7,64420044,64420044,within,41,-1,49,abattage,52,268,cattle->cattle,2010,8,b2012,95,95,64420044_7->64420044_14,64420044_7->64420044_14,64420044_7->64420044_14,64420044_7->64420044_14,64420044_7->64420044_14,64420044_7->64420044_14
9490,13,SB0832,cattle,cattle,64420044_15,64420044_1,64420044,64420044,within,42,-1,49,abattage,53,268,cattle->cattle,2010,7,b2012,95,95,64420044_1->64420044_15,64420044_1->64420044_15,64420044_1->64420044_15,64420044_1->64420044_15,64420044_1->64420044_15,64420044_1->64420044_15
9491,13,SB0832,cattle,cattle,64420044_16,64420044_9,64420044,64420044,within,42,46,49,abattage,54,268,cattle->cattle,2010,7,b2012,95,95,64420044_9->64420044_16,64420044_9->64420044_16,64420044_9->64420044_16,64420044_9->64420044_16,64420044_9->64420044_16,64420044_9->64420044_16
9492,13,SB0832,cattle,cattle,64420044_17,64420044_2,64420044,64420044,within,43,-1,49,abattage,55,268,cattle->cattle,2010,6,b2012,95,95,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17
9493,13,SB0832,cattle,cattle,64420047_0,64420044_7,64420047,64420044,pasture,44,45,55,demographie,56,268,cattle->cattle,2010,11,b2012,95,95,64420044_7->64420047_0,64420044_7->64420047_0,64420044_7->64420047_0,64420044_7->64420047_0,64420044_7->64420047_0,64420044_7->64420047_0
9494,13,SB0832,cattle,cattle,64420047_1,64420044_2,64420047,64420044,pasture,45,46,56,abattage,57,268,cattle->cattle,2010,11,b2012,95,95,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1
9495,13,SB0832,cattle,cattle,64420044_18,64420044_3,64420044,64420044,within,45,46,49,abattage,58,268,cattle->cattle,2010,4,b2012,95,95,64420044_3->64420044_18,64420044_3->64420044_18,64420044_3->64420044_18,64420044_3->64420044_18,64420044_3->64420044_18,64420044_3->64420044_18
9496,13,SB0832,cattle,cattle,64420044_21,64420044_2,64420044,64420044,within,47,-1,49,abattage,59,268,cattle->cattle,2010,2,b2012,95,95,64420044_2->64420044_21,64420044_2->64420044_21,64420044_2->64420044_21,64420044_2->64420044_21,64420044_2->64420044_21,64420044_2->64420044_21
9497,13,SB0832,cattle,cattle,64420044_19,64420044_5,64420044,64420044,within,47,49,49,abattage,60,268,cattle->cattle,2010,2,b2012,95,95,64420044_5->64420044_19,64420044_5->64420044_19,64420044_5->64420044_19,64420044_5->64420044_19,64420044_5->64420044_19,64420044_5->64420044_19
9498,13,SB0832,cattle,cattle,64420044_20,64420044_9,64420044,64420044,within,47,48,49,abattage,61,268,cattle->cattle,2010,2,b2012,95,95,64420044_9->64420044_20,64420044_9->64420044_20,64420044_9->64420044_20,64420044_9->64420044_20,64420044_9->64420044_20,64420044_9->64420044_20
9499,13,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,47,-1,56,abattage,62,268,cattle->cattle,2010,9,b2012,95,95,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3
9500,13,SB0832,cattle,cattle,64420047_2,64420047_1,64420047,64420047,within,47,50,55,demographie,63,268,cattle->cattle,2010,8,b2012,95,95,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2
9501,13,SB0832,cattle,cattle,64420044_22,64420044_18,64420044,64420044,within,48,-1,49,abattage,64,268,cattle->cattle,2011,1,b2012,95,95,64420044_18->64420044_22,64420044_18->64420044_22,64420044_18->64420044_22,64420044_18->64420044_22,64420044_18->64420044_22,64420044_18->64420044_22
9502,13,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,48,49,56,abattage,65,268,cattle->cattle,2011,8,b2012,95,95,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4
9503,13,SB0832,cattle,cattle,64420044_24,64420044_19,64420044,64420044,within,49,-1,49,abattage,66,268,cattle->cattle,2011,0,b2012,95,95,64420044_19->64420044_24,64420044_19->64420044_24,64420044_19->64420044_24,64420044_19->64420044_24,64420044_19->64420044_24,64420044_19->64420044_24
9504,13,SB0832,cattle,cattle,64420044_23,64420044_7,64420044,64420044,within,49,-1,49,abattage,67,268,cattle->cattle,2011,0,b2012,95,95,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23,64420044_7->64420044_23
9505,13,SB0832,cattle,cattle,64420047_6,64420047_1,64420047,64420047,within,50,51,56,abattage,68,268,cattle->cattle,2011,6,b2012,95,95,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6
9506,13,SB0832,cattle,cattle,64420047_5,64420047_4,64420047,64420047,within,50,-1,54,demographie,69,268,cattle->cattle,2011,4,b2012,95,95,64420047_4->64420047_5,64420047_4->64420047_5,64420047_4->64420047_5,64420047_4->64420047_5,64420047_4->64420047_5,64420047_4->64420047_5
9507,13,SB0832,cattle,cattle,64420047_9,64420047_0,64420047,64420047,within,51,-1,56,abattage,70,268,cattle->cattle,2011,5,b2012,95,95,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9,64420047_0->64420047_9
9508,13,SB0832,cattle,cattle,64420047_7,64420047_2,64420047,64420047,within,51,56,56,abattage,71,268,cattle->cattle,2011,5,b2012,95,95,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7
9509,13,SB0832,cattle,cattle,64420047_10,64420047_2,64420047,64420047,within,51,52,56,abattage,72,268,cattle->cattle,2011,5,b2012,95,95,64420047_2->64420047_10,64420047_2->64420047_10,64420047_2->64420047_10,64420047_2->64420047_10,64420047_2->64420047_10,64420047_2->64420047_10
9510,13,SB0832,cattle,cattle,64420047_8,64420047_6,64420047,64420047,within,51,-1,56,abattage,73,268,cattle->cattle,2011,5,b2012,95,95,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8,64420047_6->64420047_8
9511,13,SB0832,cattle,cattle,64420047_11,64420047_1,64420047,64420047,within,52,54,56,abattage,74,268,cattle->cattle,2011,4,b2012,95,95,64420047_1->64420047_11,64420047_1->64420047_11,64420047_1->64420047_11,64420047_1->64420047_11,64420047_1->64420047_11,64420047_1->64420047_11
9512,13,SB0832,cattle,cattle,64420039_0,64420047_10,64420039,64420047,pasture,53,-1,62,demographie,75,268,cattle->cattle,2011,9,b2012,95,95,64420047_10->64420039_0,64420047_10->64420039_0,64420047_10->64420039_0,64420047_10->64420039_0,64420047_10->64420039_0,64420047_10->64420039_0
9513,13,SB0832,cattle,cattle,64420047_12,64420047_10,64420047,64420047,within,53,56,56,abattage,76,268,cattle->cattle,2011,3,b2012,95,95,64420047_10->64420047_12,64420047_10->64420047_12,64420047_10->64420047_12,64420047_10->64420047_12,64420047_10->64420047_12,64420047_10->64420047_12
9514,13,SB0832,cattle,cattle,64420038_0,64420047_0,64420038,64420047,pasture,54,55,61,demographie,77,268,cattle->cattle,2011,7,b2012,95,95,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0
9515,13,SB0832,cattle,cattle,64420039_1,64420047_11,64420039,64420047,pasture,54,61,62,abattage,78,268,cattle->cattle,2011,8,b2012,95,95,64420047_11->64420039_1,64420047_11->64420039_1,64420047_11->64420039_1,64420047_11->64420039_1,64420047_11->64420039_1,64420047_11->64420039_1
9516,13,SB0832,cattle,cattle,64420047_13,64420047_11,64420047,64420047,within,54,-1,56,abattage,79,268,cattle->cattle,2011,2,b2012,95,95,64420047_11->64420047_13,64420047_11->64420047_13,64420047_11->64420047_13,64420047_11->64420047_13,64420047_11->64420047_13,64420047_11->64420047_13
9517,13,SB0832,cattle,cattle,64420035_0,64420047_4,64420035,64420047,pasture,54,-1,60,abattage,80,268,cattle->cattle,2011,6,b2012,95,95,64420047_4->64420035_0,64420047_4->64420035_0,64420047_4->64420035_0,64420047_4->64420035_0,64420047_4->64420035_0,64420047_4->64420035_0
9518,13,SB0832,cattle,cattle,64420035_1,64420047_0,64420035,64420047,pasture,55,59,60,abattage,81,268,cattle->cattle,2011,5,b2012,95,95,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1
9519,13,SB0832,cattle,cattle,64420039_3,64420047_1,64420039,64420047,pasture,55,57,61,demographie,82,268,cattle->cattle,2011,6,b2012,95,95,64420047_1->64420039_3,64420047_1->64420039_3,64420047_1->64420039_3,64420047_1->64420039_3,64420047_1->64420039_3,64420047_1->64420039_3
9520,13,SB0832,cattle,cattle,64281001_0,64420047_10,64281001,64420047,pasture,55,-1,57,demographie,83,268,cattle->cattle,2011,2,b2012,95,95,64420047_10->64281001_0,64420047_10->64281001_0,64420047_10->64281001_0,64420047_10->64281001_0,64420047_10->64281001_0,64420047_10->64281001_0
9521,13,SB0832,cattle,cattle,64420039_2,64420047_11,64420039,64420047,pasture,55,60,62,abattage,84,268,cattle->cattle,2011,7,b2012,95,95,64420047_11->64420039_2,64420047_11->64420039_2,64420047_11->64420039_2,64420047_11->64420039_2,64420047_11->64420039_2,64420047_11->64420039_2
9522,13,SB0832,cattle,cattle,64420012_0,64420047_2,64420012,64420047,pasture,55,56,73,abattage,85,268,cattle->cattle,2011,18,b2012,95,95,64420047_2->64420012_0,64420047_2->64420012_0,64420047_2->64420012_0,64420047_2->64420012_0,64420047_2->64420012_0,64420047_2->64420012_0
9523,13,SB0832,cattle,cattle,64420012_1,64420047_4,64420012,64420047,pasture,55,56,75,abattage,86,268,cattle->cattle,2011,20,b2012,95,95,64420047_4->64420012_1,64420047_4->64420012_1,64420047_4->64420012_1,64420047_4->64420012_1,64420047_4->64420012_1,64420047_4->64420012_1
9524,13,SB0832,cattle,cattle,64420038_1,64420047_4,64420038,64420047,pasture,55,57,73,abattage,87,268,cattle->cattle,2011,18,b2012,95,95,64420047_4->64420038_1,64420047_4->64420038_1,64420047_4->64420038_1,64420047_4->64420038_1,64420047_4->64420038_1,64420047_4->64420038_1
9525,13,SB0832,cattle,cattle,64420047_15,64420047_1,64420047,64420047,within,56,-1,56,abattage,88,268,cattle->cattle,2011,0,b2012,95,95,64420047_1->64420047_15,64420047_1->64420047_15,64420047_1->64420047_15,64420047_1->64420047_15,64420047_1->64420047_15,64420047_1->64420047_15
9526,13,SB0832,cattle,cattle,64420047_14,64420047_11,64420047,64420047,within,56,-1,56,abattage,89,268,cattle->cattle,2011,0,b2012,95,95,64420047_11->64420047_14,64420047_11->64420047_14,64420047_11->64420047_14,64420047_11->64420047_14,64420047_11->64420047_14,64420047_11->64420047_14
9527,13,SB0832,cattle,cattle,64420039_4,64420047_4,64420039,64420047,pasture,56,58,62,abattage,90,268,cattle->cattle,2011,6,b2012,95,95,64420047_4->64420039_4,64420047_4->64420039_4,64420047_4->64420039_4,64420047_4->64420039_4,64420047_4->64420039_4,64420047_4->64420039_4
9528,13,SB0832,cattle,cattle,64420039_5,64420047_4,64420039,64420047,pasture,56,58,62,abattage,91,268,cattle->cattle,2011,6,b2012,95,95,64420047_4->64420039_5,64420047_4->64420039_5,64420047_4->64420039_5,64420047_4->64420039_5,64420047_4->64420039_5,64420047_4->64420039_5
9529,13,SB0832,cattle,cattle,64420035_2,64420047_1,64420035,64420047,pasture,57,57,59,demographie,92,268,cattle->cattle,2011,2,b2012,95,95,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2
9530,13,SB0832,cattle,cattle,64281001_1,64420047_6,64281001,64420047,pasture,57,60,75,abattage,93,268,cattle->cattle,2011,18,b2012,95,95,64420047_6->64281001_1,64420047_6->64281001_1,64420047_6->64281001_1,64420047_6->64281001_1,64420047_6->64281001_1,64420047_6->64281001_1
9531,13,SB0832,cattle,cattle,64420038_2,64420038_0,64420038,64420038,within,59,63,75,abattage,94,268,cattle->cattle,2011,16,b2012,95,95,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2,64420038_0->64420038_2
9532,13,SB0832,cattle,cattle,64420039_6,64420039_3,64420039,64420039,within,59,61,62,abattage,95,268,cattle->cattle,2011,3,b2012,95,95,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6,64420039_3->64420039_6
9533,13,SB0832,cattle,cattle,64420039_7,64420039_4,64420039,64420039,within,59,60,62,abattage,96,268,cattle->cattle,2011,3,b2012,95,95,64420039_4->64420039_7,64420039_4->64420039_7,64420039_4->64420039_7,64420039_4->64420039_7,64420039_4->64420039_7,64420039_4->64420039_7
9534,13,SB0832,cattle,cattle,64420039_8,64420039_5,64420039,64420039,within,60,-1,62,abattage,97,268,cattle->cattle,2012,2,b2016,95,95,64420039_5->64420039_8,64420039_5->64420039_8,64420039_5->64420039_8,64420039_5->64420039_8,64420039_5->64420039_8,64420039_5->64420039_8
9535,13,SB0832,cattle,cattle,64420012_2,64420012_1,64420012,64420012,within,61,63,73,abattage,98,268,cattle->cattle,2012,12,b2016,95,95,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2,64420012_1->64420012_2
9536,13,SB0832,cattle,cattle,64420039_9,64420039_5,64420039,64420039,within,61,-1,62,abattage,99,268,cattle->cattle,2012,1,b2016,95,95,64420039_5->64420039_9,64420039_5->64420039_9,64420039_5->64420039_9,64420039_5->64420039_9,64420039_5->64420039_9,64420039_5->64420039_9
9537,13,SB0832,cattle,cattle,64420038_3,64420038_1,64420038,64420038,within,62,63,73,abattage,100,268,cattle->cattle,2012,11,b2016,95,95,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3
9538,13,SB0832,cattle,cattle,64420039_10,64420039_1,64420039,64420039,within,62,-1,62,abattage,101,268,cattle->cattle,2012,0,b2016,95,95,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10,64420039_1->64420039_10
9539,13,SB0832,cattle,cattle,64420039_13,64420039_2,64420039,64420039,within,62,-1,62,abattage,102,268,cattle->cattle,2012,0,b2016,95,95,64420039_2->64420039_13,64420039_2->64420039_13,64420039_2->64420039_13,64420039_2->64420039_13,64420039_2->64420039_13,64420039_2->64420039_13
9540,13,SB0832,cattle,cattle,64420039_12,64420039_4,64420039,64420039,within,62,-1,62,abattage,103,268,cattle->cattle,2012,0,b2016,95,95,64420039_4->64420039_12,64420039_4->64420039_12,64420039_4->64420039_12,64420039_4->64420039_12,64420039_4->64420039_12,64420039_4->64420039_12
9541,13,SB0832,cattle,cattle,64420039_11,64420039_7,64420039,64420039,within,62,-1,62,abattage,104,268,cattle->cattle,2012,0,b2016,95,95,64420039_7->64420039_11,64420039_7->64420039_11,64420039_7->64420039_11,64420039_7->64420039_11,64420039_7->64420039_11,64420039_7->64420039_11
9542,13,SB0832,cattle,cattle,64281008_0,64281001_1,64281008,64281001,pasture,64,71,83,abattage,105,268,cattle->cattle,2012,19,b2016,95,95,64281001_1->64281008_0,64281001_1->64281008_0,64281001_1->64281008_0,64281001_1->64281008_0,64281001_1->64281008_0,64281001_1->64281008_0
9543,13,SB0832,cattle,cattle,64420038_4,64420038_2,64420038,64420038,within,69,71,73,abattage,106,268,cattle->cattle,2012,4,b2016,95,95,64420038_2->64420038_4,64420038_2->64420038_4,64420038_2->64420038_4,64420038_2->64420038_4,64420038_2->64420038_4,64420038_2->64420038_4
9544,13,SB0832,cattle,cattle,64420012_3,64420012_2,64420012,64420012,within,71,73,73,abattage,107,268,cattle->cattle,2012,2,b2016,95,95,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3
9545,13,SB0832,cattle,cattle,64420012_4,64420012_2,64420012,64420012,within,71,-1,73,abattage,108,268,cattle->cattle,2012,2,b2016,95,95,64420012_2->64420012_4,64420012_2->64420012_4,64420012_2->64420012_4,64420012_2->64420012_4,64420012_2->64420012_4,64420012_2->64420012_4
9546,13,SB0832,cattle,cattle,64281008_1,64281008_0,64281008,64281008,within,72,77,83,abattage,109,268,cattle->cattle,2013,11,b2016,95,95,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1,64281008_0->64281008_1
9547,13,SB0832,cattle,cattle,64420038_5,64420038_1,64420038,64420038,within,72,-1,73,abattage,110,268,cattle->cattle,2013,1,b2016,95,95,64420038_1->64420038_5,64420038_1->64420038_5,64420038_1->64420038_5,64420038_1->64420038_5,64420038_1->64420038_5,64420038_1->64420038_5
9548,13,SB0832,cattle,cattle,64420012_6,64420012_1,64420012,64420012,within,73,-1,73,abattage,111,268,cattle->cattle,2013,0,b2016,95,95,64420012_1->64420012_6,64420012_1->64420012_6,64420012_1->64420012_6,64420012_1->64420012_6,64420012_1->64420012_6,64420012_1->64420012_6
9549,13,SB0832,cattle,cattle,64420012_5,64420012_3,64420012,64420012,within,73,-1,73,abattage,112,268,cattle->cattle,2013,0,b2016,95,95,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5,64420012_3->64420012_5
9550,13,SB0832,cattle,cattle,64420038_6,64420038_1,64420038,64420038,within,73,-1,73,abattage,113,268,cattle->cattle,2013,0,b2016,95,95,64420038_1->64420038_6,64420038_1->64420038_6,64420038_1->64420038_6,64420038_1->64420038_6,64420038_1->64420038_6,64420038_1->64420038_6
9551,13,SB0832,cattle,cattle,64281008_2,64281008_0,64281008,64281008,within,74,77,83,abattage,114,268,cattle->cattle,2013,9,b2016,95,95,64281008_0->64281008_2,64281008_0->64281008_2,64281008_0->64281008_2,64281008_0->64281008_2,64281008_0->64281008_2,64281008_0->64281008_2
