X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
20326,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,50,54,63,demographie,612,178,cattle->cattle,2011,13,b2012,108,108,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1,64420047_0->64420047_1
20327,13,SB0832,cattle,cattle,64420044_7,64420044_1,64420044,64420044,within,52,53,64,abattage,644,178,cattle->cattle,2011,12,b2012,108,108,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7
20328,13,SB0832,cattle,cattle,64420007_0,64420044_3,64420007,64420044,pasture,54,57,58,demographie,685,178,cattle->cattle,2011,4,b2012,108,108,64420044_3->64420007_0,64420044_3->64420007_0,64420044_3->64420007_0,64420044_3->64420007_0,64420044_3->64420007_0,64420044_3->64420007_0
20329,13,SB0832,cattle,cattle,64420044_9,64420044_6,64420044,64420044,within,55,56,64,abattage,698,178,cattle->cattle,2011,9,b2012,108,108,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9
20330,13,SB0832,cattle,cattle,64420044_8,64420044_7,64420044,64420044,within,55,56,64,abattage,699,178,cattle->cattle,2011,9,b2012,108,108,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8
20331,13,SB0832,cattle,cattle,64420015_5,64420044_0,64420015,64420044,pasture,56,58,60,demographie,722,178,cattle->cattle,2011,4,b2012,108,108,64420044_0->64420015_5,64420044_0->64420015_5,64420044_0->64420015_5,64420044_0->64420015_5,64420044_0->64420015_5,64420044_0->64420015_5
20332,13,SB0832,cattle,cattle,64420044_10,64420044_3,64420044,64420044,within,56,59,64,abattage,723,178,cattle->cattle,2011,8,b2012,108,108,64420044_3->64420044_10,64420044_3->64420044_10,64420044_3->64420044_10,64420044_3->64420044_10,64420044_3->64420044_10,64420044_3->64420044_10
20333,13,SB0832,cattle,cattle,64420035_1,64420047_0,64420035,64420047,pasture,57,58,68,abattage,740,178,cattle->cattle,2011,11,b2012,108,108,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1
20334,13,SB0832,cattle,cattle,64420012_0,64420047_1,64420012,64420047,pasture,57,59,64,demographie,741,178,cattle->cattle,2011,7,b2012,108,108,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0
20335,13,SB0832,cattle,cattle,64420038_0,64420047_0,64420038,64420047,pasture,58,63,74,abattage,772,178,cattle->cattle,2011,16,b2012,108,108,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0,64420047_0->64420038_0
20336,13,SB0832,cattle,cattle,64281001_0,64420047_1,64281001,64420047,pasture,58,59,74,abattage,773,178,cattle->cattle,2011,16,b2012,108,108,64420047_1->64281001_0,64420047_1->64281001_0,64420047_1->64281001_0,64420047_1->64281001_0,64420047_1->64281001_0,64420047_1->64281001_0
20337,13,SB0832,cattle,cattle,64420015_6,64420015_5,64420015,64420015,within,59,-1,61,abattage,811,178,cattle->cattle,2011,2,b2012,108,108,64420015_5->64420015_6,64420015_5->64420015_6,64420015_5->64420015_6,64420015_5->64420015_6,64420015_5->64420015_6,64420015_5->64420015_6
20338,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,59,-1,68,abattage,812,178,cattle->cattle,2011,9,b2012,108,108,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2,64420035_0->64420035_2
20339,13,SB0832,cattle,cattle,64420044_15,64420044_10,64420044,64420044,within,59,60,64,abattage,813,178,cattle->cattle,2011,5,b2012,108,108,64420044_10->64420044_15,64420044_10->64420044_15,64420044_10->64420044_15,64420044_10->64420044_15,64420044_10->64420044_15,64420044_10->64420044_15
20340,13,SB0832,cattle,cattle,64420044_12,64420044_4,64420044,64420044,within,59,62,64,abattage,814,178,cattle->cattle,2011,5,b2012,108,108,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12,64420044_4->64420044_12
20341,13,SB0832,cattle,cattle,64420044_13,64420044_4,64420044,64420044,within,59,61,64,abattage,815,178,cattle->cattle,2011,5,b2012,108,108,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13,64420044_4->64420044_13
20342,13,SB0832,cattle,cattle,64420044_11,64420044_5,64420044,64420044,within,59,63,64,abattage,816,178,cattle->cattle,2011,5,b2012,108,108,64420044_5->64420044_11,64420044_5->64420044_11,64420044_5->64420044_11,64420044_5->64420044_11,64420044_5->64420044_11,64420044_5->64420044_11
20343,13,SB0832,cattle,cattle,64420044_14,64420044_8,64420044,64420044,within,59,62,64,abattage,817,178,cattle->cattle,2011,5,b2012,108,108,64420044_8->64420044_14,64420044_8->64420044_14,64420044_8->64420044_14,64420044_8->64420044_14,64420044_8->64420044_14,64420044_8->64420044_14
20344,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,59,61,70,abattage,818,178,cattle->cattle,2011,11,b2012,108,108,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2,64420047_0->64420047_2
20345,13,SB0832,cattle,cattle,64420047_3,64420047_1,64420047,64420047,within,59,60,70,abattage,819,178,cattle->cattle,2011,11,b2012,108,108,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3,64420047_1->64420047_3
20346,13,SB0832,cattle,cattle,64420044_18,64420044_0,64420044,64420044,within,60,61,64,abattage,871,178,cattle->cattle,2012,4,b2016,108,108,64420044_0->64420044_18,64420044_0->64420044_18,64420044_0->64420044_18,64420044_0->64420044_18,64420044_0->64420044_18,64420044_0->64420044_18
20347,13,SB0832,cattle,cattle,64420044_17,64420044_2,64420044,64420044,within,60,62,64,abattage,872,178,cattle->cattle,2012,4,b2016,108,108,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17
20348,13,SB0832,cattle,cattle,64420044_16,64420044_6,64420044,64420044,within,60,63,64,abattage,873,178,cattle->cattle,2012,4,b2016,108,108,64420044_6->64420044_16,64420044_6->64420044_16,64420044_6->64420044_16,64420044_6->64420044_16,64420044_6->64420044_16,64420044_6->64420044_16
20349,13,SB0832,cattle,cattle,64420044_19,64420044_8,64420044,64420044,within,60,61,63,demographie,874,178,cattle->cattle,2012,3,b2016,108,108,64420044_8->64420044_19,64420044_8->64420044_19,64420044_8->64420044_19,64420044_8->64420044_19,64420044_8->64420044_19,64420044_8->64420044_19
20350,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,60,-1,61,demographie,875,178,cattle->cattle,2012,1,b2016,108,108,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5
20351,13,SB0832,cattle,cattle,64420047_4,64420047_1,64420047,64420047,within,60,68,70,abattage,876,178,cattle->cattle,2012,10,b2016,108,108,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4,64420047_1->64420047_4
20352,13,SB0832,cattle,cattle,64281001_1,64281001_0,64281001,64281001,within,61,64,74,abattage,901,178,cattle->cattle,2012,13,b2016,108,108,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1
20353,13,SB0832,cattle,cattle,64420035_3,64420035_1,64420035,64420035,within,61,62,68,abattage,944,178,cattle->cattle,2012,7,b2016,108,108,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3,64420035_1->64420035_3
20354,13,SB0832,cattle,cattle,64420044_20,64420044_2,64420044,64420044,within,61,64,64,abattage,945,178,cattle->cattle,2012,3,b2016,108,108,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20
20355,13,SB0832,cattle,cattle,64420047_6,64420047_2,64420047,64420047,within,61,-1,64,demographie,946,178,cattle->cattle,2012,3,b2016,108,108,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6,64420047_2->64420047_6
20356,13,SB0832,cattle,cattle,64420012_1,64420012_0,64420012,64420012,within,62,64,65,abattage,1011,178,cattle->cattle,2012,3,b2016,108,108,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1,64420012_0->64420012_1
20357,13,SB0832,cattle,cattle,64420035_4,64420035_3,64420035,64420035,within,62,-1,65,demographie,1012,178,cattle->cattle,2012,3,b2016,108,108,64420035_3->64420035_4,64420035_3->64420035_4,64420035_3->64420035_4,64420035_3->64420035_4,64420035_3->64420035_4,64420035_3->64420035_4
20358,13,SB0832,cattle,cattle,64420044_22,64420044_12,64420044,64420044,within,62,64,64,abattage,1013,178,cattle->cattle,2012,2,b2016,108,108,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22,64420044_12->64420044_22
20359,13,SB0832,cattle,cattle,64420044_24,64420044_13,64420044,64420044,within,62,64,64,abattage,1014,178,cattle->cattle,2012,2,b2016,108,108,64420044_13->64420044_24,64420044_13->64420044_24,64420044_13->64420044_24,64420044_13->64420044_24,64420044_13->64420044_24,64420044_13->64420044_24
20360,13,SB0832,cattle,cattle,64420044_21,64420044_15,64420044,64420044,within,62,63,64,abattage,1015,178,cattle->cattle,2012,2,b2016,108,108,64420044_15->64420044_21,64420044_15->64420044_21,64420044_15->64420044_21,64420044_15->64420044_21,64420044_15->64420044_21,64420044_15->64420044_21
20361,13,SB0832,cattle,cattle,64420044_23,64420044_15,64420044,64420044,within,62,63,64,abattage,1016,178,cattle->cattle,2012,2,b2016,108,108,64420044_15->64420044_23,64420044_15->64420044_23,64420044_15->64420044_23,64420044_15->64420044_23,64420044_15->64420044_23,64420044_15->64420044_23
20362,13,SB0832,cattle,cattle,64420044_25,64420044_5,64420044,64420044,within,62,-1,64,abattage,1017,178,cattle->cattle,2012,2,b2016,108,108,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25,64420044_5->64420044_25
20363,13,SB0832,cattle,cattle,64420047_7,64420047_2,64420047,64420047,within,62,-1,68,demographie,1018,178,cattle->cattle,2012,6,b2016,108,108,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7,64420047_2->64420047_7
20364,13,SB0832,cattle,cattle,64420047_8,64420047_3,64420047,64420047,within,62,64,70,abattage,1019,178,cattle->cattle,2012,8,b2016,108,108,64420047_3->64420047_8,64420047_3->64420047_8,64420047_3->64420047_8,64420047_3->64420047_8,64420047_3->64420047_8,64420047_3->64420047_8
20365,13,SB0832,cattle,cattle,64281001_2,64281001_0,64281001,64281001,within,63,66,74,abattage,1033,178,cattle->cattle,2012,11,b2016,108,108,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2
20366,13,SB0832,cattle,cattle,64420044_26,64420044_7,64420044,64420044,within,63,64,64,abattage,1046,178,cattle->cattle,2012,1,b2016,108,108,64420044_7->64420044_26,64420044_7->64420044_26,64420044_7->64420044_26,64420044_7->64420044_26,64420044_7->64420044_26,64420044_7->64420044_26
20367,13,SB0832,cattle,cattle,64420047_9,64420047_2,64420047,64420047,within,63,67,70,abattage,1047,178,cattle->cattle,2012,7,b2016,108,108,64420047_2->64420047_9,64420047_2->64420047_9,64420047_2->64420047_9,64420047_2->64420047_9,64420047_2->64420047_9,64420047_2->64420047_9
20368,13,SB0832,cattle,cattle,64420035_5,64420035_3,64420035,64420035,within,64,-1,68,abattage,1067,178,cattle->cattle,2012,4,b2016,108,108,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5,64420035_3->64420035_5
20369,13,SB0832,cattle,cattle,64420038_1,64420038_0,64420038,64420038,within,64,73,74,abattage,1068,178,cattle->cattle,2012,10,b2016,108,108,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1,64420038_0->64420038_1
20370,13,SB0832,cattle,cattle,64420035_6,64420047_1,64420035,64420047,pasture,64,65,67,demographie,1069,178,cattle->cattle,2012,3,b2016,108,108,64420047_1->64420035_6,64420047_1->64420035_6,64420047_1->64420035_6,64420047_1->64420035_6,64420047_1->64420035_6,64420047_1->64420035_6
20371,13,SB0832,cattle,cattle,64420047_10,64420047_3,64420047,64420047,within,64,64,70,abattage,1070,178,cattle->cattle,2012,6,b2016,108,108,64420047_3->64420047_10,64420047_3->64420047_10,64420047_3->64420047_10,64420047_3->64420047_10,64420047_3->64420047_10,64420047_3->64420047_10
20372,13,SB0832,cattle,cattle,64420047_12,64420047_3,64420047,64420047,within,64,-1,70,abattage,1071,178,cattle->cattle,2012,6,b2016,108,108,64420047_3->64420047_12,64420047_3->64420047_12,64420047_3->64420047_12,64420047_3->64420047_12,64420047_3->64420047_12,64420047_3->64420047_12
20373,13,SB0832,cattle,cattle,64420047_13,64420047_3,64420047,64420047,within,64,-1,70,abattage,1072,178,cattle->cattle,2012,6,b2016,108,108,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13,64420047_3->64420047_13
20374,13,SB0832,cattle,cattle,64420047_11,64420047_8,64420047,64420047,within,64,69,70,abattage,1073,178,cattle->cattle,2012,6,b2016,108,108,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11,64420047_8->64420047_11
20375,13,SB0832,cattle,cattle,64420039_0,64420035_6,64420039,64420035,pasture,65,66,74,abattage,1096,178,cattle->cattle,2012,9,b2016,108,108,64420035_6->64420039_0,64420035_6->64420039_0,64420035_6->64420039_0,64420035_6->64420039_0,64420035_6->64420039_0,64420035_6->64420039_0
20376,13,SB0832,cattle,cattle,64420047_15,64420044_3,64420047,64420044,pasture,65,68,70,demographie,1097,178,cattle->cattle,2012,5,b2016,108,108,64420044_3->64420047_15,64420044_3->64420047_15,64420044_3->64420047_15,64420044_3->64420047_15,64420044_3->64420047_15,64420044_3->64420047_15
20377,13,SB0832,cattle,cattle,64420047_14,64420044_8,64420047,64420044,pasture,65,-1,70,abattage,1098,178,cattle->cattle,2012,5,b2016,108,108,64420044_8->64420047_14,64420044_8->64420047_14,64420044_8->64420047_14,64420044_8->64420047_14,64420044_8->64420047_14,64420044_8->64420047_14
20378,13,SB0832,cattle,cattle,64420038_2,64420047_0,64420038,64420047,pasture,65,-1,74,abattage,1099,178,cattle->cattle,2012,9,b2016,108,108,64420047_0->64420038_2,64420047_0->64420038_2,64420047_0->64420038_2,64420047_0->64420038_2,64420047_0->64420038_2,64420047_0->64420038_2
20379,13,SB0832,cattle,cattle,64420047_16,64420047_10,64420047,64420047,within,65,66,69,demographie,1100,178,cattle->cattle,2012,4,b2016,108,108,64420047_10->64420047_16,64420047_10->64420047_16,64420047_10->64420047_16,64420047_10->64420047_16,64420047_10->64420047_16,64420047_10->64420047_16
20380,13,SB0832,cattle,cattle,64420047_17,64420047_3,64420047,64420047,within,65,66,70,abattage,1101,178,cattle->cattle,2012,5,b2016,108,108,64420047_3->64420047_17,64420047_3->64420047_17,64420047_3->64420047_17,64420047_3->64420047_17,64420047_3->64420047_17,64420047_3->64420047_17
20381,13,SB0832,cattle,cattle,64420047_18,64420047_8,64420047,64420047,within,65,-1,70,abattage,1102,178,cattle->cattle,2012,5,b2016,108,108,64420047_8->64420047_18,64420047_8->64420047_18,64420047_8->64420047_18,64420047_8->64420047_18,64420047_8->64420047_18,64420047_8->64420047_18
20382,13,SB0832,cattle,cattle,64420047_19,64420047_0,64420047,64420047,within,66,-1,70,abattage,1135,178,cattle->cattle,2012,4,b2016,108,108,64420047_0->64420047_19,64420047_0->64420047_19,64420047_0->64420047_19,64420047_0->64420047_19,64420047_0->64420047_19,64420047_0->64420047_19
20383,13,SB0832,cattle,cattle,64420038_4,64420047_17,64420038,64420047,pasture,66,-1,76,abattage,1136,178,cattle->cattle,2012,10,b2016,108,108,64420047_17->64420038_4,64420047_17->64420038_4,64420047_17->64420038_4,64420047_17->64420038_4,64420047_17->64420038_4,64420047_17->64420038_4
20384,13,SB0832,cattle,cattle,64420035_7,64420047_3,64420035,64420047,pasture,66,-1,68,abattage,1137,178,cattle->cattle,2012,2,b2016,108,108,64420047_3->64420035_7,64420047_3->64420035_7,64420047_3->64420035_7,64420047_3->64420035_7,64420047_3->64420035_7,64420047_3->64420035_7
20385,13,SB0832,cattle,cattle,64420038_3,64420047_3,64420038,64420047,pasture,66,-1,76,abattage,1138,178,cattle->cattle,2012,10,b2016,108,108,64420047_3->64420038_3,64420047_3->64420038_3,64420047_3->64420038_3,64420047_3->64420038_3,64420047_3->64420038_3,64420047_3->64420038_3
20386,13,SB0832,cattle,cattle,64420047_20,64281001_2,64420047,64281001,pasture,67,70,70,abattage,1151,178,cattle->cattle,2012,3,b2016,108,108,64281001_2->64420047_20,64281001_2->64420047_20,64281001_2->64420047_20,64281001_2->64420047_20,64281001_2->64420047_20,64281001_2->64420047_20
20387,13,SB0832,cattle,cattle,64420042_0,64420035_1,64420042,64420035,pasture,67,70,72,abattage,1161,178,cattle->cattle,2012,5,b2016,108,108,64420035_1->64420042_0,64420035_1->64420042_0,64420035_1->64420042_0,64420035_1->64420042_0,64420035_1->64420042_0,64420035_1->64420042_0
20388,13,SB0832,cattle,cattle,64420035_9,64420047_16,64420035,64420047,pasture,67,68,68,abattage,1162,178,cattle->cattle,2012,1,b2016,108,108,64420047_16->64420035_9,64420047_16->64420035_9,64420047_16->64420035_9,64420047_16->64420035_9,64420047_16->64420035_9,64420047_16->64420035_9
20389,13,SB0832,cattle,cattle,64420047_21,64420047_17,64420047,64420047,within,67,68,70,abattage,1163,178,cattle->cattle,2012,3,b2016,108,108,64420047_17->64420047_21,64420047_17->64420047_21,64420047_17->64420047_21,64420047_17->64420047_21,64420047_17->64420047_21,64420047_17->64420047_21
20390,13,SB0832,cattle,cattle,64281001_3,64420047_3,64281001,64420047,pasture,67,69,74,abattage,1164,178,cattle->cattle,2012,7,b2016,108,108,64420047_3->64281001_3,64420047_3->64281001_3,64420047_3->64281001_3,64420047_3->64281001_3,64420047_3->64281001_3,64420047_3->64281001_3
20391,13,SB0832,cattle,cattle,64420035_8,64420047_9,64420035,64420047,pasture,67,67,68,abattage,1165,178,cattle->cattle,2012,1,b2016,108,108,64420047_9->64420035_8,64420047_9->64420035_8,64420047_9->64420035_8,64420047_9->64420035_8,64420047_9->64420035_8,64420047_9->64420035_8
20392,13,SB0832,cattle,cattle,64420047_22,64420047_21,64420047,64420047,within,68,-1,70,abattage,1188,178,cattle->cattle,2012,2,b2016,108,108,64420047_21->64420047_22,64420047_21->64420047_22,64420047_21->64420047_22,64420047_21->64420047_22,64420047_21->64420047_22,64420047_21->64420047_22
20393,13,SB0832,cattle,cattle,64420047_23,64420047_9,64420047,64420047,within,68,-1,70,abattage,1189,178,cattle->cattle,2012,2,b2016,108,108,64420047_9->64420047_23,64420047_9->64420047_23,64420047_9->64420047_23,64420047_9->64420047_23,64420047_9->64420047_23,64420047_9->64420047_23
20394,13,SB0832,cattle,cattle,64420038_5,64420038_0,64420038,64420038,within,69,-1,74,abattage,1211,178,cattle->cattle,2012,5,b2016,108,108,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5,64420038_0->64420038_5
20395,13,SB0832,cattle,cattle,64420039_2,64420038_0,64420039,64420038,pasture,69,72,76,abattage,1212,178,cattle->cattle,2012,7,b2016,108,108,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2
20396,13,SB0832,cattle,cattle,64420039_1,64420039_0,64420039,64420039,within,69,70,76,abattage,1213,178,cattle->cattle,2012,7,b2016,108,108,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1,64420039_0->64420039_1
20397,13,SB0832,cattle,cattle,64420047_24,64420047_15,64420047,64420047,within,69,-1,70,abattage,1214,178,cattle->cattle,2012,1,b2016,108,108,64420047_15->64420047_24,64420047_15->64420047_24,64420047_15->64420047_24,64420047_15->64420047_24,64420047_15->64420047_24,64420047_15->64420047_24
20398,13,SB0832,cattle,cattle,64420047_25,64420047_3,64420047,64420047,within,69,-1,70,abattage,1215,178,cattle->cattle,2012,1,b2016,108,108,64420047_3->64420047_25,64420047_3->64420047_25,64420047_3->64420047_25,64420047_3->64420047_25,64420047_3->64420047_25,64420047_3->64420047_25
20399,13,SB0832,cattle,cattle,64281001_4,64281001_1,64281001,64281001,within,70,74,76,abattage,1237,178,cattle->cattle,2012,6,b2016,108,108,64281001_1->64281001_4,64281001_1->64281001_4,64281001_1->64281001_4,64281001_1->64281001_4,64281001_1->64281001_4,64281001_1->64281001_4
20400,13,SB0832,cattle,cattle,64420044_27,64420047_0,64420044,64420047,pasture,70,71,84,abattage,1245,178,cattle->cattle,2012,14,b2016,108,108,64420047_0->64420044_27,64420047_0->64420044_27,64420047_0->64420044_27,64420047_0->64420044_27,64420047_0->64420044_27,64420047_0->64420044_27
20401,13,SB0832,cattle,cattle,64281001_5,64420047_20,64281001,64420047,pasture,70,72,76,abattage,1246,178,cattle->cattle,2012,6,b2016,108,108,64420047_20->64281001_5,64420047_20->64281001_5,64420047_20->64281001_5,64420047_20->64281001_5,64420047_20->64281001_5,64420047_20->64281001_5
20402,13,SB0832,cattle,cattle,64420038_6,64420047_21,64420038,64420047,pasture,70,74,74,abattage,1247,178,cattle->cattle,2012,4,b2016,108,108,64420047_21->64420038_6,64420047_21->64420038_6,64420047_21->64420038_6,64420047_21->64420038_6,64420047_21->64420038_6,64420047_21->64420038_6
20403,13,SB0832,cattle,cattle,64281001_6,64281001_0,64281001,64281001,within,71,72,76,abattage,1291,178,cattle->cattle,2012,5,b2016,108,108,64281001_0->64281001_6,64281001_0->64281001_6,64281001_0->64281001_6,64281001_0->64281001_6,64281001_0->64281001_6,64281001_0->64281001_6
20404,13,SB0832,cattle,cattle,64420042_1,64420042_0,64420042,64420042,within,71,72,72,abattage,1308,178,cattle->cattle,2012,1,b2016,108,108,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1,64420042_0->64420042_1
