X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
9925,13,SB0832,cattle,cattle,64420015_4,64420015_2,64420015,64420015,within,25,26,27,abattage,66,269,cattle->cattle,2009,2,b2012,85,85,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4
9926,13,SB0832,cattle,cattle,64420044_5,64420044_1,64420044,64420044,within,26,27,30,abattage,68,269,cattle->cattle,2009,4,b2012,85,85,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5,64420044_1->64420044_5
9927,13,SB0832,cattle,cattle,64420044_4,64420044_2,64420044,64420044,within,26,-1,28,abattage,69,269,cattle->cattle,2009,2,b2012,85,85,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4
9928,13,SB0832,cattle,cattle,64420044_6,64420044_1,64420044,64420044,within,27,29,30,abattage,70,269,cattle->cattle,2009,3,b2012,85,85,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6
9929,13,SB0832,cattle,cattle,64420007_1,64420044_0,64420007,64420044,pasture,28,37,62,abattage,72,269,cattle->cattle,2009,34,b2012,85,85,64420044_0->64420007_1,64420044_0->64420007_1,64420044_0->64420007_1,64420044_0->64420007_1,64420044_0->64420007_1,64420044_0->64420007_1
9930,13,SB0832,cattle,cattle,64420007_2,64420007_0,64420007,64420007,within,36,-1,37,demographie,85,269,cattle->cattle,2010,1,b2012,85,85,64420007_0->64420007_2,64420007_0->64420007_2,64420007_0->64420007_2,64420007_0->64420007_2,64420007_0->64420007_2,64420007_0->64420007_2
9931,13,SB0832,cattle,cattle,64420007_3,64420007_1,64420007,64420007,within,38,59,62,abattage,91,269,cattle->cattle,2010,24,b2012,85,85,64420007_1->64420007_3,64420007_1->64420007_3,64420007_1->64420007_3,64420007_1->64420007_3,64420007_1->64420007_3,64420007_1->64420007_3
9932,13,SB0832,cattle,cattle,64420007_4,64420007_0,64420007,64420007,within,40,43,62,abattage,96,269,cattle->cattle,2010,22,b2012,85,85,64420007_0->64420007_4,64420007_0->64420007_4,64420007_0->64420007_4,64420007_0->64420007_4,64420007_0->64420007_4,64420007_0->64420007_4
9933,13,SB0832,cattle,cattle,64420008_0,64420007_0,64420008,64420007,pasture,40,42,73,abattage,97,269,cattle->cattle,2010,33,b2012,85,85,64420007_0->64420008_0,64420007_0->64420008_0,64420007_0->64420008_0,64420007_0->64420008_0,64420007_0->64420008_0,64420007_0->64420008_0
9934,13,SB0832,cattle,cattle,64420044_7,64420007_1,64420044,64420007,pasture,40,53,63,demographie,98,269,cattle->cattle,2010,23,b2012,85,85,64420007_1->64420044_7,64420007_1->64420044_7,64420007_1->64420044_7,64420007_1->64420044_7,64420007_1->64420044_7,64420007_1->64420044_7
9935,13,SB0832,cattle,cattle,64420007_5,64420007_0,64420007,64420007,within,41,44,61,demographie,101,269,cattle->cattle,2010,20,b2012,85,85,64420007_0->64420007_5,64420007_0->64420007_5,64420007_0->64420007_5,64420007_0->64420007_5,64420007_0->64420007_5,64420007_0->64420007_5
9936,13,SB0832,cattle,cattle,64420044_8,64420007_1,64420044,64420007,pasture,41,46,63,abattage,102,269,cattle->cattle,2010,22,b2012,85,85,64420007_1->64420044_8,64420007_1->64420044_8,64420007_1->64420044_8,64420007_1->64420044_8,64420007_1->64420044_8,64420007_1->64420044_8
9937,13,SB0832,cattle,cattle,64420044_9,64420007_1,64420044,64420007,pasture,45,46,63,abattage,111,269,cattle->cattle,2010,18,b2012,85,85,64420007_1->64420044_9,64420007_1->64420044_9,64420007_1->64420044_9,64420007_1->64420044_9,64420007_1->64420044_9,64420007_1->64420044_9
9938,13,SB0832,cattle,cattle,64420007_6,64420007_1,64420007,64420007,within,46,53,62,abattage,112,269,cattle->cattle,2010,16,b2012,85,85,64420007_1->64420007_6,64420007_1->64420007_6,64420007_1->64420007_6,64420007_1->64420007_6,64420007_1->64420007_6,64420007_1->64420007_6
9939,13,SB0832,cattle,cattle,64420008_1,64420008_0,64420008,64420008,within,48,51,71,abattage,123,269,cattle->cattle,2011,23,b2012,85,85,64420008_0->64420008_1,64420008_0->64420008_1,64420008_0->64420008_1,64420008_0->64420008_1,64420008_0->64420008_1,64420008_0->64420008_1
9940,13,SB0832,cattle,cattle,64420044_10,64420044_8,64420044,64420044,within,49,50,53,demographie,130,269,cattle->cattle,2011,4,b2012,85,85,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10
9941,13,SB0832,cattle,cattle,64420044_11,64420007_6,64420044,64420007,pasture,53,58,63,abattage,138,269,cattle->cattle,2011,10,b2012,85,85,64420007_6->64420044_11,64420007_6->64420044_11,64420007_6->64420044_11,64420007_6->64420044_11,64420007_6->64420044_11,64420007_6->64420044_11
9942,13,SB0832,cattle,cattle,64420047_1,64420008_1,64420047,64420008,pasture,53,59,74,abattage,139,269,cattle->cattle,2011,21,b2012,85,85,64420008_1->64420047_1,64420008_1->64420047_1,64420008_1->64420047_1,64420008_1->64420047_1,64420008_1->64420047_1,64420008_1->64420047_1
9943,13,SB0832,cattle,cattle,64420044_13,64420007_5,64420044,64420007,pasture,54,57,63,abattage,150,269,cattle->cattle,2011,9,b2012,85,85,64420007_5->64420044_13,64420007_5->64420044_13,64420007_5->64420044_13,64420007_5->64420044_13,64420007_5->64420044_13,64420007_5->64420044_13
9944,13,SB0832,cattle,cattle,64420044_12,64420044_9,64420044,64420044,within,54,60,63,abattage,151,269,cattle->cattle,2011,9,b2012,85,85,64420044_9->64420044_12,64420044_9->64420044_12,64420044_9->64420044_12,64420044_9->64420044_12,64420044_9->64420044_12,64420044_9->64420044_12
9945,13,SB0832,cattle,cattle,64420044_14,64420007_6,64420044,64420007,pasture,55,57,63,abattage,164,269,cattle->cattle,2011,8,b2012,85,85,64420007_6->64420044_14,64420007_6->64420044_14,64420007_6->64420044_14,64420007_6->64420044_14,64420007_6->64420044_14,64420007_6->64420044_14
9946,13,SB0832,cattle,cattle,64420015_5,64420044_7,64420015,64420044,pasture,55,-1,56,demographie,165,269,cattle->cattle,2011,1,b2012,85,85,64420044_7->64420015_5,64420044_7->64420015_5,64420044_7->64420015_5,64420044_7->64420015_5,64420044_7->64420015_5,64420044_7->64420015_5
9947,13,SB0832,cattle,cattle,64420008_2,64420008_1,64420008,64420008,within,57,-1,67,demographie,180,269,cattle->cattle,2011,10,b2012,85,85,64420008_1->64420008_2,64420008_1->64420008_2,64420008_1->64420008_2,64420008_1->64420008_2,64420008_1->64420008_2,64420008_1->64420008_2
9948,13,SB0832,cattle,cattle,64420015_6,64420044_14,64420015,64420044,pasture,57,58,75,abattage,181,269,cattle->cattle,2011,18,b2012,85,85,64420044_14->64420015_6,64420044_14->64420015_6,64420044_14->64420015_6,64420044_14->64420015_6,64420044_14->64420015_6,64420044_14->64420015_6
9949,13,SB0832,cattle,cattle,64420044_15,64420007_5,64420044,64420007,pasture,58,58,63,abattage,191,269,cattle->cattle,2011,5,b2012,85,85,64420007_5->64420044_15,64420007_5->64420044_15,64420007_5->64420044_15,64420007_5->64420044_15,64420007_5->64420044_15,64420007_5->64420044_15
9950,13,SB0832,cattle,cattle,64420044_16,64420044_11,64420044,64420044,within,58,61,62,demographie,192,269,cattle->cattle,2011,4,b2012,85,85,64420044_11->64420044_16,64420044_11->64420044_16,64420044_11->64420044_16,64420044_11->64420044_16,64420044_11->64420044_16,64420044_11->64420044_16
9951,13,SB0832,cattle,cattle,64420015_7,64420015_6,64420015,64420015,within,60,63,73,abattage,202,269,cattle->cattle,2012,13,b2016,85,85,64420015_6->64420015_7,64420015_6->64420015_7,64420015_6->64420015_7,64420015_6->64420015_7,64420015_6->64420015_7,64420015_6->64420015_7
9952,13,SB0832,cattle,cattle,64420044_18,64420044_15,64420044,64420044,within,60,-1,63,demographie,203,269,cattle->cattle,2012,3,b2016,85,85,64420044_15->64420044_18,64420044_15->64420044_18,64420044_15->64420044_18,64420044_15->64420044_18,64420044_15->64420044_18,64420044_15->64420044_18
9953,13,SB0832,cattle,cattle,64420044_17,64420044_8,64420044,64420044,within,60,-1,63,abattage,204,269,cattle->cattle,2012,3,b2016,85,85,64420044_8->64420044_17,64420044_8->64420044_17,64420044_8->64420044_17,64420044_8->64420044_17,64420044_8->64420044_17,64420044_8->64420044_17
9954,13,SB0832,cattle,cattle,64420044_19,64420044_16,64420044,64420044,within,61,62,63,abattage,212,269,cattle->cattle,2012,2,b2016,85,85,64420044_16->64420044_19,64420044_16->64420044_19,64420044_16->64420044_19,64420044_16->64420044_19,64420044_16->64420044_19,64420044_16->64420044_19
9955,13,SB0832,cattle,cattle,64420044_20,64420044_7,64420044,64420044,within,61,-1,63,abattage,213,269,cattle->cattle,2012,2,b2016,85,85,64420044_7->64420044_20,64420044_7->64420044_20,64420044_7->64420044_20,64420044_7->64420044_20,64420044_7->64420044_20,64420044_7->64420044_20
9956,13,SB0832,cattle,cattle,64420044_21,64420044_11,64420044,64420044,within,62,-1,63,abattage,221,269,cattle->cattle,2012,1,b2016,85,85,64420044_11->64420044_21,64420044_11->64420044_21,64420044_11->64420044_21,64420044_11->64420044_21,64420044_11->64420044_21,64420044_11->64420044_21
9957,13,SB0832,cattle,cattle,64420044_22,64420044_14,64420044,64420044,within,62,-1,63,abattage,222,269,cattle->cattle,2012,1,b2016,85,85,64420044_14->64420044_22,64420044_14->64420044_22,64420044_14->64420044_22,64420044_14->64420044_22,64420044_14->64420044_22,64420044_14->64420044_22
9958,13,SB0832,cattle,cattle,64420047_2,64420047_1,64420047,64420047,within,62,64,76,abattage,223,269,cattle->cattle,2012,14,b2016,85,85,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2
9959,13,SB0832,cattle,cattle,64420047_3,64420044_7,64420047,64420044,pasture,64,67,74,abattage,233,269,cattle->cattle,2012,10,b2016,85,85,64420044_7->64420047_3,64420044_7->64420047_3,64420044_7->64420047_3,64420044_7->64420047_3,64420044_7->64420047_3,64420044_7->64420047_3
9960,13,SB0832,cattle,cattle,64420015_8,64420044_8,64420015,64420044,pasture,64,72,73,abattage,234,269,cattle->cattle,2012,9,b2016,85,85,64420044_8->64420015_8,64420044_8->64420015_8,64420044_8->64420015_8,64420044_8->64420015_8,64420044_8->64420015_8,64420044_8->64420015_8
9961,13,SB0832,cattle,cattle,64420012_0,64420047_1,64420012,64420047,pasture,64,66,71,abattage,235,269,cattle->cattle,2012,7,b2016,85,85,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0
9962,13,SB0832,cattle,cattle,64420012_1,64420047_2,64420012,64420047,pasture,64,65,71,abattage,236,269,cattle->cattle,2012,7,b2016,85,85,64420047_2->64420012_1,64420047_2->64420012_1,64420047_2->64420012_1,64420047_2->64420012_1,64420047_2->64420012_1,64420047_2->64420012_1
9963,13,SB0832,cattle,cattle,64420039_0,64420047_1,64420039,64420047,pasture,66,-1,71,abattage,252,269,cattle->cattle,2012,5,b2016,85,85,64420047_1->64420039_0,64420047_1->64420039_0,64420047_1->64420039_0,64420047_1->64420039_0,64420047_1->64420039_0,64420047_1->64420039_0
9964,13,SB0832,cattle,cattle,64420015_9,64420015_7,64420015,64420015,within,67,68,73,abattage,263,269,cattle->cattle,2012,6,b2016,85,85,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9,64420015_7->64420015_9
9965,13,SB0832,cattle,cattle,64420035_0,64420047_2,64420035,64420047,pasture,67,68,75,abattage,264,269,cattle->cattle,2012,8,b2016,85,85,64420047_2->64420035_0,64420047_2->64420035_0,64420047_2->64420035_0,64420047_2->64420035_0,64420047_2->64420035_0,64420047_2->64420035_0
9966,13,SB0832,cattle,cattle,64420047_4,64420047_3,64420047,64420047,within,67,74,74,abattage,265,269,cattle->cattle,2012,7,b2016,85,85,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4,64420047_3->64420047_4
9967,13,SB0832,cattle,cattle,64420015_10,64420015_9,64420015,64420015,within,68,-1,75,abattage,274,269,cattle->cattle,2012,7,b2016,85,85,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10,64420015_9->64420015_10
9968,13,SB0832,cattle,cattle,64420015_11,64420015_6,64420015,64420015,within,69,70,75,abattage,279,269,cattle->cattle,2012,6,b2016,85,85,64420015_6->64420015_11,64420015_6->64420015_11,64420015_6->64420015_11,64420015_6->64420015_11,64420015_6->64420015_11,64420015_6->64420015_11
9969,13,SB0832,cattle,cattle,64420035_2,64420047_1,64420035,64420047,pasture,69,-1,73,abattage,280,269,cattle->cattle,2012,4,b2016,85,85,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2,64420047_1->64420035_2
9970,13,SB0832,cattle,cattle,64420012_2,64420047_2,64420012,64420047,pasture,69,72,73,abattage,281,269,cattle->cattle,2012,4,b2016,85,85,64420047_2->64420012_2,64420047_2->64420012_2,64420047_2->64420012_2,64420047_2->64420012_2,64420047_2->64420012_2,64420047_2->64420012_2
9971,13,SB0832,cattle,cattle,64420035_1,64420047_2,64420035,64420047,pasture,69,70,73,abattage,282,269,cattle->cattle,2012,4,b2016,85,85,64420047_2->64420035_1,64420047_2->64420035_1,64420047_2->64420035_1,64420047_2->64420035_1,64420047_2->64420035_1,64420047_2->64420035_1
9972,13,SB0832,cattle,cattle,64420015_12,64420015_7,64420015,64420015,within,70,74,75,abattage,285,269,cattle->cattle,2012,5,b2016,85,85,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12
9973,13,SB0832,cattle,cattle,64420038_0,64420047_1,64420038,64420047,pasture,70,-1,71,demographie,286,269,cattle->cattle,2012,1,b2016,85,85,64420047_1->64420038_0,64420047_1->64420038_0,64420047_1->64420038_0,64420047_1->64420038_0,64420047_1->64420038_0,64420047_1->64420038_0
9974,13,SB0832,cattle,cattle,64420039_2,64420047_2,64420039,64420047,pasture,70,-1,71,abattage,287,269,cattle->cattle,2012,1,b2016,85,85,64420047_2->64420039_2,64420047_2->64420039_2,64420047_2->64420039_2,64420047_2->64420039_2,64420047_2->64420039_2,64420047_2->64420039_2
9975,13,SB0832,cattle,cattle,64420039_1,64420047_3,64420039,64420047,pasture,70,70,71,abattage,288,269,cattle->cattle,2012,1,b2016,85,85,64420047_3->64420039_1,64420047_3->64420039_1,64420047_3->64420039_1,64420047_3->64420039_1,64420047_3->64420039_1,64420047_3->64420039_1
9976,13,SB0832,cattle,cattle,64420047_5,64420047_3,64420047,64420047,within,70,73,76,abattage,289,269,cattle->cattle,2012,6,b2016,85,85,64420047_3->64420047_5,64420047_3->64420047_5,64420047_3->64420047_5,64420047_3->64420047_5,64420047_3->64420047_5,64420047_3->64420047_5
9977,13,SB0832,cattle,cattle,64420015_13,64420015_11,64420015,64420015,within,72,72,73,abattage,301,269,cattle->cattle,2013,1,b2016,85,85,64420015_11->64420015_13,64420015_11->64420015_13,64420015_11->64420015_13,64420015_11->64420015_13,64420015_11->64420015_13,64420015_11->64420015_13
9978,13,SB0832,cattle,cattle,64420015_14,64420015_7,64420015,64420015,within,72,73,73,abattage,302,269,cattle->cattle,2013,1,b2016,85,85,64420015_7->64420015_14,64420015_7->64420015_14,64420015_7->64420015_14,64420015_7->64420015_14,64420015_7->64420015_14,64420015_7->64420015_14
9979,13,SB0832,cattle,cattle,64420047_6,64420047_3,64420047,64420047,within,72,73,76,abattage,303,269,cattle->cattle,2013,4,b2016,85,85,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6,64420047_3->64420047_6
9980,13,SB0832,cattle,cattle,64420012_3,64420012_2,64420012,64420012,within,73,-1,73,abattage,317,269,cattle->cattle,2013,0,b2016,85,85,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3,64420012_2->64420012_3
9981,13,SB0832,cattle,cattle,64420015_18,64420015_13,64420015,64420015,within,73,75,75,abattage,318,269,cattle->cattle,2013,2,b2016,85,85,64420015_13->64420015_18,64420015_13->64420015_18,64420015_13->64420015_18,64420015_13->64420015_18,64420015_13->64420015_18,64420015_13->64420015_18
9982,13,SB0832,cattle,cattle,64420015_15,64420015_6,64420015,64420015,within,73,-1,73,abattage,319,269,cattle->cattle,2013,0,b2016,85,85,64420015_6->64420015_15,64420015_6->64420015_15,64420015_6->64420015_15,64420015_6->64420015_15,64420015_6->64420015_15,64420015_6->64420015_15
9983,13,SB0832,cattle,cattle,64420015_16,64420015_8,64420015,64420015,within,73,-1,73,abattage,320,269,cattle->cattle,2013,0,b2016,85,85,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16,64420015_8->64420015_16
9984,13,SB0832,cattle,cattle,64420015_17,64420015_8,64420015,64420015,within,73,-1,73,abattage,321,269,cattle->cattle,2013,0,b2016,85,85,64420015_8->64420015_17,64420015_8->64420015_17,64420015_8->64420015_17,64420015_8->64420015_17,64420015_8->64420015_17,64420015_8->64420015_17
9985,13,SB0832,cattle,cattle,64420047_7,64420047_5,64420047,64420047,within,73,74,76,abattage,322,269,cattle->cattle,2013,3,b2016,85,85,64420047_5->64420047_7,64420047_5->64420047_7,64420047_5->64420047_7,64420047_5->64420047_7,64420047_5->64420047_7,64420047_5->64420047_7
9986,13,SB0832,cattle,cattle,64420047_8,64420047_5,64420047,64420047,within,75,-1,76,abattage,327,269,cattle->cattle,2013,1,b2016,85,85,64420047_5->64420047_8,64420047_5->64420047_8,64420047_5->64420047_8,64420047_5->64420047_8,64420047_5->64420047_8,64420047_5->64420047_8
9987,13,SB0832,cattle,cattle,64420028_0,64420047_6,64420028,64420047,pasture,76,79,85,abattage,331,269,cattle->cattle,2013,9,b2016,85,85,64420047_6->64420028_0,64420047_6->64420028_0,64420047_6->64420028_0,64420047_6->64420028_0,64420047_6->64420028_0,64420047_6->64420028_0
9988,13,SB0832,cattle,cattle,64281001_0,64420047_2,64281001,64420047,pasture,77,78,99,abattage,333,269,cattle->cattle,2013,22,b2016,85,85,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0
9989,13,SB0832,cattle,cattle,64281001_1,64281001_0,64281001,64281001,within,83,88,97,abattage,335,269,cattle->cattle,2013,14,b2016,85,85,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1,64281001_0->64281001_1
9990,13,SB0832,cattle,cattle,64420028_1,64420028_0,64420028,64420028,within,84,87,87,abattage,336,269,cattle->cattle,2014,3,b2016,85,85,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1,64420028_0->64420028_1
9991,13,SB0832,cattle,cattle,64281001_2,64281001_0,64281001,64281001,within,85,86,97,abattage,337,269,cattle->cattle,2014,12,b2016,85,85,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2,64281001_0->64281001_2
9992,13,SB0832,cattle,cattle,64281001_3,64281001_1,64281001,64281001,within,89,91,97,abattage,338,269,cattle->cattle,2014,8,b2016,85,85,64281001_1->64281001_3,64281001_1->64281001_3,64281001_1->64281001_3,64281001_1->64281001_3,64281001_1->64281001_3,64281001_1->64281001_3
9993,13,SB0832,cattle,cattle,64420047_9,64281001_1,64420047,64281001,pasture,92,95,95,abattage,341,269,cattle->cattle,2014,3,b2016,85,85,64281001_1->64420047_9,64281001_1->64420047_9,64281001_1->64420047_9,64281001_1->64420047_9,64281001_1->64420047_9,64281001_1->64420047_9
9994,13,SB0832,cattle,cattle,64281001_4,64281001_0,64281001,64281001,within,95,97,97,abattage,347,269,cattle->cattle,2014,2,b2016,85,85,64281001_0->64281001_4,64281001_0->64281001_4,64281001_0->64281001_4,64281001_0->64281001_4,64281001_0->64281001_4,64281001_0->64281001_4
9995,13,SB0832,cattle,cattle,64281001_5,64281001_1,64281001,64281001,within,96,97,97,abattage,348,269,cattle->cattle,2015,1,b2016,85,85,64281001_1->64281001_5,64281001_1->64281001_5,64281001_1->64281001_5,64281001_1->64281001_5,64281001_1->64281001_5,64281001_1->64281001_5
9996,13,SB0832,cattle,cattle,64281001_6,64281001_1,64281001,64281001,within,97,-1,97,abattage,349,269,cattle->cattle,2015,0,b2016,85,85,64281001_1->64281001_6,64281001_1->64281001_6,64281001_1->64281001_6,64281001_1->64281001_6,64281001_1->64281001_6,64281001_1->64281001_6
9997,13,SB0832,cattle,cattle,64281001_7,64281001_1,64281001,64281001,within,97,98,99,abattage,350,269,cattle->cattle,2015,2,b2016,85,85,64281001_1->64281001_7,64281001_1->64281001_7,64281001_1->64281001_7,64281001_1->64281001_7,64281001_1->64281001_7,64281001_1->64281001_7
9998,13,SB0832,cattle,cattle,64281001_8,64281001_5,64281001,64281001,within,97,-1,99,abattage,351,269,cattle->cattle,2015,2,b2016,85,85,64281001_5->64281001_8,64281001_5->64281001_8,64281001_5->64281001_8,64281001_5->64281001_8,64281001_5->64281001_8,64281001_5->64281001_8
9999,13,SB0832,cattle,cattle,64281001_9,64281001_0,64281001,64281001,within,98,-1,99,abattage,354,269,cattle->cattle,2015,1,b2016,85,85,64281001_0->64281001_9,64281001_0->64281001_9,64281001_0->64281001_9,64281001_0->64281001_9,64281001_0->64281001_9,64281001_0->64281001_9
