X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
5588,13,SB0832,cattle,cattle,64420038_10,64420047_9,64420038,64420047,pasture,54,56,60,abattage,304,8,cattle->cattle,2011,6,b2012,150,150
5589,13,SB0832,cattle,cattle,64420047_21,64420047_9,64420047,64420047,within,54,55,61,abattage,305,8,cattle->cattle,2011,7,b2012,150,150
5590,13,SB0832,cattle,cattle,64420038_12,64420038_2,64420038,64420038,within,55,-1,60,abattage,313,8,cattle->cattle,2011,5,b2012,150,150
5591,13,SB0832,cattle,cattle,64420047_24,64420047_0,64420047,64420047,within,55,61,61,abattage,314,8,cattle->cattle,2011,6,b2012,150,150
5592,13,SB0832,cattle,cattle,64420047_25,64420047_9,64420047,64420047,within,55,-1,61,abattage,315,8,cattle->cattle,2011,6,b2012,150,150
5593,13,SB0832,cattle,cattle,64420038_14,64420038_0,64420038,64420038,within,56,-1,60,abattage,322,8,cattle->cattle,2011,4,b2012,150,150
5594,13,SB0832,cattle,cattle,64420038_18,64420038_10,64420038,64420038,within,56,58,60,abattage,323,8,cattle->cattle,2011,4,b2012,150,150
5595,13,SB0832,cattle,cattle,64420038_15,64420038_11,64420038,64420038,within,56,-1,60,abattage,324,8,cattle->cattle,2011,4,b2012,150,150
5596,13,SB0832,cattle,cattle,64420038_13,64420038_5,64420038,64420038,within,56,57,60,abattage,325,8,cattle->cattle,2011,4,b2012,150,150
5597,13,SB0832,cattle,cattle,64420038_19,64420038_5,64420038,64420038,within,56,59,60,abattage,326,8,cattle->cattle,2011,4,b2012,150,150
5598,13,SB0832,cattle,cattle,64420038_17,64420038_6,64420038,64420038,within,56,-1,60,abattage,327,8,cattle->cattle,2011,4,b2012,150,150
5599,13,SB0832,cattle,cattle,64420038_16,64420047_0,64420038,64420047,pasture,56,-1,60,abattage,328,8,cattle->cattle,2011,4,b2012,150,150
5600,13,SB0832,cattle,cattle,64420047_28,64420047_11,64420047,64420047,within,56,57,61,abattage,329,8,cattle->cattle,2011,5,b2012,150,150
5601,13,SB0832,cattle,cattle,64281001_2,64420047_12,64281001,64420047,pasture,56,65,74,abattage,330,8,cattle->cattle,2011,18,b2012,150,150
5602,13,SB0832,cattle,cattle,64420012_2,64420047_18,64420012,64420047,pasture,56,61,68,abattage,331,8,cattle->cattle,2011,12,b2012,150,150
5603,13,SB0832,cattle,cattle,64420047_26,64420047_19,64420047,64420047,within,56,59,61,abattage,332,8,cattle->cattle,2011,5,b2012,150,150
5604,13,SB0832,cattle,cattle,64420047_27,64420047_19,64420047,64420047,within,56,-1,61,abattage,333,8,cattle->cattle,2011,5,b2012,150,150
5605,13,SB0832,cattle,cattle,64420012_1,64420047_3,64420012,64420047,pasture,56,57,68,abattage,334,8,cattle->cattle,2011,12,b2012,150,150
5606,13,SB0832,cattle,cattle,64420035_0,64420047_9,64420035,64420047,pasture,56,62,73,abattage,335,8,cattle->cattle,2011,17,b2012,150,150
5607,13,SB0832,cattle,cattle,64281001_3,64281001_1,64281001,64281001,within,57,57,74,abattage,344,8,cattle->cattle,2011,17,b2012,150,150
5608,13,SB0832,cattle,cattle,64420038_20,64420038_2,64420038,64420038,within,57,-1,60,abattage,345,8,cattle->cattle,2011,3,b2012,150,150
5609,13,SB0832,cattle,cattle,64420047_30,64420047_12,64420047,64420047,within,57,-1,61,abattage,346,8,cattle->cattle,2011,4,b2012,150,150
5610,13,SB0832,cattle,cattle,64420047_29,64420047_18,64420047,64420047,within,57,-1,61,abattage,347,8,cattle->cattle,2011,4,b2012,150,150
5611,13,SB0832,cattle,cattle,64420047_33,64420047_0,64420047,64420047,within,58,-1,60,demographie,355,8,cattle->cattle,2011,2,b2012,150,150
5612,13,SB0832,cattle,cattle,64420039_1,64420047_18,64420039,64420047,pasture,58,61,72,abattage,356,8,cattle->cattle,2011,14,b2012,150,150
5613,13,SB0832,cattle,cattle,64420047_32,64420047_21,64420047,64420047,within,58,60,61,abattage,357,8,cattle->cattle,2011,3,b2012,150,150
5614,13,SB0832,cattle,cattle,64420047_31,64420047_28,64420047,64420047,within,58,59,61,abattage,358,8,cattle->cattle,2011,3,b2012,150,150
5615,13,SB0832,cattle,cattle,64420047_34,64420047_3,64420047,64420047,within,58,-1,61,abattage,359,8,cattle->cattle,2011,3,b2012,150,150
5616,13,SB0832,cattle,cattle,64420012_3,64420012_1,64420012,64420012,within,59,64,68,abattage,365,8,cattle->cattle,2011,9,b2012,150,150
5617,13,SB0832,cattle,cattle,64420012_4,64420012_1,64420012,64420012,within,59,-1,60,demographie,366,8,cattle->cattle,2011,1,b2012,150,150
5618,13,SB0832,cattle,cattle,64420038_26,64420038_0,64420038,64420038,within,59,-1,60,abattage,367,8,cattle->cattle,2011,1,b2012,150,150
5619,13,SB0832,cattle,cattle,64420038_21,64420038_1,64420038,64420038,within,59,-1,60,abattage,368,8,cattle->cattle,2011,1,b2012,150,150
5620,13,SB0832,cattle,cattle,64420038_22,64420038_13,64420038,64420038,within,59,60,60,abattage,369,8,cattle->cattle,2011,1,b2012,150,150
5621,13,SB0832,cattle,cattle,64420038_24,64420038_18,64420038,64420038,within,59,-1,60,abattage,370,8,cattle->cattle,2011,1,b2012,150,150
5622,13,SB0832,cattle,cattle,64420038_25,64420038_5,64420038,64420038,within,59,60,60,abattage,371,8,cattle->cattle,2011,1,b2012,150,150
5623,13,SB0832,cattle,cattle,64420038_23,64420038_7,64420038,64420038,within,59,60,60,abattage,372,8,cattle->cattle,2011,1,b2012,150,150
5624,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,59,62,72,abattage,373,8,cattle->cattle,2011,13,b2012,150,150
5625,13,SB0832,cattle,cattle,64420047_35,64420047_6,64420047,64420047,within,59,-1,61,abattage,374,8,cattle->cattle,2011,2,b2012,150,150
5626,13,SB0832,cattle,cattle,64420012_5,64420012_1,64420012,64420012,within,60,63,68,abattage,380,8,cattle->cattle,2012,8,b2016,150,150
5627,13,SB0832,cattle,cattle,64420012_6,64420012_1,64420012,64420012,within,60,63,68,abattage,381,8,cattle->cattle,2012,8,b2016,150,150
5628,13,SB0832,cattle,cattle,64420038_27,64420038_18,64420038,64420038,within,60,-1,60,abattage,382,8,cattle->cattle,2012,0,b2016,150,150
5629,13,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,60,-1,72,abattage,383,8,cattle->cattle,2012,12,b2016,150,150
5630,13,SB0832,cattle,cattle,64420047_37,64420047_0,64420047,64420047,within,60,-1,61,abattage,384,8,cattle->cattle,2012,1,b2016,150,150
5631,13,SB0832,cattle,cattle,64420047_38,64420047_18,64420047,64420047,within,60,-1,61,abattage,385,8,cattle->cattle,2012,1,b2016,150,150
5632,13,SB0832,cattle,cattle,64420047_36,64420047_26,64420047,64420047,within,60,-1,61,abattage,386,8,cattle->cattle,2012,1,b2016,150,150
5633,13,SB0832,cattle,cattle,64420047_39,64420047_3,64420047,64420047,within,60,-1,61,abattage,387,8,cattle->cattle,2012,1,b2016,150,150
5634,13,SB0832,cattle,cattle,64281001_4,64281001_0,64281001,64281001,within,61,61,74,abattage,401,8,cattle->cattle,2012,13,b2016,150,150
5635,13,SB0832,cattle,cattle,64281001_5,64281001_4,64281001,64281001,within,61,65,74,abattage,402,8,cattle->cattle,2012,13,b2016,150,150
5636,13,SB0832,cattle,cattle,64420012_7,64420012_0,64420012,64420012,within,61,62,67,demographie,403,8,cattle->cattle,2012,6,b2016,150,150
5637,13,SB0832,cattle,cattle,64420047_40,64420047_18,64420047,64420047,within,61,-1,61,abattage,404,8,cattle->cattle,2012,0,b2016,150,150
5638,13,SB0832,cattle,cattle,64420047_41,64420047_24,64420047,64420047,within,61,-1,61,abattage,405,8,cattle->cattle,2012,0,b2016,150,150
5639,13,SB0832,cattle,cattle,64420047_42,64420047_5,64420047,64420047,within,61,-1,61,abattage,406,8,cattle->cattle,2012,0,b2016,150,150
5640,13,SB0832,cattle,cattle,64281001_6,64281001_3,64281001,64281001,within,62,64,74,abattage,413,8,cattle->cattle,2012,12,b2016,150,150
5641,13,SB0832,cattle,cattle,64420012_8,64420012_0,64420012,64420012,within,62,66,68,abattage,414,8,cattle->cattle,2012,6,b2016,150,150
5642,13,SB0832,cattle,cattle,64420012_9,64420012_0,64420012,64420012,within,62,65,68,abattage,415,8,cattle->cattle,2012,6,b2016,150,150
5643,13,SB0832,cattle,cattle,64420039_4,64420039_0,64420039,64420039,within,62,66,72,abattage,416,8,cattle->cattle,2012,10,b2016,150,150
5644,13,SB0832,cattle,cattle,64420012_10,64420012_7,64420012,64420012,within,65,-1,68,abattage,431,8,cattle->cattle,2012,3,b2016,150,150
5645,13,SB0832,cattle,cattle,64420012_11,64420012_6,64420012,64420012,within,66,67,68,abattage,434,8,cattle->cattle,2012,2,b2016,150,150
5646,13,SB0832,cattle,cattle,64281001_7,64281001_2,64281001,64281001,within,67,68,76,abattage,438,8,cattle->cattle,2012,9,b2016,150,150
5647,13,SB0832,cattle,cattle,64420047_43,64281001_2,64420047,64281001,pasture,68,70,75,abattage,444,8,cattle->cattle,2012,7,b2016,150,150
5648,13,SB0832,cattle,cattle,64420012_12,64420012_2,64420012,64420012,within,68,-1,68,abattage,447,8,cattle->cattle,2012,0,b2016,150,150
5649,13,SB0832,cattle,cattle,64420002_0,64420039_2,64420002,64420039,pasture,68,70,73,abattage,448,8,cattle->cattle,2012,5,b2016,150,150
5650,13,SB0832,cattle,cattle,64420035_1,64420039_2,64420035,64420039,pasture,68,71,75,abattage,449,8,cattle->cattle,2012,7,b2016,150,150
5651,13,SB0832,cattle,cattle,64420047_45,64281001_4,64420047,64281001,pasture,69,-1,71,abattage,452,8,cattle->cattle,2012,2,b2016,150,150
5652,13,SB0832,cattle,cattle,64420047_44,64281001_5,64420047,64281001,pasture,69,70,73,abattage,453,8,cattle->cattle,2012,4,b2016,150,150
5653,13,SB0832,cattle,cattle,64420047_46,64420035_0,64420047,64420035,pasture,69,71,73,abattage,454,8,cattle->cattle,2012,4,b2016,150,150
5654,13,SB0832,cattle,cattle,64281001_8,64281001_0,64281001,64281001,within,71,73,76,abattage,461,8,cattle->cattle,2012,5,b2016,150,150
5655,13,SB0832,cattle,cattle,64281001_9,64281001_5,64281001,64281001,within,71,72,74,abattage,462,8,cattle->cattle,2012,3,b2016,150,150
5656,13,SB0832,cattle,cattle,64281001_10,64281001_5,64281001,64281001,within,71,74,74,abattage,463,8,cattle->cattle,2012,3,b2016,150,150
5657,13,SB0832,cattle,cattle,64420035_2,64420035_0,64420035,64420035,within,71,-1,73,abattage,465,8,cattle->cattle,2012,2,b2016,150,150
5658,13,SB0832,cattle,cattle,64420039_6,64420039_0,64420039,64420039,within,71,-1,72,abattage,466,8,cattle->cattle,2012,1,b2016,150,150
5659,13,SB0832,cattle,cattle,64420039_7,64420039_0,64420039,64420039,within,71,-1,72,abattage,467,8,cattle->cattle,2012,1,b2016,150,150
5660,13,SB0832,cattle,cattle,64420039_5,64420039_2,64420039,64420039,within,71,72,72,abattage,468,8,cattle->cattle,2012,1,b2016,150,150
5661,13,SB0832,cattle,cattle,64420047_47,64420047_44,64420047,64420047,within,71,-1,73,abattage,469,8,cattle->cattle,2012,2,b2016,150,150
5662,13,SB0832,cattle,cattle,64420035_3,64420035_0,64420035,64420035,within,72,-1,73,abattage,476,8,cattle->cattle,2013,1,b2016,150,150
5663,13,SB0832,cattle,cattle,64420039_11,64420039_0,64420039,64420039,within,72,-1,72,abattage,477,8,cattle->cattle,2013,0,b2016,150,150
5664,13,SB0832,cattle,cattle,64420039_9,64420039_1,64420039,64420039,within,72,-1,72,abattage,478,8,cattle->cattle,2013,0,b2016,150,150
5665,13,SB0832,cattle,cattle,64420039_8,64420039_4,64420039,64420039,within,72,-1,72,abattage,479,8,cattle->cattle,2013,0,b2016,150,150
5666,13,SB0832,cattle,cattle,64420039_10,64420039_5,64420039,64420039,within,72,-1,72,abattage,480,8,cattle->cattle,2013,0,b2016,150,150
5667,13,SB0832,cattle,cattle,64420039_12,64420039_5,64420039,64420039,within,72,-1,72,abattage,481,8,cattle->cattle,2013,0,b2016,150,150
5668,13,SB0832,cattle,cattle,64420039_13,64420039_5,64420039,64420039,within,72,-1,74,abattage,482,8,cattle->cattle,2013,2,b2016,150,150
5669,13,SB0832,cattle,cattle,64420047_48,64420047_44,64420047,64420047,within,72,-1,73,abattage,483,8,cattle->cattle,2013,1,b2016,150,150
5670,13,SB0832,cattle,cattle,64420047_49,64420047_44,64420047,64420047,within,72,-1,75,abattage,484,8,cattle->cattle,2013,3,b2016,150,150
5671,13,SB0832,cattle,cattle,64420047_50,64420047_44,64420047,64420047,within,72,-1,73,abattage,485,8,cattle->cattle,2013,1,b2016,150,150
5672,13,SB0832,cattle,cattle,64281001_13,64281001_0,64281001,64281001,within,73,-1,76,abattage,488,8,cattle->cattle,2013,3,b2016,150,150
5673,13,SB0832,cattle,cattle,64281001_14,64281001_2,64281001,64281001,within,73,74,74,abattage,489,8,cattle->cattle,2013,1,b2016,150,150
5674,13,SB0832,cattle,cattle,64281001_11,64281001_4,64281001,64281001,within,73,75,76,abattage,490,8,cattle->cattle,2013,3,b2016,150,150
5675,13,SB0832,cattle,cattle,64281001_15,64281001_5,64281001,64281001,within,73,75,76,abattage,491,8,cattle->cattle,2013,3,b2016,150,150
5676,13,SB0832,cattle,cattle,64281001_12,64281001_7,64281001,64281001,within,73,-1,76,abattage,492,8,cattle->cattle,2013,3,b2016,150,150
5677,13,SB0832,cattle,cattle,64281001_19,64281001_0,64281001,64281001,within,74,74,74,abattage,496,8,cattle->cattle,2013,0,b2016,150,150
5678,13,SB0832,cattle,cattle,64281001_16,64281001_3,64281001,64281001,within,74,-1,76,abattage,497,8,cattle->cattle,2013,2,b2016,150,150
5679,13,SB0832,cattle,cattle,64281001_17,64281001_3,64281001,64281001,within,74,74,74,abattage,498,8,cattle->cattle,2013,0,b2016,150,150
5680,13,SB0832,cattle,cattle,64281001_18,64281001_5,64281001,64281001,within,74,-1,74,abattage,499,8,cattle->cattle,2013,0,b2016,150,150
5681,13,SB0832,cattle,cattle,64281001_20,64281001_7,64281001,64281001,within,74,-1,76,abattage,500,8,cattle->cattle,2013,2,b2016,150,150
5682,13,SB0832,cattle,cattle,64420047_51,64420047_43,64420047,64420047,within,74,-1,75,abattage,502,8,cattle->cattle,2013,1,b2016,150,150
5683,13,SB0832,cattle,cattle,64420047_52,64420047_43,64420047,64420047,within,74,-1,75,abattage,503,8,cattle->cattle,2013,1,b2016,150,150
5684,13,SB0832,cattle,cattle,64420012_13,64420047_43,64420012,64420047,pasture,76,77,85,abattage,504,8,cattle->cattle,2013,9,b2016,150,150
5685,13,SB0832,cattle,cattle,64420012_14,64420012_13,64420012,64420012,within,78,-1,83,abattage,505,8,cattle->cattle,2013,5,b2016,150,150
5686,13,SB0832,cattle,cattle,64420012_15,64420012_13,64420012,64420012,within,82,-1,83,abattage,506,8,cattle->cattle,2013,1,b2016,150,150
5687,13,SB0832,cattle,cattle,64420012_16,64420012_13,64420012,64420012,within,83,-1,85,abattage,507,8,cattle->cattle,2013,2,b2016,150,150
