X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
2031,13,SB0832,cattle,cattle,64420015_5,64420015_1,64420015,64420015,within,26,30,42,abattage,141,55,cattle->cattle,2009,16,b2012,209,209,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5,64420015_1->64420015_5
2032,13,SB0832,cattle,cattle,64420015_6,64420015_1,64420015,64420015,within,26,-1,29,demographie,142,55,cattle->cattle,2009,3,b2012,209,209,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6,64420015_1->64420015_6
2033,13,SB0832,cattle,cattle,64420015_7,64420015_1,64420015,64420015,within,26,27,41,demographie,143,55,cattle->cattle,2009,15,b2012,209,209,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7,64420015_1->64420015_7
2034,13,SB0832,cattle,cattle,64420044_4,64420044_3,64420044,64420044,within,26,33,56,abattage,144,55,cattle->cattle,2009,30,b2012,209,209,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4,64420044_3->64420044_4
2035,13,SB0832,cattle,cattle,64420015_8,64420044_0,64420015,64420044,pasture,28,28,42,abattage,152,55,cattle->cattle,2009,14,b2012,209,209,64420044_0->64420015_8,64420044_0->64420015_8,64420044_0->64420015_8,64420044_0->64420015_8,64420044_0->64420015_8,64420044_0->64420015_8
2036,13,SB0832,cattle,cattle,64420015_9,64420044_3,64420015,64420044,pasture,30,31,42,abattage,159,55,cattle->cattle,2009,12,b2012,209,209,64420044_3->64420015_9,64420044_3->64420015_9,64420044_3->64420015_9,64420044_3->64420015_9,64420044_3->64420015_9,64420044_3->64420015_9
2037,13,SB0832,cattle,cattle,64420047_0,64420044_3,64420047,64420044,pasture,30,32,52,demographie,160,55,cattle->cattle,2009,22,b2012,209,209,64420044_3->64420047_0,64420044_3->64420047_0,64420044_3->64420047_0,64420044_3->64420047_0,64420044_3->64420047_0,64420044_3->64420047_0
2038,13,SB0832,cattle,cattle,64420047_1,64420044_0,64420047,64420044,pasture,31,33,55,abattage,162,55,cattle->cattle,2009,24,b2012,209,209,64420044_0->64420047_1,64420044_0->64420047_1,64420044_0->64420047_1,64420044_0->64420047_1,64420044_0->64420047_1,64420044_0->64420047_1
2039,13,SB0832,cattle,cattle,64420015_10,64420015_7,64420015,64420015,within,32,35,42,abattage,166,55,cattle->cattle,2009,10,b2012,209,209,64420015_7->64420015_10,64420015_7->64420015_10,64420015_7->64420015_10,64420015_7->64420015_10,64420015_7->64420015_10,64420015_7->64420015_10
2040,13,SB0832,cattle,cattle,40089001_1,40089001_0,40089001,40089001,within,34,50,52,abattage,171,55,cattle->cattle,2009,18,b2012,209,209,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1,40089001_0->40089001_1
2041,13,SB0832,cattle,cattle,64420015_11,64420015_4,64420015,64420015,within,34,-1,42,abattage,173,55,cattle->cattle,2009,8,b2012,209,209,64420015_4->64420015_11,64420015_4->64420015_11,64420015_4->64420015_11,64420015_4->64420015_11,64420015_4->64420015_11,64420015_4->64420015_11
2042,13,SB0832,cattle,cattle,64420015_14,64420015_4,64420015,64420015,within,34,35,42,abattage,174,55,cattle->cattle,2009,8,b2012,209,209,64420015_4->64420015_14,64420015_4->64420015_14,64420015_4->64420015_14,64420015_4->64420015_14,64420015_4->64420015_14,64420015_4->64420015_14
2043,13,SB0832,cattle,cattle,64420015_12,64420015_7,64420015,64420015,within,34,40,42,abattage,175,55,cattle->cattle,2009,8,b2012,209,209,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12,64420015_7->64420015_12
2044,13,SB0832,cattle,cattle,64420015_13,64420015_8,64420015,64420015,within,34,39,41,demographie,176,55,cattle->cattle,2009,7,b2012,209,209,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13,64420015_8->64420015_13
2045,13,SB0832,cattle,cattle,40089001_2,40089001_0,40089001,40089001,within,35,36,52,abattage,177,55,cattle->cattle,2009,17,b2012,209,209,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2,40089001_0->40089001_2
2046,13,SB0832,cattle,cattle,64420015_17,64420015_4,64420015,64420015,within,35,36,42,abattage,180,55,cattle->cattle,2009,7,b2012,209,209,64420015_4->64420015_17,64420015_4->64420015_17,64420015_4->64420015_17,64420015_4->64420015_17,64420015_4->64420015_17,64420015_4->64420015_17
2047,13,SB0832,cattle,cattle,64420015_15,64420015_5,64420015,64420015,within,35,42,42,abattage,181,55,cattle->cattle,2009,7,b2012,209,209,64420015_5->64420015_15,64420015_5->64420015_15,64420015_5->64420015_15,64420015_5->64420015_15,64420015_5->64420015_15,64420015_5->64420015_15
2048,13,SB0832,cattle,cattle,64420015_16,64420015_5,64420015,64420015,within,35,38,42,abattage,182,55,cattle->cattle,2009,7,b2012,209,209,64420015_5->64420015_16,64420015_5->64420015_16,64420015_5->64420015_16,64420015_5->64420015_16,64420015_5->64420015_16,64420015_5->64420015_16
2049,13,SB0832,cattle,cattle,64420015_18,64420015_0,64420015,64420015,within,36,37,42,abattage,186,55,cattle->cattle,2010,6,b2012,209,209,64420015_0->64420015_18,64420015_0->64420015_18,64420015_0->64420015_18,64420015_0->64420015_18,64420015_0->64420015_18,64420015_0->64420015_18
2050,13,SB0832,cattle,cattle,64420015_19,64420015_5,64420015,64420015,within,36,41,42,abattage,187,55,cattle->cattle,2010,6,b2012,209,209,64420015_5->64420015_19,64420015_5->64420015_19,64420015_5->64420015_19,64420015_5->64420015_19,64420015_5->64420015_19,64420015_5->64420015_19
2051,13,SB0832,cattle,cattle,64420015_20,64420015_5,64420015,64420015,within,36,41,42,abattage,188,55,cattle->cattle,2010,6,b2012,209,209,64420015_5->64420015_20,64420015_5->64420015_20,64420015_5->64420015_20,64420015_5->64420015_20,64420015_5->64420015_20,64420015_5->64420015_20
2052,13,SB0832,cattle,cattle,64420015_21,64420015_7,64420015,64420015,within,36,38,42,abattage,189,55,cattle->cattle,2010,6,b2012,209,209,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21,64420015_7->64420015_21
2053,13,SB0832,cattle,cattle,64420044_6,64420044_1,64420044,64420044,within,36,39,56,abattage,190,55,cattle->cattle,2010,20,b2012,209,209,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6
2054,13,SB0832,cattle,cattle,64420044_5,64420044_3,64420044,64420044,within,36,43,56,abattage,191,55,cattle->cattle,2010,20,b2012,209,209,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5,64420044_3->64420044_5
2055,13,SB0832,cattle,cattle,64420047_2,64420047_1,64420047,64420047,within,36,37,45,demographie,192,55,cattle->cattle,2010,9,b2012,209,209,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2,64420047_1->64420047_2
2056,13,SB0832,cattle,cattle,64420015_22,64420015_0,64420015,64420015,within,37,41,42,abattage,200,55,cattle->cattle,2010,5,b2012,209,209,64420015_0->64420015_22,64420015_0->64420015_22,64420015_0->64420015_22,64420015_0->64420015_22,64420015_0->64420015_22,64420015_0->64420015_22
2057,13,SB0832,cattle,cattle,64420015_23,64420015_14,64420015,64420015,within,37,39,42,abattage,201,55,cattle->cattle,2010,5,b2012,209,209,64420015_14->64420015_23,64420015_14->64420015_23,64420015_14->64420015_23,64420015_14->64420015_23,64420015_14->64420015_23,64420015_14->64420015_23
2058,13,SB0832,cattle,cattle,64420015_25,64420015_2,64420015,64420015,within,37,38,42,abattage,202,55,cattle->cattle,2010,5,b2012,209,209,64420015_2->64420015_25,64420015_2->64420015_25,64420015_2->64420015_25,64420015_2->64420015_25,64420015_2->64420015_25,64420015_2->64420015_25
2059,13,SB0832,cattle,cattle,64420015_24,64420015_5,64420015,64420015,within,37,-1,42,abattage,203,55,cattle->cattle,2010,5,b2012,209,209,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24,64420015_5->64420015_24
2060,13,SB0832,cattle,cattle,64420044_7,64420044_3,64420044,64420044,within,37,38,56,abattage,204,55,cattle->cattle,2010,19,b2012,209,209,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7,64420044_3->64420044_7
2061,13,SB0832,cattle,cattle,64420044_8,64420044_4,64420044,64420044,within,37,38,56,abattage,205,55,cattle->cattle,2010,19,b2012,209,209,64420044_4->64420044_8,64420044_4->64420044_8,64420044_4->64420044_8,64420044_4->64420044_8,64420044_4->64420044_8,64420044_4->64420044_8
2062,13,SB0832,cattle,cattle,40089001_3,40089001_0,40089001,40089001,within,38,39,52,abattage,206,55,cattle->cattle,2010,14,b2012,209,209,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3,40089001_0->40089001_3
2063,13,SB0832,cattle,cattle,40089001_4,40089001_2,40089001,40089001,within,38,39,52,abattage,207,55,cattle->cattle,2010,14,b2012,209,209,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4,40089001_2->40089001_4
2064,13,SB0832,cattle,cattle,64420015_26,64420015_0,64420015,64420015,within,38,38,42,abattage,210,55,cattle->cattle,2010,4,b2012,209,209,64420015_0->64420015_26,64420015_0->64420015_26,64420015_0->64420015_26,64420015_0->64420015_26,64420015_0->64420015_26,64420015_0->64420015_26
2065,13,SB0832,cattle,cattle,64420015_27,64420015_4,64420015,64420015,within,38,41,42,abattage,211,55,cattle->cattle,2010,4,b2012,209,209,64420015_4->64420015_27,64420015_4->64420015_27,64420015_4->64420015_27,64420015_4->64420015_27,64420015_4->64420015_27,64420015_4->64420015_27
2066,13,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,38,39,55,abattage,212,55,cattle->cattle,2010,17,b2012,209,209,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3
2067,13,SB0832,cattle,cattle,40089001_5,40089001_2,40089001,40089001,within,39,44,51,demographie,213,55,cattle->cattle,2010,12,b2012,209,209,40089001_2->40089001_5,40089001_2->40089001_5,40089001_2->40089001_5,40089001_2->40089001_5,40089001_2->40089001_5,40089001_2->40089001_5
2068,13,SB0832,cattle,cattle,64420015_28,64420015_13,64420015,64420015,within,40,41,42,abattage,220,55,cattle->cattle,2010,2,b2012,209,209,64420015_13->64420015_28,64420015_13->64420015_28,64420015_13->64420015_28,64420015_13->64420015_28,64420015_13->64420015_28,64420015_13->64420015_28
2069,13,SB0832,cattle,cattle,64420015_29,64420015_13,64420015,64420015,within,40,42,42,abattage,221,55,cattle->cattle,2010,2,b2012,209,209,64420015_13->64420015_29,64420015_13->64420015_29,64420015_13->64420015_29,64420015_13->64420015_29,64420015_13->64420015_29,64420015_13->64420015_29
2070,13,SB0832,cattle,cattle,64420044_9,64420044_6,64420044,64420044,within,40,44,56,abattage,222,55,cattle->cattle,2010,16,b2012,209,209,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9,64420044_6->64420044_9
2071,13,SB0832,cattle,cattle,64420047_4,64420047_2,64420047,64420047,within,40,41,55,abattage,223,55,cattle->cattle,2010,15,b2012,209,209,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4,64420047_2->64420047_4
2072,13,SB0832,cattle,cattle,64420035_0,64420047_3,64420035,64420047,pasture,40,42,56,abattage,224,55,cattle->cattle,2010,16,b2012,209,209,64420047_3->64420035_0,64420047_3->64420035_0,64420047_3->64420035_0,64420047_3->64420035_0,64420047_3->64420035_0,64420047_3->64420035_0
2073,13,SB0832,cattle,cattle,64420015_30,64420015_18,64420015,64420015,within,41,-1,42,abattage,228,55,cattle->cattle,2010,1,b2012,209,209,64420015_18->64420015_30,64420015_18->64420015_30,64420015_18->64420015_30,64420015_18->64420015_30,64420015_18->64420015_30,64420015_18->64420015_30
2074,13,SB0832,cattle,cattle,64420015_31,64420015_5,64420015,64420015,within,41,-1,42,abattage,229,55,cattle->cattle,2010,1,b2012,209,209,64420015_5->64420015_31,64420015_5->64420015_31,64420015_5->64420015_31,64420015_5->64420015_31,64420015_5->64420015_31,64420015_5->64420015_31
2075,13,SB0832,cattle,cattle,64420047_6,64420044_7,64420047,64420044,pasture,41,43,55,abattage,230,55,cattle->cattle,2010,14,b2012,209,209,64420044_7->64420047_6,64420044_7->64420047_6,64420044_7->64420047_6,64420044_7->64420047_6,64420044_7->64420047_6,64420044_7->64420047_6
2076,13,SB0832,cattle,cattle,64420028_0,64420047_0,64420028,64420047,pasture,41,50,63,abattage,231,55,cattle->cattle,2010,22,b2012,209,209,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0
2077,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,41,48,55,abattage,232,55,cattle->cattle,2010,14,b2012,209,209,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5
2078,13,SB0832,cattle,cattle,64420038_0,64420047_2,64420038,64420047,pasture,41,52,73,abattage,233,55,cattle->cattle,2010,32,b2012,209,209,64420047_2->64420038_0,64420047_2->64420038_0,64420047_2->64420038_0,64420047_2->64420038_0,64420047_2->64420038_0,64420047_2->64420038_0
2079,13,SB0832,cattle,cattle,64420035_1,64420047_3,64420035,64420047,pasture,41,44,55,demographie,234,55,cattle->cattle,2010,14,b2012,209,209,64420047_3->64420035_1,64420047_3->64420035_1,64420047_3->64420035_1,64420047_3->64420035_1,64420047_3->64420035_1,64420047_3->64420035_1
2080,13,SB0832,cattle,cattle,64420044_10,64420044_8,64420044,64420044,within,42,45,56,abattage,241,55,cattle->cattle,2010,14,b2012,209,209,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10,64420044_8->64420044_10
2081,13,SB0832,cattle,cattle,64420039_0,64420047_0,64420039,64420047,pasture,42,44,50,demographie,242,55,cattle->cattle,2010,8,b2012,209,209,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0
2082,13,SB0832,cattle,cattle,64420012_0,64420047_1,64420012,64420047,pasture,42,45,56,abattage,243,55,cattle->cattle,2010,14,b2012,209,209,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0
2083,13,SB0832,cattle,cattle,64281001_0,64420047_2,64281001,64420047,pasture,42,43,56,abattage,244,55,cattle->cattle,2010,14,b2012,209,209,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0,64420047_2->64281001_0
2084,13,SB0832,cattle,cattle,64420044_12,64420015_21,64420044,64420015,pasture,43,45,56,abattage,250,55,cattle->cattle,2010,13,b2012,209,209,64420015_21->64420044_12,64420015_21->64420044_12,64420015_21->64420044_12,64420015_21->64420044_12,64420015_21->64420044_12,64420015_21->64420044_12
2085,13,SB0832,cattle,cattle,64420044_13,64420015_8,64420044,64420015,pasture,43,-1,44,demographie,251,55,cattle->cattle,2010,1,b2012,209,209,64420015_8->64420044_13,64420015_8->64420044_13,64420015_8->64420044_13,64420015_8->64420044_13,64420015_8->64420044_13,64420015_8->64420044_13
2086,13,SB0832,cattle,cattle,64420044_11,64420044_0,64420044,64420044,within,43,47,56,abattage,252,55,cattle->cattle,2010,13,b2012,209,209,64420044_0->64420044_11,64420044_0->64420044_11,64420044_0->64420044_11,64420044_0->64420044_11,64420044_0->64420044_11,64420044_0->64420044_11
2087,13,SB0832,cattle,cattle,64420012_1,64420047_0,64420012,64420047,pasture,43,43,56,abattage,253,55,cattle->cattle,2010,13,b2012,209,209,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1,64420047_0->64420012_1
2088,13,SB0832,cattle,cattle,64420035_2,64420047_0,64420035,64420047,pasture,43,50,56,abattage,254,55,cattle->cattle,2010,13,b2012,209,209,64420047_0->64420035_2,64420047_0->64420035_2,64420047_0->64420035_2,64420047_0->64420035_2,64420047_0->64420035_2,64420047_0->64420035_2
2089,13,SB0832,cattle,cattle,40089001_6,40089001_4,40089001,40089001,within,44,46,52,abattage,255,55,cattle->cattle,2010,8,b2012,209,209,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6,40089001_4->40089001_6
2090,13,SB0832,cattle,cattle,64420047_8,64420044_5,64420047,64420044,pasture,44,46,55,abattage,259,55,cattle->cattle,2010,11,b2012,209,209,64420044_5->64420047_8,64420044_5->64420047_8,64420044_5->64420047_8,64420044_5->64420047_8,64420044_5->64420047_8,64420044_5->64420047_8
2091,13,SB0832,cattle,cattle,64420012_2,64420047_0,64420012,64420047,pasture,44,47,56,abattage,260,55,cattle->cattle,2010,12,b2012,209,209,64420047_0->64420012_2,64420047_0->64420012_2,64420047_0->64420012_2,64420047_0->64420012_2,64420047_0->64420012_2,64420047_0->64420012_2
2092,13,SB0832,cattle,cattle,64420012_3,64420047_0,64420012,64420047,pasture,44,51,56,abattage,261,55,cattle->cattle,2010,12,b2012,209,209,64420047_0->64420012_3,64420047_0->64420012_3,64420047_0->64420012_3,64420047_0->64420012_3,64420047_0->64420012_3,64420047_0->64420012_3
2093,13,SB0832,cattle,cattle,64420035_3,64420047_2,64420035,64420047,pasture,44,45,56,abattage,262,55,cattle->cattle,2010,12,b2012,209,209,64420047_2->64420035_3,64420047_2->64420035_3,64420047_2->64420035_3,64420047_2->64420035_3,64420047_2->64420035_3,64420047_2->64420035_3
2094,13,SB0832,cattle,cattle,64420047_7,64420047_6,64420047,64420047,within,44,46,55,abattage,263,55,cattle->cattle,2010,11,b2012,209,209,64420047_6->64420047_7,64420047_6->64420047_7,64420047_6->64420047_7,64420047_6->64420047_7,64420047_6->64420047_7,64420047_6->64420047_7
2095,13,SB0832,cattle,cattle,64420012_4,64420047_1,64420012,64420047,pasture,45,49,56,abattage,268,55,cattle->cattle,2010,11,b2012,209,209,64420047_1->64420012_4,64420047_1->64420012_4,64420047_1->64420012_4,64420047_1->64420012_4,64420047_1->64420012_4,64420047_1->64420012_4
2096,13,SB0832,cattle,cattle,64420012_5,64420047_3,64420012,64420047,pasture,45,46,56,abattage,269,55,cattle->cattle,2010,11,b2012,209,209,64420047_3->64420012_5,64420047_3->64420012_5,64420047_3->64420012_5,64420047_3->64420012_5,64420047_3->64420012_5,64420047_3->64420012_5
2097,13,SB0832,cattle,cattle,64420039_1,64420047_6,64420039,64420047,pasture,45,48,51,abattage,270,55,cattle->cattle,2010,6,b2012,209,209,64420047_6->64420039_1,64420047_6->64420039_1,64420047_6->64420039_1,64420047_6->64420039_1,64420047_6->64420039_1,64420047_6->64420039_1
2098,13,SB0832,cattle,cattle,64420035_4,64420035_0,64420035,64420035,within,46,52,56,abattage,276,55,cattle->cattle,2010,10,b2012,209,209,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4,64420035_0->64420035_4
2099,13,SB0832,cattle,cattle,64420035_5,64420047_1,64420035,64420047,pasture,46,47,55,demographie,277,55,cattle->cattle,2010,9,b2012,209,209,64420047_1->64420035_5,64420047_1->64420035_5,64420047_1->64420035_5,64420047_1->64420035_5,64420047_1->64420035_5,64420047_1->64420035_5
2100,13,SB0832,cattle,cattle,64420044_14,64420047_1,64420044,64420047,pasture,46,49,55,demographie,278,55,cattle->cattle,2010,9,b2012,209,209,64420047_1->64420044_14,64420047_1->64420044_14,64420047_1->64420044_14,64420047_1->64420044_14,64420047_1->64420044_14,64420047_1->64420044_14
2101,13,SB0832,cattle,cattle,64420047_9,64420047_7,64420047,64420047,within,46,47,55,abattage,279,55,cattle->cattle,2010,9,b2012,209,209,64420047_7->64420047_9,64420047_7->64420047_9,64420047_7->64420047_9,64420047_7->64420047_9,64420047_7->64420047_9,64420047_7->64420047_9
2102,13,SB0832,cattle,cattle,64420012_6,64420012_5,64420012,64420012,within,47,48,56,abattage,286,55,cattle->cattle,2010,9,b2012,209,209,64420012_5->64420012_6,64420012_5->64420012_6,64420012_5->64420012_6,64420012_5->64420012_6,64420012_5->64420012_6,64420012_5->64420012_6
2103,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,47,48,51,abattage,287,55,cattle->cattle,2010,4,b2012,209,209,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2,64420039_0->64420039_2
2104,13,SB0832,cattle,cattle,64420039_3,64420039_0,64420039,64420039,within,47,-1,51,demographie,288,55,cattle->cattle,2010,4,b2012,209,209,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3,64420039_0->64420039_3
2105,13,SB0832,cattle,cattle,64420044_17,64420044_10,64420044,64420044,within,47,52,56,abattage,289,55,cattle->cattle,2010,9,b2012,209,209,64420044_10->64420044_17,64420044_10->64420044_17,64420044_10->64420044_17,64420044_10->64420044_17,64420044_10->64420044_17,64420044_10->64420044_17
2106,13,SB0832,cattle,cattle,64420044_15,64420044_3,64420044,64420044,within,47,47,56,abattage,290,55,cattle->cattle,2010,9,b2012,209,209,64420044_3->64420044_15,64420044_3->64420044_15,64420044_3->64420044_15,64420044_3->64420044_15,64420044_3->64420044_15,64420044_3->64420044_15
2107,13,SB0832,cattle,cattle,64420044_16,64420044_4,64420044,64420044,within,47,50,56,abattage,291,55,cattle->cattle,2010,9,b2012,209,209,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16,64420044_4->64420044_16
2108,13,SB0832,cattle,cattle,64420047_10,64420047_7,64420047,64420047,within,47,50,55,abattage,292,55,cattle->cattle,2010,8,b2012,209,209,64420047_7->64420047_10,64420047_7->64420047_10,64420047_7->64420047_10,64420047_7->64420047_10,64420047_7->64420047_10,64420047_7->64420047_10
2109,13,SB0832,cattle,cattle,40089001_8,40089001_0,40089001,40089001,within,48,51,52,abattage,294,55,cattle->cattle,2011,4,b2012,209,209,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8,40089001_0->40089001_8
2110,13,SB0832,cattle,cattle,40089001_10,40089001_0,40089001,40089001,within,48,51,52,abattage,295,55,cattle->cattle,2011,4,b2012,209,209,40089001_0->40089001_10,40089001_0->40089001_10,40089001_0->40089001_10,40089001_0->40089001_10,40089001_0->40089001_10,40089001_0->40089001_10
2111,13,SB0832,cattle,cattle,40089001_7,40089001_2,40089001,40089001,within,48,50,51,demographie,296,55,cattle->cattle,2011,3,b2012,209,209,40089001_2->40089001_7,40089001_2->40089001_7,40089001_2->40089001_7,40089001_2->40089001_7,40089001_2->40089001_7,40089001_2->40089001_7
2112,13,SB0832,cattle,cattle,40089001_9,40089001_3,40089001,40089001,within,48,-1,52,abattage,297,55,cattle->cattle,2011,4,b2012,209,209,40089001_3->40089001_9,40089001_3->40089001_9,40089001_3->40089001_9,40089001_3->40089001_9,40089001_3->40089001_9,40089001_3->40089001_9
2113,13,SB0832,cattle,cattle,64420012_7,64420012_0,64420012,64420012,within,48,52,56,abattage,309,55,cattle->cattle,2011,8,b2012,209,209,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7,64420012_0->64420012_7
