X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle
26205,13,SB0832,cattle,cattle,64420044_6,64420044_0,64420044,64420044,within,37,39,42,demographie,400,441,cattle->cattle,2010,5,b2012,318,318
26206,13,SB0832,cattle,cattle,64420047_1,64420047_0,64420047,64420047,within,37,38,46,demographie,401,441,cattle->cattle,2010,9,b2012,318,318
26207,13,SB0832,cattle,cattle,64420044_9,64420044_2,64420044,64420044,within,38,-1,43,abattage,428,441,cattle->cattle,2010,5,b2012,318,318
26208,13,SB0832,cattle,cattle,64420044_7,64420044_3,64420044,64420044,within,38,40,43,abattage,429,441,cattle->cattle,2010,5,b2012,318,318
26209,13,SB0832,cattle,cattle,64420044_8,64420044_3,64420044,64420044,within,38,-1,43,abattage,430,441,cattle->cattle,2010,5,b2012,318,318
26210,13,SB0832,cattle,cattle,64420047_2,64420047_0,64420047,64420047,within,40,42,47,abattage,440,441,cattle->cattle,2010,7,b2012,318,318
26211,13,SB0832,cattle,cattle,64420015_38,64420044_2,64420015,64420044,pasture,41,44,54,abattage,455,441,cattle->cattle,2010,13,b2012,318,318
26212,13,SB0832,cattle,cattle,64420015_39,64420044_6,64420015,64420044,pasture,41,43,54,abattage,456,441,cattle->cattle,2010,13,b2012,318,318
26213,13,SB0832,cattle,cattle,64420044_10,64420044_0,64420044,64420044,within,42,-1,43,abattage,466,441,cattle->cattle,2010,1,b2012,318,318
26214,13,SB0832,cattle,cattle,64420015_40,64420044_4,64420015,64420044,pasture,42,44,54,abattage,467,441,cattle->cattle,2010,12,b2012,318,318
26215,13,SB0832,cattle,cattle,64420047_3,64420044_6,64420047,64420044,pasture,42,47,47,abattage,468,441,cattle->cattle,2010,5,b2012,318,318
26216,13,SB0832,cattle,cattle,64420047_4,64420047_0,64420047,64420047,within,42,45,47,abattage,469,441,cattle->cattle,2010,5,b2012,318,318
26217,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,42,-1,47,abattage,470,441,cattle->cattle,2010,5,b2012,318,318
26218,13,SB0832,cattle,cattle,64420044_11,64420044_3,64420044,64420044,within,43,-1,43,abattage,481,441,cattle->cattle,2010,0,b2012,318,318
26219,13,SB0832,cattle,cattle,64420015_41,64420044_7,64420015,64420044,pasture,43,49,54,demographie,482,441,cattle->cattle,2010,11,b2012,318,318
26220,13,SB0832,cattle,cattle,64420047_6,64420047_2,64420047,64420047,within,43,-1,47,abattage,483,441,cattle->cattle,2010,4,b2012,318,318
26221,13,SB0832,cattle,cattle,64420015_42,64420044_2,64420015,64420044,pasture,44,52,54,abattage,501,441,cattle->cattle,2010,10,b2012,318,318
26222,13,SB0832,cattle,cattle,64420047_7,64420047_0,64420047,64420047,within,44,45,47,abattage,502,441,cattle->cattle,2010,3,b2012,318,318
26223,13,SB0832,cattle,cattle,64420047_9,64420047_0,64420047,64420047,within,44,-1,47,abattage,503,441,cattle->cattle,2010,3,b2012,318,318
26224,13,SB0832,cattle,cattle,64281001_0,64420047_1,64281001,64420047,pasture,44,45,77,abattage,504,441,cattle->cattle,2010,33,b2012,318,318
26225,13,SB0832,cattle,cattle,64420047_8,64420047_1,64420047,64420047,within,44,46,47,abattage,505,441,cattle->cattle,2010,3,b2012,318,318
26226,13,SB0832,cattle,cattle,64420015_43,64420015_40,64420015,64420015,within,45,49,54,abattage,516,441,cattle->cattle,2010,9,b2012,318,318
26227,13,SB0832,cattle,cattle,64420015_44,64420015_40,64420015,64420015,within,46,47,54,abattage,534,441,cattle->cattle,2010,8,b2012,318,318
26228,13,SB0832,cattle,cattle,64420047_10,64420047_7,64420047,64420047,within,46,-1,47,abattage,535,441,cattle->cattle,2010,1,b2012,318,318
26229,13,SB0832,cattle,cattle,64420015_45,64420015_39,64420015,64420015,within,47,48,54,abattage,546,441,cattle->cattle,2010,7,b2012,318,318
26230,13,SB0832,cattle,cattle,64420047_11,64420047_3,64420047,64420047,within,47,-1,47,abattage,547,441,cattle->cattle,2010,0,b2012,318,318
26231,13,SB0832,cattle,cattle,64420047_12,64420047_7,64420047,64420047,within,47,-1,47,abattage,548,441,cattle->cattle,2010,0,b2012,318,318
26232,13,SB0832,cattle,cattle,64420047_13,64420047_7,64420047,64420047,within,47,-1,47,abattage,549,441,cattle->cattle,2010,0,b2012,318,318
26233,13,SB0832,cattle,cattle,64281001_1,64281001_0,64281001,64281001,within,48,50,75,abattage,556,441,cattle->cattle,2011,27,b2012,318,318
26234,13,SB0832,cattle,cattle,64420015_46,64420015_44,64420015,64420015,within,48,49,54,abattage,568,441,cattle->cattle,2011,6,b2012,318,318
26235,13,SB0832,cattle,cattle,64281001_2,64281001_0,64281001,64281001,within,49,54,75,abattage,573,441,cattle->cattle,2011,26,b2012,318,318
26236,13,SB0832,cattle,cattle,64420015_49,64420015_40,64420015,64420015,within,49,50,54,abattage,586,441,cattle->cattle,2011,5,b2012,318,318
26237,13,SB0832,cattle,cattle,64420015_50,64420015_43,64420015,64420015,within,49,52,53,demographie,587,441,cattle->cattle,2011,4,b2012,318,318
26238,13,SB0832,cattle,cattle,64420015_47,64420015_45,64420015,64420015,within,49,-1,54,abattage,588,441,cattle->cattle,2011,5,b2012,318,318
26239,13,SB0832,cattle,cattle,64420015_48,64420015_45,64420015,64420015,within,49,-1,54,abattage,589,441,cattle->cattle,2011,5,b2012,318,318
26240,13,SB0832,cattle,cattle,64281001_3,64281001_0,64281001,64281001,within,50,51,75,abattage,594,441,cattle->cattle,2011,25,b2012,318,318
26241,13,SB0832,cattle,cattle,64420015_54,64420015_41,64420015,64420015,within,50,52,54,abattage,603,441,cattle->cattle,2011,4,b2012,318,318
26242,13,SB0832,cattle,cattle,64420015_52,64420015_43,64420015,64420015,within,50,-1,52,demographie,604,441,cattle->cattle,2011,2,b2012,318,318
26243,13,SB0832,cattle,cattle,64420015_53,64420015_43,64420015,64420015,within,50,54,54,abattage,605,441,cattle->cattle,2011,4,b2012,318,318
26244,13,SB0832,cattle,cattle,64420015_51,64420015_44,64420015,64420015,within,50,50,54,abattage,606,441,cattle->cattle,2011,4,b2012,318,318
26245,13,SB0832,cattle,cattle,64420015_55,64420015_41,64420015,64420015,within,51,-1,52,demographie,615,441,cattle->cattle,2011,1,b2012,318,318
26246,13,SB0832,cattle,cattle,64420015_56,64420015_45,64420015,64420015,within,51,-1,54,abattage,616,441,cattle->cattle,2011,3,b2012,318,318
26247,13,SB0832,cattle,cattle,64420015_57,64420015_46,64420015,64420015,within,51,52,54,abattage,617,441,cattle->cattle,2011,3,b2012,318,318
26248,13,SB0832,cattle,cattle,64420015_58,64420015_46,64420015,64420015,within,51,-1,54,abattage,618,441,cattle->cattle,2011,3,b2012,318,318
26249,13,SB0832,cattle,cattle,64420015_59,64420015_42,64420015,64420015,within,52,54,54,abattage,630,441,cattle->cattle,2011,2,b2012,318,318
26250,13,SB0832,cattle,cattle,64420015_60,64420015_45,64420015,64420015,within,52,-1,54,abattage,631,441,cattle->cattle,2011,2,b2012,318,318
26251,13,SB0832,cattle,cattle,64420015_61,64420015_49,64420015,64420015,within,52,-1,54,abattage,632,441,cattle->cattle,2011,2,b2012,318,318
26252,13,SB0832,cattle,cattle,64420047_14,64281001_0,64420047,64281001,pasture,53,-1,54,demographie,636,441,cattle->cattle,2011,1,b2012,318,318
26253,13,SB0832,cattle,cattle,64420047_15,64281001_1,64420047,64281001,pasture,53,54,67,abattage,637,441,cattle->cattle,2011,14,b2012,318,318
26254,13,SB0832,cattle,cattle,64420015_62,64420015_40,64420015,64420015,within,53,-1,54,abattage,649,441,cattle->cattle,2011,1,b2012,318,318
26255,13,SB0832,cattle,cattle,64420015_65,64420015_40,64420015,64420015,within,53,-1,54,abattage,650,441,cattle->cattle,2011,1,b2012,318,318
26256,13,SB0832,cattle,cattle,64420015_66,64420015_41,64420015,64420015,within,53,-1,54,abattage,651,441,cattle->cattle,2011,1,b2012,318,318
26257,13,SB0832,cattle,cattle,64420015_64,64420015_43,64420015,64420015,within,53,-1,54,abattage,652,441,cattle->cattle,2011,1,b2012,318,318
26258,13,SB0832,cattle,cattle,64420015_63,64420015_45,64420015,64420015,within,53,-1,54,abattage,653,441,cattle->cattle,2011,1,b2012,318,318
26259,13,SB0832,cattle,cattle,64420047_16,64281001_0,64420047,64281001,pasture,54,55,67,abattage,661,441,cattle->cattle,2011,13,b2012,318,318
26260,13,SB0832,cattle,cattle,64420015_71,64420015_39,64420015,64420015,within,54,-1,54,abattage,675,441,cattle->cattle,2011,0,b2012,318,318
26261,13,SB0832,cattle,cattle,64420015_67,64420015_46,64420015,64420015,within,54,-1,54,abattage,676,441,cattle->cattle,2011,0,b2012,318,318
26262,13,SB0832,cattle,cattle,64420015_68,64420015_49,64420015,64420015,within,54,-1,54,abattage,677,441,cattle->cattle,2011,0,b2012,318,318
26263,13,SB0832,cattle,cattle,64420015_69,64420015_49,64420015,64420015,within,54,54,54,abattage,678,441,cattle->cattle,2011,0,b2012,318,318
26264,13,SB0832,cattle,cattle,64420015_70,64420015_57,64420015,64420015,within,54,-1,54,abattage,679,441,cattle->cattle,2011,0,b2012,318,318
26265,13,SB0832,cattle,cattle,64420047_17,64281001_2,64420047,64281001,pasture,55,64,67,abattage,686,441,cattle->cattle,2011,12,b2012,318,318
26266,13,SB0832,cattle,cattle,64281008_0,64281001_3,64281008,64281001,pasture,56,59,75,abattage,704,441,cattle->cattle,2011,19,b2012,318,318
26267,13,SB0832,cattle,cattle,64420035_0,64420047_15,64420035,64420047,pasture,56,-1,62,demographie,719,441,cattle->cattle,2011,6,b2012,318,318
26268,13,SB0832,cattle,cattle,64420038_0,64420047_16,64420038,64420047,pasture,56,57,75,abattage,720,441,cattle->cattle,2011,19,b2012,318,318
26269,13,SB0832,cattle,cattle,64420035_1,64420047_15,64420035,64420047,pasture,57,58,71,abattage,739,441,cattle->cattle,2011,14,b2012,318,318
26270,13,SB0832,cattle,cattle,64281008_1,64281001_1,64281008,64281001,pasture,58,-1,62,demographie,745,441,cattle->cattle,2011,4,b2012,318,318
26271,13,SB0832,cattle,cattle,64281008_2,64281001_1,64281008,64281001,pasture,58,65,73,abattage,746,441,cattle->cattle,2011,15,b2012,318,318
26272,13,SB0832,cattle,cattle,64420012_0,64420047_15,64420012,64420047,pasture,58,59,73,abattage,762,441,cattle->cattle,2011,15,b2012,318,318
26273,13,SB0832,cattle,cattle,64420035_2,64420047_16,64420035,64420047,pasture,58,58,71,abattage,763,441,cattle->cattle,2011,13,b2012,318,318
26274,13,SB0832,cattle,cattle,64420035_3,64420035_1,64420035,64420035,within,59,60,70,demographie,795,441,cattle->cattle,2011,11,b2012,318,318
26275,13,SB0832,cattle,cattle,64420038_1,64420038_0,64420038,64420038,within,59,60,75,abattage,796,441,cattle->cattle,2011,16,b2012,318,318
26276,13,SB0832,cattle,cattle,64420047_18,64420047_15,64420047,64420047,within,59,60,66,demographie,797,441,cattle->cattle,2011,7,b2012,318,318
26277,13,SB0832,cattle,cattle,64420047_20,64420047_15,64420047,64420047,within,59,62,67,abattage,798,441,cattle->cattle,2011,8,b2012,318,318
26278,13,SB0832,cattle,cattle,64420047_19,64420047_16,64420047,64420047,within,59,61,67,abattage,799,441,cattle->cattle,2011,8,b2012,318,318
26279,13,SB0832,cattle,cattle,64281001_4,64281001_0,64281001,64281001,within,60,70,75,abattage,812,441,cattle->cattle,2012,15,b2016,318,318
26280,13,SB0832,cattle,cattle,64420047_21,64420047_16,64420047,64420047,within,60,62,67,abattage,826,441,cattle->cattle,2012,7,b2016,318,318
26281,13,SB0832,cattle,cattle,64281001_5,64281001_2,64281001,64281001,within,61,68,77,abattage,842,441,cattle->cattle,2012,16,b2016,318,318
26282,13,SB0832,cattle,cattle,64281008_3,64281008_0,64281008,64281008,within,61,-1,63,demographie,843,441,cattle->cattle,2012,2,b2016,318,318
26283,13,SB0832,cattle,cattle,64281008_4,64281008_0,64281008,64281008,within,61,62,73,abattage,844,441,cattle->cattle,2012,12,b2016,318,318
26284,13,SB0832,cattle,cattle,64420035_4,64420035_1,64420035,64420035,within,61,62,71,abattage,872,441,cattle->cattle,2012,10,b2016,318,318
26285,13,SB0832,cattle,cattle,64420038_2,64420038_0,64420038,64420038,within,61,65,73,abattage,873,441,cattle->cattle,2012,12,b2016,318,318
26286,13,SB0832,cattle,cattle,64420038_3,64420038_0,64420038,64420038,within,61,66,73,abattage,874,441,cattle->cattle,2012,12,b2016,318,318
26287,13,SB0832,cattle,cattle,64420047_22,64420047_15,64420047,64420047,within,61,63,67,abattage,875,441,cattle->cattle,2012,6,b2016,318,318
26288,13,SB0832,cattle,cattle,64281001_7,64281001_1,64281001,64281001,within,62,64,75,abattage,894,441,cattle->cattle,2012,13,b2016,318,318
26289,13,SB0832,cattle,cattle,64281001_6,64281001_3,64281001,64281001,within,62,63,75,abattage,895,441,cattle->cattle,2012,13,b2016,318,318
26290,13,SB0832,cattle,cattle,64281008_5,64281008_4,64281008,64281008,within,62,65,75,abattage,896,441,cattle->cattle,2012,13,b2016,318,318
26291,13,SB0832,cattle,cattle,64420035_5,64420035_2,64420035,64420035,within,62,63,71,abattage,908,441,cattle->cattle,2012,9,b2016,318,318
26292,13,SB0832,cattle,cattle,64420038_4,64420038_0,64420038,64420038,within,62,-1,73,abattage,909,441,cattle->cattle,2012,11,b2016,318,318
26293,13,SB0832,cattle,cattle,64420047_23,64420047_15,64420047,64420047,within,62,62,67,abattage,910,441,cattle->cattle,2012,5,b2016,318,318
26294,13,SB0832,cattle,cattle,64420047_24,64420047_15,64420047,64420047,within,62,-1,67,abattage,911,441,cattle->cattle,2012,5,b2016,318,318
26295,13,SB0832,cattle,cattle,64420038_5,64420038_0,64420038,64420038,within,63,71,75,abattage,928,441,cattle->cattle,2012,12,b2016,318,318
26296,13,SB0832,cattle,cattle,64420047_27,64420047_16,64420047,64420047,within,63,65,67,abattage,929,441,cattle->cattle,2012,4,b2016,318,318
26297,13,SB0832,cattle,cattle,64420047_25,64420047_21,64420047,64420047,within,63,65,66,demographie,930,441,cattle->cattle,2012,3,b2016,318,318
26298,13,SB0832,cattle,cattle,64420047_26,64420047_22,64420047,64420047,within,63,67,67,abattage,931,441,cattle->cattle,2012,4,b2016,318,318
26299,13,SB0832,cattle,cattle,64420047_28,64420047_23,64420047,64420047,within,63,64,67,abattage,932,441,cattle->cattle,2012,4,b2016,318,318
26300,13,SB0832,cattle,cattle,64420047_29,64281001_2,64420047,64281001,pasture,64,64,67,abattage,953,441,cattle->cattle,2012,3,b2016,318,318
26301,13,SB0832,cattle,cattle,64281001_9,64281001_6,64281001,64281001,within,64,69,75,abattage,954,441,cattle->cattle,2012,11,b2016,318,318
26302,13,SB0832,cattle,cattle,64201014_0,64281008_0,64201014,64281008,pasture,64,65,73,abattage,955,441,cattle->cattle,2012,9,b2016,318,318
26303,13,SB0832,cattle,cattle,64281001_8,64281008_4,64281001,64281008,pasture,64,69,77,abattage,956,441,cattle->cattle,2012,13,b2016,318,318
26304,13,SB0832,cattle,cattle,64420035_6,64420035_5,64420035,64420035,within,64,68,71,abattage,976,441,cattle->cattle,2012,7,b2016,318,318
26305,13,SB0832,cattle,cattle,64420039_0,64420038_0,64420039,64420038,pasture,64,65,74,abattage,977,441,cattle->cattle,2012,10,b2016,318,318
26306,13,SB0832,cattle,cattle,64521015_0,64420038_1,64521015,64420038,pasture,64,66,67,demographie,978,441,cattle->cattle,2012,3,b2016,318,318
26307,13,SB0832,cattle,cattle,64420047_31,64420047_15,64420047,64420047,within,64,-1,67,abattage,979,441,cattle->cattle,2012,3,b2016,318,318
26308,13,SB0832,cattle,cattle,64420012_1,64420047_16,64420012,64420047,pasture,64,65,75,abattage,980,441,cattle->cattle,2012,11,b2016,318,318
26309,13,SB0832,cattle,cattle,64420035_7,64420047_18,64420035,64420047,pasture,64,67,71,abattage,981,441,cattle->cattle,2012,7,b2016,318,318
26310,13,SB0832,cattle,cattle,64420012_2,64420047_19,64420012,64420047,pasture,64,65,73,abattage,982,441,cattle->cattle,2012,9,b2016,318,318
26311,13,SB0832,cattle,cattle,64420047_30,64420047_22,64420047,64420047,within,64,67,67,abattage,983,441,cattle->cattle,2012,3,b2016,318,318
26312,13,SB0832,cattle,cattle,64420047_32,64420047_23,64420047,64420047,within,64,67,67,abattage,984,441,cattle->cattle,2012,3,b2016,318,318
26313,13,SB0832,cattle,cattle,64201014_1,64281008_0,64201014,64281008,pasture,65,67,73,abattage,1004,441,cattle->cattle,2012,8,b2016,318,318
26314,13,SB0832,cattle,cattle,64420039_1,64420035_1,64420039,64420035,pasture,65,67,72,abattage,1008,441,cattle->cattle,2012,7,b2016,318,318
26315,13,SB0832,cattle,cattle,64420047_37,64420035_3,64420047,64420035,pasture,65,-1,67,abattage,1009,441,cattle->cattle,2012,2,b2016,318,318
26316,13,SB0832,cattle,cattle,64420038_6,64420038_2,64420038,64420038,within,65,-1,73,abattage,1010,441,cattle->cattle,2012,8,b2016,318,318
26317,13,SB0832,cattle,cattle,64420047_33,64420038_2,64420047,64420038,pasture,65,-1,67,abattage,1011,441,cattle->cattle,2012,2,b2016,318,318
26318,13,SB0832,cattle,cattle,64420047_39,64420047_15,64420047,64420047,within,65,67,67,abattage,1012,441,cattle->cattle,2012,2,b2016,318,318
26319,13,SB0832,cattle,cattle,64420047_34,64420047_16,64420047,64420047,within,65,65,67,abattage,1013,441,cattle->cattle,2012,2,b2016,318,318
26320,13,SB0832,cattle,cattle,64420047_36,64420047_19,64420047,64420047,within,65,66,67,abattage,1014,441,cattle->cattle,2012,2,b2016,318,318
26321,13,SB0832,cattle,cattle,64420035_9,64420047_20,64420035,64420047,pasture,65,-1,66,demographie,1015,441,cattle->cattle,2012,1,b2016,318,318
26322,13,SB0832,cattle,cattle,64420047_35,64420047_28,64420047,64420047,within,65,67,67,abattage,1016,441,cattle->cattle,2012,2,b2016,318,318
26323,13,SB0832,cattle,cattle,64420035_8,64420047_29,64420035,64420047,pasture,65,66,71,abattage,1017,441,cattle->cattle,2012,6,b2016,318,318
26324,13,SB0832,cattle,cattle,64420047_38,64420047_29,64420047,64420047,within,65,-1,67,abattage,1018,441,cattle->cattle,2012,2,b2016,318,318
26325,13,SB0832,cattle,cattle,64200028_0,64201014_0,64201014,64201014,within,66,67,76,abattage,1038,441,cattle->cattle,2012,10,b2016,318,318
26326,13,SB0832,cattle,cattle,64201014_3,64281008_0,64201014,64281008,pasture,66,68,75,abattage,1044,441,cattle->cattle,2012,9,b2016,318,318
26327,13,SB0832,cattle,cattle,64201014_2,64281008_2,64201014,64281008,pasture,66,67,75,abattage,1045,441,cattle->cattle,2012,9,b2016,318,318
26328,13,SB0832,cattle,cattle,64281003_0,64281008_2,64281003,64281008,pasture,66,-1,73,abattage,1046,441,cattle->cattle,2012,7,b2016,318,318
26329,13,SB0832,cattle,cattle,64420038_7,64420038_0,64420038,64420038,within,66,-1,73,abattage,1048,441,cattle->cattle,2012,7,b2016,318,318
26330,13,SB0832,cattle,cattle,64420039_3,64420038_1,64420039,64420038,pasture,66,67,72,abattage,1049,441,cattle->cattle,2012,6,b2016,318,318
26331,13,SB0832,cattle,cattle,64420039_2,64420039_0,64420039,64420039,within,66,72,72,abattage,1050,441,cattle->cattle,2012,6,b2016,318,318
26332,13,SB0832,cattle,cattle,64420028_0,64420047_15,64420028,64420047,pasture,66,69,73,abattage,1051,441,cattle->cattle,2012,7,b2016,318,318
26333,13,SB0832,cattle,cattle,64420047_40,64420047_16,64420047,64420047,within,66,-1,67,abattage,1052,441,cattle->cattle,2012,1,b2016,318,318
26334,13,SB0832,cattle,cattle,64420035_14,64420047_17,64420035,64420047,pasture,66,69,71,abattage,1053,441,cattle->cattle,2012,5,b2016,318,318
26335,13,SB0832,cattle,cattle,64420035_11,64420047_18,64420035,64420047,pasture,66,67,71,abattage,1054,441,cattle->cattle,2012,5,b2016,318,318
26336,13,SB0832,cattle,cattle,64420035_12,64420047_22,64420035,64420047,pasture,66,66,71,abattage,1055,441,cattle->cattle,2012,5,b2016,318,318
26337,13,SB0832,cattle,cattle,64420044_12,64420047_23,64420044,64420047,pasture,66,-1,72,abattage,1056,441,cattle->cattle,2012,6,b2016,318,318
26338,13,SB0832,cattle,cattle,64420035_10,64420047_25,64420035,64420047,pasture,66,70,71,abattage,1057,441,cattle->cattle,2012,5,b2016,318,318
26339,13,SB0832,cattle,cattle,64420035_13,64420047_25,64420035,64420047,pasture,66,69,71,abattage,1058,441,cattle->cattle,2012,5,b2016,318,318
26340,13,SB0832,cattle,cattle,64420038_8,64420047_29,64420038,64420047,pasture,66,-1,73,abattage,1059,441,cattle->cattle,2012,7,b2016,318,318
